Assemblage_Name	0-2197030-3	624907-3-7271130	3-1120382-7271130	4-0-2257952	1-0-2	1661983-3-7271130	3-8083407-3	9634398-3-7271130	9453587-1-3	4728117-1-3	3-8270975-7271130	3-3-1	3-3-3	8270022-3-3	0-1-4667681	0-8078026-3	0-1-188282	0-1-951075	3-5436811-7271130	0-1-3	4-4487975-1	0-7847151-3	0-9844873-3	4854380-0-1	0-5289290-3	2683815-1-3	5352760-1-3	24322-0-1	0-1-2623792	0-0-2	4780592-1-3	765361-8132496-1	0-1-3031739	3530237-3-3	3-3-7271130	4-0-1	4-6850748-1	4423437-1-3	4-0-959527	0-9477178-3	0-5724154-3	5867622-1-3	5279284-8422395-3	175424-1-3	4-0-4703548	3-5436811-2992057	3-3-8507205	4-1151693-1	0-1-5983083	9933631-3-3	765361-0-1	2973874-1-3	0-1-5092547	5279284-3-3	6421022-3-7271130	3-2-0	0-9707563-3
assemblage-181-462	0	0	0	0	0	0	0	0	0	0	0	87	73	0	0	0	0	0	54	69	0	0	0	0	0	0	0	0	0	58	0	0	0	0	75	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-943-371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-866-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-877-569	0	0	0	0	0	0	0	0	0	0	0	0	152	0	9	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	4
assemblage-877-568	0	0	0	0	0	0	0	0	0	0	0	0	151	0	6	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	6
assemblage-857-558	0	0	0	0	0	0	0	0	0	0	0	8	56	0	0	0	0	0	16	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4
assemblage-510-208	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-617-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	164	0	0	0	0	19	0	0	0	0	0	0	0	0	0	32	19	0	0	0	0	17
assemblage-881-672	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	5
assemblage-573-213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17
assemblage-637-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	5	0	0	0	0	0	0	22	146	0	0	0	0	102	0	0	0	0	0	0	0	0	0	52	14	0	0	0	0	4
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-863-648	0	0	0	0	0	0	0	0	0	0	0	0	112	0	7	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	4
assemblage-871-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	111	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-239-219	0	0	0	0	0	0	7	0	0	0	0	0	92	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-124-179	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	106	0	0	0	0	26	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5
assemblage-867-659	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	17	253	0	0	0	0	9	0	0	0	0	0	0	0	0	0	145	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0
assemblage-908-762	0	0	0	0	0	0	0	34	0	0	0	0	128	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	25	0	0	0	0	149	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	8
assemblage-781-955	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	38	0	0	9
assemblage-94-496	0	0	0	0	0	0	0	0	0	0	0	33	62	0	0	0	0	0	41	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-816-142	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-818-149	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-603-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	4
assemblage-672-954	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-104-483	0	0	0	0	0	0	0	0	0	0	0	24	45	0	0	0	0	0	30	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-269-930	0	0	0	0	0	0	0	10	0	0	0	0	124	0	7	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	5
assemblage-176-112	0	0	19	0	0	0	0	0	0	0	11	0	38	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-440-414	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	172	0	0	0	0	0	10	0	0	0	0	0	0	0	0	113	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	6
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	94	0	0	0	0	28	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	18
assemblage-632-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	4	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	7
assemblage-754-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	6
assemblage-108-487	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	25	247	0	0	0	0	6	0	0	0	0	0	0	0	0	0	147	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	6
assemblage-843-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	14
assemblage-205-456	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	8	55	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-719-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	10	0	0	0	0	0	43	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	117	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-124-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	7	0	0	0	0	0	63	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4
assemblage-180-470	0	19	0	0	21	0	0	0	0	0	0	0	100	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	67	0	0	0	0	131	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	3
assemblage-530-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	4
assemblage-855-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	2
assemblage-89-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	199	0	0	0	0	0	6	0	0	0	0	0	0	0	0	100	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	3
assemblage-408-809	0	0	0	0	0	0	0	39	0	0	0	0	140	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	16	0	0	0	0	161	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	28	66	0	0	0	0	0	38	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-968-844	0	20	0	0	29	0	0	0	0	0	0	0	105	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	86	0	0	0	0	129	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	6
assemblage-927-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7
assemblage-419-432	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-937-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	31	0	0	2	0	0	0	0	0	0	0	0	0	0	0	76	11	0	0	0	0	0
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	4	0	0	0	0	0	0	0	0	0	0	0	0	144	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
assemblage-777-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	4
assemblage-767-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4
assemblage-428-423	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	5
assemblage-687-960	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-181-106	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	8	5
assemblage-698-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9
assemblage-906-831	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-262-925	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	4
assemblage-848-504	0	0	0	0	158	0	0	16	0	0	0	48	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-831-161	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-756-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	31	0	0	6	0	0	0	0	0	0	0	0	0	0	0	83	18	0	0	0	0	0
assemblage-971-933	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-902-848	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	0	0	15
assemblage-897-916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1
assemblage-249-243	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-572-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	5
assemblage-297-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	0	0	0	0	7
assemblage-280-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0	0	0	0	15
assemblage-373-790	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	161	0	0	0	0	0	0	11	0	0	0	0	0	0	8	45	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-292-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	39	0	0	0	0	9
assemblage-963-933	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7
assemblage-990-752	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	7	4
assemblage-585-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	8
assemblage-505-367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	10	0	0	0	146	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-828-162	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-116-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	6
assemblage-612-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	8	0	0	0	0	0	0	19	147	0	0	0	0	90	0	0	0	0	0	0	0	0	0	79	13	0	0	0	0	3
assemblage-986-762	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-842-827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	44	0	0	0	0	11
assemblage-727-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	18
assemblage-869-510	0	0	0	0	164	0	0	16	0	0	0	47	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-747-973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	98	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
