Assemblage_Name	2291493-2-2	2-4-9983077	2291493-4696583-2	2898534-7016945-2	2259716-4-3	0-3006249-2	5586929-7173346-8076734	2-4-7039799	2-2683542-3	2-2675482-8535023	8359910-7173346-2	2-4-5581846	2-4-8716382	3684488-4-3373143	2-2675482-4283764	0-1-2	3409427-4-5581846	5586929-3203060-8076734	4986171-2295315-2	9633117-4-3	9260473-4-3	2-4-7707917	2-8942395-3	5586929-6508952-8076734	0-7016945-1239717	2-4-8411746	0-7016945-5457348	2-2675482-6725645	2334663-4-7707917	1-3-0	4986171-7173346-2	2314297-4-3	0-7016945-2	4986171-8998112-2	2-4-5024328	2-4-3377579	8853374-7173346-2	3313470-4-3	4986171-7173346-3371484	6985487-7173346-7160213	587825-4-3	2-4-3	1-3-9602711	2-4070807-3	300894-7173346-8076734	4986171-7173346-7160213	0-265227-2	1746302-4-3	3750762-7173346-8076734	5586929-7173346-2	2-4883649-3	2-4-2758104	2291493-7771941-2	2-6195595-3	176401-4-8716382	5493567-7173346-1907061	2-4-5964412	5586929-7173346-2728987	5493567-7173346-2	2-2675482-3	4986171-7173346-4640596	6721065-4-2817957	0-0-2	459017-7016945-5457348	2-4-2817957	0-8349540-2	4986171-7173346-7038794	2-1458627-3	2-2872942-3	2-9154013-3	2-4-6958661	0-3006249-8118745	2-4-3373143	775266-2675482-3	0-7173346-2	3753309-9217773-4	2-4-1890713	2-4-5265679
assemblage-271-845	0	0	0	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	101	0	0	8	0	0	0	0	0	0	0	0	0	0	12	0	0	25	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22
assemblage-131-138	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	122	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	118	0	0	7	0	11	0	9	0	0	0	0	0	0	0	32	0	0	12
assemblage-954-840	7	0	0	3	0	25	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	8	0	29	0	0	0	0	0	70	0	0	0	0	0	0	0	0	135	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	16	0	0	0	0	10
assemblage-572-224	0	0	0	0	12	0	33	0	0	0	37	28	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	98	0	0	0	34	0	0	0	0	7	0	142	0	0	0	29	0	0	0	0	0	5	0	0	0	0	0	0	0	32	0	0	19	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11
assemblage-855-815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	13	0	0	0	0	0	8	0	142	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	29
assemblage-905-827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	18	30	0	49	0	0	0	0	0	0	0	26	0	0	0	0	12
assemblage-486-677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	44	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	5	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	15
assemblage-926-782	8	0	0	0	0	11	0	0	0	0	0	0	49	0	0	0	0	0	0	49	0	0	0	0	0	0	26	0	0	0	0	0	38	0	0	0	0	0	0	0	0	101	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	21	0	137	0	0	21
assemblage-912-785	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	86	0	0	0	0	0	0	0	0	251	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	18
assemblage-920-952	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	26	0	0	50	0	0	0	36	0	0	47	0	0	0	0	0	0	0	21
assemblage-262-234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	17	0	11	0	0	0	0	0	0	0	43	0	23	0	0	10
assemblage-779-935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	28	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	34	0	55	0	0	7	0	0	0	0	36	0	42	0	0	12
assemblage-661-958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	25	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	7	0	0	0	0	0	0	0	14	0	52	0	0	9
assemblage-905-835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	37	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	36	0	46	0	0	0	0	0	0	0	34	0	60	0	0	16
assemblage-243-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	25	19	0	59	0	0	0	0	0	0	0	21	0	0	0	0	10
assemblage-628-437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	68	20	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	20
