Assemblage_Name	0-7583452-392737	4374349-4-3476646	2-4-3982013	2499652-4-4	0-341250-4	9350156-2845709-3476646	2-6331817-4	5214784-4-4	2-4-3411481	2189044-7122064-3476646	7292238-4-4	9350156-4-3476646	2-4-2075495	3038288-4-4	0-3314678-4	4181437-4604781-4	2-7994563-3411481	0-4-4	1275036-7122064-3476646	0-4-6483331	0-4458322-4	8665077-4-3628063	9350156-486038-447297	0-4-3476646	0-4-391775	7179304-4-3411481	0-6456341-1292436	2-4-3071850	3020913-7583452-4	0-6499797-4	9350156-7122064-3476646	2499652-4530372-4	0-1202284-4	9350156-486038-3476646	2-9218707-3411481	7773846-0-6618040	1506700-4-4	2-8032947-4	2-4-2	2-4-4	2-9218707-4937214	2-2128380-3411481	0-4-2834006	0-3729631-392737	0-341250-2449648	390168-4-4	0-7583452-4	0-4-1404555	5533140-0-3	4504397-4-4	0-410611-4	0-6499797-3123185	2-9089087-3411481	9350156-486038-2500789	0-8926277-4	2-8020699-4	2-3162886-4	2-3392859-3411481	2499652-4-5624587	1510924-4-4	3397246-6499797-4	8665077-4-3411481	7257774-4-3476646	2-2168511-4	0-6499797-1292436	7773846-0-3	2-4604781-4	4655006-6499797-4	2127874-4-3411481	5912267-4-4	2-4-8134318	8887016-4-4	0-4783168-4	5161314-4-3476646	7773846-3419149-3	2-2041753-3411481	0-6499797-5423289	7773846-7586890-3	2-3798915-3411481	7706295-4-4	2971022-4-4	2-4-377646
assemblage-902-784	0	0	0	0	16	0	0	0	71	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	22
assemblage-564-224	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	66	0	0	0	0	24	0	0	0	0	0	0	0	0	0	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	27	0	0	13
assemblage-920-795	0	0	0	17	0	0	0	0	31	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	123	0	0	24	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-951-379	0	0	0	6	0	0	0	0	265	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-775-939	0	0	0	0	0	0	0	0	64	0	0	0	0	24	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-975-756	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-901-928	0	0	0	76	0	0	0	0	148	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-692-760	0	0	0	31	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-505-653	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	66	0	0	0	0	0	0	45	0	0	0	0	0	0	0	15	146	0	0	0	0	0	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	38	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	29
assemblage-255-237	0	0	0	0	0	0	0	0	64	0	0	0	0	24	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-564-226	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	81	0	4	0	0	0	0	0	0	0	136	0	0	0	0	0	0	70	0	0	0	0	17	0	0	8	0	0	0	0	0	0	4	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	27	0	0	14
assemblage-941-790	0	0	0	10	0	0	0	0	286	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-206-394	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	13	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-947-379	0	0	0	22	0	0	0	0	34	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	26	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-156-102	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-885-841	0	0	0	112	0	0	0	0	124	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	114	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-505-214	0	0	0	185	0	0	0	0	42	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-858-122	0	0	0	93	0	0	0	0	8	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-787-946	0	0	0	64	0	0	0	0	90	0	0	0	0	0	0	0	0	65	0	0	10	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-171-84	0	0	0	0	10	0	0	0	52	0	0	0	0	0	0	0	4	218	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	33	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-908-840	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-965-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	143	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	49	0	0	14	0	0	0	8
assemblage-876-927	0	0	0	21	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-199-476	0	0	0	0	82	0	0	0	0	38	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	10	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	20
assemblage-504-227	0	0	0	93	0	0	0	0	104	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	5
assemblage-595-776	0	0	0	90	0	0	0	0	197	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-939-116	0	0	9	0	0	0	0	0	101	0	0	0	0	0	0	5	0	175	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-752-302	0	0	4	0	0	0	0	0	83	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	40	0	0	6	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-195-455	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	29	0	0	0	0	0	40	0	0	0	0	0	0	61	0	0	142	0	11	0	6	0	54	0	0	0	0	0	0	0	55	58	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	8
assemblage-718-296	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	28	0	85	0	75	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	78	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-607-434	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	10	0	78	0	0	0	0	0	0	0	0	0	122	0	40	0	17	0	0	0	0	0	0	0	59	0	0	0	0	0	0	68	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	7
assemblage-859-809	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	31	0	47	0	0	0	0	0	0	41	0	16	0	0	0	0	84	0	0	0	0	0	0	0	147	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	43	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-399-803	0	0	0	0	97	0	0	0	0	43	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	13
assemblage-397-779	0	0	0	0	15	0	0	0	55	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	23
assemblage-923-779	0	0	0	0	13	0	0	0	60	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	24
assemblage-859-499	0	0	0	0	131	0	0	0	0	0	16	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-731-315	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	12	0	138	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	41	0	0	7	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-935-118	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	31	0	88	0	88	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	73	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-567-217	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	29	0	81	0	0	0	8	0	0	11	0	0	0	0	50	0	21	0	0	0	0	0	0	0	101	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	36	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-918-961	0	0	0	75	0	0	0	0	96	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	13
assemblage-929-942	0	0	0	82	0	0	0	0	206	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-287-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	29	0	0	5	0	3	0	0	0	0	0	0	0	0	0	46	0	9	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-271-845	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	31	0	32	0	0	0	0	0	0	55	0	0	0	0	0	0	58	0	0	0	0	0	0	0	155	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-131-138	0	0	0	82	0	0	0	0	137	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3
assemblage-954-840	0	0	0	0	96	0	0	0	0	46	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	18
assemblage-572-224	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	19	0	109	0	74	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	69	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-855-815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	32	0	0	2	0	17	0	0	0	0	0	0	0	0	0	41	0	9	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-905-827	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-486-677	0	11	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	10	0	0	0	0	229	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-926-782	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	19	0	0	0	0	0	42	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	39	0	0	0	0	0	0	18
assemblage-912-785	0	0	0	0	13	0	0	0	77	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	20
assemblage-920-952	0	0	0	40	0	0	0	0	50	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	23	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8
assemblage-262-234	0	0	0	89	0	0	0	0	134	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	153	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-779-935	0	0	0	43	0	0	0	0	102	0	0	0	0	0	0	0	0	72	0	0	9	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-661-958	0	0	0	10	0	0	0	0	149	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-905-835	0	0	0	55	0	0	0	0	98	0	0	0	0	0	0	0	0	61	0	0	14	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-243-239	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-628-437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	29	0	0	10	0	9	0	0	0	0	0	0	0	0	0	45	0	9	0	0	0	0	86	0	0	0	0	0	0	0	7	0	0	0	0	0	0	38	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-615-421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	30	0	3	12	0	8	0	0	0	0	0	0	0	0	0	64	0	11	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	8	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-844-496	0	0	0	0	115	0	0	0	0	0	8	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-661-956	0	0	0	0	13	0	0	0	46	0	0	0	0	0	0	0	13	222	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	35	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-939-810	0	0	0	13	0	0	0	0	26	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-928-765	0	0	0	0	78	0	0	0	0	44	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	18
assemblage-928-796	0	0	0	48	0	0	0	0	179	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	36	0	16	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	10	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-768-990	0	0	0	84	0	0	0	0	107	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12
assemblage-877-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	68	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	27	0	0	0	0	0	0	13
assemblage-255-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	60	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	33	0	0	0	0	0	0	10
assemblage-746-583	0	0	0	29	0	0	0	0	216	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	31	0	8	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-507-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	33	0	0	10	0	10	0	0	0	0	0	0	0	0	0	46	0	7	0	0	0	0	91	0	0	0	0	0	0	0	11	0	0	0	0	0	0	51	0	6	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-199-466	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	79	0	0	0	0	0	0	41	0	0	139	0	19	0	12	0	59	0	0	0	0	0	0	0	35	33	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	14
assemblage-204-396	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	6	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-94-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	55	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	41	0	0	0	0	0	0	15
assemblage-488-381	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-887-564	0	0	0	0	21	0	0	0	72	0	0	0	0	0	0	0	0	60	0	0	0	0	16	37	0	0	0	0	0	0	0	0	0	111	29	14	0	0	0	111	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-502-373	0	0	0	54	0	0	0	0	200	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	29	0	10	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-928-943	0	0	0	76	0	0	0	0	18	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
