Assemblage_Name	0-0-7403797	4706629-1-2	5749698-0-5263532	4-8559728-1	0-0-1038099	4115329-0-3	2-3-0	4-1-1	840061-8958754-1	2563418-2-3	4-8958754-4638923	5636932-0-9954369	4-8958754-1	3-1-2	5749698-0-3	4-7863097-1	4-1-3908811	7949667-0-3	0-0-3720871	3-0-3	4-8958754-6085973	4-2-3	0-0-9954369	5749698-0-4780139	4-2866756-1	3-1-5186189	233831-0-3
assemblage-746-583	0	0	0	48	0	0	0	0	0	0	0	0	139	13	161	0	0	0	0	0	0	0	135	0	0	0	4
assemblage-507-779	0	0	27	0	0	0	0	0	0	0	0	0	231	0	96	0	0	0	0	0	0	39	102	0	0	0	5
assemblage-199-466	0	0	0	0	0	0	0	28	0	0	0	0	29	17	19	0	7	0	0	0	0	297	92	10	0	0	1
assemblage-204-396	0	0	0	0	0	0	0	12	0	0	0	0	29	32	100	0	0	0	0	0	0	163	159	0	0	0	5
assemblage-94-494	0	0	0	0	0	0	0	137	0	0	0	0	14	158	23	0	0	0	0	0	0	73	93	0	0	0	2
assemblage-488-381	0	0	0	0	0	0	0	0	0	0	0	0	26	100	74	0	0	33	0	0	0	10	252	0	0	0	5
assemblage-887-564	0	0	0	0	0	0	0	129	0	0	0	0	68	122	8	0	0	0	0	0	0	130	42	0	0	0	1
assemblage-502-373	0	0	6	45	0	0	0	0	0	0	0	0	140	9	149	0	0	0	0	0	0	0	144	0	0	0	7
assemblage-928-943	0	0	0	20	0	0	0	0	0	0	7	0	59	173	22	0	0	0	0	0	0	0	202	0	0	0	17
assemblage-984-775	0	0	0	0	0	0	0	138	0	0	0	0	103	144	49	0	0	0	0	0	0	42	24	0	0	0	0
assemblage-896-831	0	0	0	0	0	0	0	93	0	0	0	0	98	54	12	0	0	0	0	0	0	7	230	0	0	0	6
assemblage-866-568	0	0	0	0	0	0	0	26	0	0	0	0	49	100	67	0	0	0	0	0	0	124	133	0	0	0	1
assemblage-190-406	0	0	0	0	42	0	0	63	0	0	0	0	36	59	152	0	0	0	0	0	0	25	115	0	0	0	8
assemblage-527-780	0	0	0	8	0	0	0	0	0	0	0	0	127	0	139	0	0	0	0	0	7	20	189	0	0	0	10
assemblage-936-773	0	0	0	0	0	0	0	187	0	0	0	0	0	91	95	0	0	0	0	0	0	3	122	0	0	0	2
assemblage-627-775	0	0	0	0	0	0	0	5	0	0	0	0	69	133	116	0	0	0	0	0	0	0	158	0	0	0	19
assemblage-602-776	0	0	0	0	0	0	0	15	0	0	0	0	49	136	133	0	0	0	0	0	0	0	162	0	0	0	5
assemblage-116-151	0	0	0	0	0	0	0	98	10	0	0	0	124	114	25	0	0	0	0	0	0	58	70	0	0	0	1
assemblage-97-795	0	0	26	23	0	0	0	0	0	0	0	0	86	7	131	0	0	18	0	0	0	57	147	0	0	0	5
assemblage-944-801	0	0	0	0	0	0	0	0	0	0	0	0	42	80	57	0	0	34	0	0	0	11	275	0	0	0	1
assemblage-745-591	0	0	0	51	0	0	0	0	0	0	0	0	153	8	158	0	0	3	0	0	0	0	122	0	0	0	5
assemblage-541-768	0	0	0	64	0	0	0	0	0	0	0	0	26	0	156	0	0	43	0	0	0	133	78	0	0	0	0
assemblage-1000-776	0	0	0	0	0	0	0	19	0	0	0	0	26	25	123	0	0	0	0	0	0	158	143	0	0	0	6
assemblage-956-899	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	222	0	0	0	4
assemblage-504-675	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	15	0	407	0	0	0	0	5
assemblage-983-757	0	0	0	0	0	0	0	73	0	0	0	0	154	175	18	0	0	0	0	0	0	25	51	0	0	0	4
assemblage-974-919	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	188	0	0	0	13
assemblage-774-931	0	0	0	0	0	0	0	101	0	0	0	0	106	83	46	0	0	0	0	0	0	102	61	0	0	0	1
assemblage-125-165	0	0	0	0	0	0	0	98	12	0	0	0	139	104	24	0	0	0	0	0	0	43	80	0	0	0	0
assemblage-497-361	0	0	0	50	0	0	0	0	0	0	0	0	156	7	126	0	0	0	0	0	0	0	160	0	0	0	1
assemblage-266-940	0	0	0	0	0	0	0	137	0	0	0	0	0	0	69	0	0	0	0	0	0	151	138	0	0	0	5
assemblage-103-772	0	0	48	0	0	0	0	0	0	0	0	0	137	0	149	0	0	7	0	0	0	27	128	0	0	0	4
assemblage-245-235	0	0	0	0	0	0	0	232	0	0	0	0	100	70	13	0	0	0	0	0	0	19	65	0	0	0	1
assemblage-419-440	0	0	0	0	0	0	19	0	0	0	0	0	0	48	298	0	0	0	0	0	0	0	135	0	0	0	0
assemblage-106-789	0	0	12	13	0	0	0	0	0	0	0	0	74	24	141	0	0	25	0	0	0	55	155	0	0	0	1
assemblage-393-805	0	0	0	0	0	0	0	12	0	0	0	0	56	15	27	0	0	0	0	0	0	283	97	7	0	0	3
assemblage-752-974	0	0	0	10	0	0	0	0	0	0	0	0	62	183	27	0	0	5	8	0	0	0	192	0	0	0	13
assemblage-922-961	0	0	21	0	0	0	0	19	7	0	0	0	80	95	80	0	0	48	0	0	0	70	76	0	0	0	4
assemblage-393-803	0	0	0	0	0	0	0	176	0	0	0	0	0	110	108	0	0	0	0	0	0	3	95	0	0	0	8
assemblage-739-314	0	0	0	0	0	14	0	0	0	0	0	0	115	9	77	0	0	0	0	0	0	69	198	0	0	0	18
assemblage-497-349	0	0	0	0	0	0	0	0	0	0	0	0	42	116	59	0	0	26	0	0	0	12	239	0	0	0	6
assemblage-248-931	0	0	0	0	0	0	0	168	0	0	0	0	0	0	50	0	0	0	0	0	0	135	142	0	0	0	5
assemblage-969-107	8	0	35	44	0	0	0	0	0	0	0	0	31	8	164	0	0	24	0	0	0	79	107	0	0	0	0
assemblage-711-781	0	0	0	0	0	0	0	90	11	0	0	0	165	118	26	0	0	0	0	0	0	36	54	0	0	0	0
assemblage-521-793	0	0	0	55	0	0	0	0	0	0	0	0	39	0	117	0	0	54	0	0	0	119	111	0	0	0	5
assemblage-968-117	0	0	0	0	0	1	0	0	0	0	0	3	104	0	70	0	0	0	0	0	0	77	232	0	0	0	13
assemblage-866-658	0	0	0	0	0	0	0	189	0	0	0	0	0	0	57	0	0	0	0	0	0	117	135	0	0	0	2
assemblage-114-780	0	0	32	52	0	0	0	0	0	0	0	0	21	6	169	0	0	32	0	0	0	75	105	0	0	0	8
assemblage-874-653	0	0	0	0	0	0	0	118	0	0	0	0	65	132	11	0	0	0	0	0	0	123	49	0	0	0	2
assemblage-771-946	0	0	0	0	0	0	0	12	8	0	0	0	54	94	153	0	0	0	0	0	0	0	176	0	0	0	3
assemblage-905-929	0	0	0	0	0	0	0	142	0	0	0	0	76	46	0	0	0	0	0	0	0	0	232	0	0	0	4
assemblage-843-512	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	111	0	9	0	0	0	0	2
assemblage-942-784	0	0	0	0	0	0	0	0	0	0	0	0	36	91	56	0	0	33	0	0	0	16	262	0	0	0	6
assemblage-135-471	0	0	0	0	0	0	0	115	0	0	0	0	5	121	31	0	0	0	0	0	0	70	153	0	0	0	5
assemblage-765-587	0	0	109	0	0	0	0	0	0	0	0	0	28	43	127	0	0	90	0	0	0	0	97	0	0	0	6
assemblage-902-934	0	0	0	0	0	0	0	129	0	0	5	0	81	51	0	0	0	0	0	0	0	0	229	0	0	0	5
assemblage-746-290	0	0	77	0	0	0	0	0	0	0	0	0	100	9	141	0	0	7	0	0	0	16	146	0	0	0	4
assemblage-862-661	0	0	0	0	0	0	0	116	0	0	0	0	12	156	31	0	0	0	0	0	0	60	125	0	0	0	0
assemblage-186-430	0	0	0	0	0	0	0	187	0	0	0	0	85	121	36	0	0	0	0	0	0	51	19	0	0	0	1
assemblage-959-848	0	0	0	0	0	0	0	191	0	0	0	0	0	88	93	0	0	0	0	0	0	0	122	0	0	0	6
assemblage-122-489	0	0	0	0	0	0	0	28	0	0	0	0	54	104	65	0	0	0	0	0	0	100	145	0	0	0	4
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	0	69	61	0	166	0	0	0	0	0	0	115	80	0	0	0	9
assemblage-923-961	0	0	0	19	0	0	0	14	4	0	0	0	68	110	65	0	0	10	0	0	0	20	177	0	0	0	13
assemblage-176-91	0	0	0	0	0	0	0	180	0	0	0	0	83	137	50	0	0	0	0	0	0	26	21	0	0	0	3
assemblage-200-472	0	0	0	0	0	0	0	135	0	0	0	0	13	94	59	0	0	0	0	0	0	93	98	0	0	0	8
assemblage-953-864	0	0	0	0	0	0	0	96	0	0	0	0	0	59	125	0	0	0	0	0	0	77	138	0	0	0	5
assemblage-492-215	0	0	0	0	0	0	0	11	0	0	0	0	185	112	56	0	0	0	0	0	0	62	68	0	0	0	6
assemblage-706-788	0	0	0	0	0	0	0	133	0	0	0	0	98	31	0	0	0	0	0	0	0	0	235	0	0	0	3
assemblage-177-111	0	0	0	0	0	0	0	80	0	0	0	0	122	179	13	0	0	0	0	0	0	37	67	0	0	0	2
assemblage-172-461	0	0	0	0	0	0	0	20	0	0	0	0	51	9	12	0	6	0	0	0	0	266	122	13	0	0	1
assemblage-203-418	0	0	0	0	34	0	0	67	0	0	0	0	28	67	160	0	0	0	0	0	0	20	119	0	0	0	5
assemblage-174-110	0	0	0	0	32	0	0	62	0	0	0	0	21	72	161	0	0	0	0	0	0	39	111	0	0	0	2
assemblage-522-210	0	0	0	0	0	0	0	18	0	0	0	0	203	73	80	0	0	0	0	0	0	42	77	0	0	0	7
assemblage-297-854	0	0	0	11	0	0	0	0	0	0	0	0	124	0	116	0	0	0	0	0	11	23	215	0	0	0	0
assemblage-492-366	0	0	0	0	0	0	0	0	0	0	0	0	37	93	48	0	0	51	0	0	0	24	239	0	0	0	8
assemblage-962-848	0	0	0	0	0	0	0	217	0	0	0	0	0	172	25	0	0	0	0	0	0	49	32	0	0	0	5
assemblage-806-153	0	0	0	0	0	0	0	121	0	0	0	0	120	89	17	0	0	0	0	0	0	33	120	0	0	0	0
assemblage-282-940	0	0	0	0	0	0	0	138	0	0	0	0	53	124	19	0	0	0	0	0	0	117	48	0	0	0	1
assemblage-847-825	0	0	0	9	0	0	0	0	0	0	0	0	145	0	101	0	0	0	0	0	6	28	206	0	0	0	5
assemblage-582-219	0	0	47	68	0	0	0	0	0	0	0	0	28	5	141	0	0	34	0	0	0	71	102	0	0	0	4
assemblage-163-101	0	0	0	0	0	0	0	9	0	0	0	0	26	14	104	0	0	0	0	0	0	187	155	0	0	0	5
assemblage-856-509	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	98	0	17	0	0	0	0	2
assemblage-877-571	0	0	0	0	0	0	0	131	0	0	0	0	54	146	13	0	0	0	0	0	0	112	44	0	0	0	0
assemblage-856-504	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	81	0	18	0	0	0	0	1
assemblage-776-962	0	0	0	61	0	0	0	31	0	0	0	0	84	60	12	0	0	8	0	0	0	29	204	0	0	0	11
assemblage-859-100	0	0	0	15	0	0	0	0	0	0	0	0	57	169	44	0	0	0	11	0	0	0	182	0	0	0	22
assemblage-118-500	0	0	0	0	0	0	0	15	0	0	0	0	35	105	62	0	0	0	0	0	0	102	178	0	0	0	3
assemblage-964-125	0	0	0	0	0	0	0	0	0	0	0	6	95	5	46	0	0	0	0	0	0	96	242	0	0	0	10
assemblage-870-655	0	0	0	0	0	0	0	132	0	0	0	0	5	136	37	0	0	0	0	0	0	81	109	0	0	0	0
assemblage-777-950	0	0	0	0	0	0	0	239	0	0	0	0	101	82	14	0	0	0	0	0	0	22	41	0	0	0	1
assemblage-99-491	0	0	0	0	0	0	0	15	0	0	0	0	32	94	76	0	0	0	0	0	0	109	174	0	0	0	0
assemblage-664-969	0	0	0	0	36	0	0	46	0	0	0	0	49	87	150	0	0	0	0	0	0	36	92	0	0	0	4
assemblage-131-161	0	0	0	0	0	0	0	22	0	0	0	0	155	105	68	0	0	0	0	0	0	55	87	0	0	0	8
assemblage-937-796	0	0	0	0	0	0	0	0	0	0	0	0	165	14	34	0	0	0	0	0	0	133	146	0	0	0	8
assemblage-894-922	0	0	0	0	0	0	0	91	11	0	0	0	164	121	13	0	0	0	0	0	0	43	54	0	0	0	3
assemblage-201-413	0	0	0	0	35	0	0	42	0	0	0	0	29	79	169	0	0	0	0	0	0	34	107	0	0	0	5
assemblage-711-782	0	0	0	0	0	0	0	121	0	0	0	0	79	53	0	0	0	0	0	0	0	0	246	0	0	0	1
assemblage-766-990	0	0	0	50	0	0	0	29	0	0	0	0	85	58	5	0	0	12	0	0	0	27	222	0	0	0	12
assemblage-201-414	0	0	0	0	0	0	0	87	0	0	0	0	124	180	6	0	0	0	0	0	0	27	70	0	0	0	6
assemblage-494-231	0	0	0	0	0	0	0	99	9	0	0	0	151	118	21	0	0	0	0	0	0	34	68	0	0	0	0
assemblage-948-371	0	0	0	0	0	0	0	0	0	0	0	0	167	19	24	0	0	8	0	0	0	110	170	0	0	0	2
assemblage-515-363	0	0	109	0	0	0	0	0	0	0	0	0	42	34	125	0	0	90	0	0	0	0	96	0	0	0	4
assemblage-699-763	0	0	0	5	0	0	0	102	0	0	0	0	93	60	0	0	0	0	0	0	0	0	234	0	0	0	6
assemblage-658-957	0	0	0	0	0	0	0	11	0	0	0	0	40	17	119	0	0	0	0	0	0	158	151	0	0	0	4
assemblage-390-801	0	0	0	0	0	0	0	254	0	0	0	0	0	156	32	0	0	0	0	0	0	32	16	0	0	0	10
