Assemblage_Name	2-0-7372458	3-1169178-7933860	2452889-4-1	3-2-7933860	3-578475-7933860	3-6454608-7933860	2-8067583-1	2-0-9973523	2-4-6890903	2-2264720-7372458	3-2-4388489	4-1-1	4-1-2	2-4-3477887	9500704-0-1	4823464-0-1	1176686-4-1	4646098-1169178-7933860	3-0-7064076	3-2-4004330	2-4727059-1	2-4-2424713	4646098-5987503-7933860	3-3946061-7933860	3153138-2-7933860	3-1169178-4536255	3-6358612-7933860	3-2-1313771	2-6549460-1	3-2-4782180	9691485-4473945-7372458	3-2-6223809	2-4209856-4909636	2-3523800-1	3-2-1634271	3-1169178-3963028	2-0-1	2-0-0	2-911788-7372458	3-2-8464733	1885297-2-7933860	3-2-9918873	3-0-1	1881561-4473945-7372458	2-4-1	3-3327714-7933860	9857940-1-1	2-1032254-7372458	5963506-0-7372458	2-4209856-1	1881561-4473945-3740020	2-2305850-1	1926174-1-2	2-7155275-1	9578333-2-7933860	1885297-2-1607494	2-9498414-1	9857940-9616664-1	8463747-2-7933860	2-9106166-1	7406811-1-1	3530260-4-1	996486-4-1
assemblage-990-752	62	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	4	0	0	0	0	0	224	0	71	0	0	0	0	0	0	14	0	0	0	0	0	0	8	0	13
assemblage-585-782	128	179	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	21	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-505-367	89	16	0	156	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	153	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-828-162	18	126	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	65	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-116-774	30	282	0	56	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-612-439	0	124	0	263	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-986-762	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	41	0	0	0	0	0	0	0	142	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-842-827	0	98	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1
assemblage-727-310	27	281	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-869-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	194	0	0	0	0	0	136	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-747-973	15	64	0	191	0	0	0	6	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-958-854	0	0	0	208	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	22	9	0	0	0	0	0	0	0	0	0	0	58	0	14	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-951-364	144	148	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-874-113	107	184	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-493-666	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	4	0	0	0	0	0	0	0	0	7	0	58	0	25	0	0	235	0	0	0	0	0	0	0	0	0	38	0	0	14
assemblage-618-424	0	108	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	38	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3
assemblage-274-943	0	0	6	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0	57	0	0	0	0	0	0	0	106	0	59	0	0	35	0	0	0	24	0	0	0	0	0	0	0	0	9
assemblage-532-222	89	24	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-946-393	137	149	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-523-779	55	8	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-931-759	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	17	0	0	28	0	0	0	0	0	0	0	26	0	0	0	0	45	0	0	0	7	0	0	0	0	0	0	0	0	17
assemblage-983-911	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	67	0	0	0	27	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
assemblage-495-669	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	5	0	59	0	19	0	0	237	0	0	0	0	0	0	0	0	0	31	0	0	14
assemblage-491-652	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	2	0	0	0	0	0	0	0	0	6	0	54	0	14	0	0	265	0	0	0	0	0	0	0	0	0	38	0	0	16
assemblage-667-963	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	38	0	0	0	0	0	0	0	151	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-134-140	5	202	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-283-928	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	21	16	0	69	0	0	0	0	0	0	0	99	0	56	0	0	42	0	0	0	25	0	0	0	0	0	0	0	0	12
assemblage-831-823	44	15	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-902-948	88	154	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-538-778	0	152	0	251	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-964-845	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	19	0	0	17	0	0	0	0	0	0	0	27	0	0	0	0	51	0	0	0	9	0	0	0	0	0	0	0	0	10
assemblage-763-598	39	72	0	182	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-601-779	17	54	0	179	0	0	0	5	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-254-259	43	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-901-846	35	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-494-668	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	9	0	0	0	0	0	0	0	0	12	0	43	0	13	0	0	230	0	0	0	0	0	0	0	0	0	39	0	0	14
assemblage-595-777	69	159	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	26	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-436-415	0	0	0	429	0	7	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-945-378	97	82	0	167	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	41	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-771-953	12	4	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	127	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15
assemblage-760-951	17	6	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-428-409	0	0	0	439	0	8	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-955-925	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	49	0	0	0	16	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	3
assemblage-496-654	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	20	0	46	0	28	0	0	247	0	0	0	0	0	0	0	0	0	38	0	0	13
assemblage-978-756	73	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	15	0	0	0	0	0	211	0	60	0	0	0	0	0	0	6	0	0	0	0	0	0	11	0	14
assemblage-863-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	155	0	0	0	0	0	161	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-843-802	38	23	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-703-781	10	207	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-243-235	27	148	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	77	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-824-163	18	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-751-589	162	148	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-503-216	0	192	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-444-418	0	0	0	448	0	5	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-902-784	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	19	25	0	0	0	0	0	0	102	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-564-224	37	20	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-920-795	22	84	0	176	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-951-379	112	166	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	59	0	0	0	0	5	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-775-939	25	140	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-975-756	6	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	32	0	0	0	0	0	0	0	103	0	109	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13
assemblage-901-928	3	174	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-692-760	46	210	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-505-653	0	0	0	198	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	30	12	0	0	0	9	47	0	52	0	3	0	0	67	0	0	0	0	0	0	0	0	0	8	0	0	21
assemblage-255-237	27	133	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-564-226	18	26	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-941-790	128	157	0	128	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-206-394	71	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	203	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	22
assemblage-947-379	19	92	0	183	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-156-102	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	24	0	0	0	0	0	0	0	89	0	115	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	16
assemblage-885-841	29	5	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-505-214	181	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-858-122	25	39	0	186	0	0	0	8	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-787-946	40	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-171-84	131	45	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	77	0	18	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8
assemblage-908-840	171	0	0	207	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	42	0	6	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	3
assemblage-965-927	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	65	0	0	0	25	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4
assemblage-876-927	36	218	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-199-476	0	0	0	261	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	17	0	44	11	0	0	0	0	0	0	33	0	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-504-227	103	25	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-595-776	88	188	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-939-116	74	59	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	44	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-752-302	80	55	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	66	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-195-455	0	0	0	230	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	23	10	0	0	0	0	0	0	0	0	0	0	44	0	17	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-718-296	41	16	0	240	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	68	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-607-434	0	113	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	31	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2
assemblage-859-809	0	123	0	271	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-399-803	0	0	0	252	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	10	0	41	18	0	0	0	0	0	0	25	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-397-779	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	19	20	0	0	0	0	0	0	95	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-923-779	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	18	24	0	0	0	0	0	0	96	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-859-499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	191	0	0	0	0	0	138	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-731-315	79	58	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	62	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-935-118	26	32	0	260	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	59	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-567-217	14	286	0	57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-918-961	162	73	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	33	0	23	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-929-942	79	142	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	21	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-287-849	25	0	0	284	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-271-845	0	123	0	265	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-131-138	101	27	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-954-840	0	0	0	248	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	8	0	48	29	0	0	0	0	0	0	24	0	64	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-572-224	54	44	0	235	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	47	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
