Assemblage_Name	2-2-7075082	2-2-3994614	2-7043297-4	4-4-3429669	2-8273095-4	4-0-3101148	6167894-2-4	2-2698674-4	4-3-2321807	4-1960339-3	4-4-4820479	2-2-1173661	3177846-2-4	2-6397029-4	2-2667702-4	6232429-2-4	2-2-4	2-176969-4	2-3274979-4	3212077-2-4	4-0-2	9763193-3-3	2-2-7632525	7088311-2-4	4-5233958-2	4-4-1710926	267-2-4	4-6201290-3	2-7411018-4	5470854-2-4	2633376-7975850-4	2-2-3418447	4461560-2-4	4-4-4	2-7975850-2938969	8519423-7975850-4	2390635-3-2480259	2-7975850-4	2-2-5553261	4-3-1630596	4-3291160-3	2-2-5157527	2-2-4803275	4-3-6419050	2-2-4300006	5120206-2-4	4-3-3	2390635-3-3	8211310-4-4
assemblage-752-988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	51	0	0	0	43	0	0	0	0	0	0	0	0	0	0	13
assemblage-868-649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	56	0	0	0	0	22	0	0	0	0	0	0	0	32	0	0	0	21	0	0	0	0	0	0	0	0	39	0	11
assemblage-866-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	75	0	0	0	48	0	0	0	0	0	7	0	0	0	0	5
assemblage-671-963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	12	0	6	0	0	0	0	0	24	0	0	0	0	0	0	0	35	0	0	0	76	0	0	0	0	0	20	0	0	6	0	3
assemblage-885-931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	6	0	23	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14
assemblage-829-151	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	20	0	0	0	15	0	0	0	0	0	0	0	0	54	0	13
assemblage-93-772	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0
assemblage-953-850	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	200	0	0	0	0	11	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5
assemblage-830-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	16	0	0	11	0	0	0	0	0	0	0	0	0	141	0	9
assemblage-207-398	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	21	0	0	0	0	0	16	0	0	174	0	3
assemblage-956-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	8	0	0	113	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	4
assemblage-375-787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	81	12	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	118	0	3
assemblage-987-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	43	0	0	0	23	0	0	0	0	0	21	0	0	81	9	8
assemblage-300-862	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	21	0	0	0	0	8	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	3
assemblage-532-763	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	16	0	0	37	0	71	0	0	0	0	0	0	0	0	0	0	1
assemblage-181-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	199	0	0	0	3	8	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3
assemblage-943-371	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	4
assemblage-866-109	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12	0	0	6	7	0	0	0	0	0	0	0	0	0	0	2
assemblage-877-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	11	0	0	186	0	10
assemblage-877-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	196	0	12
assemblage-857-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	18	0	0	0	0	23	0	0	0	0	0	0	0	57	0	0	0	9	0	0	0	0	0	0	0	0	85	0	18
assemblage-510-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	23	0	0	0	31	0	0	0	0	0	0	0	0	12	0	10
assemblage-617-440	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	5	0	36	0	0	0	0	0	0	0	0	0	0	15
assemblage-881-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	76	0	12
assemblage-573-213	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17
assemblage-637-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	46	0	0	17	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	253	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	29	0	0	60	16	0	0	0	0	0	52	0	0	0	0	5
assemblage-863-648	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	160	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	207	0	9
assemblage-871-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	17	3	0	0	0	0	0	18	0	0	0	0	3
assemblage-239-219	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	149	0	1	0	0	0	0	0	10	0	0	0	19	0	0	0	0	0	0	0	0	70	0	5
assemblage-124-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	26	0	0	18	23	0	0	0	0	0	16	0	0	5	0	9
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9
assemblage-867-659	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	366	0	0	10	21	0	0	0	0	62	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2
assemblage-908-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	80	0	5
assemblage-781-955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	12	0	0	13	0	0	0	0	5	0	0	0	0	139	0	5
assemblage-94-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	25	0	0	0	0	33	0	0	0	0	0	0	0	52	0	0	0	13	0	0	0	0	0	0	0	0	56	0	10
assemblage-816-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	26	0	0	0	79	0	0	0	0	0	31	0	0	45	0	9
assemblage-818-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	35	6	9
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	2
assemblage-844-834	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11
assemblage-603-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	10	0	0	0	0	6
assemblage-672-954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	10	0	0	0	21	0	0	0	0	0	44	0	0	90	0	2
assemblage-104-483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	48	0	0	0	0	25	0	0	0	0	0	0	0	51	0	0	0	17	0	0	0	0	0	0	0	0	29	0	10
assemblage-289-864	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4
assemblage-269-930	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	162	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	5	0	0	216	0	4
assemblage-176-112	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	19	0	0	0	0	0	12	0	0	160	0	0
assemblage-440-414	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	3
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	12
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12
assemblage-632-438	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	19	0	0	35	0	64	0	0	0	0	0	0	0	0	0	0	0
assemblage-754-596	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	5	46	0	0	0	0	0	0	11	11	0	0	13	0	0	0	0	0	0	0	0	0	0	8
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	17
assemblage-108-487	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	338	0	0	6	39	0	0	0	0	67	0	0	0	0	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	17	0	0
assemblage-843-805	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	13	0	0	23	0	65	0	0	0	0	0	0	0	0	0	0	3
assemblage-205-456	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	226	0	3
assemblage-719-315	8	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	28	0	0	0	0	3
assemblage-124-770	11	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	4
assemblage-180-470	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	306	0	0	0	64	0	0	0	12	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	80	0	7
assemblage-530-360	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	4	41	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	0	0	0	0	0	0	10
assemblage-855-123	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	3	2	0	0	0	0	0	0	0	0	0	0	17
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	7	0	0	0	0	8
assemblage-89-798	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	7	26	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	8
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	88	6	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	140	0	3
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	32	0	0	0	0	26	0	0	0	0	0	0	0	46	0	0	0	12	0	0	0	0	0	0	0	0	42	0	8
assemblage-968-844	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	280	0	0	0	95	0	0	0	17	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	65	0	2
assemblage-927-390	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-419-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	2
assemblage-937-805	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	6	0	21	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13
assemblage-777-970	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-767-570	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	7	36	0	0	8	0	0	0	8	17	0	0	16	0	0	0	0	0	0	0	0	0	0	5
assemblage-428-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	3
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-687-960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	12	0	0	0	15	0	0	0	0	0	35	0	0	103	0	4
assemblage-181-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	104	0	0	0	19	0	0	0	0	0	0	0	0	50	35	5
assemblage-698-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	17	0	0	0	0	13
assemblage-906-831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	20	0	0	0	79	0	0	0	0	0	55	0	0	37	0	20
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	5
assemblage-262-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	56	0	5
assemblage-848-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	19	0	0	0	0	0	4
assemblage-831-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	24	0	0	6	0	0	0	0	0	0	0	0	0	39	0	7
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	247	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	30	0	0	71	9	0	0	0	0	0	39	0	0	8	0	1
assemblage-756-597	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7
assemblage-971-933	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	1
assemblage-902-848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	271	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	15	0	0	19	0	0	0	0	0	0	0	0	0	152	0	11
assemblage-897-916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	6	0	19	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	29	0	0	0	0	9
assemblage-249-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	30	3	7
assemblage-572-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	4
assemblage-297-850	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	5
assemblage-280-849	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	33	0	0	20	0	68	0	0	0	0	0	0	0	0	0	0	1
assemblage-373-790	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	254	0	5
assemblage-292-849	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	5
assemblage-963-933	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	15	0	0	0	0	13
assemblage-990-752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	83	0	0	0	9	0	0	0	0	0	0	0	5	34	24	6
assemblage-585-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	4	0	0	0	0	7
assemblage-505-367	0	0	72	0	0	0	0	0	0	0	0	0	3	0	0	0	388	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3
assemblage-828-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	40	0	16
assemblage-116-774	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	10	0	0	50	0	0	0	0	0	0	0	0	0	0	3
assemblage-612-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	44	0	0	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	7
assemblage-986-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	14	0	0	0	11	0	0	0	0	0	52	0	0	90	0	8
assemblage-842-827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	11
assemblage-727-310	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	6	27	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	3
assemblage-869-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6
assemblage-747-973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	26	0	0	0	0	4
assemblage-958-854	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	207	0	5
assemblage-951-364	0	7	32	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	2	0	0	0	58	0	0	0	0	0	0	0	0	0	0	3
assemblage-874-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	2	0	0	0	0	9
assemblage-493-666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-618-424	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1
assemblage-274-943	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	334	0	0	6	25	0	0	0	0	79	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18	0	11
assemblage-532-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	28	0	0	0	2	0	0	0	0	0	11	0	0	0	0	10
assemblage-946-393	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	9	0	0	0	60	0	0	0	0	0	0	0	0	0	0	7
assemblage-523-779	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	8	0	0	20	0	80	0	0	0	0	0	0	0	0	0	0	0
assemblage-931-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	181	0	0	0	0	7	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	15	0	10
assemblage-983-911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1
assemblage-495-669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-491-652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-667-963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	13	0	0	0	19	0	0	0	0	0	32	0	0	72	0	4
assemblage-134-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	9	0	0	0	40	0	0	0	0	0	0	0	0	19	0	9
assemblage-283-928	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	332	0	0	5	27	0	0	0	0	65	0	0	0	0	0	0	0	23	0	0	0	0	13	0	0	0	0	0	0	0	24	0	1
assemblage-831-823	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	28	0	0	33	0	56	0	0	0	0	0	0	0	0	0	0	0
assemblage-902-948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	46	0	0	5	65	0	0	0	0	0	0	0	0	0	0	17
assemblage-538-778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2
assemblage-964-845	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	191	0	0	0	12	8	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1
assemblage-763-598	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
