Assemblage_Name	3-2798493-1	0-2976261-6646589	1845392-4128558-1	5651714-2-6646589	3926036-4-1	3-3504514-1	8887372-4-1	232828-2-6646589	4-1-3	3-4-2	232828-2-9752263	9241929-4-1	0-2-2664426	903748-4-1	5031883-2-6646589	3-4-5708299	8220698-4-1	1845392-7772521-1	0-4959601-6646589	3-6304307-1	6998389-4-1	2831149-2-6120725	2831149-2-6646589	232828-1730351-6646589	3-4686026-1	3-4-729766	1845392-4-1	0-1158837-6646589	7509597-2-6646589	3-1793174-1	4-1-5924021	1429415-2-6646589	3668392-4-1	3-3588875-1	3-4-9343035	3-4-1746903	0-2-6646589	5118301-4-1	3-3385150-1	3-4-4494914	3-2380901-1	0-9759211-6646589	0-2-4238208	8013079-4-1	232828-2-9090277	7759711-4-1	3005550-4-2	8696718-3-0	3-4-1	4-7513395-3	3-7197503-1	1668801-4-1	8438311-4-1	1845392-9774221-1	0-2656673-6646589	4-8869099-3	3-4-9752149	3-4-7482333	1627572-4-1	9399947-3-0
assemblage-111-459	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	117	112	0	0	0	0	0	0	0	0	0	0	4
assemblage-818-101	0	0	0	0	0	0	84	0	22	108	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	6	134	0	0	0	0	0	0	0	0	0	0	5
assemblage-979-731	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	7	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	9	27	0	0	0	363	0	0	0	0	0	0	0	0	0	0	8
assemblage-969-882	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	68	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	7
assemblage-769-313	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	8	0	21	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	16
assemblage-1003-809	16	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	47	0	0	81	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	8
assemblage-465-260	0	0	0	0	0	0	19	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	7
assemblage-176-154	0	0	0	0	0	0	15	0	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	8	235	0	0	0	0	0	0	0	0	0	0	9
assemblage-386-886	11	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	62	0	0	69	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	9
assemblage-1009-805	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	11
assemblage-634-846	0	0	13	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	23	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	1
assemblage-777-926	0	0	0	0	0	0	21	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	12
assemblage-772-449	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	438	0	0	12	0	0	0	0	0	0	0	7
assemblage-985-802	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	6	0	0	0	0	0	6
assemblage-282-274	0	0	0	0	0	0	0	0	67	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	119	35	0	0	0	0	0	11	0	0	0	9
assemblage-615-860	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	8	0	0	0	0	0	0	0	9
assemblage-224-283	0	0	0	0	0	0	0	34	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	13
assemblage-285-166	0	0	0	0	0	0	0	80	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	14
assemblage-282-184	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	2
assemblage-648-313	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	308	0	5	0	0	0	0	0	0	0	0	22
assemblage-617-164	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	2
assemblage-993-573	0	0	0	0	0	0	22	0	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	7
assemblage-955-872	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	5
assemblage-115-478	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	9
assemblage-602-829	0	0	10	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	29	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	1
assemblage-474-839	0	8	0	0	0	0	21	0	0	85	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	17	115	0	0	0	0	0	0	0	0	0	0	4
assemblage-945-434	0	0	12	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	41	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0
assemblage-630-862	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	9	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	28	16	0	0	0	360	0	0	0	0	0	0	0	0	0	0	4
assemblage-392-1005	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	19	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	3
assemblage-591-603	0	0	0	0	0	0	87	0	31	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	7
assemblage-454-277	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	5
assemblage-438-254	0	0	0	0	0	0	22	0	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	7
assemblage-359-436	0	0	0	0	0	0	33	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	4	270	0	0	0	0	0	0	0	0	0	0	12
assemblage-192-834	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	1
assemblage-986-557	0	0	0	0	0	0	23	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	4
assemblage-517-758	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	3
assemblage-1001-562	0	0	0	0	0	0	25	0	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	8
assemblage-404-873	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	5
assemblage-574-599	0	0	0	0	0	0	100	0	22	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	5	131	0	0	0	0	0	0	0	0	0	0	6
assemblage-574-610	0	17	0	0	0	0	27	0	0	82	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	11	113	0	0	0	0	0	0	0	0	0	0	8
assemblage-822-107	0	17	0	0	0	0	21	0	0	99	0	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	23	108	0	0	0	0	0	0	0	0	0	0	7
assemblage-278-277	0	0	0	0	0	0	0	0	79	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	116	32	0	0	0	0	0	4	0	0	0	5
assemblage-204-828	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	94	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	9
assemblage-157-167	0	11	0	0	0	0	18	0	0	75	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	24	117	0	0	0	0	0	0	0	0	0	0	2
assemblage-643-151	7	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	49	0	0	68	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	6
assemblage-411-992	0	0	0	0	0	35	31	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	13
assemblage-1010-584	0	0	0	0	0	0	67	0	0	62	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	29	275	0	0	0	0	0	0	0	4	0	10	9
assemblage-514-764	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	46	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	7
assemblage-829-98	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	6	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	12
assemblage-386-815	0	0	0	0	0	0	8	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	5
assemblage-963-874	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	7
assemblage-781-441	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	13	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	13	22	0	0	0	377	0	0	0	0	0	0	0	0	0	0	7
assemblage-369-820	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	9
assemblage-725-344	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	12
assemblage-617-789	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	35	0	0	0	0	30	24	0	0	0	33	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	8
assemblage-99-464	0	0	0	0	0	0	0	0	22	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	105	91	0	0	0	0	0	0	0	0	0	0	5
assemblage-354-873	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	8
assemblage-405-1011	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	16	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	5
assemblage-859-854	0	0	0	0	0	0	4	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	94	0	0	0	7	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	5
assemblage-443-264	0	0	0	0	0	0	94	0	0	58	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	31	268	0	0	0	0	0	0	0	6	0	5	8
assemblage-734-252	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	20
assemblage-449-851	0	0	0	0	0	0	34	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	10	190	0	0	0	0	0	0	0	0	0	0	12
assemblage-395-985	0	0	0	0	0	40	22	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	18	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	7
assemblage-730-350	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	11
assemblage-405-899	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	27	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	5
assemblage-747-371	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	151	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	20	0	10
assemblage-906-247	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	11
assemblage-475-256	0	0	0	0	0	0	95	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	16	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	6
assemblage-644-161	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	12	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	5
assemblage-367-421	0	0	0	0	0	0	28	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	3
assemblage-564-597	0	0	0	0	0	0	80	0	22	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	3	162	0	0	0	0	0	0	0	0	0	0	8
assemblage-638-795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	16	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	4
assemblage-783-932	0	0	0	0	0	0	95	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	6
assemblage-996-803	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	33	0	0	0	0	21	18	0	0	0	33	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	9
assemblage-352-856	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	365	0	2	0	0	0	0	0	0	0	0	19
assemblage-777-942	0	0	0	0	0	0	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	19
assemblage-1007-738	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	433	0	0	8	0	0	0	0	0	0	0	6
assemblage-361-855	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	345	0	8	0	0	0	0	0	0	0	0	7
assemblage-992-559	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	1
assemblage-648-158	9	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	55	0	0	75	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	7
assemblage-166-138	0	0	0	0	0	0	26	0	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	10	235	0	0	0	0	0	0	0	0	0	0	7
assemblage-632-142	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	16	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	3
assemblage-217-302	0	0	0	0	0	0	13	27	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	16	10	0	70	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	8	0	0	0	0	0	8
assemblage-927-210	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	6
assemblage-805-119	0	0	0	0	0	0	14	0	13	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	26	216	0	0	0	0	0	0	0	0	0	0	4
assemblage-877-870	0	0	0	0	0	0	12	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	5
assemblage-804-94	0	0	0	0	0	0	8	0	15	86	0	0	31	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	96	153	0	0	0	0	0	0	0	0	0	0	1
assemblage-745-228	0	0	0	0	0	35	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	20
assemblage-128-456	0	0	0	0	0	0	0	0	20	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	92	110	0	0	0	0	0	0	0	0	0	0	9
assemblage-207-294	0	0	0	0	0	0	33	30	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	28	16	0	53	5	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	10
assemblage-996-553	0	0	0	0	0	0	33	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	12
assemblage-775-444	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	3	0	0	0	0	0	0	0	7
assemblage-969-450	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	4	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	26	23	0	0	0	360	0	0	0	0	0	0	0	0	0	0	10
assemblage-340-860	0	0	0	0	0	0	42	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	13
assemblage-259-293	0	0	0	0	0	0	0	0	63	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	123	30	0	0	0	0	0	14	0	0	0	10
assemblage-368-454	0	0	0	0	0	0	88	0	0	66	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	37	251	0	0	0	0	0	0	0	4	0	8	5
assemblage-782-422	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	451	0	0	8	0	0	0	0	0	0	0	0
assemblage-773-447	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	7	0	0	143	0	0	0	0	0	0	0	0	0	0	6
assemblage-500-313	0	0	0	0	0	0	0	52	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	24
assemblage-215-804	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	76	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	11
assemblage-774-925	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	5
assemblage-758-234	0	0	0	52	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	201	25	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	8
assemblage-645-340	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	4
assemblage-127-497	0	0	0	0	0	0	0	43	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	19
