Assemblage_Name	585414-3-0	9304375-4-6327476	404229-4-6212554	404229-4-7531251	4-3541230-3	3220773-2-3	9345780-2-3	2504471-4-3	3-3-0	8552214-3-1	4-2668370-3	7244929-2-606767	2695900-4-1511534	4-2-6690876	4505553-4-3	3506785-4-3	5034546-2-6949036	5788601-2-3	1964432-2-2898417	2992088-4-4	7937604-3-0	4284225-2-2898417	8260495-2-2898417	4-3404556-3	7103532-2-606767	7846608-2-3	4-4-1511534	7244929-2-8531824	4-2-5283109	4-4-1076784	8527993-3-3511980	664761-2-3	9304375-4-4	8306339-4-1511534	8527993-5019433-0	8186580-3077164-3	4392689-4-4	4293034-3077164-3	1-1493498-2117340	1813106-2-3	8552214-8188053-1	5359480-2-3	4-4751027-5283109	4-7182618-3	4539042-4-3	4-5785429-606767	1-2845650-4	4-4-4	4-4-3	1-4-7055600	8527993-3-6853480	4-2-3	0-3-1	6241274-2-606767	4-4-6160069	4-2-606767	4-2-2898417	4-2-1809722	8337326-4-4	4-3077164-3	4-5622041-3	7768461-2-606767	4-5622041-2148780	8527993-3-0	1-4-4	1875854-4-4	4-2470601-606767	4-2-7472940	4-2-6949036	4-2-6409904	4-3554288-3	9304375-4-8525301	0-8637044-1	6258633-4-1511534	4-6990168-3	404229-4-4	4-2-130260	4-2117183-1511534	4-4-2169932	3803718-4-4
assemblage-988-792	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	151	0	0	0	0	8	0	0	0	0	0	11	0	0	0	24	0	0	0	0	0	0	10	0	9
assemblage-554-568	40	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	14	0	9	0	0	0	0	0	15	0	0	0	0	0	124	0	32	0	11	0	0	0	0	0	0	0	0	0	0	0	77	0	0	13	0	0	0	73	27	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-655-312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	90	0	0	0	56	0	0	0	0	94	0	0	59	77	0	0	0	0	0	0	0	12	0	0	0	0	0	0	5
assemblage-274-246	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	46	234	44	0	0	0	0	0	0	0	0	0	0	45	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-775-935	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	57	0	0	0	0	0	0	0	0	47	0	0	95	176	0	0	0	0	0	0	0	47	0	0	0	0	0	0	21
assemblage-379-593	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-165-150	0	0	0	0	0	0	0	0	58	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	120	11	0	0	0	0	0	9	0	0	0	0	0	89	0	0	0	57	0	0	0	52	0	0	0	0	0	0	11
assemblage-402-995	0	0	0	7	0	0	0	9	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	77	0	0	0	142	43	0	0	0	0	0	0	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-357-449	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	54	0	0	0	0	0	0	0	0	64	0	0	75	186	0	0	0	0	0	0	0	26	0	0	0	0	0	0	25
assemblage-266-272	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	41	236	55	0	0	0	0	0	0	0	0	0	0	56	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-352-867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	91	0	0	0	0	0	0	0	0	104	0	0	51	113	7	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-202-305	117	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	18	0	22	0	7	0	0	0	0	0	0	0	0	0	0	0	126	0	0	30	0	0	0	24	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-979-729	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	168	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	44	0	8	33	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-755-244	71	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	12	0	15	0	0	0	0	0	10	0	0	0	0	0	96	0	20	0	7	0	0	0	0	0	0	0	0	0	0	0	86	0	0	10	0	0	0	60	37	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-498-742	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	132	9	0	0	7	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-999-809	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	9	0	0	0	141	0	0	0	0	13	0	0	0	0	0	17	0	0	0	24	0	0	0	0	0	0	0	0	15
assemblage-779-920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	161	0	0	0	119	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	68	0	0	17	0	0	0	9
assemblage-750-265	0	0	0	0	0	0	0	0	0	0	0	100	0	23	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	71	0	0	0	96	8	0	0	0	67	0	0	10	9	0	0	0	0	0	0	56	0	0	0	0	0	0	0	11
assemblage-145-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	63	189	0	0	0	0	0	0	0	0	0	0	0	32	143	0	0	0	0	0	0	0	12	0	11	0	0	0	0	16
assemblage-383-901	9	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	97	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	104	0	0	92	0	0	0	15	59	0	0	6	5	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	14
assemblage-818-92	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	60	0	0	0	104	0	7	0	0	0	0	0	0	0	14	0	0	0	0	0	120	0	0	116	0	0	0	20	0	0	0	0	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-779-928	0	0	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	166	0	0	0	6	0	0	0	0	0	0	0	47	117	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5
assemblage-101-463	0	0	0	0	0	5	0	0	34	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	23	0	0	0	0	0	0	82	0	10	76	59	0	0	0	0	0	0	0	0	0	0	43	101	0	0	0	14	0	0	0	9	0	0	0	0	0	0	16
assemblage-618-780	67	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	67	20	0	0	0	0	0	0	0	0	0	0	10	0	0	0	33	0	0	32	0	0	0	67	0	0	0	0	7	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-191-813	89	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	26	0	0	0	0	0	0	117	6	0	0	1	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-467-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	67	0	0	0	54	0	0	0	0	83	0	0	63	84	0	0	0	0	0	0	0	21	0	0	0	0	0	0	18
assemblage-766-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	72	0	0	0	0	0	0	0	0	21	0	0	0	199	0	0	0	0	0	0	0	57	0	33	0	0	0	0	23
assemblage-763-309	70	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	112	0	0	0	57	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-541-590	0	0	0	6	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	92	0	0	0	133	28	0	0	0	0	0	0	7	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-436-255	0	0	0	0	0	0	0	0	9	0	28	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	216	0	0	0	0	0	0	0	0	0	0	0	50	104	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8
assemblage-569-598	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	132	11	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	12	0	0	0	45	0	0	0	0	0	0	14
assemblage-819-111	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	24	21	0	0	0	0	0	0	0	0	0	0	0	12	186	0	0	0	0	0	0	0	8	0	0	0	0	0	0	29
assemblage-951-437	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	144	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	6	0	0	50	0	55	0	9	51	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-786-950	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	186	0	16	0	0	0	0	0	37	0	0	0	0	0	0	0	0	30	0	0	48	0	0	0	7
assemblage-506-308	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	59	0	0	0	146	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	14
assemblage-840-870	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	131	0	0	0	25	0	0	0	0	56	0	0	70	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-261-275	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	6	56	0	0	0	0	0	0	7	0	31	244	45	0	0	0	0	0	0	0	0	0	0	51	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-897-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	160	0	0	0	106	0	0	0	0	78	0	10	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-965-448	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	50	61	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	14
assemblage-826-101	0	0	0	0	0	0	0	7	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	100	0	0	0	136	55	0	0	0	8	0	0	8	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-111-459	0	0	0	0	0	0	0	0	14	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8	0	0	0	0	0	0	102	0	0	0	89	0	0	0	0	0	0	0	0	0	0	92	75	0	0	0	8	0	0	0	44	0	0	0	0	0	0	13
assemblage-818-101	0	0	0	0	0	0	0	0	63	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	129	13	0	0	0	0	0	20	0	0	0	0	0	72	0	0	0	44	0	0	0	75	0	0	0	0	0	0	9
assemblage-979-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	71	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	38	0	0	30	0	22	0	0	52	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	16	0	0	0	0	0	13
assemblage-969-882	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	15	11	0	0	0	0	15	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	48	0	22	0	153	18	0	0	0	0	6	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-769-313	95	0	0	0	0	0	0	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	34	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0	113	0	0	35	0	0	0	22	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-1003-809	44	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	103	9	0	0	0	0	0	0	0	0	0	0	13	0	0	0	45	0	0	34	0	0	0	54	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-465-260	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	88	0	0	0	16	0	0	0	0	124	0	0	78	70	6	0	0	0	0	0	0	4	0	0	0	0	0	0	10
assemblage-176-154	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	162	15	0	0	0	0	0	0	0	0	0	0	10	107	0	0	0	0	0	0	0	46	0	0	0	0	0	0	13
assemblage-386-886	52	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	87	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	56	0	0	40	0	0	0	46	0	0	0	0	6	0	0	0	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-1009-805	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	159	0	0	0	0	18	0	0	0	0	0	20	0	0	0	29	0	0	0	0	0	0	0	0	12
assemblage-634-846	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	176	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	45	0	14	57	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-777-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	63	0	0	0	0	0	0	0	0	27	0	0	0	215	0	0	0	0	0	0	0	59	0	30	0	0	0	0	14
assemblage-772-449	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	26	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	26	0	0	10	0	0	0	15	25	0	0	0	0	3	0	0	0	0	82	0	0	62	0	0	0	0	0	0	0	0	0	7
assemblage-985-802	10	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	164	0	0	0	0	10	0	0	0	0	0	9	0	0	0	23	0	0	0	0	0	0	0	0	16
assemblage-282-274	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	11	0	51	206	59	0	0	0	0	0	0	0	0	0	0	45	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-615-860	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	26	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	34	0	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0	0	78	0	0	73	0	0	0	0	0	0	0	0	0	13
assemblage-224-283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	65	0	0	0	90	6	0	0	0	0	0	0	0	89	0	42	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-285-166	11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	41	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	66	0	0	19	0	0	0	19	93	0	0	0	0	0	0	0	0	0	52	0	0	55	0	0	0	0	0	0	0	0	0	14
assemblage-282-184	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	177	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	86	0	0	14	0	0	0	0	0	0	0	0	11	12
assemblage-648-313	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	119	0	0	0	138	10	0	0	0	0	0	0	49	102	0	0	0	0	0	0	0	0	0	0	29	0	0	0	4
assemblage-617-164	6	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	8	0	0	0	153	0	0	0	0	20	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	11
assemblage-993-573	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	7	123	0	0	0	138	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	49	0	0	16	0	0	0	21
assemblage-955-872	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	31	0	0	0	0	0	0	74	17	0	0	10	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-115-478	46	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	111	0	0	0	63	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-602-829	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	152	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	57	0	42	0	4	35	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-474-839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	15	11	16	0	0	0	0	0	0	0	0	0	0	23	192	0	0	0	0	0	0	0	17	0	5	0	0	0	0	19
assemblage-945-434	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	174	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	48	0	0	44	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-630-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	59	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	44	0	0	33	0	20	0	0	40	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	10	0	0	0	0	0	15
assemblage-392-1005	65	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	12	0	18	8	0	0	0	0	11	0	0	0	0	0	121	0	23	0	7	0	0	0	0	0	0	0	0	0	0	0	70	0	0	12	0	0	0	57	29	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-591-603	0	0	0	0	0	0	0	0	85	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	117	15	0	0	0	0	0	20	0	0	0	0	0	78	0	0	0	67	0	0	0	61	0	0	0	0	0	0	7
assemblage-454-277	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	56	0	0	0	0	0	0	0	0	64	0	0	105	185	0	0	0	0	0	0	0	34	0	0	0	0	0	0	17
assemblage-438-254	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	2	132	0	0	0	142	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	70	0	0	4	0	0	0	17
assemblage-359-436	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	6	121	0	0	0	38	0	0	0	0	23	0	0	34	154	0	0	0	0	0	0	0	32	0	8	0	0	0	0	20
assemblage-192-834	0	6	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	174	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	67	0	0	10	0	0	0	75	0	0	0	0	0	0	0	0	0	0	84	0	0	13	0	0	0	0	0	0	0	0	10	6
assemblage-986-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	60	0	0	0	0	0	0	0	0	41	0	0	0	199	0	0	0	0	0	0	0	73	0	23	0	0	0	0	13
assemblage-517-758	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	155	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	88	0	0	15	0	0	0	0	0	0	0	0	16	19
assemblage-1001-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	10	101	0	0	0	143	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	62	0	0	2	0	0	0	29
assemblage-404-873	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	171	0	0	0	0	11	0	0	0	6	0	11	0	0	0	30	0	0	0	0	0	0	0	0	19
