Assemblage_Name	1-2079947-0	3624225-4-0	1-6626947-0	1-4-3582090	8012874-4-0	3-1-6205539	592625-4-0	6221659-4-0	1-2-4	5566696-4-0	1-4-0	1-7272293-0	4304861-4-3	3-4953473-3	3-4-3	1-3029817-0	6776634-1-3	8064123-4-3	2-3-4	4-3-3	1-2774853-0	7575961-4-3	1-4-3262173	3-1-3	3-9035703-3	3-4-447225	3-2277074-3	3-1663510-3
assemblage-224-283	0	0	0	0	0	0	0	0	0	0	232	0	0	0	148	0	0	0	0	0	0	0	0	113	0	0	0	7
assemblage-285-166	0	0	0	62	0	0	0	0	0	0	355	0	0	0	72	0	0	0	0	0	0	0	0	8	0	0	0	3
assemblage-282-184	0	0	0	0	0	0	0	0	0	0	445	0	0	0	16	0	0	0	0	0	0	0	0	39	0	0	0	0
assemblage-648-313	0	0	0	0	0	0	0	0	0	0	147	0	0	0	192	0	0	0	0	0	0	0	0	158	0	0	0	3
assemblage-617-164	0	0	0	0	0	0	0	0	0	0	298	0	0	0	130	0	0	0	0	0	0	0	0	72	0	0	0	0
assemblage-993-573	0	0	0	0	19	0	0	0	0	0	106	0	0	0	259	0	0	0	0	0	0	0	0	113	0	0	0	3
assemblage-955-872	0	0	0	0	0	0	0	0	0	0	361	0	0	0	98	0	0	0	0	0	0	0	0	41	0	0	0	0
assemblage-115-478	0	0	0	0	0	0	0	0	0	0	262	0	0	0	145	0	0	0	0	0	0	0	0	93	0	0	0	0
assemblage-602-829	0	0	0	25	0	0	0	0	0	0	321	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-474-839	0	0	0	0	0	0	0	0	0	0	132	0	0	0	270	0	0	0	0	0	0	0	0	83	0	0	7	8
assemblage-945-434	0	0	0	27	0	0	0	0	0	0	326	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-630-862	0	0	0	32	0	0	0	0	0	0	440	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-392-1005	0	0	0	0	0	0	0	0	0	0	268	0	0	0	97	0	0	15	0	0	0	0	0	119	0	0	0	1
assemblage-591-603	0	0	0	0	0	0	25	0	0	0	233	0	0	0	211	0	0	0	0	0	0	0	0	31	0	0	0	0
assemblage-454-277	0	0	0	0	42	0	0	0	0	0	72	0	0	0	345	0	0	0	0	0	0	0	0	40	0	0	0	1
assemblage-438-254	0	0	0	0	13	0	0	0	0	0	75	0	0	0	295	0	0	0	0	0	0	0	0	112	0	0	0	5
assemblage-359-436	0	0	0	0	50	0	0	0	0	0	127	0	0	0	275	0	0	0	0	0	0	0	0	47	0	0	0	1
assemblage-192-834	0	0	0	0	0	0	0	0	0	0	440	0	0	0	20	0	0	0	0	0	0	0	0	40	0	0	0	0
assemblage-986-557	0	0	0	0	46	0	0	0	0	0	105	0	0	0	341	0	0	0	0	0	0	0	0	8	0	0	0	0
assemblage-517-758	0	0	0	0	0	0	0	0	0	0	421	0	0	0	17	0	0	0	0	0	0	0	0	59	0	0	0	3
assemblage-1001-562	0	0	0	0	14	0	0	0	0	0	119	0	0	0	251	0	0	0	0	0	0	0	0	114	0	0	0	2
assemblage-404-873	0	0	0	0	0	0	0	0	0	0	316	0	0	0	124	0	0	0	0	0	0	0	0	59	0	0	0	1
assemblage-574-599	0	0	0	0	0	0	27	0	0	0	218	0	0	0	227	0	0	0	0	0	0	0	0	28	0	0	0	0
assemblage-574-610	0	0	0	0	0	0	0	0	0	0	127	0	0	0	258	0	0	0	0	0	0	0	0	101	0	9	5	0
assemblage-822-107	0	0	0	0	0	0	0	0	0	0	138	0	0	0	238	0	0	0	0	0	0	0	0	108	0	10	3	3
assemblage-278-277	0	0	0	0	17	0	0	10	18	0	379	0	0	0	31	0	0	0	0	0	0	0	0	45	0	0	0	0
assemblage-204-828	0	0	0	0	0	0	0	0	0	0	377	0	0	0	104	0	0	0	0	0	0	0	0	16	0	0	0	3
assemblage-157-167	0	0	0	0	0	0	0	0	0	0	143	0	0	0	240	0	0	0	0	0	0	0	0	107	0	0	5	5
assemblage-643-151	0	8	0	0	0	0	0	0	0	0	263	0	0	0	97	0	0	0	0	0	0	0	0	132	0	0	0	0
assemblage-411-992	0	0	0	0	9	0	0	0	0	0	226	0	0	0	225	0	0	0	0	0	0	0	0	32	0	0	0	8
assemblage-1010-584	0	0	0	0	54	0	0	0	0	0	233	0	0	0	199	0	0	0	0	0	0	0	0	10	0	0	0	4
assemblage-514-764	0	0	0	39	0	0	0	0	0	0	371	0	0	0	76	0	0	0	0	0	0	0	0	12	0	0	0	2
assemblage-829-98	0	0	0	0	0	0	0	0	0	0	161	0	0	0	202	0	0	0	0	0	0	0	0	136	0	0	0	1
assemblage-386-815	0	0	0	0	8	0	0	0	0	0	157	0	0	0	208	0	0	0	0	0	0	0	0	125	0	0	0	2
assemblage-963-874	0	0	0	0	0	0	0	0	0	0	353	0	0	0	101	0	0	0	0	0	0	0	0	45	0	0	0	1
assemblage-781-441	0	0	0	33	0	0	0	0	0	0	446	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-369-820	0	0	24	0	69	0	0	0	0	0	50	0	0	0	301	0	0	0	0	0	0	0	0	52	0	0	0	4
assemblage-725-344	0	0	17	0	51	0	0	0	0	0	63	0	0	0	301	0	0	0	0	0	0	0	0	67	0	0	0	1
assemblage-617-789	0	0	0	0	0	0	0	0	0	0	356	0	11	0	95	0	0	0	0	0	0	0	0	23	0	0	0	15
assemblage-99-464	0	0	0	0	0	0	0	0	88	0	147	0	0	0	80	0	0	0	0	0	0	0	0	181	0	0	0	4
assemblage-354-873	0	0	0	0	23	0	0	0	0	0	129	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-405-1011	0	0	0	0	0	0	0	0	0	0	241	0	0	0	92	0	0	11	0	0	0	0	0	154	0	0	0	2
assemblage-859-854	0	0	0	0	6	0	0	0	0	0	126	0	0	0	224	0	0	0	0	0	0	0	0	144	0	0	0	0
assemblage-443-264	0	0	0	0	75	0	0	0	0	0	258	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-734-252	0	0	0	0	0	0	0	0	0	0	134	0	0	0	220	0	0	0	0	0	0	0	0	141	0	0	0	5
assemblage-449-851	0	0	0	0	61	0	0	0	0	0	161	0	0	0	226	0	0	0	0	0	0	0	0	50	0	0	0	2
assemblage-395-985	0	0	0	0	4	0	0	0	0	0	226	0	0	0	225	0	0	0	0	0	0	0	0	37	0	0	0	8
assemblage-730-350	0	0	10	0	0	0	0	0	0	0	203	0	0	0	152	9	0	0	0	0	0	0	0	121	0	0	0	5
assemblage-405-899	0	0	0	0	0	0	0	0	0	0	301	0	0	0	145	0	0	0	0	0	0	0	0	54	0	0	0	0
assemblage-747-371	0	0	0	0	21	0	0	0	0	0	153	0	0	0	278	0	0	0	0	0	0	0	0	43	0	0	0	5
assemblage-906-247	0	0	11	0	0	0	0	0	0	0	189	0	0	0	148	0	0	0	0	0	0	0	0	146	0	0	0	6
assemblage-475-256	0	0	13	0	0	0	0	0	0	0	121	0	0	0	204	0	0	0	0	0	0	0	0	158	0	0	0	4
assemblage-644-161	0	0	0	0	0	0	0	0	0	0	285	0	0	0	131	0	0	0	0	0	0	0	0	83	0	0	0	1
assemblage-367-421	0	0	0	0	74	0	0	0	0	0	85	0	0	0	333	0	0	0	0	0	0	0	0	7	0	0	0	1
assemblage-564-597	0	0	0	0	0	0	39	0	0	0	201	0	0	0	243	0	0	0	0	0	0	0	0	16	0	0	0	1
assemblage-638-795	0	0	0	0	0	0	0	0	0	0	289	0	0	0	141	0	0	0	0	0	0	0	0	70	0	0	0	0
assemblage-783-932	0	0	10	0	0	0	0	0	0	0	119	0	0	0	208	0	0	0	0	0	0	0	0	157	0	0	0	6
assemblage-996-803	0	0	0	0	0	0	0	0	0	0	377	0	9	0	82	0	0	0	0	0	0	0	0	26	0	0	0	6
assemblage-352-856	0	0	0	0	5	0	0	0	0	0	154	0	0	0	176	0	0	0	0	0	0	0	0	162	0	0	0	3
assemblage-777-942	0	0	0	0	70	0	0	0	0	0	90	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-1007-738	0	0	0	0	0	0	0	0	0	77	305	0	0	0	100	0	0	0	0	0	0	0	0	14	0	0	0	4
assemblage-361-855	0	0	0	0	6	0	0	0	0	0	153	0	0	0	169	0	0	0	0	0	0	0	0	168	0	0	0	4
assemblage-992-559	0	0	0	0	36	0	0	0	0	0	61	0	0	0	366	0	0	0	0	0	0	0	0	35	0	0	0	2
assemblage-648-158	0	14	0	0	0	0	0	0	0	0	237	0	0	0	93	0	0	0	0	0	0	0	0	156	0	0	0	0
assemblage-166-138	0	0	0	0	39	0	0	0	0	0	172	0	0	0	227	0	0	0	0	0	0	0	0	62	0	0	0	0
assemblage-632-142	0	0	0	0	0	0	0	0	0	0	301	0	0	0	134	0	0	0	0	0	0	0	0	65	0	0	0	0
assemblage-217-302	0	0	0	0	0	0	0	0	0	0	261	0	0	0	145	0	0	9	0	0	0	0	0	82	0	0	0	3
assemblage-927-210	0	0	11	0	0	0	0	0	0	0	180	0	0	0	168	6	0	0	0	0	0	0	0	129	0	0	0	6
assemblage-805-119	0	0	0	0	58	0	0	0	0	0	165	0	0	0	207	0	0	0	0	0	0	0	0	69	0	0	0	1
assemblage-877-870	0	0	0	0	6	0	0	0	0	0	164	0	0	0	201	0	0	0	0	0	0	0	0	129	0	0	0	0
assemblage-804-94	0	0	0	0	56	0	0	0	0	0	222	0	0	0	146	0	0	0	0	0	0	0	0	69	0	3	0	4
assemblage-745-228	0	0	0	0	0	0	0	0	0	0	218	0	0	0	239	0	0	0	0	0	0	0	0	36	0	0	0	7
assemblage-128-456	0	0	0	0	0	0	0	0	90	0	157	0	0	0	90	0	0	0	0	0	0	0	0	159	0	0	0	4
assemblage-207-294	0	0	0	0	0	0	0	0	0	0	297	0	0	0	134	0	0	0	0	0	0	0	0	61	0	0	0	8
assemblage-996-553	0	0	0	0	66	0	0	0	0	0	91	0	0	0	336	0	0	0	0	0	0	0	0	7	0	0	0	0
assemblage-775-444	0	0	0	0	0	0	0	0	0	82	304	0	0	0	104	0	0	0	0	0	3	0	0	4	0	0	0	3
assemblage-969-450	0	0	0	36	0	0	0	0	0	0	434	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-340-860	0	0	0	0	75	0	0	0	0	0	98	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-259-293	0	0	0	0	21	0	0	8	10	0	370	0	0	0	47	0	0	0	0	0	0	0	0	44	0	0	0	0
assemblage-368-454	0	0	0	0	39	0	0	0	0	0	283	0	0	0	169	0	0	0	0	0	0	0	0	8	0	0	0	1
assemblage-782-422	0	0	0	0	0	0	0	0	0	82	293	0	0	0	102	0	0	0	0	0	11	0	0	11	0	0	0	1
assemblage-773-447	9	0	0	0	0	0	0	0	0	0	478	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-500-313	0	0	0	0	0	0	0	0	0	0	247	0	0	0	147	0	0	0	0	0	0	0	0	99	0	0	0	7
assemblage-215-804	0	0	0	0	0	0	0	0	0	0	351	0	0	0	134	0	0	0	0	0	0	0	0	12	0	0	0	3
assemblage-774-925	0	0	0	0	44	0	0	0	0	0	59	0	0	0	371	0	0	0	0	0	0	0	0	24	0	0	0	2
assemblage-758-234	0	0	0	0	35	0	0	0	0	0	108	0	0	0	250	0	0	33	0	0	0	11	8	34	20	0	0	1
assemblage-645-340	0	0	0	0	19	0	0	0	0	0	121	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-127-497	0	0	0	0	0	0	0	0	0	0	288	0	0	0	122	0	0	0	0	0	0	0	0	87	0	0	0	3
assemblage-748-241	0	0	0	0	28	0	0	0	0	0	101	0	0	0	267	0	0	29	0	0	0	4	9	31	27	0	0	4
assemblage-91-467	0	0	0	0	0	0	0	0	87	0	157	0	0	0	97	0	0	0	0	0	0	0	0	151	0	0	0	8
assemblage-494-764	0	0	0	39	0	0	0	0	0	0	354	0	0	0	91	0	0	0	0	0	0	0	0	9	0	0	0	7
assemblage-377-823	0	0	0	0	17	0	0	0	0	0	133	0	0	0	302	0	0	0	0	0	0	0	0	45	0	0	0	3
assemblage-356-858	0	0	0	0	22	0	0	0	0	0	111	0	0	0	280	0	0	0	0	0	0	0	0	83	0	0	0	4
assemblage-449-849	0	0	0	0	0	0	17	0	0	0	195	0	0	0	251	0	0	0	0	0	0	0	0	36	0	0	0	1
assemblage-958-873	0	0	0	0	0	0	0	0	0	0	326	0	0	0	145	0	0	0	0	0	0	0	0	25	0	0	0	4
assemblage-452-257	0	0	0	0	22	0	0	0	0	0	86	0	0	0	281	0	0	0	0	0	0	0	0	108	0	0	0	3
assemblage-735-342	0	0	13	0	0	0	0	0	0	0	180	0	0	0	155	0	0	0	0	0	0	0	0	142	0	0	0	10
assemblage-111-469	0	0	0	0	0	0	0	0	95	0	144	0	0	0	90	0	0	0	0	0	0	0	0	165	0	0	0	6
assemblage-977-723	0	0	0	14	0	0	0	0	0	0	304	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-379-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	33	0	8	0	7
assemblage-918-207	0	0	0	0	0	0	0	0	0	0	149	0	0	0	218	0	0	0	0	0	0	0	0	124	0	0	0	9
assemblage-805-964	0	0	0	0	0	0	0	0	0	0	130	0	0	0	163	0	0	0	0	0	0	0	0	200	0	0	0	7
assemblage-461-266	0	0	0	0	12	0	0	0	0	0	113	0	0	0	246	0	0	0	0	0	0	0	0	129	0	0	0	0
assemblage-383-590	0	0	0	0	0	0	0	0	0	0	7	0	0	0	456	0	0	0	0	0	0	0	0	34	0	0	0	3
assemblage-115-490	0	0	0	0	0	0	0	0	0	0	244	0	0	0	146	0	0	0	0	0	0	0	0	107	0	0	0	3
assemblage-271-267	0	0	0	0	15	0	0	9	9	0	379	0	0	0	38	0	0	0	0	0	0	0	0	49	0	0	0	1
assemblage-183-819	0	0	0	0	0	0	0	0	0	0	421	0	0	0	20	0	0	0	0	0	0	0	0	53	0	0	0	6
assemblage-402-894	0	0	0	0	0	0	0	0	0	0	365	0	6	0	100	0	0	0	0	0	0	0	0	24	0	0	0	5
assemblage-385-579	0	0	0	0	0	0	0	0	0	0	3	0	0	0	455	0	0	0	0	0	0	0	0	36	0	0	0	6
assemblage-466-256	0	0	0	0	18	0	0	0	0	0	119	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-445-852	0	0	0	0	0	0	18	0	0	0	194	0	0	0	253	0	0	0	0	0	0	0	0	33	0	0	0	2
assemblage-617-852	0	0	0	0	0	0	0	0	0	76	319	0	0	0	88	0	0	0	0	0	8	0	0	5	0	0	0	4
