Assemblage_Name	3813449-3-3	2461378-3-5389748	3-289391-3	2-7741147-1	3448748-2-5613479	8001511-1-9292528	2-1-1	2455972-1-9292528	5279799-2-5613479	2461378-3-6639933	4355133-1804597-3	8722369-3-3	0-6647210-2	2-55185-1	2461378-3-9394805	2-1-2226815	3-3-3	2-2597850-9292528	2461378-9951436-3	3011205-3-3	4-4333399-5613479	1201289-1-2226815	0-0-2	4355133-3-3	8722369-1174511-8883962	0-4007064-2	2461378-3-7062784	4-2-5613479	2-2410738-1	5148645-2-5613479	7161121-3-3138013	4-8288050-381102	2-1-9292528	3818358-4007064-2	2-2183055-1	3197096-1-9292528	6673706-3-3	2-1-8559832	1309614-1-1	3-3-5634506	5285210-2-5613479	9353836-3-3	8622280-8288050-381102	8496631-1-2226815	2-2406054-1	2461378-3-3	2-1-407035	1978556-2597850-9292528	3-3-4819319	4-8458834-5613479	2461378-3-3138013	2274389-3-3	8722369-1174511-3	6879000-3-3	3-3-8285463	4-1-0	9020516-2-5613479	3-1152600-3	8979457-2-5613479	5564370-3-3	5290577-1-1	0-85814-2	8722369-5802752-3
assemblage-979-731	0	0	0	0	0	0	70	0	0	0	0	192	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-969-882	0	0	0	0	0	0	134	0	0	0	0	37	0	0	0	15	47	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-769-313	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	12	105	21	0	0	0	0	0	4	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-1003-809	0	0	0	2	0	0	117	0	0	0	0	0	0	0	0	20	62	8	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-465-260	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	55	266	0	0	0	0	0	0	15	0	0	0	81	0	0	0	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-176-154	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	176	29	0	0	0	0	0	24	0	0	28	0	124	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-386-886	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	10	55	9	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-1009-805	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	62	42	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	152	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-634-846	0	0	0	0	0	0	17	0	0	7	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-777-926	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	58	30	0	0	0	0	0	20	0	0	0	0	207	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-772-449	10	0	0	0	0	0	154	0	0	0	0	86	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-985-802	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	73	55	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	158	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-282-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	55	0	0	0	0	0	6	0	0	110	0	74	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-615-860	7	0	0	0	0	0	157	0	0	0	0	96	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-224-283	0	0	15	0	0	0	92	0	0	0	0	0	0	0	0	0	147	43	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-285-166	0	0	0	0	0	0	24	0	0	0	0	231	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-282-184	0	0	0	0	0	0	150	0	0	0	0	73	0	0	0	0	21	0	0	0	0	0	0	0	0	0	6	18	15	0	0	0	0	0	9	31	0	0	0	0	0	10	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-648-313	0	0	0	0	0	0	46	0	0	0	0	76	0	0	0	18	145	53	0	0	0	0	0	0	0	0	0	43	0	0	0	0	21	0	0	67	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	8
assemblage-617-164	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	71	41	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	158	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-993-573	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	12	96	3	0	0	0	0	0	0	0	0	0	142	0	0	0	32	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-955-872	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	9	59	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	15	0	0	0	0	0	0	47	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-115-478	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	94	100	86	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-602-829	0	0	0	0	0	0	8	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	35	0	0	4	0	0	0	0	0	0	0	0	14
assemblage-474-839	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	27	92	0	0	0	0	0	8	0	0	49	0	259	0	0	0	16	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-945-434	0	0	0	0	0	0	6	0	0	13	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	25	0	0	5	0	0	0	0	0	0	0	0	14
assemblage-630-862	0	0	0	0	0	0	60	0	0	0	0	214	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-392-1005	0	0	0	0	0	0	49	0	0	0	10	0	0	0	0	42	128	46	0	0	0	0	0	60	0	0	0	87	0	0	0	0	0	0	0	31	0	0	0	0	0	10	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-591-603	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	15	206	0	0	0	0	0	0	0	0	0	0	111	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	16
assemblage-454-277	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	128	43	0	0	0	0	0	10	0	0	0	0	156	0	0	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-438-254	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	9	103	7	0	0	0	0	0	0	0	0	0	134	0	0	0	35	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-359-436	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	65	70	0	0	0	0	0	10	0	0	0	0	155	0	0	0	13	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-192-834	0	0	0	0	0	0	156	0	0	0	0	75	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	27	14	0	0	0	0	0	20	31	0	0	0	0	0	10	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-986-557	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	57	23	0	0	0	0	0	13	0	0	0	0	230	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-517-758	0	0	0	0	0	0	145	0	0	0	0	76	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	12	43	0	0	0	0	0	4	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-1001-562	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	14	82	13	0	0	0	0	0	0	0	0	0	145	0	0	0	33	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-404-873	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	63	43	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	149	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-574-599	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	19	220	0	0	0	0	0	3	0	0	0	0	118	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	0	0	9	0	0	0	0	6
assemblage-574-610	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	23	72	0	0	0	0	0	8	0	0	88	0	235	0	0	0	14	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-822-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	66	0	0	0	0	0	5	0	0	85	0	273	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-278-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	36	0	0	0	0	0	7	0	0	132	0	67	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-204-828	0	0	0	0	0	0	101	0	0	0	0	37	0	0	0	23	91	0	6	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-157-167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	73	0	0	0	0	0	6	0	0	87	0	255	0	0	0	13	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-643-151	0	0	0	6	0	0	122	0	0	0	0	0	0	0	0	9	56	13	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-411-992	0	0	17	0	0	0	63	0	0	0	0	8	0	0	0	0	268	18	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-1010-584	0	0	0	0	0	0	67	7	0	0	0	0	0	0	0	92	133	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-514-764	0	0	0	0	0	0	24	0	0	0	0	221	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	30
assemblage-829-98	0	0	0	0	0	0	74	0	0	0	0	34	0	0	0	70	69	88	0	0	0	0	0	10	0	0	0	45	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-386-815	0	0	0	0	0	0	59	0	0	0	0	56	0	0	0	13	96	0	0	0	0	0	0	10	0	0	0	196	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-963-874	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	5	61	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	10	0	0	0	0	0	0	44	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-781-441	0	0	0	0	0	0	44	0	0	0	0	231	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-369-820	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	156	56	0	0	10	18	0	32	6	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	10
assemblage-725-344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	68	0	0	9	20	0	28	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	19
assemblage-617-789	0	0	0	0	0	9	187	0	0	0	0	116	0	0	0	41	0	10	0	6	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-99-464	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	117	0	0	0	0	0	37	0	0	7	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	8	16
assemblage-354-873	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	95	32	0	0	0	0	15	0	0	0	0	0	223	0	0	0	0	39	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-405-1011	0	0	0	0	0	0	42	0	0	0	6	0	0	0	0	57	134	52	0	0	0	0	0	45	0	0	0	89	0	0	0	0	0	0	0	44	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-859-854	0	0	2	0	0	0	66	0	0	0	0	67	0	0	0	6	115	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-443-264	0	0	0	0	0	0	78	8	0	0	0	0	0	0	0	87	134	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-734-252	0	0	0	0	0	0	86	0	0	0	0	33	0	0	0	59	72	97	0	0	0	0	0	10	0	0	0	35	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-449-851	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	185	38	0	0	0	0	0	36	0	0	30	0	81	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-395-985	0	0	32	0	0	0	59	0	0	0	0	13	0	0	0	0	231	17	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	17	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-730-350	0	0	0	0	0	0	18	0	0	0	0	22	0	0	0	164	93	57	0	0	0	0	0	56	0	0	0	21	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-405-899	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	16	130	12	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	60	10	0	0	5	0	0	11	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-747-371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	128	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	45	0	0	0	20	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-906-247	0	0	0	0	0	0	14	0	0	0	0	17	0	0	0	172	88	41	0	0	0	0	0	76	0	0	0	37	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-475-256	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	102	139	0	0	0	0	0	0	0	0	0	160	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-644-161	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	9	104	6	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	43	17	0	0	0	0	0	4	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-367-421	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	59	22	0	0	0	0	0	12	0	0	0	0	190	0	0	0	9	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-564-597	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	18	212	0	0	0	0	0	7	0	0	0	0	107	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	13
assemblage-638-795	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	7	117	11	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	38	16	0	0	0	0	0	13	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-783-932	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	109	122	0	0	0	0	0	0	0	0	0	173	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-996-803	0	0	0	0	0	7	165	0	0	0	0	115	0	0	0	40	0	14	0	13	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-352-856	0	0	0	0	0	0	48	0	0	0	0	107	0	0	0	21	128	40	0	0	0	0	0	0	0	0	0	44	0	0	0	0	21	0	0	77	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3
assemblage-777-942	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	63	248	0	0	0	0	0	0	14	0	0	0	88	0	0	0	8	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	17
assemblage-1007-738	7	0	0	0	0	0	185	0	0	0	0	63	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-361-855	0	0	0	0	0	0	44	0	0	0	0	87	0	0	0	11	151	52	0	0	0	0	0	0	0	0	0	41	0	0	0	0	20	0	0	72	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7
assemblage-992-559	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	113	42	0	0	0	0	0	15	0	0	0	0	170	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-648-158	0	0	0	11	0	0	122	0	0	0	0	0	0	0	0	13	65	15	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-166-138	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	161	31	0	0	0	0	0	20	0	0	33	0	119	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-632-142	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	13	96	20	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	56	28	0	0	8	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-217-302	0	0	6	0	0	0	247	0	0	0	0	31	0	0	0	28	38	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	7	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-927-210	0	0	0	0	0	0	29	0	0	0	0	19	0	0	0	167	86	36	0	0	0	0	0	64	0	0	0	39	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-805-119	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	138	32	0	0	0	0	0	35	0	0	43	0	122	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-877-870	0	0	0	0	0	0	64	0	0	0	0	60	0	0	0	6	108	0	0	0	0	0	0	7	0	0	0	191	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-804-94	0	0	0	0	8	0	55	0	0	0	0	0	0	0	0	99	12	0	0	0	0	0	15	0	0	17	0	130	0	0	0	26	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-745-228	0	0	36	0	0	0	85	0	0	0	0	7	0	0	0	0	231	19	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	20	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-128-456	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	92	0	0	0	0	0	33	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	10	25
assemblage-207-294	0	0	7	0	0	0	207	0	0	0	0	33	0	0	0	40	45	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	12	12	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-996-553	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	48	34	0	0	0	0	0	27	0	0	0	0	202	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-775-444	0	0	0	0	0	0	162	0	0	0	0	75	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-969-450	0	0	0	0	0	0	62	0	0	0	0	234	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-340-860	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	81	237	0	0	0	0	0	0	7	0	0	0	96	0	0	0	5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-259-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	59	0	0	0	0	0	9	0	0	145	0	55	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-368-454	0	0	0	0	0	0	64	5	0	0	0	0	0	0	0	88	140	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-782-422	5	0	0	0	0	0	146	0	0	0	0	76	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-773-447	112	21	0	0	0	0	81	0	0	0	0	20	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-500-313	0	0	10	0	0	0	94	0	0	0	0	0	0	0	0	5	136	70	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-215-804	0	0	0	0	0	0	103	0	0	0	0	47	0	0	0	25	59	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-774-925	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	127	42	0	0	0	0	0	24	0	0	7	0	145	0	0	0	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4
