Assemblage_Name	2-1-5031638	1-2-4038249	1-4-8522162	4150191-2-4820972	9761745-2-0	0-2-895711	1566350-2-0	668361-2-0	1-2-6135796	2-2-0	3-4-6284566	4115128-2-4492555	0-0-1	0-2-1	0-0-2003886	0-2-9880906	0-2-1579968	2046051-1-1	0-2-4492555	0-1723686-1	1-2-0	1-370815-4820972	1-4-0	6504097-1-1	2-1-1	1775937-1-1	3-4-3	0-9329536-1	2-8983350-1	1-2-4820972	1-2-9830425
assemblage-965-448	0	0	0	0	0	0	0	47	0	0	0	0	0	171	0	0	0	0	42	0	0	0	149	0	43	0	0	0	0	45	3
assemblage-826-101	0	0	0	0	0	0	0	0	0	0	0	0	227	141	0	0	0	0	3	0	45	0	0	0	79	0	0	0	0	0	5
assemblage-111-459	0	0	0	0	0	0	0	0	0	35	0	0	20	34	0	0	0	0	0	0	0	0	59	0	272	0	79	0	0	0	1
assemblage-818-101	0	0	0	0	0	0	0	0	0	0	0	0	47	182	0	0	0	0	0	0	111	0	0	0	130	0	19	0	0	0	11
assemblage-979-731	0	0	0	0	0	0	0	175	0	0	0	0	0	83	0	0	0	0	111	0	0	0	103	0	0	0	0	0	0	28	0
assemblage-969-882	0	0	0	0	0	0	0	22	0	0	0	0	0	75	0	0	0	0	92	0	56	0	40	0	56	0	0	0	0	157	2
assemblage-769-313	0	0	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	0	125	0	46	0	6	17	258	0	0	0	0	9	3
assemblage-1003-809	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	38	0	44	0	59	0	243	0	0	0	0	70	6
assemblage-465-260	0	0	0	0	0	0	0	0	0	0	0	0	87	157	0	0	0	0	89	0	68	0	41	0	42	0	12	0	0	0	4
assemblage-176-154	0	0	0	0	0	0	11	0	0	12	0	0	81	63	0	0	0	0	0	0	30	0	25	0	190	0	86	0	0	0	2
assemblage-386-886	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	39	0	40	0	59	0	244	0	0	0	0	73	3
assemblage-1009-805	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	117	0	0	0	99	0	72	0	0	0	0	43	6
assemblage-634-846	0	6	0	0	0	0	0	20	0	0	0	0	0	143	0	0	0	0	107	0	0	0	95	0	0	0	0	0	0	127	2
assemblage-777-926	0	0	0	0	0	0	0	0	0	0	0	0	222	76	0	0	0	0	0	0	28	0	12	0	111	0	50	0	0	0	1
assemblage-772-449	0	0	0	0	0	0	0	178	0	0	0	0	0	72	0	0	0	8	30	0	0	0	20	0	159	0	0	0	0	23	10
assemblage-985-802	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	115	0	5	0	103	0	75	0	0	0	0	29	0
assemblage-282-274	0	0	0	0	0	0	14	0	0	0	0	0	37	94	0	0	0	0	0	0	158	0	0	0	117	0	78	0	0	0	2
assemblage-615-860	0	0	0	0	0	0	0	173	0	0	0	0	0	70	0	0	0	3	38	0	0	0	25	0	142	16	0	0	0	32	1
assemblage-224-283	0	0	0	0	0	0	0	0	0	0	0	0	15	50	0	6	0	0	192	0	22	0	59	0	138	0	0	0	0	15	3
assemblage-285-166	0	0	0	0	0	0	0	115	0	0	0	0	0	96	0	0	0	0	121	0	24	0	99	0	19	0	0	20	0	0	6
assemblage-282-184	0	0	0	0	0	0	0	41	0	0	0	0	0	127	0	0	0	0	200	0	0	0	101	0	0	0	0	0	0	17	14
assemblage-648-313	11	0	0	0	0	0	0	0	0	0	0	0	37	180	0	0	0	0	0	0	0	0	10	0	241	0	16	0	0	0	5
assemblage-617-164	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	108	0	0	0	92	0	74	0	0	0	0	42	5
assemblage-993-573	0	0	0	0	4	0	0	0	0	0	0	0	104	46	0	0	0	0	0	0	55	0	0	0	278	0	0	0	0	0	13
assemblage-955-872	0	0	0	7	0	0	0	0	0	0	0	0	0	151	0	0	0	0	88	0	14	0	49	0	78	0	0	0	0	105	8
assemblage-115-478	0	0	0	0	0	0	0	0	0	0	0	0	35	107	0	0	0	0	57	0	67	0	18	0	125	0	0	0	0	88	3
assemblage-602-829	0	11	0	0	0	0	0	23	0	0	0	0	0	148	0	0	0	0	104	0	0	0	68	0	0	0	0	0	0	141	5
assemblage-474-839	0	0	0	0	0	0	0	0	0	8	0	0	202	44	0	0	0	0	0	0	28	0	0	0	199	0	8	0	0	0	11
assemblage-945-434	0	0	0	0	0	0	0	39	0	0	0	0	0	148	0	0	0	0	100	0	0	0	75	0	0	0	0	0	0	129	9
assemblage-630-862	0	0	0	0	0	0	0	178	0	0	0	0	0	99	0	0	0	0	113	0	0	0	84	0	0	0	0	0	0	23	3
assemblage-392-1005	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	13	0	94	0	0	0	219	0	0	0	0	40	7
assemblage-591-603	0	0	0	0	0	0	0	0	0	0	0	0	28	226	0	0	0	0	0	0	100	0	0	0	121	0	18	0	0	0	7
assemblage-454-277	0	0	0	0	0	0	0	0	0	0	0	0	192	181	0	0	3	0	0	0	5	0	0	0	106	0	0	0	0	0	13
assemblage-438-254	0	0	0	0	0	0	0	0	0	0	0	0	96	54	0	0	0	0	0	0	62	0	0	0	279	0	0	0	0	0	9
assemblage-359-436	0	0	0	0	0	0	0	0	0	0	0	0	131	150	0	0	0	0	0	0	27	0	28	0	132	0	25	0	0	0	7
assemblage-192-834	0	0	0	0	0	0	0	43	0	0	0	0	0	135	0	0	0	0	162	0	0	0	130	0	0	0	0	0	0	20	10
assemblage-986-557	0	0	0	0	0	0	0	0	0	0	0	0	241	62	0	0	0	0	0	0	31	0	12	0	103	0	51	0	0	0	0
assemblage-517-758	0	0	0	0	0	0	0	47	0	0	0	0	0	154	0	0	0	0	174	0	0	0	100	0	0	0	0	0	0	14	11
assemblage-1001-562	0	0	0	0	0	0	0	0	0	0	0	0	109	38	0	0	0	0	0	0	37	0	0	0	297	0	0	0	0	0	19
assemblage-404-873	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	104	0	0	0	111	0	71	0	0	0	0	30	4
assemblage-574-599	0	0	0	0	0	0	0	0	0	0	0	0	28	182	0	0	0	0	0	0	117	0	0	0	144	0	25	0	0	0	4
assemblage-574-610	0	0	0	0	0	0	0	0	0	9	0	0	224	40	6	0	0	0	0	0	20	0	0	0	182	0	8	0	0	0	11
assemblage-822-107	0	0	0	0	0	0	0	0	0	8	0	0	189	36	7	0	0	0	0	0	23	0	0	0	218	0	15	0	0	0	4
assemblage-278-277	0	0	0	0	0	0	15	0	0	0	0	0	30	95	0	0	0	0	0	0	171	0	0	0	121	0	61	0	0	0	7
assemblage-204-828	0	0	0	0	0	0	0	18	0	0	0	0	0	66	0	0	0	0	86	0	58	0	53	0	61	0	0	0	0	155	3
assemblage-157-167	0	0	0	0	0	0	0	0	0	12	0	0	200	47	0	0	0	0	0	0	27	0	0	0	183	0	27	0	0	0	4
assemblage-643-151	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	42	0	26	0	52	0	257	0	0	0	0	74	3
assemblage-411-992	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	196	0	44	0	35	0	78	0	0	0	0	0	5
assemblage-1010-584	0	0	0	0	0	0	0	0	0	0	0	0	22	234	0	0	0	0	0	0	31	0	101	0	86	0	17	0	0	0	9
assemblage-514-764	0	0	0	0	0	0	0	123	0	0	0	0	0	99	0	0	0	0	130	0	16	0	92	0	13	0	0	18	0	0	9
assemblage-829-98	0	0	0	0	0	0	0	0	0	0	0	0	71	108	0	0	0	0	28	0	143	0	78	0	70	0	0	0	0	0	2
assemblage-386-815	0	0	0	0	0	0	0	0	0	0	0	0	4	90	0	0	0	0	153	0	0	0	29	0	216	0	0	0	0	0	8
assemblage-963-874	0	0	0	16	0	0	0	0	0	0	0	0	0	135	0	0	0	0	99	0	20	0	41	0	80	0	0	0	0	104	5
assemblage-781-441	0	0	0	0	0	0	0	166	0	0	0	0	0	87	0	0	0	0	138	0	0	0	90	0	0	0	0	0	0	17	2
assemblage-369-820	0	0	0	0	0	0	0	0	0	0	0	0	70	148	0	0	0	0	0	0	80	0	0	0	197	0	0	0	0	0	5
assemblage-725-344	0	0	0	0	0	0	0	0	0	0	0	0	88	160	0	0	0	0	0	0	99	0	0	0	138	0	0	0	0	0	15
assemblage-617-789	0	0	0	0	0	0	0	60	0	0	0	0	17	43	0	0	0	0	0	0	117	0	129	0	119	0	0	0	0	12	3
assemblage-99-464	0	0	0	0	0	0	0	0	0	40	0	0	13	42	0	0	0	0	0	0	0	0	60	0	266	0	77	0	0	0	2
assemblage-354-873	11	0	0	0	0	0	0	0	0	0	0	0	51	257	0	0	0	0	7	0	0	0	67	0	77	0	24	0	0	0	6
assemblage-405-1011	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	17	0	104	0	0	0	224	0	0	0	0	31	7
assemblage-859-854	0	0	0	0	0	0	0	0	0	0	0	0	6	87	0	0	0	0	129	0	0	0	43	0	227	0	0	0	0	0	8
assemblage-443-264	0	0	0	0	0	0	0	0	0	0	0	0	10	251	0	0	0	0	0	0	34	0	89	0	87	0	22	0	0	0	7
assemblage-734-252	0	0	0	0	0	0	0	0	0	0	0	0	54	118	0	0	0	0	38	0	123	0	86	0	81	0	0	0	0	0	0
assemblage-449-851	0	0	0	0	0	0	20	0	0	11	0	0	84	42	0	0	0	0	0	0	31	0	31	0	186	0	95	0	0	0	0
assemblage-395-985	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	191	0	55	0	24	0	66	0	0	0	0	0	4
assemblage-730-350	0	0	0	0	0	0	0	0	0	0	0	0	21	101	0	0	0	0	0	0	64	0	36	0	262	0	8	0	0	0	8
assemblage-405-899	0	0	0	0	0	0	0	0	0	0	0	3	0	52	0	0	0	0	285	0	14	9	33	0	48	0	0	9	0	47	0
assemblage-747-371	0	0	0	0	0	0	0	0	0	0	0	0	18	245	0	0	0	0	55	0	64	0	28	0	87	0	0	0	0	0	3
assemblage-906-247	0	0	0	0	0	0	0	0	0	0	0	0	16	127	0	0	0	0	0	0	50	0	34	0	264	0	8	0	0	0	1
assemblage-475-256	28	0	0	0	0	0	0	0	0	0	6	0	94	34	0	0	0	0	0	0	68	0	0	0	255	0	0	0	0	0	15
assemblage-644-161	0	0	0	0	0	0	0	0	0	0	0	5	0	74	0	0	0	0	289	0	13	9	47	0	30	0	0	5	0	26	2
assemblage-367-421	0	0	0	0	0	0	0	0	0	0	0	0	245	65	0	0	0	0	0	0	32	0	11	0	109	0	32	0	0	0	6
assemblage-564-597	0	0	0	0	0	0	0	0	0	0	0	0	19	188	0	0	0	0	0	0	119	0	0	0	147	0	24	0	0	0	3
assemblage-638-795	0	0	0	0	0	0	0	0	0	0	0	8	0	67	0	0	0	0	261	0	9	16	49	0	36	0	0	19	0	35	0
assemblage-783-932	44	0	0	0	0	0	0	0	0	0	10	0	88	25	0	0	0	0	0	0	85	0	0	0	235	0	0	0	0	0	13
assemblage-996-803	0	0	0	0	0	0	0	57	0	0	0	0	17	55	0	0	0	0	0	0	116	0	104	0	130	0	0	0	0	15	6
assemblage-352-856	3	0	0	0	0	0	0	0	0	0	0	0	49	180	0	0	0	0	0	0	0	0	7	0	243	0	17	0	0	0	1
assemblage-777-942	0	0	0	0	0	0	0	0	0	0	0	0	91	159	0	0	8	0	85	0	65	0	43	0	39	0	10	0	0	0	0
assemblage-1007-738	0	0	0	0	0	0	0	183	0	0	0	0	0	79	0	0	0	8	28	0	0	0	12	0	149	7	0	0	0	33	1
assemblage-361-855	9	0	0	0	0	0	0	0	0	0	0	0	48	189	0	0	0	0	0	0	0	0	6	0	231	0	12	0	0	0	5
assemblage-992-559	0	0	0	0	0	0	0	0	0	0	0	0	192	188	0	0	4	0	0	0	11	0	5	0	94	0	0	0	0	0	6
assemblage-648-158	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	59	0	31	0	53	0	247	0	0	0	0	79	2
assemblage-166-138	0	0	0	0	0	0	15	0	0	11	0	0	91	49	0	0	0	0	0	0	23	0	32	0	159	0	119	0	0	0	1
assemblage-632-142	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	262	0	8	7	46	0	54	0	0	10	0	40	4
assemblage-217-302	0	0	0	0	0	0	0	0	0	0	0	0	8	137	0	0	0	0	27	0	146	0	67	0	90	0	0	0	0	19	6
assemblage-927-210	0	0	0	0	0	0	0	0	0	0	0	0	14	116	0	0	0	0	0	0	69	0	44	0	242	0	11	0	0	0	4
assemblage-805-119	0	0	0	0	0	0	2	0	0	14	0	0	91	59	0	0	0	0	0	0	35	0	14	0	187	0	98	0	0	0	0
assemblage-877-870	0	0	0	0	0	0	0	0	0	0	0	0	7	99	0	0	0	0	125	0	0	0	47	0	214	0	0	0	5	0	3
assemblage-804-94	0	0	0	0	0	0	41	0	0	6	0	0	68	63	0	0	0	0	0	0	111	0	54	0	89	0	65	0	0	0	3
assemblage-745-228	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	198	0	62	0	25	0	75	0	0	0	0	0	7
assemblage-128-456	0	0	0	0	0	0	0	0	0	33	0	0	12	31	0	0	0	0	0	0	0	0	66	0	250	0	103	0	0	0	5
assemblage-207-294	0	0	0	0	0	0	0	0	0	0	0	0	11	130	0	0	0	0	35	0	147	0	56	0	104	0	0	0	0	12	5
assemblage-996-553	0	0	0	0	0	0	0	0	0	0	0	0	240	55	0	0	0	0	0	0	37	0	3	0	117	0	46	0	0	0	2
assemblage-775-444	0	0	0	0	0	0	0	184	0	0	0	0	0	92	0	0	0	4	27	0	0	0	25	0	133	8	0	0	0	24	3
assemblage-969-450	0	0	0	0	0	0	0	173	0	0	0	0	0	90	0	0	0	0	126	0	0	0	95	0	0	0	0	0	0	13	3
assemblage-340-860	0	0	0	0	0	0	0	0	0	0	0	0	88	183	0	0	5	0	76	0	54	0	27	0	44	0	20	0	0	0	3
assemblage-259-293	0	0	0	0	0	0	7	0	0	0	0	0	35	117	0	0	0	0	0	0	153	0	0	0	115	0	69	0	0	0	4
assemblage-368-454	0	0	0	0	0	0	0	0	0	0	0	0	5	239	0	0	0	0	0	0	40	0	117	0	79	0	16	0	0	0	4
assemblage-782-422	0	0	0	0	0	0	0	200	0	0	0	0	0	68	0	0	0	9	37	0	0	0	19	0	140	7	0	0	0	19	1
assemblage-773-447	0	0	0	0	0	0	0	55	0	0	0	0	0	169	0	0	0	0	43	0	0	0	126	0	45	0	0	0	0	56	6
assemblage-500-313	0	0	0	0	0	0	0	0	0	0	0	0	9	77	0	8	0	0	203	0	27	0	52	0	101	0	0	0	0	19	4
assemblage-215-804	0	0	0	0	0	0	0	21	0	0	0	0	0	72	0	0	0	0	77	0	51	0	37	0	80	0	0	0	0	158	4
assemblage-774-925	0	0	0	0	0	0	0	0	0	0	0	0	174	195	0	0	8	0	0	0	10	0	0	0	108	0	0	0	0	0	5
assemblage-758-234	0	0	0	0	0	0	0	0	0	0	0	0	221	178	0	0	0	0	0	0	30	0	0	0	64	0	0	0	0	0	7
assemblage-645-340	9	0	0	0	0	0	0	0	0	0	0	0	37	276	0	0	0	0	10	0	0	0	72	0	67	0	28	0	0	0	1
assemblage-127-497	0	0	0	0	0	0	0	0	0	0	0	0	14	67	0	3	0	0	200	0	18	0	64	0	112	0	0	0	0	21	1
assemblage-748-241	0	0	0	0	0	0	0	0	0	0	0	0	228	151	0	0	0	0	4	0	44	0	0	0	69	0	0	0	0	0	4
assemblage-91-467	0	0	0	0	0	0	0	0	0	47	0	0	7	41	0	0	0	0	0	0	0	0	48	0	264	0	91	0	0	0	2
assemblage-494-764	0	0	0	0	0	0	0	120	0	0	0	0	0	107	0	0	0	0	128	0	12	0	84	0	15	0	0	23	0	6	5
assemblage-377-823	0	0	0	0	0	0	0	0	0	0	0	0	15	271	0	0	0	0	46	0	52	0	38	0	75	0	0	0	0	0	3
assemblage-356-858	15	0	0	0	0	0	0	0	0	0	0	0	63	148	0	0	0	0	22	0	41	0	36	0	148	0	19	0	0	0	8
assemblage-449-849	0	0	0	0	0	0	0	0	0	0	0	0	30	208	0	0	0	0	0	0	109	0	0	0	129	0	20	0	0	0	4
assemblage-958-873	0	0	0	0	0	0	0	20	0	0	0	0	0	89	0	0	0	0	74	0	40	0	33	0	62	0	0	0	0	181	1
assemblage-452-257	0	0	0	0	0	0	0	0	0	0	0	0	111	43	0	0	0	0	0	0	41	0	0	0	287	0	0	0	0	0	18
assemblage-735-342	0	0	0	0	0	0	0	0	0	0	0	0	21	128	0	0	0	0	0	0	57	0	27	0	252	0	12	0	0	0	3
assemblage-111-469	0	0	0	0	0	0	0	0	0	35	0	0	10	35	0	0	0	0	0	0	0	0	76	0	258	0	83	0	0	0	3
assemblage-977-723	0	3	0	0	0	0	0	31	0	0	0	0	0	159	0	0	0	0	99	0	0	0	73	0	6	0	0	0	0	128	1
assemblage-379-581	0	0	0	0	0	0	0	0	0	123	0	0	248	19	0	0	0	0	0	0	11	0	0	0	87	0	0	0	0	0	12
assemblage-918-207	0	0	0	0	0	0	0	0	0	0	0	0	11	90	0	0	0	0	150	0	0	0	27	0	212	0	0	0	0	0	10
assemblage-805-964	0	0	0	0	0	0	0	0	0	0	0	0	43	183	0	0	0	0	0	0	0	0	15	0	225	0	20	0	0	0	14
assemblage-461-266	0	0	0	0	0	0	0	0	0	0	0	0	97	45	0	0	0	0	0	0	80	0	0	0	268	0	0	0	0	0	10
assemblage-383-590	0	0	0	0	0	0	10	0	0	120	0	0	227	34	0	0	0	0	0	0	10	0	0	0	87	0	0	0	0	0	12
assemblage-115-490	0	0	0	0	0	0	0	0	0	0	0	0	35	78	0	0	0	0	59	0	51	0	28	0	145	0	0	0	0	100	4
assemblage-271-267	0	0	0	0	0	0	8	0	0	0	0	0	46	120	0	0	0	0	0	0	154	0	0	0	101	0	66	0	0	0	5
assemblage-183-819	0	0	0	0	0	0	0	48	0	0	0	0	0	139	0	0	0	0	201	0	0	0	91	0	0	0	0	0	0	11	10
assemblage-402-894	0	0	0	0	0	0	0	47	0	0	0	0	8	40	0	0	0	0	0	0	140	0	126	0	114	0	0	0	0	11	14
assemblage-385-579	0	0	0	0	0	0	3	0	0	99	0	0	276	26	0	0	0	0	0	0	10	0	0	0	74	0	8	0	0	0	4
assemblage-466-256	6	0	0	0	0	0	0	0	0	0	0	0	46	252	0	0	0	0	13	0	0	0	98	0	53	0	29	0	0	0	3
assemblage-445-852	0	0	0	0	0	0	0	0	0	0	0	0	40	226	0	0	0	0	0	0	102	0	0	0	110	0	17	0	0	0	5
assemblage-617-852	0	0	0	0	0	0	0	194	0	0	0	0	0	69	0	0	0	9	25	0	0	0	14	0	153	7	0	0	0	26	3
