Assemblage_Name	5922308-2-0	1952771-0-3517591	3-1-9770952	4-1833084-3	5123432-1-2	7053654-1-2	4-8119388-3	9013547-0-0	7404370-1-6655195	9946467-0-0	0-1583940-0	3-1-2	1-0-3517591	3-9431246-6655195	3-7636999-6655195	3-1-6655195	1-439434-0	4-6421919-3	4-6371639-3076	4-6371639-3	3-1972865-6655195	7107874-0-0	4-6421919-2844208	4934559-0-4029588	1081188-2-2	1-0-5666916	7734606-8834812-1	5705823-4-0	0-3210061-0	2995925-1-2	3-1-8194161	0-4-0	6483839-1833084-3	8824714-2-0	1750699-6421919-3	2074730-1-3	3-1-7559570	4-2171893-3	4571764-0-0	9690324-0-0	3-3321706-2	4934559-2529994-2418293	4934559-3605320-0	0-4-4269307	0-7526676-9419867	9038052-1-6655195	4934559-0-0	3-9983930-1	3-1-1656483	4934559-0-3633036	0-2-7823597	4-3857026-3	0-7526676-0	4934559-0-2418293	5672670-1833084-8540728	0-7526676-606065	3-8834812-6718097	3-8834812-1	0-2-0	1-1898204-0	1081188-4838241-2	3-1-6980294	4121901-0-0	0-7526676-3495142	152918-2-0	4934559-2971228-0	4064590-1-2	3-3669164-2	3138951-0-0	1-0-0	1081188-4838241-1933841	4-1-3	8774363-2-0	8414488-0-0	4275945-7636999-6655195	6646066-1-2	7869966-7636999-6655195	0-7526676-5939010	3-7735770-2	7595140-8834812-1	4-349535-3	3-1-7787179	3-1-5327108	4-3529227-3	8164663-7636999-6655195	4934559-3915339-0	1216850-1-2	4934559-0-2972941	4934559-7127019-0
assemblage-618-855	0	0	0	0	0	0	0	0	0	0	0	0	23	0	33	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	266	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21	16
assemblage-510-764	0	0	0	0	0	0	0	0	0	0	0	30	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	219	0	0	0	0	0	0	5	0	0	0	70	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-272-157	0	0	0	0	0	0	0	0	0	0	0	28	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	220	0	0	0	0	0	0	11	0	0	0	76	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-1005-552	0	0	0	57	0	0	0	0	0	0	0	280	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	4	65	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-755-235	0	0	0	0	0	0	0	0	0	0	0	126	0	0	110	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	89	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-1009-796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	151	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	18
assemblage-937-434	0	0	0	0	0	0	0	0	0	0	0	23	73	0	48	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	37	0	161	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24
assemblage-117-516	0	0	0	0	28	0	0	0	0	0	0	154	0	0	61	57	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-524-564	0	0	0	0	0	0	0	0	0	0	0	104	0	0	42	109	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	59	0	21	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-213-296	0	0	0	0	0	0	0	0	0	0	0	23	0	0	39	78	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-753-311	0	0	0	0	35	0	0	0	0	0	0	141	0	0	68	63	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-505-307	0	0	0	0	0	0	0	0	0	0	0	41	0	0	17	79	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	180	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-205-814	0	0	0	0	0	0	0	0	0	0	0	70	0	0	4	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	23	0	0	55	0	90	0	0	0	0	0	0	47	0	0	6	101	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	16	0	0	0	35	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	16	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	17	0	0	0	0	0	0	0	16	0	0	0	0	30
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	46	0	0	16	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-808-943	0	0	0	55	0	0	0	0	0	0	0	305	0	0	0	10	0	19	0	14	0	0	0	0	0	0	25	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-596-807	0	0	0	0	0	0	0	0	0	0	0	57	6	0	37	25	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	8	0	158	0	13	0	0	0	0	25	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	115	0	0	42	106	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	50	0	28	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-447-857	0	0	0	36	0	0	12	0	0	0	0	130	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	7	96	0	8	0	0	0	0	0	0	0	0	49	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-736-358	16	0	10	15	0	0	0	0	0	0	0	120	0	0	9	148	0	0	0	0	0	0	8	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	24
assemblage-958-360	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	81	6	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-454-843	0	0	0	61	0	0	27	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	68	0	45	0	0	0	0	0	0	0	0	20	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-402-993	0	0	0	0	0	0	0	0	0	0	0	133	0	0	95	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	90	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-866-859	0	0	21	10	0	0	0	0	16	0	0	107	0	0	0	101	0	0	0	0	10	0	53	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	83	0	0	5	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	17
assemblage-985-738	0	0	0	0	0	0	0	0	0	0	0	0	26	0	28	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	267	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	27	15
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	130	0	0	35	109	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	49	0	22	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-771-316	0	0	0	0	33	0	0	0	0	0	0	140	0	0	80	62	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-977-744	0	0	0	0	0	0	0	0	0	20	0	52	113	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	10	0	0	16	0	180	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	11	0	0	0	0	0	0	11	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-368-829	8	0	0	0	0	0	0	0	0	0	0	69	0	0	0	250	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-278-161	0	0	0	0	0	0	0	0	0	0	0	34	118	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	180	0	0	0	0	0	0	17	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-516-571	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	97	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-766-303	0	0	0	0	0	0	0	0	0	0	0	29	0	0	20	73	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	178	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-403-900	0	0	0	0	0	0	0	0	0	0	0	139	22	0	51	15	0	0	0	20	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	87	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	9
assemblage-768-310	0	0	0	0	35	0	0	0	0	0	0	144	0	0	78	41	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-112-482	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	211	0	0	0	0	0	4	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-630-843	0	0	0	0	0	0	0	0	0	0	0	0	26	0	19	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	249	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	30
assemblage-145-505	0	0	0	0	0	0	0	0	0	0	0	27	0	0	23	80	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	174	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-943-353	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	11	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-212-820	0	0	0	0	0	0	0	0	0	0	0	32	81	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	193	0	0	0	0	0	0	11	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-401-583	0	0	0	7	0	15	0	0	0	0	0	333	0	0	0	6	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-605-799	0	0	0	0	0	0	0	0	0	0	0	73	0	0	83	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	17	0	0	0	0	22	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-874-862	17	0	3	23	0	0	0	0	0	0	0	161	0	0	14	111	0	0	0	0	0	0	8	0	0	0	0	0	0	20	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20
assemblage-755-317	0	0	0	0	0	0	0	0	0	0	0	127	0	0	4	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	169	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	26
assemblage-441-260	0	0	0	14	0	0	0	0	0	0	0	100	0	0	0	96	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	21	52	0	0	0	0	35	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-666-310	0	0	0	41	0	0	0	0	0	0	0	295	0	0	0	14	0	21	0	14	0	0	0	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-400-1003	0	0	0	0	0	0	0	0	0	0	0	102	0	0	135	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	82	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-275-182	0	0	0	0	0	0	0	0	0	0	0	43	0	0	8	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	24	0	0	57	0	89	0	0	0	0	0	0	55	0	0	11	114	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-823-94	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	154	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-756-921	0	0	0	65	0	0	0	0	0	0	0	273	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	6	44	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-466-841	0	0	0	44	0	0	33	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	70	0	30	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-961-871	0	0	0	0	0	0	0	0	0	0	0	50	0	0	7	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	240	0	0	0	0	0	0	11	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-109-487	0	0	0	0	0	0	0	0	0	0	0	118	0	0	6	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	188	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14
assemblage-403-596	0	0	0	0	0	14	0	0	0	0	0	359	0	0	0	12	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	27	0	4	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-367-419	0	0	0	7	0	0	0	0	0	0	0	101	0	0	0	97	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	27	56	0	0	0	0	44	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-843-848	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	15	0	0	0	26	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	21	13	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	9	0	0	0	0	0	0	0	25	0	0	0	0	37
assemblage-442-845	0	0	0	11	0	0	0	0	0	0	0	101	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	190	0	0	0	0	0	0	0	0	0	0	30	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-954-864	0	0	0	0	0	0	0	0	0	0	0	45	0	0	8	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	27	0	0	62	0	69	0	0	0	0	0	0	46	0	0	13	95	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-355-450	0	0	0	33	0	0	0	0	0	0	0	83	0	0	0	9	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	57	0	0	0	0	0	29	0	0	0	0	57	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-103-500	0	0	0	0	0	0	0	0	0	0	0	36	0	0	21	91	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	36	0	162	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3
assemblage-762-377	23	0	11	15	0	0	0	0	0	0	0	148	0	0	8	141	0	0	0	0	0	0	7	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-775-937	0	0	0	3	0	0	0	0	0	0	0	137	0	0	0	74	0	22	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	45	4	0	0	0	0	14	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-641-859	0	0	0	0	0	0	0	4	0	0	0	0	35	0	30	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	255	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	24	14
assemblage-918-230	0	0	24	8	0	0	0	0	18	0	0	109	0	0	0	95	0	0	0	0	6	0	50	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	82	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	18
assemblage-385-584	0	0	0	0	0	15	0	0	0	0	0	344	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	45	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-514-309	0	0	0	0	0	0	0	0	0	0	0	114	0	0	4	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	191	8	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14
assemblage-645-144	0	0	0	0	0	0	0	0	0	0	0	138	29	0	41	44	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	81	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	6
assemblage-220-285	0	0	0	0	36	0	0	0	0	0	0	142	0	0	77	63	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-498-329	0	0	0	0	0	0	0	0	0	0	0	21	0	0	23	67	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-867-863	11	0	8	6	0	0	0	0	0	0	0	125	0	0	0	124	0	0	0	6	0	0	25	0	0	0	0	0	0	10	0	0	0	0	13	0	0	0	0	0	0	0	0	0	11	0	36	0	0	0	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	45
assemblage-762-943	0	0	0	55	0	0	0	0	0	0	0	285	0	0	0	9	0	28	0	10	0	0	0	0	0	0	27	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
