Assemblage_Name	4857388-4-2	3-9518590-7037169	206056-4-2	3-1160120-5884050	5434652-4-2	3-4-4917381	3-8135408-2	0-1-4769066	3-9320520-2973536	3-0-2564801	3-4-575472	3-1494774-7037169	0-8948003-0	3-1639919-3	3-9099602-2973536	3-4-2	0-4-1	6542453-4-5884050	0-1-0	3-7526006-7037169	3-9376196-5884050	0-6456331-1	3-4-7037169	8276927-4-2	7186108-4-2	3-4-5855429	3-3329176-4002237	0-6387347-1	3-4-6152249	3-3329176-5229436	5383493-4-5884050	3-4-6527248	3-0-3	1-4-8107784	3-4-4052374	3-4451725-5884050	3-4-3406324	1-4-2	1-512928-2	3-3329176-2771424	0-8706078-1	289302-4-7037169	5063919-4-2	3-4-5884050	3-1221891-5884050	3-3992027-4052374	3-4-2973536	0-5595880-1	3-4-8044294	3-3329176-3	0-6069045-1	1-4-7599946
assemblage-958-360	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	35	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	4
assemblage-454-843	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	159	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	191	0	12
assemblage-402-993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	60	0	0	0	33	0	0	0	0	0	0	31	0	0	0	0	31	0	6	0	0	0	0	0	0	0	0	53	0	0	0	0	0	198	0	9
assemblage-866-859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	54	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	245	0	6
assemblage-985-738	0	0	0	0	0	0	0	0	0	0	48	55	0	0	0	0	0	0	0	0	97	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	5
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	176	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	10	0	95	0	0	0	0	36	0	0	0	72	0	0	0	0	0	53	0	9
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	27	140	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	42	0	5
assemblage-977-744	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	421	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	9
assemblage-368-829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	86	117	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	8	0	0	0	0	0	129	0	0
assemblage-278-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	52	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0
assemblage-516-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	9	206	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	15	0	0	0	0	0	101	0	12
assemblage-766-303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	129	0	0	0	33	10	26	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	168	0	0	0	0	0	62	0	6
assemblage-403-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	7	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	13	0	6
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	18	151	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	34	0	10
assemblage-112-482	0	0	0	0	0	0	0	0	84	0	0	0	4	0	0	58	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	42	0	6
assemblage-630-843	0	0	0	0	0	0	0	0	0	0	35	81	0	0	0	0	0	0	0	0	94	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	2
assemblage-145-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	145	0	0	0	18	0	17	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	185	0	0	0	0	0	66	0	3
assemblage-943-353	22	0	0	0	0	0	0	0	0	0	0	0	0	16	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	5
assemblage-212-820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	35	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	2
assemblage-401-583	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	170	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	34	0	0	0	0	215	5	0	0	0	0	21	0	0	0	0	0	20	0	8
assemblage-605-799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	8	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	12	0	6
assemblage-874-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	63	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	10	0	0	0	0	0	0	0	0	115	0	0	0	0	0	63	7	9
