Assemblage_Name	3-4407194-3	3-7896728-3	4-3-9867443	2-8729853-0	3-9551794-3	2207599-1-0	1-1-2	3-4721897-3	7045315-1-0	6488526-3-3	6088818-1-2	2-8889121-0	1378416-6842769-0	1173895-4-0	1378416-4-8095662	3-3-3	2-5947063-0	3-3-3295998	2-1-2537332	1-931791-2650239	1-6796597-2	1-1-9076135	3362650-4-0	1-3282153-2	959286-1-2	1-3655649-2	3-3-7525459	1-3947832-2	2-1-2445421	1-931791-2	8939927-1-0	1-1219108-2	3-3-4845819	3-4056247-3	1378416-4-0	2303787-4-0	4527684-1-0	1378416-4-2582933	3-8246239-3	2-1-1450248	1378416-4-7860628	1-5878627-2	3-3394465-3	3-7452861-3	2-1-1576558	2385411-3-3	1378416-696861-0	560718-931791-2	1-1-449350	4-3-4793113	9969560-1-0	9033267-931791-2	4-3-2044745	1378416-4-249923	1378416-4-4433120	2-1-0	2634435-1-1576558	1-1-9902354
assemblage-755-317	0	0	0	0	83	57	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	8
assemblage-441-260	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4
assemblage-666-310	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	75	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	74	0	0	132	0	6
assemblage-400-1003	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	12
assemblage-275-182	0	0	0	0	159	0	19	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	3
assemblage-823-94	0	0	0	0	0	0	58	8	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	12
assemblage-756-921	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	15	0	0	85	0	8
assemblage-466-841	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	49	0	0	0	0	0	0	15	0	0	40	0	0	0	0	0	0	0	11	0	0	14	0	3
assemblage-961-871	0	0	0	0	13	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	9
assemblage-109-487	0	0	0	0	57	71	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0
assemblage-403-596	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	14	0	0	0	0	34	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10
assemblage-367-419	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	6
assemblage-843-848	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	16	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	182	0	9
assemblage-442-845	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	101	0	4
assemblage-954-864	0	0	0	0	180	0	28	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	8
assemblage-355-450	0	11	0	0	0	0	115	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	112	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	5	0	0	58	0	3
assemblage-103-500	0	0	0	0	44	5	7	0	4	0	0	0	0	0	0	38	0	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	225	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	7
assemblage-762-377	0	0	0	0	53	0	19	0	0	0	0	0	0	0	0	141	0	0	0	0	4	0	0	0	0	0	0	0	0	21	0	0	0	0	131	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	107	0	3
assemblage-775-937	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	15	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	9
assemblage-641-859	0	0	0	0	13	0	140	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0
assemblage-918-230	0	0	0	0	26	0	193	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	19	0	10
assemblage-385-584	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	15	0	0	0	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14
assemblage-514-309	0	0	0	0	82	34	7	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	5
assemblage-645-144	0	0	0	0	32	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	10
assemblage-220-285	0	0	0	0	9	0	138	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	2
assemblage-498-329	0	0	0	0	102	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	11
assemblage-867-863	0	0	0	0	25	0	61	0	0	0	0	0	0	0	0	166	0	0	0	9	0	0	0	0	0	0	0	0	0	43	0	0	0	0	91	0	0	10	0	0	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	62	0	11
assemblage-762-943	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	94	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	62	0	0	150	0	16
assemblage-647-322	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	264	0	0	0	8	0	0	0	0	0	0	0	0	0	104	0	0	0	0	21	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	0	6
assemblage-956-869	0	0	0	0	18	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	5
assemblage-348-821	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	186	0	0	0	26	0	0	0	0	0	0	0	0	0	50	0	0	0	0	152	0	0	26	0	0	0	0	4	0	37	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-803-103	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	7
assemblage-367-826	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	15	0	0	0	0	0	0	9	0	0	29	0	0	0	0	183	0	0	18	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-493-756	0	0	0	0	25	0	81	0	0	0	19	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	133	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	4
assemblage-735-364	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	5	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	182	0	15
assemblage-174-175	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	90	0	7
assemblage-945-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	24	0	0	0	15	0	0	0	0	0	0	0	0	0	0	8	0	0	80	0	0	0	0	15
assemblage-478-257	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	80	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	75	0	0	135	0	12
assemblage-505-311	0	0	0	0	93	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	11
assemblage-815-105	0	0	0	0	70	0	24	0	0	0	0	0	0	0	0	91	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	140	0	12
assemblage-984-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	12	0	0	0	19	0	0	0	0	0	0	0	0	0	0	17	0	0	68	0	0	12	0	5
assemblage-497-311	0	0	0	0	52	16	62	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	188	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	14
assemblage-994-556	7	0	0	0	0	0	22	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	129	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	49	0	0	61	0	7
assemblage-874-851	0	0	0	0	23	0	165	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	18
assemblage-559-595	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	77	0	2
assemblage-227-302	0	0	0	0	40	11	14	0	0	0	0	0	0	0	0	40	0	0	7	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	264	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	1
assemblage-644-334	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	165	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	63	0	15
assemblage-528-569	0	0	0	0	20	21	51	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	26
assemblage-988-792	0	0	0	0	26	9	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	14
assemblage-554-568	0	0	0	0	70	0	57	0	0	0	0	0	0	0	0	91	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	132	0	10
assemblage-655-312	0	0	0	0	21	0	169	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	7	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	74	0	15
assemblage-274-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	4	0	2	0	0	319	0	2
assemblage-775-935	0	11	0	0	0	0	111	0	0	0	0	0	0	6	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	85	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	3	0	0	47	0	1
assemblage-379-593	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	6	0	0	0	0	41	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	20
assemblage-165-150	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	7	0	49	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	55	0	3
assemblage-402-995	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	9
assemblage-357-449	0	6	0	0	0	0	127	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	103	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	6	0	0	33	0	0
assemblage-266-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	3	0	0	320	0	6
assemblage-352-867	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	256	0	0	0	7	0	0	0	0	0	0	0	0	0	113	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	4
assemblage-202-305	0	0	0	0	96	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	3
assemblage-979-729	0	0	0	0	47	0	57	0	0	0	0	0	0	0	0	25	46	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	11
assemblage-755-244	0	0	0	0	81	0	43	0	0	0	0	0	0	0	0	82	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	20
assemblage-498-742	0	0	0	0	15	0	123	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	3
assemblage-999-809	0	0	0	0	28	15	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	5
assemblage-779-920	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	107	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	92	0	0	57	0	5
assemblage-750-265	0	0	0	0	31	60	3	0	0	0	0	0	0	0	5	48	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	5	0	0	158	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	22
assemblage-145-150	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	66	0	0	0	0	0	0	26	0	0	41	4	0	0	0	0	0	0	13	0	0	34	0	2
assemblage-383-901	0	0	0	0	44	46	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	129	0	12
assemblage-818-92	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	7
assemblage-779-928	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	12	0	0	67	0	9
assemblage-101-463	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	79	0	27
assemblage-618-780	0	0	0	0	103	7	87	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	117	0	7
assemblage-191-813	0	0	0	0	15	0	116	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	8
assemblage-467-253	0	0	0	0	15	0	178	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	5	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	72	0	9
assemblage-766-933	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	5
assemblage-763-309	0	0	0	0	70	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	5
assemblage-541-590	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	5
assemblage-436-255	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	7	0	0	95	0	26
assemblage-569-598	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	83	0	10
assemblage-819-111	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	99	0	1
assemblage-951-437	0	0	0	0	57	0	30	0	0	0	0	0	0	0	0	13	57	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	10
assemblage-786-950	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	48	0	0	154	0	13
assemblage-506-308	0	0	0	0	34	7	8	0	0	0	0	0	0	0	0	51	0	0	10	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	244	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	6
assemblage-840-870	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	9	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	204	0	12
assemblage-261-275	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	4	0	11	0	0	310	0	5
assemblage-897-236	0	0	0	0	21	0	189	0	0	0	0	0	0	0	0	202	0	0	0	4	0	0	0	0	0	0	0	0	0	19	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	13
assemblage-965-448	0	0	0	0	23	0	130	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	3
assemblage-826-101	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	5
assemblage-111-459	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-818-101	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	31	0	11
assemblage-979-731	0	0	0	0	86	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	1
assemblage-969-882	0	0	0	0	14	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	4
assemblage-769-313	0	0	0	0	100	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	5
assemblage-1003-809	0	0	0	0	78	12	132	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	10
assemblage-465-260	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	253	0	0	0	5	0	0	0	0	0	0	0	0	0	107	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	25
assemblage-176-154	0	0	0	5	0	0	79	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	78	0	6
assemblage-386-886	0	0	0	0	95	5	86	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	9
assemblage-1009-805	0	0	0	0	40	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	9
assemblage-634-846	0	0	0	0	95	0	12	0	0	0	0	0	9	0	0	15	46	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	7
assemblage-777-926	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	1
assemblage-772-449	0	0	0	0	10	0	135	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	4
assemblage-985-802	0	0	0	0	20	5	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	125	0	17
assemblage-282-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	4	19	0	0	0	0	6	0	10	0	0	337	0	4
assemblage-615-860	0	0	0	0	20	0	134	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	2
assemblage-224-283	0	0	0	0	2	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	4
assemblage-285-166	0	0	0	0	17	0	90	0	0	0	18	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	178	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	3
assemblage-282-184	0	0	0	0	171	0	15	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	5
assemblage-648-313	31	0	9	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	140	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	35	0	6
