Assemblage_Name	4-2237330-4570631	7449409-4464097-3	1-3877392-3550508	1-882987-3550508	1-4464097-2929154	1-7609211-3550508	1-7502038-3550508	1-4613838-3550508	1-3530213-9204155	9665943-4464097-3550508	1-4464097-7918688	1-4951613-3	1-7709035-3	7751180-4464097-9204155	1-5261652-8279644	1-8964533-3550508	0-0-6147162	1-9031327-9204155	9686230-1-452204	1899838-6871069-8279644	1-4464097-7415995	1010131-8758633-3	5111688-4464097-3	6447241-4494368-3	1-4464097-8394411	5357970-4464097-8279644	7449409-3733803-3	1-6919567-8279644	7449409-4464097-870496	1-4464097-1069887	1047671-4464097-9204155	1-4464097-3365674	3-5640234-3	4938783-4464097-3550508	7449409-1334683-3	6684531-2237330-4	1-9303370-3	2014381-4464097-1069887	1-4464097-5032625	1-7255634-9204155	1-4464097-1948369	4-2237330-4	1-4464097-4663459	1-3536398-5059618	1-4464097-1693776	666242-4464097-3	1-3853507-3	9635016-3-4	1-8262688-3	2202198-4464097-3	1-4464097-8279644	1-1-3	1-6871069-8279644	1-2459540-3	9402627-4464097-7272746	6447241-4040431-3	1-4464097-9204155	1-9241936-8279644	7449409-4464097-5656873	5713026-4464097-3	5928344-4464097-7272746	5505031-4464097-7272746	1-7249683-8279644	7449409-4464097-3164799	1-4464097-4709893	1-4464097-7272746	1-6871069-3203213	9686230-1-7524077	1-4580370-3550508	7449409-6837184-3164799	6447241-7658975-3	1-6387227-3550508	1-1611277-3	9518170-4464097-3550508	9686230-6031375-452204	1-2165396-3550508	1-1496155-3550508	1-4464097-4577930	9993360-4494368-3	8712059-4464097-3550508	1-9629254-1406184	1-4464097-1898773	801814-7502038-3550508	1112995-3536398-3	4-1-4	1-4464097-3550508	1-1316958-9204155	1-3138629-3550508	1-4464097-7004428	1-8727249-9204155	1-4464097-1406184	1-4464097-890335	6447241-4464097-3	1-1187242-3	7449409-3267419-3	3748278-4464097-1069887	1-8920880-3550508	6944574-4464097-3	9181634-4464097-3550508	1-4464097-9743064	7449409-8758633-3	7449409-4464097-801143	9635016-3-923228	1-3712601-3	1-3536398-3	1-5346925-8279644	7449409-1894463-3	1-4464097-2713614	541778-4464097-3	1-4464097-6498204	1-4464097-1982249	9686230-1-5783566	3748278-2984422-1069887	1-4464097-3	1-4464097-9002641
assemblage-516-770	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	136	0	0	0	0	0	0	10	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	9	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	9	0	0	0	0	231	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	7	0	98	24
assemblage-395-903	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	36	0	2	0	0	0	0	0	0	0	30
assemblage-563-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	37	0	0	0	0	63	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	90	23
assemblage-816-95	0	86	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	15	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	46	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	16	52	19
assemblage-471-239	16	29	0	0	0	0	3	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	69	87	20
assemblage-262-172	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	11	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	84	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-983-722	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4
assemblage-657-321	0	0	0	0	0	0	0	0	0	0	9	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	12	0	0	0	0	7	4	0	33	0	0	0	0	0	0	0	0	66	8	0	0	0	0	0	0	10	132	17
assemblage-925-224	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	60	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	37	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	56	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	27	59	22
assemblage-945-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	23	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	149	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	79	8
assemblage-271-166	0	112	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	114	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-604-798	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	41	0	0	0	0	0	0	0	0	0	17
assemblage-906-226	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	38	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16	0	0	85	0	0	0	0	0	0	0	0	0	36	0	0	0	0	13	0	0	0	41	0	0	0	0	0	0	0	34	75	22
assemblage-618-855	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	78	0	82	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-510-764	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	11	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-272-157	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	156	0	0	0	0	0	0	20	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	2	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-1005-552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	12	0	0	0	8	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	36	0	0	0	0	23	0	0	25	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	83	0	99	13
assemblage-755-235	0	96	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	29	0	11	0	0	0	0	0	0	49	19
assemblage-1009-796	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	31	0	0	0	0	0	0	7	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	186	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12
assemblage-937-434	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	26	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	8	0	0	0	0	24	0	0	16	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	24
assemblage-117-516	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	263	0	0	0	0	0	0	0	0	0	20	0	0	0	39	0	0	0	0	0	0	0	0	0	17	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	8	30
assemblage-524-564	0	66	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	40	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	11	59	17
assemblage-213-296	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	18	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	11	0	0	0	7	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	39	7
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	273	0	0	0	0	0	0	0	0	0	6	0	0	0	35	0	0	0	0	0	0	0	0	0	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	40
assemblage-505-307	0	23	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	46	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	23	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	24	0	22	0	0	0	0	0	0	8	11
assemblage-205-814	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	67	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-371-826	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	57	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	32	0	0	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	39	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	24	65	17
assemblage-533-582	0	28	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	6	0	149	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	9	23
assemblage-808-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	24	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	101	24	28
assemblage-596-807	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	27	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	119	0	0	0	0	0	0	0	0	10	0	0	0	0	0	17	0	0	0	6	0	5	0	0	0	0	0	0	0	23
assemblage-540-587	0	72	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	12	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	40	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	35	0	0	0	0	0	0	0	12	61	9
assemblage-447-857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	21	17	0	0	0	90	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	114	35
assemblage-736-358	0	63	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	4	0	0	0	0	9	0	0	0	0	17	0	0	30	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	7	20	19
assemblage-958-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	147	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	66	17
assemblage-454-843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	21	74	0	11	0	53	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	23
assemblage-402-993	0	80	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	34	0	20	0	0	0	0	0	0	40	31
assemblage-866-859	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	21	0	0	180	0	0	0	0	12	0	0	0	0	0	27	0	17	0	0	0	0	0	13	0	0	0	24	0	0	0	11	56	21
assemblage-985-738	0	38	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	98	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-801-92	0	89	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	55	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	16	59	18
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	274	0	0	0	0	0	0	0	0	0	14	0	0	0	27	0	0	0	0	0	0	0	0	0	18	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	0	0	0	0	0	0	0	0	0	0	0	8	30
assemblage-977-744	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	38	0	0	0	0	10	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-368-829	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	30	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	96	0	0	0	0	0	0	0	0	0	42	0	0	0	0	21	0	0	0	30	0	0	0	0	0	0	0	35	56	21
assemblage-278-161	0	94	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	5	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	98	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-516-571	0	0	0	45	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	51	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	152	0	0	0	62	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-766-303	0	28	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	22	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	44	0	15	0	0	0	0	0	0	10	14
assemblage-403-900	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	27
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	265	0	0	0	0	0	0	0	0	0	18	0	0	0	34	0	0	0	0	0	0	0	0	0	17	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-112-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	23	0	0	0	0	0	0	0	0	119	0	0	0	23	0	5	0	0	105	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	72	25
assemblage-630-843	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	71	0	90	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-145-505	0	38	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	17	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	32	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	53	0	20	0	0	0	0	0	0	12	10
assemblage-943-353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	148	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	89	17
assemblage-212-820	0	83	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	12	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	114	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
