Assemblage_Name	2-2411217-0	9418034-1-2980433	3508398-1-7906540	2-3-4	2-3-1	7425101-2-0	9194732-1-2	2-8794904-4	2382092-4949907-4	2-2-6547731	3552789-1-2	2-4306611-4	293844-9329490-4	3508398-1-9149572	1929793-1-3	2-3-5411423	2-9638745-4	2-2-6677278	2-7050582-4	2-656162-1	2-2-0	2-9329490-4	3-1-2	2717837-1-3	3508398-1-3	7267795-9329490-4	5716260-4949907-4	1369198-613295-0	3-1-6149750	3-1-3	2-4949907-4	3-1-3687998	3-1-2926732	2-2580691-1	3-0-2	2-7572412-4	2-2809522-0	2-8671576-4	4-4-1	2-9211118-0	3-7133619-9517748	2-9883166-0	2989980-4949907-4	2-1716984-4	3-2-0	3-8597303-9517748	2-5089993-4	7526874-1-2	6714785-1-3	2-3096457-4	9418034-1-2	3-1-9517748	3508398-5858168-3	2-2-2950776	1148650-613295-0
assemblage-457-430	0	0	17	13	70	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	80	0	33	0	15	0	0	0	0	106	62	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	4	18
assemblage-676-543	0	0	11	32	40	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	73	0	61	0	31	0	0	7	0	59	83	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	22	20
assemblage-518-329	0	0	0	84	47	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	53	0	7	0	0	7	0	13	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	19	18
assemblage-658-550	0	0	0	53	12	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	88	7	99	0	0	0	0	0	0	0	159	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	21	16
assemblage-720-545	0	0	0	16	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	34	0	30	0	0	0	0	79	106	0	0	0	13	0	35	0	13	0	0	0	0	0	10	0	0	0	24	0	0	0	0	6	12
assemblage-413-510	0	0	0	58	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	130	11	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	10	12
assemblage-417-539	0	0	0	36	8	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	98	31	107	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20	0	0	27	0	16	13
assemblage-549-367	0	0	0	20	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	102	30	107	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	45	0	0	18
assemblage-649-269	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	75	25	133	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	9	0	10	0	0	26	0	0	39
assemblage-685-459	0	0	0	65	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	106	5	76	0	0	0	0	0	0	0	124	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	19	0	26	6
assemblage-405-228	0	0	0	57	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	158	10	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	7	9
assemblage-405-545	0	0	0	83	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	7	93	0	0	0	0	0	0	0	138	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	10	0	21	12
assemblage-549-340	0	0	0	18	0	0	0	11	0	0	0	0	0	0	0	0	0	15	0	0	70	32	125	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	54	0	0	23
assemblage-532-424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	31	115	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	35	0	0	54	0	0	23
assemblage-559-455	0	0	0	9	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	34	0	32	0	0	0	0	89	95	0	0	0	8	0	45	0	5	0	0	0	0	0	13	0	0	0	25	0	0	0	0	2	21
assemblage-471-550	0	0	0	78	48	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	38	0	12	0	0	9	0	11	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	16	23
assemblage-617-323	0	0	0	79	22	8	0	0	0	0	0	0	0	0	0	0	0	0	9	0	79	0	65	0	0	0	0	8	0	17	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	24	10
assemblage-381-447	0	0	0	17	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	124	14	116	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	24	0	0	36	0	10	13
assemblage-457-537	0	0	0	55	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	172	18	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	3	5
assemblage-559-518	0	0	0	42	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	7	27
assemblage-441-323	0	0	0	70	16	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	113	11	76	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	5	0	14	15
assemblage-572-411	0	0	9	24	48	30	0	0	0	0	0	0	0	4	0	0	0	0	0	0	85	0	67	0	8	0	0	0	0	71	77	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	15	23
assemblage-470-601	0	0	0	20	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	36	0	30	0	0	0	0	109	96	0	0	0	11	0	20	0	15	0	0	0	0	0	18	0	0	0	20	0	0	0	0	0	24
assemblage-331-488	0	0	0	57	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	16	97	0	0	0	0	0	0	0	151	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	14	0	7	15
assemblage-456-628	0	0	0	55	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	180	6	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	13
assemblage-652-467	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	69	28	132	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	0	0	34	0	0	35
assemblage-643-414	0	0	0	77	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	17	82	0	0	0	0	0	0	0	133	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	7	0	21	17
assemblage-595-664	0	0	0	35	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	88	17	105	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	33	0	0	38	0	7	18
assemblage-401-535	0	0	0	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	22	0	52	0	0	0	0	87	95	0	0	0	0	0	38	0	17	0	0	0	0	0	8	0	0	0	34	0	0	0	0	3	21
assemblage-334-568	0	0	0	74	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	81	0	7	0	0	5	0	13	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	23	22
assemblage-340-439	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	74	30	148	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	17	0	0	36	0	0	23
