Assemblage_Name	1-1-1	1-0-0	3-8648691-3	3-3-6345254	2455755-1-2	4-1-2	0-1-0	1-1-2050263	0-4-4	2-7609570-3	1-1-1704371	4-1-2256315	3763183-1-2	2-2-0	9167433-3-3	990696-0-0	4-1-623510	2020126-0-0	4-1-3686080	3-3-4368035	2-4-3	3-9753152-3	0-6906076-0	3-0-4	8029965-1-2	2655142-2-0	2-0-0	1-2-4	3-3667-3	0-5095285-0	3-3-3	1-0-8737485	2240619-3-3	3-3-73085	1274646-0-0
assemblage-599-337	10	10	0	0	11	120	0	12	0	0	0	0	0	0	0	7	0	0	0	0	56	18	0	0	0	2	0	0	6	0	236	0	0	0	12
assemblage-605-444	34	117	0	0	0	30	0	0	0	0	0	0	0	0	0	25	0	28	0	0	8	0	0	0	0	68	13	15	0	53	90	17	0	0	2
assemblage-535-409	0	0	0	0	0	51	0	0	0	0	0	0	5	0	0	8	0	0	0	0	78	80	0	0	0	0	0	0	0	0	228	0	0	45	5
assemblage-520-586	0	0	0	0	0	50	0	0	0	2	0	0	10	0	0	0	0	0	0	0	79	76	0	0	0	0	0	0	0	0	222	0	0	50	11
assemblage-425-380	47	111	0	0	0	29	0	0	5	0	0	0	0	10	0	11	0	29	0	0	6	0	0	0	0	49	19	17	0	32	96	25	0	0	14
assemblage-415-358	27	113	0	0	0	29	0	0	0	0	0	0	0	0	0	25	0	21	0	0	13	0	0	0	0	86	8	12	0	48	97	16	0	0	5
assemblage-438-651	37	135	0	0	0	23	0	0	19	0	0	0	0	14	0	0	0	33	0	0	10	0	0	7	0	40	11	40	0	8	109	10	0	0	4
assemblage-564-613	18	115	0	0	0	40	0	0	10	0	0	0	0	10	0	0	0	39	0	0	17	0	0	0	0	37	17	15	0	36	113	24	0	0	9
assemblage-606-385	21	121	0	0	0	19	0	0	0	0	0	0	0	0	0	29	0	28	0	0	18	0	0	0	0	71	10	5	0	54	114	5	0	0	5
assemblage-528-554	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	4	0	0	0	0	40	25	0	0	0	0	0	0	0	0	279	0	0	20	21
assemblage-407-486	26	132	0	0	0	25	0	0	9	0	0	0	0	8	0	2	0	24	0	0	11	0	0	0	0	52	14	28	0	26	116	22	0	0	5
assemblage-540-521	8	56	0	0	0	80	0	10	0	0	0	0	0	0	0	11	0	9	0	0	34	0	0	0	0	46	0	0	14	26	195	0	0	0	11
assemblage-467-475	28	80	0	0	0	66	0	9	0	0	0	0	0	0	0	62	0	31	0	10	24	0	0	0	0	41	0	7	0	26	108	0	0	0	8
assemblage-491-505	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	4	0	0	0	0	59	26	0	0	0	0	0	0	0	0	263	0	0	20	22
assemblage-620-556	0	0	0	0	0	60	0	0	0	0	0	0	7	0	0	15	0	0	0	0	65	55	0	0	0	0	0	0	0	0	274	0	0	22	2
assemblage-479-543	24	120	0	0	0	35	0	0	11	0	0	0	0	5	0	7	0	30	0	0	15	0	0	0	0	51	11	21	0	28	111	28	0	0	3
assemblage-444-611	11	10	0	0	10	138	0	0	0	0	0	0	0	0	0	6	0	0	0	0	51	28	0	0	0	8	0	0	5	8	215	0	0	0	10
assemblage-562-454	0	0	0	0	0	65	0	0	0	0	0	0	14	0	0	11	0	0	0	0	71	36	0	0	0	0	0	0	0	0	275	0	0	24	4
assemblage-389-481	22	3	0	0	18	134	0	0	0	0	0	0	0	0	0	3	0	0	0	0	36	10	0	0	0	7	0	0	12	0	242	0	0	0	13
assemblage-531-500	0	0	0	0	0	104	0	0	0	0	0	0	11	0	0	13	0	0	0	0	52	25	0	0	0	0	0	0	0	0	270	0	0	15	10
assemblage-433-512	31	104	0	0	0	29	0	14	0	0	0	0	0	0	0	52	0	32	0	0	17	0	0	0	0	39	0	9	12	45	106	0	0	0	10
assemblage-348-558	15	21	0	0	8	129	0	0	0	0	0	0	0	0	0	15	0	0	0	0	41	25	0	0	0	11	0	0	7	8	208	0	0	0	12
assemblage-495-537	0	0	0	0	0	60	0	0	0	0	0	0	10	0	0	10	0	0	0	0	62	41	0	0	0	0	0	0	0	0	281	0	0	27	9
assemblage-395-626	17	110	0	0	0	42	0	0	0	0	0	0	0	0	0	42	0	29	0	0	13	0	0	0	0	80	5	8	0	32	103	15	0	0	4
assemblage-456-495	19	54	0	0	0	78	0	6	0	0	0	0	0	0	0	11	0	2	0	0	32	0	0	0	0	44	0	0	16	23	197	0	0	0	18
assemblage-581-468	11	29	0	0	11	122	0	0	0	0	0	0	0	0	0	12	5	0	0	0	36	22	0	0	0	6	0	0	31	15	197	0	0	0	3
assemblage-634-403	28	86	0	0	0	72	0	0	0	0	0	0	0	0	0	45	0	29	0	7	26	0	0	0	0	33	0	9	12	18	120	0	0	0	15
assemblage-634-715	0	0	0	0	0	121	0	0	0	0	0	0	3	0	0	9	0	0	0	0	58	23	0	0	0	0	0	0	0	0	262	0	0	13	11
assemblage-431-606	24	105	0	0	0	17	0	0	0	0	0	0	0	0	0	32	0	19	0	0	7	0	0	0	0	95	9	13	0	54	111	8	0	0	6
assemblage-555-518	28	115	0	0	0	55	0	0	5	0	0	0	0	8	0	7	0	30	0	0	9	0	0	0	0	46	15	26	0	20	123	7	0	0	6
assemblage-467-505	39	85	0	0	0	62	0	7	0	0	0	0	0	0	0	54	0	30	0	0	27	0	0	0	0	44	0	5	12	24	102	0	0	0	9
assemblage-516-456	11	73	0	0	0	68	0	5	0	0	0	0	0	0	0	9	0	12	0	0	37	0	0	0	0	24	0	0	17	19	211	0	0	0	14
assemblage-424-635	29	63	0	0	0	81	0	15	0	0	0	0	0	0	0	17	0	7	0	0	38	3	0	0	0	29	0	0	18	11	180	0	0	0	9
assemblage-480-528	17	62	0	0	0	61	0	10	0	0	0	0	0	0	0	15	0	0	0	0	61	0	0	0	0	39	0	0	10	20	195	0	0	0	10
assemblage-584-362	32	77	0	0	0	38	0	4	0	0	0	0	0	0	0	66	0	35	0	8	14	0	0	0	0	50	0	8	6	28	131	0	0	0	3
assemblage-431-586	42	144	0	0	0	15	6	0	15	0	0	0	0	11	0	0	0	39	0	0	3	0	0	20	0	39	13	36	0	2	93	20	0	0	2
assemblage-526-324	46	115	0	0	0	19	9	0	12	0	0	0	0	14	0	0	0	45	0	0	9	0	0	21	0	41	10	42	0	0	99	10	0	0	8
assemblage-582-448	0	0	0	0	0	81	0	0	0	0	0	0	8	0	0	15	0	0	0	0	58	53	0	0	0	0	0	0	0	0	257	0	0	24	4
assemblage-609-554	8	31	0	0	19	109	0	0	0	0	0	0	0	0	0	5	0	0	0	0	46	25	0	0	0	11	0	0	24	9	201	0	0	0	12
assemblage-437-568	43	95	0	0	0	27	0	0	16	0	0	0	0	32	0	0	0	32	0	0	6	0	0	15	0	41	16	27	0	0	118	22	0	0	10
assemblage-584-311	14	126	0	0	0	25	0	0	0	0	0	0	0	0	0	27	0	51	0	0	10	0	0	0	0	73	6	25	0	34	95	10	0	0	4
assemblage-507-514	0	0	0	0	0	56	0	0	0	0	0	0	9	0	0	6	0	0	0	0	57	84	0	0	0	0	0	0	0	0	236	0	0	42	10
assemblage-417-720	32	125	0	0	0	39	0	0	0	0	0	0	0	6	0	10	0	26	0	0	6	0	0	0	0	38	12	30	0	25	117	24	0	0	10
assemblage-556-572	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	7	0	0	0	0	60	26	0	0	0	0	0	0	0	0	262	0	0	25	12
assemblage-375-541	24	107	0	0	0	36	0	0	6	0	0	0	0	10	0	21	0	38	0	0	4	0	0	14	0	54	22	27	0	23	85	22	0	0	7
assemblage-506-749	21	66	0	0	0	77	0	4	0	0	0	0	0	0	0	15	0	6	0	0	30	0	0	0	0	31	0	0	10	39	195	0	0	0	6
assemblage-415-630	28	117	0	0	0	23	0	0	5	0	0	0	0	15	0	8	0	38	0	0	5	0	0	0	0	59	14	35	0	26	90	28	0	0	9
assemblage-641-457	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	9	0	0	0	0	35	28	0	0	0	0	0	0	0	0	279	0	0	14	12
assemblage-478-729	0	0	0	0	0	72	0	0	0	0	0	0	5	0	0	9	0	0	0	0	47	50	0	0	0	0	0	0	0	0	297	0	0	18	2
assemblage-516-671	36	79	0	0	0	55	0	0	0	0	0	0	0	0	0	53	0	34	0	0	14	0	0	0	0	30	0	15	9	20	150	0	0	0	5
assemblage-397-422	41	113	0	0	0	11	0	0	13	0	0	0	0	29	0	0	0	34	0	0	6	0	0	14	0	47	15	45	0	5	102	18	0	0	7
assemblage-529-325	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	6	0	0	0	0	45	23	0	0	0	0	0	0	0	0	263	0	0	16	15
assemblage-439-556	0	0	0	0	0	62	0	0	0	0	0	0	3	0	0	11	0	0	0	0	50	59	0	0	0	0	0	0	0	0	292	0	0	18	5
assemblage-458-479	42	138	0	0	0	16	0	0	17	0	0	0	0	12	0	0	0	34	0	0	15	0	0	23	0	39	12	28	0	2	99	17	0	0	6
assemblage-435-464	0	0	0	0	0	96	0	0	0	0	0	0	13	0	0	15	0	0	0	0	34	28	0	0	0	0	0	0	0	0	290	0	0	20	4
assemblage-442-377	8	0	0	0	0	133	0	0	0	0	0	0	0	0	0	10	0	0	0	0	63	30	0	0	0	0	0	0	0	0	228	0	0	13	15
assemblage-447-520	20	14	0	0	9	109	0	0	0	0	0	0	0	0	0	10	0	0	0	0	57	7	0	0	0	4	0	0	13	6	248	0	0	0	3
assemblage-311-422	0	0	0	0	0	46	0	0	0	0	0	0	9	0	0	11	0	0	0	0	74	85	0	0	0	0	0	0	0	0	245	0	0	22	8
assemblage-402-473	0	0	0	0	0	52	0	0	0	0	0	0	12	0	0	13	0	0	0	0	53	68	0	0	0	0	0	0	0	0	272	0	0	25	5
assemblage-556-407	0	0	0	0	0	80	0	0	0	0	0	0	6	0	0	13	0	0	0	0	58	57	0	0	0	0	0	0	0	0	250	0	0	31	5
assemblage-576-481	13	18	0	0	7	144	0	0	0	0	0	0	0	0	0	8	0	0	0	0	42	17	0	0	0	7	0	0	17	0	213	0	0	0	14
assemblage-494-453	21	93	0	0	0	59	0	9	0	0	0	0	0	0	0	50	0	29	0	4	17	0	0	0	0	47	0	10	3	25	128	0	0	0	5
assemblage-536-566	29	71	0	0	0	88	0	10	0	0	0	0	0	0	0	14	0	0	0	0	38	0	0	0	0	31	0	0	15	24	166	0	0	0	14
assemblage-561-438	59	127	0	0	0	28	0	0	18	0	0	0	0	27	0	0	0	26	0	0	10	0	0	23	0	29	6	28	0	6	95	13	0	0	5
assemblage-491-640	27	119	0	0	0	34	0	0	14	0	0	0	0	7	0	7	0	29	0	0	7	0	0	0	0	53	21	22	0	33	97	23	0	0	7
assemblage-615-470	19	35	0	0	7	80	0	0	0	0	0	0	0	0	0	9	0	0	0	0	40	22	0	0	0	15	0	0	30	25	207	0	0	0	11
assemblage-563-581	17	5	0	0	11	133	0	0	0	0	0	0	0	0	0	7	0	0	0	0	44	31	0	0	0	0	0	0	9	4	220	0	0	0	19
assemblage-382-587	0	0	0	0	0	41	0	0	0	0	0	0	12	0	0	8	0	0	0	0	74	78	0	0	0	0	0	0	0	0	232	0	0	51	4
assemblage-522-542	9	0	0	0	0	106	0	0	0	0	0	0	4	0	0	11	0	0	0	0	58	31	0	0	0	0	0	0	0	0	254	0	0	12	15
assemblage-467-608	8	38	0	0	6	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	19	0	0	39	19	208	0	0	0	14
assemblage-506-441	17	93	0	0	0	75	0	7	0	0	0	0	0	0	0	9	0	5	0	0	36	0	0	0	0	23	0	0	15	29	184	0	0	0	7
assemblage-486-416	0	0	0	0	0	141	0	0	0	0	0	0	9	0	0	9	0	0	0	0	45	25	0	0	0	0	0	0	0	0	251	0	0	11	9
assemblage-579-563	0	0	0	0	0	67	0	0	0	0	0	0	6	0	0	8	0	0	0	0	48	56	0	0	0	0	0	0	0	0	281	0	0	29	5
assemblage-348-489	18	124	0	0	0	30	0	0	0	0	0	0	0	12	0	15	0	40	0	0	0	0	0	0	0	54	16	33	0	18	101	23	0	0	16
assemblage-599-491	0	0	0	0	0	46	0	0	0	0	0	0	4	0	0	7	0	0	0	0	92	72	0	0	0	0	0	0	0	0	232	0	0	44	3
assemblage-504-681	24	23	0	0	4	133	0	5	0	0	0	0	0	0	0	9	0	0	0	0	52	10	0	0	0	11	0	0	14	12	200	0	0	0	3
assemblage-779-542	0	0	0	0	0	110	0	0	0	0	0	0	6	0	0	8	0	0	0	0	67	29	0	0	0	0	0	0	0	0	251	0	0	17	12
assemblage-407-612	17	72	0	0	0	82	0	12	0	0	0	0	0	0	0	21	0	10	0	0	34	0	0	0	0	29	0	0	4	23	186	0	0	0	10
assemblage-678-481	14	29	0	0	22	78	0	0	0	0	0	0	0	0	0	12	0	0	0	0	53	20	0	0	0	9	0	0	29	20	205	0	0	0	9
assemblage-422-506	29	76	0	0	0	59	0	5	0	0	0	0	0	0	0	51	0	43	0	0	25	0	0	0	0	46	0	8	8	34	106	0	0	0	10
assemblage-512-682	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	4	0	0	0	0	65	28	0	0	0	0	0	0	0	0	262	0	0	24	23
assemblage-649-294	16	102	0	0	0	35	0	0	0	0	0	0	0	0	0	26	0	51	0	0	8	0	0	0	0	66	9	16	0	43	119	9	0	0	0
assemblage-384-343	0	0	0	0	0	41	0	0	0	0	0	0	6	0	0	11	0	0	0	0	56	73	0	0	0	0	0	0	0	0	272	0	0	35	6
assemblage-398-566	61	121	0	0	0	17	0	0	19	0	0	0	0	20	0	0	0	35	0	0	9	0	0	17	0	38	10	34	0	0	88	23	0	0	8
assemblage-554-618	30	88	0	0	0	55	0	6	0	0	0	0	0	0	0	39	0	31	0	10	20	0	0	0	0	40	0	6	3	25	141	0	0	0	6
assemblage-724-494	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	54	19	0	0	0	0	0	0	0	0	257	0	0	14	14
assemblage-483-393	28	92	0	0	0	23	0	0	0	0	0	0	0	0	0	21	0	31	0	0	11	0	0	0	0	79	9	16	0	60	114	11	0	0	5
assemblage-553-606	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	7	0	0	0	0	36	28	0	0	0	0	0	0	0	0	286	0	0	13	15
assemblage-457-385	0	0	0	0	0	68	0	0	0	0	0	0	5	0	0	18	0	0	0	0	66	58	0	0	0	0	0	0	0	0	253	0	0	23	9
assemblage-311-407	0	0	0	0	0	42	0	0	0	0	0	0	11	0	0	13	0	0	0	0	65	43	0	0	0	0	0	0	0	0	295	0	0	21	10
assemblage-515-436	0	0	0	0	0	44	0	0	0	0	0	0	11	0	0	10	0	0	0	0	102	63	0	0	0	0	0	0	0	0	222	0	0	42	6
assemblage-401-599	22	118	0	0	0	22	0	0	17	0	0	0	0	25	0	0	0	20	0	0	0	0	0	25	0	44	14	31	0	0	123	24	0	0	15
assemblage-417-425	20	87	0	0	0	75	0	9	0	0	0	0	0	0	0	38	0	27	0	8	10	0	0	0	0	52	0	8	7	28	117	0	0	0	14
assemblage-401-452	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	7	0	0	0	0	73	42	0	0	0	0	0	0	0	0	275	0	0	15	9
assemblage-505-312	11	44	0	0	10	90	0	0	0	0	0	0	0	0	0	11	6	0	0	0	56	12	0	0	0	15	0	0	24	28	188	0	0	0	5
assemblage-497-532	32	99	0	0	0	16	0	0	0	0	0	0	0	0	0	40	0	37	0	0	7	0	0	0	0	103	10	16	0	44	83	11	0	0	2
assemblage-364-572	17	73	0	0	0	95	0	16	0	0	0	0	0	0	0	6	0	0	0	0	52	0	0	0	0	23	0	0	14	24	172	0	0	0	8
assemblage-574-440	34	129	0	0	0	20	0	0	22	0	0	0	0	18	0	0	0	35	0	0	9	0	0	14	0	44	17	28	0	0	93	31	0	0	6
assemblage-493-401	34	89	0	0	0	61	0	6	0	0	0	0	0	0	0	51	0	24	0	19	14	0	0	0	0	24	0	0	6	36	117	0	0	0	19
assemblage-459-431	0	0	0	0	0	52	0	0	0	0	0	0	2	0	0	13	0	0	0	0	67	59	0	0	0	0	0	0	0	0	281	0	0	19	7
assemblage-627-615	0	0	0	0	0	56	0	0	0	0	0	0	3	0	0	7	0	0	0	0	71	67	0	0	0	0	0	0	0	0	264	0	0	28	4
assemblage-617-425	0	0	0	0	0	74	0	0	0	0	0	0	4	0	0	15	0	0	0	0	43	57	0	0	0	0	0	0	0	0	283	0	0	21	3
assemblage-616-477	17	42	0	0	4	126	0	0	0	0	0	0	0	0	0	4	0	0	0	0	28	30	0	0	0	6	0	0	46	25	159	0	0	0	13
assemblage-603-692	17	90	0	0	0	97	0	13	0	0	0	0	0	0	0	4	0	5	0	0	20	0	0	0	0	32	0	0	7	29	183	0	0	0	3
assemblage-363-511	15	115	0	0	0	37	0	0	3	0	0	0	0	17	0	12	0	22	0	0	4	0	0	0	0	59	19	29	0	32	101	24	0	0	11
assemblage-309-501	25	78	0	0	0	72	0	0	0	0	0	0	0	0	0	60	0	28	0	17	20	0	0	0	0	44	0	5	7	24	104	0	0	0	16
assemblage-391-539	59	125	0	0	0	19	0	0	24	0	0	0	0	27	0	0	0	36	0	0	0	0	0	22	0	43	8	29	0	3	93	8	0	0	4
assemblage-540-571	0	0	0	0	0	56	0	0	0	0	0	0	4	0	0	12	0	0	0	0	63	54	0	0	0	0	0	0	0	0	285	0	0	21	5
assemblage-444-629	24	128	0	0	0	29	0	0	0	0	0	0	0	0	0	20	0	32	0	0	10	0	0	0	0	80	10	19	0	41	97	9	0	0	1
assemblage-334-574	0	0	0	0	0	116	0	0	0	0	0	0	9	0	0	10	0	0	0	0	39	36	0	0	0	0	0	0	0	0	271	0	0	9	10
assemblage-434-460	20	45	0	0	15	88	0	0	0	0	0	0	0	0	0	6	0	0	0	0	34	37	0	0	0	6	0	0	27	18	195	0	0	0	9
assemblage-614-636	14	82	0	0	0	81	0	13	0	0	0	0	0	0	0	9	0	7	0	0	44	0	0	0	0	31	0	0	13	15	187	0	0	0	4
assemblage-474-606	47	123	0	0	0	11	0	0	10	0	0	0	0	21	0	0	0	43	0	0	0	0	0	23	0	50	19	35	0	0	89	19	0	0	10
assemblage-340-370	42	131	0	0	0	23	0	0	8	0	0	0	0	18	0	0	0	49	0	0	9	0	0	20	0	37	10	32	0	9	91	15	0	0	6
assemblage-490-423	28	101	0	0	0	33	0	0	0	0	0	0	0	0	0	36	0	48	0	0	11	0	0	0	0	42	13	15	0	41	112	12	0	0	8
assemblage-645-408	62	123	0	0	0	27	6	0	16	0	0	0	0	22	0	0	0	33	0	0	0	0	0	10	0	51	6	27	0	6	94	15	0	0	2
assemblage-340-403	30	87	0	0	0	74	0	5	0	0	0	0	0	0	0	58	0	34	0	6	14	0	0	0	0	40	0	0	8	30	105	0	0	0	9
assemblage-569-452	0	0	0	0	0	49	0	0	0	0	0	0	4	0	0	20	0	0	0	0	79	45	0	0	0	0	0	0	0	0	268	0	0	28	7
assemblage-610-516	0	0	0	0	0	64	0	0	0	0	0	0	12	0	0	6	0	0	0	0	65	65	0	0	0	0	0	0	0	0	244	0	0	41	3
assemblage-493-366	20	60	0	0	0	80	0	9	0	0	0	0	0	0	0	19	0	0	0	0	41	0	0	0	0	36	0	0	7	23	197	0	0	0	8
assemblage-546-587	17	8	0	0	6	152	0	0	0	0	0	0	0	0	0	11	0	0	0	0	41	17	0	0	0	6	0	0	8	0	224	0	0	0	10
assemblage-432-660	18	14	0	0	13	137	0	0	0	0	0	0	0	0	0	4	0	0	0	0	56	7	0	0	0	7	0	0	9	0	228	0	0	0	7
assemblage-497-346	30	82	0	0	0	41	0	0	11	0	0	0	0	10	0	8	0	27	0	0	5	0	0	12	0	56	15	16	0	16	135	26	0	0	10
assemblage-460-451	24	115	0	0	0	29	0	0	0	0	0	0	0	0	0	26	0	21	0	0	10	0	0	0	0	62	0	19	0	72	102	5	0	0	15
assemblage-557-617	35	134	0	0	0	19	0	0	13	0	0	0	0	17	0	0	0	28	0	0	13	0	0	18	0	34	14	35	0	7	110	17	0	0	6
assemblage-520-525	9	12	0	0	22	126	0	0	0	0	0	0	0	0	0	7	0	0	0	0	31	10	0	0	0	0	0	0	9	0	256	0	0	0	18
assemblage-415-593	0	0	0	0	0	69	0	0	0	0	0	0	6	0	0	11	0	0	0	0	61	38	0	0	0	0	0	0	0	0	294	0	0	15	6
assemblage-665-426	36	124	0	0	0	31	0	0	0	0	0	0	0	13	0	9	0	22	0	0	5	0	0	0	0	61	17	18	0	22	118	15	0	0	9
assemblage-500-422	15	78	0	0	0	86	0	9	0	0	0	0	0	0	0	14	0	7	0	0	55	0	0	0	0	35	0	0	16	27	151	0	0	0	7
assemblage-477-558	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	13	0	0	0	0	46	32	0	0	0	0	0	0	0	0	255	0	0	15	15
assemblage-595-551	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	9	0	0	0	0	45	31	0	0	0	0	0	0	0	0	254	0	0	16	20
assemblage-489-421	18	29	0	0	14	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	20	0	0	0	23	0	0	28	22	188	0	0	0	22
assemblage-340-463	0	0	0	0	0	137	0	0	0	0	0	0	4	0	0	12	0	0	0	0	51	26	0	0	0	0	0	0	0	0	235	0	0	22	13
assemblage-567-372	0	0	0	0	0	114	0	0	0	0	0	0	6	0	0	9	0	0	0	0	47	28	0	0	0	0	0	0	0	0	270	0	0	13	13
assemblage-382-390	31	115	0	0	0	41	0	0	7	0	0	0	0	7	0	13	0	22	0	0	4	0	0	0	0	59	21	29	0	48	79	13	0	0	11
assemblage-540-587	44	113	0	0	0	17	0	0	26	0	0	0	0	7	0	0	0	34	0	0	12	0	0	27	0	46	7	42	0	8	89	25	0	0	3
assemblage-336-342	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	10	0	0	0	0	74	31	0	0	0	0	0	0	0	0	232	0	0	14	17
assemblage-473-364	17	64	0	0	0	53	0	11	0	0	0	0	0	0	0	22	0	0	0	0	46	0	0	0	0	19	0	0	8	47	199	0	0	0	14
assemblage-468-356	37	96	0	6	0	50	0	7	0	0	0	0	0	0	0	33	0	33	0	11	20	0	0	0	0	36	0	5	0	24	133	0	0	0	9
assemblage-387-535	28	95	0	0	0	48	0	9	0	0	0	0	0	0	0	42	0	23	0	0	27	0	0	0	0	49	0	0	0	30	125	0	0	0	24
assemblage-489-379	26	100	0	0	0	31	0	0	0	0	0	0	0	0	0	25	0	30	0	0	15	0	0	0	0	89	3	11	0	43	114	13	0	0	0
assemblage-536-322	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	10	0	0	0	0	59	30	0	0	0	0	0	0	0	0	278	0	0	20	16
assemblage-464-417	37	101	0	0	0	78	0	2	0	0	0	0	0	0	0	29	0	30	0	10	11	0	0	0	0	43	0	0	7	42	99	0	0	0	11
assemblage-442-394	38	94	0	0	0	19	0	0	19	0	0	0	0	27	0	0	0	42	0	0	15	0	0	16	0	33	13	37	0	0	119	19	0	0	9
assemblage-388-516	17	20	0	0	10	80	0	0	0	0	0	0	0	0	0	5	9	0	0	0	51	33	0	0	0	22	0	0	21	17	212	0	0	0	3
assemblage-478-474	28	148	0	0	0	30	0	0	4	0	0	0	0	9	0	9	0	31	0	0	8	0	0	0	0	58	9	29	0	33	76	17	0	0	11
assemblage-550-455	0	0	0	0	0	46	0	0	0	0	0	0	9	0	9	13	0	0	0	0	95	75	0	0	0	0	0	0	0	0	217	0	0	29	7
assemblage-613-404	16	40	0	0	15	89	0	0	0	0	0	0	0	0	0	4	0	0	0	0	47	14	0	0	0	19	0	0	25	21	207	0	0	0	3
assemblage-599-524	0	0	0	0	0	67	0	0	0	0	0	0	5	0	0	9	0	0	0	0	71	66	0	0	0	0	0	0	0	0	231	0	0	46	5
assemblage-486-512	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	27	0	0	0	0	60	54	0	0	0	0	0	0	0	0	276	0	0	12	9
assemblage-571-570	0	0	0	0	0	45	0	0	0	0	0	0	9	0	0	9	0	0	0	0	77	71	0	0	0	0	0	0	0	0	247	0	0	41	1
assemblage-473-589	0	0	0	0	0	64	0	0	0	0	0	0	7	0	0	12	0	0	0	0	70	78	0	0	0	0	0	0	0	0	230	0	0	33	6
assemblage-593-334	16	32	0	0	19	108	0	0	0	0	0	0	0	0	0	10	0	0	0	0	37	15	0	0	0	13	0	0	27	22	197	0	0	0	4
assemblage-436-432	19	137	0	0	0	30	0	0	8	0	0	0	0	14	0	13	0	21	0	0	18	0	0	0	0	58	11	23	0	28	89	24	0	0	7
assemblage-571-480	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	9	0	0	0	0	51	23	0	0	0	0	0	0	0	0	279	0	0	18	16
assemblage-484-442	35	107	0	0	0	34	0	0	9	0	0	0	0	3	0	10	0	29	0	0	12	0	0	0	0	66	18	16	0	40	92	27	0	0	2
assemblage-459-495	0	0	0	0	0	59	0	0	0	0	0	0	9	0	0	14	0	0	0	0	64	56	0	0	0	0	0	0	0	0	265	0	0	27	6
assemblage-779-734	28	90	0	0	0	53	0	0	0	0	0	0	0	0	0	33	0	32	0	0	11	0	0	0	0	85	9	7	0	67	68	10	0	0	7
assemblage-539-252	15	97	0	0	0	36	0	0	0	0	0	0	0	0	0	30	0	29	0	0	10	0	0	0	0	70	9	23	0	51	117	8	0	0	5
assemblage-630-718	18	11	0	0	6	123	0	0	0	0	0	0	0	0	0	13	0	0	0	0	46	13	0	0	0	0	0	0	0	0	260	0	0	0	10
assemblage-488-519	21	85	0	0	0	68	0	0	0	0	0	0	0	0	0	40	0	30	0	18	10	0	0	0	0	40	0	6	8	34	131	0	0	0	9
assemblage-418-424	36	96	0	0	0	67	0	9	0	0	0	0	0	0	0	39	0	26	0	6	17	0	0	0	0	39	0	8	0	31	120	0	0	0	6
assemblage-582-490	22	80	0	0	0	29	0	0	0	0	0	0	0	0	0	52	0	36	0	0	13	0	0	0	0	81	0	27	0	54	82	12	0	0	12
assemblage-527-566	18	85	0	0	0	33	0	0	0	0	0	0	0	0	0	26	0	42	0	0	9	0	0	9	0	83	6	17	0	73	86	10	0	0	3
assemblage-530-425	17	61	0	0	0	89	0	8	0	0	0	0	0	0	0	9	0	9	0	0	35	0	0	0	0	28	0	0	11	52	173	0	0	0	8
assemblage-619-790	20	7	0	0	7	121	0	0	0	0	0	0	0	0	0	6	0	0	0	0	47	23	0	0	0	0	0	0	12	0	239	0	0	0	18
assemblage-407-654	12	32	0	0	14	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	21	0	0	0	11	0	0	41	25	187	0	0	0	15
assemblage-412-544	22	32	0	0	9	95	0	0	0	0	0	0	0	0	0	7	6	0	0	0	43	11	0	0	0	7	0	0	36	16	209	0	0	0	7
assemblage-536-491	15	56	0	0	0	99	0	11	0	0	0	0	0	0	0	13	0	16	0	0	46	0	0	0	0	29	0	0	19	25	168	0	0	0	3
assemblage-564-510	26	100	0	0	0	40	0	0	11	0	0	0	0	5	0	7	0	23	0	0	14	0	0	0	0	44	14	31	0	32	130	16	0	0	7
assemblage-611-523	0	0	0	0	0	73	0	0	0	0	0	0	10	0	0	20	0	0	0	0	64	40	0	0	0	0	0	0	0	0	268	0	0	20	5
assemblage-373-631	12	36	0	0	11	95	0	0	0	0	0	0	0	0	0	11	7	0	0	0	33	19	0	0	0	12	0	0	31	26	200	0	0	0	7
assemblage-470-433	32	7	0	0	12	106	0	0	0	0	0	0	0	0	0	10	0	0	0	0	39	11	0	0	0	0	0	0	13	0	255	0	0	0	15
