Assemblage_Name	2-1-480275	5773557-2-3	1-0-0	0-3-415814	1643217-1-0	2-1-5837927	1-3-9941389	0-3-3188427	1805105-561802-4	0-9542247-6447573	1-3-4326321	1-1770338-9941389	0-8401169-6733690	1-3-3412849	1805105-3-4	4-2-6083459	0-3-6733690	5055523-1-0	1-3-89308	4-2-4285661	1-3-4	4-7546888-3	2030087-1-0	0-918101-2	0-9262744-2	4-2-3	0-3-2	4-2574952-3	2788887-2-3	1-4932987-4	2-1-9444862	2-1-0	4-2-1443958	1435303-3-4	4-2-8858528	1-2547075-4	8143335-3-89308
assemblage-549-340	0	0	0	0	0	0	96	0	0	0	0	0	0	0	10	0	10	0	0	9	72	0	0	0	0	116	146	0	0	0	0	26	0	8	0	0	7
assemblage-532-424	0	0	0	0	0	0	132	0	0	0	0	0	0	0	25	0	0	0	0	24	52	0	0	0	0	147	93	0	0	0	0	12	0	5	0	0	10
assemblage-559-455	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	93	68	8	0	0	0	153	0	0	0	0	14
assemblage-471-550	0	0	0	0	0	0	0	0	0	30	0	0	0	0	15	0	0	0	0	0	131	17	0	0	8	53	64	0	0	0	0	158	0	0	0	8	16
assemblage-617-323	0	0	0	0	0	0	0	0	0	13	0	0	0	0	16	0	0	0	0	0	120	12	0	0	0	73	67	6	0	0	0	164	0	0	0	16	13
assemblage-381-447	0	0	0	0	0	0	44	0	0	0	0	0	0	0	9	0	7	0	0	0	107	0	0	0	0	138	143	0	0	0	0	28	0	0	4	0	20
assemblage-457-537	0	0	0	0	0	0	0	0	0	7	0	0	0	0	20	0	0	0	0	0	161	8	0	0	17	62	62	0	0	0	0	152	0	0	0	0	11
assemblage-559-518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	148	0	0	0	25	83	62	0	0	0	0	156	0	0	0	0	17
assemblage-441-323	0	0	0	0	0	0	28	0	0	0	0	0	0	14	0	0	0	0	0	0	122	0	0	0	6	116	101	0	0	0	0	92	0	0	13	0	8
assemblage-572-411	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	143	0	0	4	0	62	42	15	0	0	0	187	0	0	0	17	9
assemblage-470-601	7	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	122	66	8	0	0	0	122	0	0	0	0	15
assemblage-331-488	0	0	0	0	0	0	25	0	0	0	0	0	0	27	0	0	0	0	0	0	127	0	0	0	14	144	96	0	0	0	0	50	0	0	12	0	5
assemblage-456-628	0	0	0	0	0	0	0	0	0	11	0	0	0	0	15	0	0	0	0	0	162	5	0	0	15	47	61	0	0	0	0	176	0	0	0	0	8
assemblage-652-467	0	0	0	0	0	0	138	0	0	0	0	0	0	0	52	0	9	0	0	16	39	0	0	0	0	103	122	0	0	0	0	5	0	8	0	0	8
assemblage-643-414	0	0	0	0	0	0	36	0	0	0	0	0	0	19	0	0	0	0	0	0	100	0	0	0	2	150	101	0	0	0	0	72	0	0	13	0	7
assemblage-595-664	0	0	0	0	0	0	59	0	0	0	0	0	0	0	7	0	8	0	0	0	83	0	0	0	0	138	156	0	0	0	0	38	0	0	0	0	11
assemblage-401-535	12	0	6	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	124	47	8	0	0	0	155	0	0	0	0	13
assemblage-334-568	0	0	0	0	0	0	0	0	0	25	0	0	0	0	15	0	0	0	0	0	104	17	0	0	6	55	60	0	0	0	0	198	0	0	0	4	16
assemblage-340-439	0	0	0	0	0	0	118	0	0	0	0	0	0	0	35	0	0	0	0	13	38	0	0	0	0	132	119	0	0	0	0	9	0	11	0	0	25
assemblage-617-545	11	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	132	53	10	0	0	0	134	0	0	0	0	14
assemblage-546-560	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	159	0	0	6	0	80	34	15	0	0	0	164	0	0	0	0	22
assemblage-701-642	0	0	0	0	0	0	0	11	0	14	0	0	0	0	5	0	0	0	0	0	145	0	0	16	0	77	44	10	0	0	0	159	0	0	0	4	15
assemblage-644-557	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	139	0	0	12	0	75	39	9	0	0	0	182	0	0	0	14	14
assemblage-395-617	0	0	0	0	0	0	83	0	0	0	0	0	0	0	18	0	13	0	0	9	60	0	0	0	0	151	141	0	0	0	0	13	0	0	0	0	12
assemblage-366-456	5	0	5	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	115	61	5	0	0	0	142	0	0	0	0	14
assemblage-655-541	0	0	0	0	0	0	0	0	0	23	0	0	0	0	12	0	0	0	0	0	116	11	0	0	7	53	92	0	0	0	0	166	0	0	0	10	10
assemblage-493-392	0	0	0	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	0	126	0	0	9	0	65	52	9	0	0	0	186	0	0	0	14	16
assemblage-410-494	0	0	0	0	0	0	75	0	0	0	0	0	0	0	19	0	5	0	0	9	63	0	0	0	0	118	163	0	0	0	0	20	0	9	0	0	19
assemblage-545-352	0	0	0	0	0	0	0	13	0	12	0	0	0	0	6	0	0	0	0	0	129	0	0	8	0	53	71	5	0	0	0	183	0	0	0	9	11
assemblage-528-259	0	0	0	0	0	0	118	0	0	0	0	0	0	0	54	0	0	0	0	30	37	0	0	0	0	117	106	0	0	0	0	13	0	14	0	0	11
assemblage-390-298	0	0	0	0	0	0	28	0	0	0	0	0	0	18	2	0	0	0	0	0	118	0	0	0	9	114	96	0	0	0	0	84	0	0	23	0	8
assemblage-257-556	0	0	0	0	0	0	102	0	0	0	0	0	0	0	17	0	13	0	0	7	56	0	0	0	0	136	138	0	0	0	0	21	0	4	0	0	6
assemblage-380-571	0	0	0	0	0	0	19	0	0	0	0	0	0	23	0	0	0	0	0	0	135	0	0	0	5	139	88	0	0	0	0	79	0	0	7	0	5
assemblage-565-525	0	0	0	0	0	0	67	0	0	0	0	0	0	0	5	0	0	0	0	0	84	0	0	0	0	169	130	0	0	0	0	27	0	0	6	0	12
assemblage-462-687	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	5	0	0	157	0	0	10	0	64	31	3	0	0	4	173	0	0	0	10	27
assemblage-395-421	0	0	0	0	0	0	33	0	0	0	0	0	0	16	0	0	0	0	0	0	140	0	0	0	17	117	100	0	0	0	0	53	0	0	15	0	9
assemblage-489-343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	142	0	0	0	18	72	82	0	0	0	0	165	0	0	0	0	15
assemblage-627-462	0	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	6	0	0	135	0	0	15	0	60	35	15	0	0	0	184	0	0	0	4	23
assemblage-584-383	0	0	0	0	0	0	99	0	0	0	0	0	0	0	14	0	19	0	0	0	67	0	0	0	0	135	119	0	0	0	0	24	0	0	0	0	23
