Assemblage_Name	2-8820611-7102447	3673796-1-3	79096-4-9223646	7347025-3-0	4-2776581-5485096	3673796-1-8998437	3-2-3	2702122-2776581-0	2-1557203-4	3-3-0	1-4168790-8693638	1323152-3-4286526	6070819-4-431867	1-4-1274353	3673796-8847308-8998437	9627451-3-1	4-9313164-9154471	1-4168790-1	1323152-7882437-4286526	4-2776581-0	4-2776581-9154471	7961692-3-0	5956986-4-9628573	1323152-3-0	4-3-0	4-2776581-8487496	1025219-3-4286526	1-1799178-1	2-3-1	9627451-3-8036519	1658019-3-0	8070292-3-0	4-2776581-3642900	1323152-3-2161880	5956986-4-1274353	3-3-774170	2-4911739-4	8676272-3-1	1-4-3	3673796-1-3473921	6850292-8059902-5915075	3601972-2776581-8487496	2-8820611-4	6030638-9313164-9154471	4-2776581-6867674	2730607-1-8998437	1-4-9223646	6551674-2776581-8487496	4-2776581-4941746	3-9371550-0	4-1063165-0	2639167-8820611-4	3673796-5175899-8998437
assemblage-559-406	12	0	0	0	0	14	0	0	0	0	0	70	32	0	0	0	5	0	14	53	0	0	0	26	0	45	16	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	20	9	28	0	0	0	0	0	0	0	60
assemblage-540-418	0	0	0	11	0	24	0	4	0	19	9	0	0	0	0	23	0	0	0	93	0	4	0	12	58	0	0	22	12	0	0	0	0	0	6	18	0	0	18	0	25	0	56	0	0	0	0	0	9	0	0	9	55
assemblage-483-389	33	0	0	0	20	37	0	0	0	0	0	80	4	0	0	0	0	0	0	58	29	0	0	83	0	21	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	3	13	0	42	0	0	0	0	0	0	0	41
assemblage-499-594	3	0	0	0	5	30	0	0	0	0	0	97	49	0	0	0	6	0	21	38	0	0	0	10	0	24	21	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	23	12	45	0	0	0	0	0	0	0	65
assemblage-444-611	20	0	7	0	30	62	0	0	7	0	0	11	0	0	0	0	0	0	0	67	41	0	0	86	0	10	0	8	0	9	0	0	7	0	0	0	0	10	0	0	0	0	21	0	29	5	0	0	0	0	0	0	52
assemblage-526-324	0	6	0	0	0	7	21	0	0	7	7	0	0	35	0	39	0	9	0	89	0	10	0	0	42	0	0	20	13	0	0	0	0	0	0	14	0	0	7	0	0	0	43	0	0	0	0	0	31	0	10	0	76
assemblage-375-541	0	11	0	14	0	32	7	0	0	34	14	0	0	9	0	35	0	0	0	74	7	26	0	7	42	0	0	37	8	0	0	0	0	0	0	18	0	0	10	0	13	0	49	0	0	0	0	0	8	0	0	0	28
assemblage-439-556	9	0	0	0	39	21	0	0	0	0	0	108	18	0	0	0	16	0	0	53	0	0	0	43	0	28	0	7	0	0	15	0	0	0	0	0	0	0	0	0	0	0	8	0	69	0	0	14	0	0	0	0	52
assemblage-422-506	0	0	0	0	0	46	0	0	0	33	0	0	0	0	0	11	0	0	0	64	33	8	10	15	24	0	0	21	0	0	0	0	0	0	15	25	0	0	0	0	0	0	80	0	25	0	37	0	0	0	0	0	53
assemblage-419-395	15	0	0	0	37	43	0	0	0	0	0	78	2	0	0	0	6	0	0	55	32	0	0	79	0	9	0	10	0	3	9	0	0	0	0	0	0	0	0	0	0	3	19	0	38	0	0	0	0	0	0	0	45
assemblage-540-587	0	2	0	0	0	9	39	0	0	12	14	0	0	22	0	33	0	11	0	86	0	5	0	0	46	0	0	22	13	0	0	0	0	0	0	27	0	0	0	0	0	0	37	0	0	0	0	0	25	0	11	0	51
assemblage-433-512	7	0	0	0	0	38	0	0	0	37	0	0	0	0	0	7	0	0	0	49	39	0	11	23	30	0	0	20	0	0	0	0	0	0	15	27	0	0	0	0	0	0	82	0	24	0	33	0	0	0	0	0	54
assemblage-459-495	23	0	0	0	20	21	0	0	0	0	0	122	36	0	13	0	10	0	0	56	0	0	0	49	0	3	0	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	18	0	43	0	0	16	0	0	0	0	47
assemblage-407-654	26	0	12	0	10	42	0	0	13	25	0	12	8	0	0	0	0	0	0	29	63	0	0	57	11	0	0	10	0	7	0	0	9	11	14	0	7	12	0	0	0	0	26	0	13	0	14	0	0	10	0	0	47
