Assemblage_Name	1-0-7852484	4655917-4265420-7649531	0-4-8235043	3-7878272-2	1-2644862-3310582	5017311-0-3199969	6209716-0-8185053	4-649363-271110	2-9063681-3701724	1-0-739105	5433885-6214186-6726111	4-649363-5643242	1341130-0-8943600	1-1-7196694	8803734-6214186-1	1-1-9777838	2-1613979-5261066	0-0-7649531	4971831-0-8875078	1243314-0-8943600	1-218514-3310582	4-649363-150844	0-4-9104693	2-1613979-1627432	4174474-0-1	1-0-986037	7096596-0-809460	4-4-1428740	5433885-6214186-1	6832936-0-8875078	9172571-0-8875078	2026389-9854493-5643242	5433885-6214186-7554319	1-1-1	1-0-8185053	9963407-0-8875078	2-6214186-1	2-9063681-0	2-4493482-0	7124993-0-8943600	4-4-2405380	2-1613979-3733654	3-0-8875078	8876226-0-8875078	2-1613979-1905501	9916902-4-359417	7096596-0-3310582	0-4-3	4-649363-6047769	4-1-4097019	3-5426170-8875078	4-4-4152324	2-3487489-1433072	0-5737548-9104693	4-9449060-5643242	6599431-5737548-9104693	1847982-4-8235043	4-3829152-2405380	4-4-715430	0-5737548-7794691	1-7033830-3310582	4-646973-5643242	2-7831762-1	5433885-2253590-1	4-951884-5643242	2-0-1	1-0-8943600	235435-649363-5643242	2-4951006-1289580	1-5760760-4	0-0-3678844	6531447-649363-5643242	2-9063681-9110589	2026389-3206116-5643242	1-0-3310582	2-1613979-0	0-2389478-9104693	5433885-6214186-2808782	5611894-9608982-8875078	133654-4-5643242	4-7432689-2405380	5017311-0-3310582	3730958-4-9104693	2-1372244-639133	5433885-6214186-2837340	8135070-4-2405380	3743906-4-359417	8876226-4837216-8875078	0-4-353949	9172571-0-6842828	4-4-4645047	6620803-0-8943600	0-4-4783251	1-0-7463177	1174078-5737548-9104693	1-4770326-1	1-0-7497843	1183167-649363-5643242	4-172741-5643242	3069535-0-8875078	1-8185733-3310582	3-4-2	8441012-0-7649531	9963407-0-7963202	2-6214186-1614059	0-4-5702325	7097074-0-7463177	4-4-5643242	8800678-2253590-1	6467559-649363-5643242	4-3206116-5643242	3743906-4-9955979	4-7743679-5643242	4-1-2	3-9608982-8875078	3171588-6214186-1	5303043-0-8943600	3-8836121-8875078	2865102-1613979-0	1-1-7886194	4-649363-1818432	2-3487489-1	2-9063681-639133	2913003-0-8943600	2672203-7033830-3310582	1-1-3868010	0-4758586-7649531	3-6690495-8875078	2-4-1	3755377-1-1	5551520-649363-5643242	1-5775990-3310582	0-0-4987103	651852-4-8235043	3-5426170-4867891	6349702-649363-1818432	0-9416239-8235043	9759934-4770326-1	1-0-279959
assemblage-584-478	0	0	14	0	0	0	8	0	0	0	0	94	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	0	0	0	24	0	0	41	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	49	8	0	9	0	0	0	0	0	0	15	0	0	52	0	0	0	0	0	0	15	18	18	11	15	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	47
assemblage-578-596	0	0	24	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	12	0	0	84	10	0	0	0	0	18	0	0	0	0	10	0	0	0	0	0	29	0	0	0	0	5	0	0	0	0	0	0	0	77	0	0	0	0	0	0	14	15	42	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	47
assemblage-548-431	0	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	15	0	0	22	0	0	0	0	0	0	19	0	0	0	44	0	0	35	16	0	0	15	0	21	0	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	19	0	0	11	25	0	0	0	0	0	5	0	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	13	64
assemblage-584-407	0	0	17	0	0	0	4	0	0	0	0	86	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	32	0	0	49	0	0	0	0	0	0	11	0	0	0	0	12	0	0	0	0	45	5	0	4	0	0	0	0	0	0	20	0	0	60	0	0	0	0	0	0	13	6	18	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
assemblage-539-470	0	0	18	0	0	0	14	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	13	0	0	50	0	0	0	0	0	0	40	0	0	0	0	7	0	0	0	0	39	8	0	0	0	0	0	0	0	0	10	0	0	45	0	0	0	0	0	0	10	35	29	0	20	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	29
assemblage-392-436	0	0	22	0	0	0	14	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	7	0	0	57	0	0	0	0	0	0	33	0	0	0	0	8	0	0	0	0	25	9	0	0	0	0	0	0	0	0	3	0	0	42	0	0	0	0	0	0	18	31	32	0	17	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	43
assemblage-539-478	0	0	12	0	0	0	8	0	0	0	0	90	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	20	0	0	0	0	29	0	0	67	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	32	0	0	0	0	0	0	0	0	0	7	0	0	54	0	0	0	0	0	0	0	9	20	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	69
assemblage-735-485	0	0	23	0	0	0	0	0	0	5	0	11	0	0	0	0	0	29	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	28	0	0	51	40	0	0	19	0	18	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	47	0	0	0	0	0	0	0	12	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	58
assemblage-414-450	0	0	25	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	17	0	0	0	0	20	0	0	50	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	46	5	0	0	0	0	0	0	0	0	13	0	0	86	0	0	0	0	0	0	12	20	17	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-511-498	0	0	19	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	6	13	11	0	38	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	16	0	14	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
assemblage-708-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	12	0	0	0	0	0	0	21	12	0	0	36	0	4	27	0	0	0	33	20	46	0	0	0	3	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	21	15	0	0	6	0	0	0	0	0	93	24	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-494-424	0	0	26	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	14	0	0	0	0	14	7	0	57	0	0	0	0	0	7	18	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	18	13	15	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
assemblage-402-661	0	0	19	0	0	0	17	0	0	0	0	86	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	10	13	0	58	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	29	7	0	0	0	0	0	0	0	0	21	0	0	58	0	0	0	0	0	0	9	30	28	0	17	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	35
assemblage-490-273	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	36	12	0	0	23	0	12	35	21	0	0	25	0	17	0	5	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	17	20	0	15	0	0	0	0	0	62	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0	0	7	0	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76
assemblage-484-480	0	0	14	0	0	0	4	0	0	0	0	87	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	14	0	0	0	0	29	0	0	44	0	0	0	0	0	0	7	0	0	0	0	12	0	0	0	0	38	9	0	5	0	0	0	0	0	0	17	0	0	63	0	0	0	0	0	0	6	18	24	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	39
assemblage-643-624	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	12	0	0	0	0	0	0	42	7	0	0	31	0	14	24	11	0	0	24	6	15	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	20	0	13	0	0	0	0	0	55	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	85
assemblage-517-425	0	0	21	0	0	0	12	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	8	0	45	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	33	7	0	0	0	0	0	0	0	0	9	0	0	56	0	0	0	0	0	0	13	24	41	0	25	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	28
assemblage-571-521	0	0	16	0	0	0	0	0	0	0	0	43	0	0	0	4	0	0	0	0	0	0	53	0	0	0	0	0	0	6	0	0	0	10	0	0	67	0	0	0	0	0	14	0	0	0	0	11	0	0	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	83	0	0	0	0	0	0	11	21	39	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
assemblage-575-628	0	11	14	0	0	17	0	0	0	9	0	0	0	0	0	0	0	42	0	13	0	0	19	0	0	0	0	0	0	12	0	0	0	29	0	0	39	27	0	0	15	0	25	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7	24	0	5	0	0	0	0	0	48	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	65
assemblage-504-605	0	0	26	0	0	0	15	0	0	0	4	55	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	13	0	0	0	0	33	0	0	48	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	46	0	0	4	0	0	0	0	0	0	13	0	0	70	0	0	0	0	0	0	8	8	39	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
assemblage-505-604	0	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	33	0	0	0	0	19	0	0	0	0	0	0	35	9	0	0	28	0	0	37	25	0	0	28	9	21	0	9	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	15	0	6	0	0	0	0	0	54	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	68
assemblage-593-363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	6	0	0	0	0	0	0	25	14	0	0	30	0	0	20	0	0	0	38	20	30	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	0	0	3	0	0	0	0	0	93	19	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	64
assemblage-494-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	35	0	0	0	0	0	0	9	0	0	0	37	0	0	0	0	0	0	27	15	38	0	0	0	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	9	0	0	0	0	0	99	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	0	0	0	42
assemblage-485-592	0	0	9	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	20	0	0	0	0	28	8	0	66	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	13	16	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-401-274	0	0	11	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	8	0	0	0	0	25	14	0	62	0	0	0	0	0	15	4	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	11	18	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-554-462	0	0	24	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	9	0	0	55	9	7	0	0	0	13	0	0	0	0	9	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	14	18	34	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
assemblage-586-332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	16	0	0	0	0	0	0	4	0	0	0	38	0	0	0	0	0	0	32	14	38	0	0	0	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	108	19	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	13	0	13	0	0	0	0	0	0	0	8	0	0	0	0	0	0	16	25	0	0	0	0	0	0	0	0	48
assemblage-459-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	26	0	0	0	0	0	0	10	0	0	0	40	0	0	0	0	0	0	42	10	32	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	6	0	0	0	0	0	118	22	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	53
assemblage-407-621	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	28	0	0	0	0	0	0	7	0	0	0	17	0	0	56	41	0	0	18	0	18	0	0	0	0	5	0	0	0	0	0	6	0	0	0	5	0	0	5	0	9	0	0	17	52	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	70
assemblage-494-697	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	47	0	0	0	0	0	0	4	0	0	0	32	0	0	32	37	0	0	10	0	15	0	0	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	15	0	0	6	55	0	0	0	0	0	0	0	14	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	66
assemblage-614-342	0	0	22	0	0	0	2	0	0	0	0	73	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	11	0	0	0	0	22	0	0	56	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	38	6	0	0	0	0	0	0	0	0	17	0	0	70	0	0	0	0	0	0	8	10	31	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	53
assemblage-627-533	0	0	10	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	22	0	0	0	0	28	12	0	89	0	0	0	0	0	16	8	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	20	4	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-559-406	0	0	9	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	14	0	0	0	0	32	0	0	44	0	0	0	0	0	0	6	0	0	0	0	9	0	0	0	0	39	8	0	4	0	0	0	0	0	0	14	0	0	69	0	0	0	0	0	0	11	11	15	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	57
assemblage-459-453	0	0	17	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	5	13	6	0	41	0	0	0	0	0	8	25	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	6	0	47	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-360-364	0	0	33	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	37	0	0	0	0	15	12	0	46	0	0	0	0	0	9	14	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	6	0	18	20	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-381-517	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	21	0	0	0	0	0	0	59	8	0	0	17	0	3	34	11	0	0	24	0	11	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	17	0	15	0	0	0	0	0	59	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	80
assemblage-469-395	0	0	19	0	0	0	10	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	16	0	0	56	0	0	0	0	0	0	30	0	0	0	0	6	0	0	0	0	31	17	0	0	0	0	0	0	0	0	22	0	0	60	0	0	0	0	0	0	8	20	26	0	19	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	40
assemblage-528-503	0	11	10	0	0	10	0	0	5	8	0	0	0	0	0	0	0	56	0	8	0	0	28	0	0	0	0	0	0	16	0	0	0	22	0	0	41	29	0	0	11	0	28	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	2	27	0	0	0	0	0	5	0	34	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	16	52
assemblage-636-465	0	0	15	0	0	0	0	0	0	12	0	0	0	0	0	0	0	30	0	0	0	0	12	0	0	0	0	0	0	39	6	0	0	27	0	6	28	20	0	0	25	5	14	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	30	0	19	0	0	0	0	0	53	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	5	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	61
assemblage-541-555	0	0	41	0	0	0	0	0	0	6	0	0	0	0	0	0	0	35	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	22	0	0	51	35	0	0	15	0	16	0	0	0	0	7	0	0	0	0	0	17	0	0	0	0	0	0	6	0	5	0	0	6	51	0	0	0	0	0	0	0	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	67
assemblage-541-557	0	0	15	0	0	0	8	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	14	0	0	76	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	0	0	0	0	11	0	0	37	0	0	0	0	0	0	18	38	24	0	15	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-540-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	0	0	0	0	0	0	29	3	0	0	34	0	0	37	0	0	0	38	23	35	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	0	0	3	0	0	0	0	0	92	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79
assemblage-631-625	0	0	16	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	7	0	0	60	4	0	0	0	0	12	0	0	0	0	13	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	5	81	0	0	0	0	0	0	11	31	45	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	68
assemblage-483-389	0	0	21	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	6	10	10	0	30	0	0	0	0	0	3	26	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	10	0	30	25	44	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
