Assemblage_Name	4301618-3-1	966978-2216770-3	2263114-8403351-3	5473498-3-4876038	4-6050819-0	9303804-4641444-3	1-3-4876038	3121009-4-3	1832580-1046559-3	4-1-2632959	8965143-0-3	6474371-4-3	7548594-3-1	966978-5872756-3	9491039-3-1	1-8789010-1	1-3-285272	9303804-4-1519138	1-4-6930233	31689-4-5910369	1-1676979-3	1-4-6273992	1-1443946-3	1-7032431-1	1-4551189-1	8330911-4-3	5007301-4-5910369	6618053-4693009-4876038	1-4-6744212	1-5668141-3	4328871-3-1	0-0-3	1-9113436-5910369	1-4-5910369	5680517-4-3	1-362613-3	9303804-4-3456253	7035065-3-1	1-4-1383148	6456539-4-5910369	1-4-5197198	1-4-5751523	2329216-0-3	8795687-4-3	1-5230202-3	2-2-1	152082-4-3	8251099-4-3	1-3-8164662	9707522-3-1	4-520309-0	1-3-9304164	1-3-1	2-8852973-1	1-3699611-3	2263114-4557883-3	1832580-4-3	1832580-1148622-3	1-4-3	5614429-3-1	4184380-4-3	1-4-7121227	1-4864416-1	3050237-4-3	1-147071-4876038	1-6041815-3	6618053-3-4876038	1-6073972-3	2524837-3820565-1	5075875-4-3	4-1-0	966978-4-3	152082-4-4563955	836909-4-3	2263114-4-3	1-4-2453527	1-3-5034828	6664822-4-3	9670416-6073972-3	1-3-8187886	9303804-4-3	1-5590524-1	4-5463324-0	312703-4-3
assemblage-441-399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	171	0	0	0	18	0	127	0	0	0	0	0	0	0	0	34	0	0	11	0	0	0	50	0	0	0	0	0	46	0	0	17
assemblage-659-658	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	31	0	101	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	26	0	0	0	0	0	40	0	0	32
assemblage-328-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	204	0	0	0	0	6	0	0	0	22	0	0	9	0	0	0	29	0	0	0	0	0	36	0	0	22
assemblage-405-561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	68	0	0	0	0	0	133	0	0	39	0	0	0	0	0	0	0	0	114	44	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-392-423	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	162	0	0	0	13	0	140	0	0	0	0	0	0	0	0	27	0	0	8	0	0	0	37	0	0	0	0	0	29	0	0	21
assemblage-662-436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	87	0	0	0	0	0	202	0	0	17	0	0	0	0	0	0	0	0	71	3	0	0	10	0	0	0	0	0	10	0	0	21
assemblage-342-496	0	0	0	26	0	7	24	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	10	17	0	0	0	0	15	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	99	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	41	0	0	27
assemblage-496-480	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	22	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	99	0	0	0	0	0	214	0	0	26	0	0	0	0	0	20	0	0	21	0	0	0	16	0	10	0	10	0	11	0	0	20
assemblage-577-441	0	0	0	5	0	0	40	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	0	0	39	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	127	0	0	0	10	0	150	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	16	0	0	0	0	0	44	0	0	18
assemblage-425-523	0	0	0	6	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	38	0	0	11	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	154	0	0	0	7	0	121	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	41	0	0	29
assemblage-473-507	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	14	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	93	0	0	0	0	0	232	0	0	8	0	3	0	0	0	22	0	0	17	0	0	0	16	0	0	0	0	0	11	0	0	33
assemblage-448-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	32	0	131	0	0	0	0	0	0	0	0	46	0	0	27	0	0	0	36	0	0	0	0	0	39	0	0	27
assemblage-566-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	6	0	0	32	0	0	0	0	0	0	37	7	0	0	0	0	158	0	0	38	0	0	0	0	0	0	0	0	88	20	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-385-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	13	0	0	19	0	0	0	0	0	0	26	0	0	0	0	0	191	0	0	50	0	0	0	0	0	0	0	0	81	38	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-450-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	198	0	0	0	0	0	0	0	0	30	0	0	8	0	0	0	21	0	0	0	7	0	52	0	0	26
assemblage-519-486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	19	0	137	0	0	0	0	0	0	0	0	25	0	0	10	0	0	0	44	0	0	0	0	0	34	0	0	42
assemblage-330-439	0	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	195	0	0	0	17	0	95	0	0	0	0	0	0	0	0	14	0	0	11	0	0	0	34	0	0	0	0	0	64	0	0	16
assemblage-687-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	99	0	0	0	0	0	219	0	0	4	0	0	0	0	0	18	0	0	26	0	0	0	16	0	11	0	0	0	14	0	0	46
assemblage-478-510	0	0	0	26	0	5	23	0	0	0	0	0	0	0	0	0	5	0	0	16	0	0	0	11	12	0	0	0	0	4	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	138	0	0	0	9	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	53	0	0	22
assemblage-410-427	0	0	0	13	0	15	33	0	0	0	0	0	0	0	0	0	12	0	0	4	0	0	0	16	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	83	0	0	12	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	61	0	0	18
assemblage-372-614	0	0	0	10	0	2	36	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	64	0	0	42
assemblage-330-618	0	0	0	0	0	4	71	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	71	0	0	14	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	49	0	0	20
assemblage-611-453	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	100	0	0	0	0	0	218	0	0	11	0	9	0	0	0	14	0	0	22	0	0	0	13	0	0	0	0	0	21	0	0	28
assemblage-455-462	0	0	0	13	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	7	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	117	0	0	0	15	0	129	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	9	0	0	0	0	0	51	0	0	24
assemblage-470-542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	17	0	132	0	0	0	0	0	0	0	0	21	0	0	9	0	0	0	29	0	0	0	0	0	50	0	0	27
assemblage-494-612	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	25	7	89	0	0	0	0	0	0	0	0	19	0	0	3	0	0	0	31	0	0	0	0	0	39	0	0	36
assemblage-558-490	0	0	0	0	0	0	20	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	179	0	0	0	19	0	102	0	0	0	0	0	0	0	0	10	0	0	16	0	0	0	33	0	0	0	0	0	52	0	0	19
assemblage-513-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	3	0	0	38	0	0	0	0	0	0	59	0	0	0	0	0	192	0	0	23	0	0	0	0	0	0	6	0	77	26	0	0	0	0	0	0	0	0	10	0	0	24
assemblage-607-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	13	0	0	20	0	0	0	0	0	0	48	0	0	0	0	0	155	0	0	35	0	0	0	0	0	0	9	0	70	44	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-627-483	0	0	0	0	0	0	22	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	4	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	143	0	0	0	11	0	141	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	42	0	0	40
assemblage-339-595	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	7	0	0	0	0	0	0	44	0	0	0	0	0	0	79	0	0	0	0	0	161	0	0	27	0	0	0	0	0	0	0	0	82	0	0	0	10	0	0	0	0	0	2	0	0	23
assemblage-326-635	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	59	0	0	11	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	56	0	0	28
assemblage-417-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	123	0	0	0	8	0	207	0	0	0	0	0	0	0	0	33	0	0	8	0	0	0	22	0	0	0	0	0	56	0	0	19
assemblage-581-624	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	126	0	0	0	0	0	182	0	0	4	0	11	0	0	0	43	0	0	31	0	0	0	17	0	0	0	0	0	12	0	0	27
assemblage-641-508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	67	0	0	0	0	0	198	0	0	34	0	0	0	0	0	0	0	0	67	17	0	0	0	5	0	0	0	0	2	0	0	25
assemblage-451-444	0	0	0	24	0	10	30	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	56	0	0	8	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	68	0	0	16
assemblage-598-648	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	188	0	0	0	25	0	102	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	30	0	0	0	0	0	53	0	0	31
assemblage-433-652	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	86	0	0	0	0	0	161	0	0	36	0	0	0	0	0	0	0	0	63	7	0	0	9	0	0	0	0	0	12	0	0	25
assemblage-635-480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	9	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	129	0	0	0	0	0	201	0	0	8	0	8	0	0	0	20	0	0	19	0	0	0	8	0	4	0	4	0	17	0	0	27
assemblage-534-385	0	0	0	10	0	0	33	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	18	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	139	0	0	0	15	0	120	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	13	0	0	0	0	0	50	0	0	25
assemblage-514-397	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	75	0	0	0	0	0	189	0	0	28	0	0	0	0	0	0	0	0	50	18	0	0	9	0	0	0	0	0	7	0	0	19
assemblage-491-522	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	24	0	129	0	0	0	0	0	0	0	0	46	0	0	15	0	0	0	37	0	0	0	0	0	37	0	0	19
assemblage-596-549	0	0	0	18	0	9	23	0	0	0	0	0	0	0	0	0	7	0	0	17	0	0	0	13	6	0	0	0	0	12	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	88	0	0	24
assemblage-477-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	14	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	95	0	0	0	0	0	225	0	0	2	0	5	0	0	0	19	0	0	32	0	0	0	18	0	0	0	7	0	11	0	0	26
assemblage-294-555	0	0	0	0	0	0	17	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	187	0	0	0	18	0	90	0	0	0	0	0	0	0	0	24	0	0	4	0	0	0	44	0	0	0	0	0	40	0	0	29
assemblage-422-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	205	0	0	0	0	4	0	0	0	33	0	0	0	0	0	0	10	0	0	0	0	0	42	0	0	36
assemblage-545-414	0	0	0	0	0	0	42	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	25	0	76	0	0	0	0	0	0	0	0	21	0	0	8	0	0	0	37	0	0	0	0	0	47	0	0	23
assemblage-541-414	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	39	0	107	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	47	0	0	0	0	0	48	0	0	29
assemblage-488-656	0	0	0	0	0	0	20	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	203	0	0	0	14	0	89	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	36	0	0	0	0	0	55	0	0	19
assemblage-389-410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	78	0	0	0	0	0	171	0	0	27	0	0	0	0	0	0	0	0	69	0	0	0	12	0	0	0	0	0	11	0	0	35
assemblage-345-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	11	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	117	0	0	0	0	0	220	0	0	5	0	5	0	0	0	9	0	0	23	0	0	0	19	0	0	0	0	0	19	0	0	30
assemblage-483-276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	139	0	0	0	0	0	211	0	0	0	0	0	0	0	0	25	0	0	7	0	0	0	20	0	0	0	0	0	36	0	0	35
assemblage-598-540	0	0	0	7	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	169	0	0	0	9	0	98	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	20	0	0	0	0	0	39	0	0	24
assemblage-508-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	164	0	0	0	14	0	140	0	0	0	0	0	0	0	0	39	0	0	13	0	0	0	33	0	0	0	0	0	48	0	0	16
assemblage-443-448	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	67	0	0	2	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	64	0	0	26
assemblage-441-558	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	68	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	78	0	0	18
assemblage-598-466	0	0	0	15	0	10	52	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	15	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	77	0	0	5	0	0	104	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	61	0	0	12
assemblage-413-336	0	0	0	10	0	12	64	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	86	0	0	1	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	46	0	0	23
assemblage-633-584	0	0	0	0	0	4	54	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	97	0	0	3	0	0	72	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	94	0	0	0	0	0	42	0	0	13
assemblage-562-542	0	0	0	0	0	8	36	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	51	0	5	20	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	51	0	0	14
assemblage-343-490	0	0	0	12	0	16	45	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	86	0	0	12	0	0	116	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	41	0	0	6
assemblage-424-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	164	0	0	0	20	0	108	0	0	0	0	0	0	0	0	36	0	0	12	0	0	0	47	0	0	0	0	0	26	0	0	32
assemblage-356-528	0	0	0	0	0	13	48	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	68	0	0	4	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	37	0	0	13
assemblage-445-476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	27	0	144	0	0	0	0	0	0	0	0	35	0	0	20	0	0	0	58	0	0	0	0	0	33	0	0	33
assemblage-623-440	0	0	0	18	0	5	36	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	5	6	0	0	0	0	10	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	134	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	5	71	0	0	16
assemblage-665-452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	66	0	0	0	0	0	152	0	0	44	0	0	0	0	0	0	0	0	79	46	0	0	0	0	0	0	0	0	4	0	0	36
assemblage-519-455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	61	0	0	0	0	0	180	0	0	37	0	0	0	0	0	0	4	0	64	31	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-300-435	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	126	0	0	0	0	0	206	0	0	24	0	10	0	0	0	13	0	0	28	0	0	0	13	0	14	0	0	0	13	0	0	12
assemblage-404-560	0	0	0	15	0	10	28	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	3	7	0	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	136	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	64	0	0	19
assemblage-525-433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	57	0	0	0	0	0	148	0	0	31	0	0	0	0	0	0	0	0	81	66	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-437-342	0	0	0	15	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	8	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	5	0	0	118	0	0	0	17	0	120	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	9	0	0	0	0	0	44	0	0	25
assemblage-337-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	222	0	0	0	0	0	0	0	0	29	0	0	12	0	0	0	30	0	0	0	0	0	22	0	0	40
assemblage-639-638	0	0	0	13	0	13	34	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	74	0	0	18	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	51	0	0	22
assemblage-470-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	245	0	0	0	0	0	0	0	0	25	0	0	8	0	0	0	15	0	0	0	0	0	33	0	0	22
assemblage-255-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	12	0	150	0	0	0	0	0	0	0	0	41	0	0	12	0	0	0	29	0	0	0	0	0	37	0	0	20
