Assemblage_Name	8501377-4-4	1-0-0	4-6666364-2	0-4-2	1083166-2-3	6353971-0-2	2-4-7711776	4-3557695-2	4-0-2	3-1-2	9288241-0-2	2-4-7810713	7800318-3-2	5496186-4-3	2-8378216-3	2-4-3	4-0-6895366	4-2-1	7451169-0-2	4-0-6634758	3-4253551-3	1-2-4	8944643-4-3	4-0-945479	3-4-3	4-3-2	3-2-3	4065368-4-3	9475619-0-2	6783646-3-2
assemblage-581-474	0	0	0	0	0	60	0	17	159	96	0	0	0	0	0	13	0	0	19	0	0	0	69	0	0	61	0	0	0	6
assemblage-227-549	0	10	0	0	0	0	0	0	196	36	0	0	0	0	0	49	0	0	0	0	0	0	24	0	0	51	120	0	0	14
assemblage-606-491	0	6	0	0	0	0	0	0	218	32	0	0	0	0	0	29	0	0	0	0	0	0	25	0	0	33	152	0	0	5
assemblage-673-568	0	9	0	12	0	0	0	0	157	11	0	0	0	0	0	124	0	27	0	0	0	0	0	0	37	23	96	0	0	4
assemblage-702-358	0	2	0	0	0	0	0	0	219	48	0	0	0	6	0	40	0	0	0	0	0	0	15	0	0	45	124	0	0	1
assemblage-494-372	0	9	0	0	0	0	0	0	194	51	0	0	0	0	0	31	0	0	0	0	0	0	10	0	0	71	130	0	0	4
assemblage-558-310	0	6	0	33	0	0	0	0	71	23	0	11	0	0	0	99	0	44	0	0	0	0	0	0	43	34	117	0	8	11
assemblage-497-574	0	24	0	0	0	0	0	0	256	13	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	53	80	0	0	4
assemblage-605-473	4	8	0	24	0	0	0	0	94	18	0	4	0	0	0	96	0	27	0	0	0	0	0	0	52	50	104	7	0	12
assemblage-348-355	0	23	0	0	0	0	0	0	175	26	0	0	0	0	0	80	0	34	0	0	0	0	0	0	23	69	70	0	0	0
assemblage-616-507	0	6	0	24	0	0	0	0	90	22	0	5	0	0	0	97	0	32	0	0	0	0	0	0	46	38	123	0	0	17
assemblage-532-354	0	22	0	0	0	0	0	0	210	14	0	0	0	0	0	71	0	13	0	0	0	0	0	0	0	53	114	0	0	3
assemblage-363-547	0	14	0	15	0	0	0	0	136	6	0	0	0	0	0	122	0	24	0	0	0	0	0	0	39	31	99	0	0	14
assemblage-529-629	0	0	0	0	0	57	0	8	162	109	0	0	0	0	0	18	0	0	7	0	0	0	67	0	0	61	8	0	0	3
assemblage-707-574	0	0	0	0	0	19	0	26	176	100	0	0	0	0	0	1	0	0	0	0	0	0	82	0	0	81	12	0	0	3
assemblage-363-465	0	16	0	14	0	0	0	0	141	6	0	0	0	0	0	144	0	23	0	0	0	0	0	0	49	12	82	0	0	13
assemblage-368-631	0	0	0	0	0	0	0	0	198	51	0	0	0	0	0	19	0	0	0	0	0	0	73	0	0	90	62	0	0	7
assemblage-411-672	0	15	0	0	0	0	0	0	200	13	0	0	0	0	0	95	0	18	0	0	0	0	0	0	12	55	86	0	0	6
assemblage-348-464	0	31	0	0	0	0	0	0	190	10	0	0	0	0	0	74	0	26	0	0	0	0	0	0	20	36	109	0	0	4
assemblage-698-498	0	22	0	0	0	0	0	0	229	15	0	0	0	0	0	69	0	7	0	0	0	0	0	0	0	69	89	0	0	0
assemblage-497-493	0	17	0	17	0	0	0	0	157	3	0	0	0	0	0	136	0	31	0	0	0	0	0	0	23	22	92	0	0	2
assemblage-409-524	0	0	0	0	4	0	0	0	180	74	0	0	0	0	0	40	0	0	0	0	0	0	56	0	0	88	55	0	0	3
assemblage-696-326	0	0	0	20	0	0	0	0	84	10	0	13	0	0	0	94	0	40	0	0	0	0	0	0	44	47	123	0	0	25
assemblage-404-579	0	31	0	0	0	0	0	0	233	16	0	0	0	0	0	62	0	7	0	0	0	0	0	0	0	66	84	0	0	1
assemblage-596-514	0	1	0	0	0	0	0	0	172	61	0	0	0	0	0	31	0	0	0	0	0	0	67	0	0	96	71	0	0	1
assemblage-387-549	0	0	0	0	0	0	0	0	183	56	0	0	0	0	0	24	0	0	0	0	0	0	77	0	0	116	33	0	0	11
assemblage-612-665	0	0	0	0	0	19	0	15	169	107	0	0	0	0	0	9	0	0	0	0	0	0	73	0	0	93	13	0	0	2
assemblage-432-615	0	10	0	0	0	0	0	0	282	12	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	44	74	0	0	7
assemblage-767-668	0	7	0	0	0	0	0	0	209	40	0	0	0	0	0	47	0	0	0	0	0	0	29	0	0	41	120	0	0	7
assemblage-525-510	0	7	0	0	0	0	0	0	226	34	0	0	0	0	0	34	0	0	0	0	0	0	24	0	0	48	120	0	0	7
assemblage-543-479	0	0	0	0	0	0	0	0	190	44	0	0	0	0	0	40	0	0	0	0	0	0	55	0	0	84	81	0	0	6
assemblage-275-306	0	0	0	0	0	0	0	0	197	43	0	0	0	0	0	30	0	0	0	0	0	0	52	0	0	82	85	0	0	11
assemblage-436-616	0	0	0	0	0	66	0	7	188	98	0	0	0	0	0	23	0	0	8	0	0	0	53	0	0	47	0	0	0	10
assemblage-535-590	0	12	0	0	0	0	0	0	188	42	0	0	0	0	0	51	0	0	0	0	0	0	20	0	0	46	136	0	0	5
assemblage-496-517	0	23	0	0	0	0	0	0	212	14	0	0	0	0	0	91	0	18	0	0	0	0	0	0	11	44	83	0	0	4
assemblage-511-550	0	32	0	0	0	0	0	0	198	8	0	0	0	0	0	84	0	22	0	0	0	0	0	0	9	44	100	0	0	3
assemblage-565-445	0	0	0	0	0	0	0	0	182	52	0	0	0	0	0	22	0	0	0	0	0	0	90	0	0	71	71	0	0	12
assemblage-392-520	0	0	0	0	0	73	0	15	146	85	0	0	0	0	0	8	0	0	20	0	0	0	74	0	0	66	12	0	0	1
assemblage-529-483	0	4	0	16	0	0	0	0	89	18	0	0	0	0	0	99	0	34	0	0	0	0	0	0	51	44	126	0	0	19
assemblage-530-503	0	15	0	26	0	0	0	0	99	20	0	14	0	0	0	101	0	22	0	0	0	0	0	0	37	45	102	0	0	19
assemblage-663-385	0	19	0	16	0	0	0	0	79	12	0	9	0	0	0	80	0	43	0	0	0	0	0	0	47	55	123	4	7	6
assemblage-548-384	0	6	0	18	0	0	0	0	154	10	0	0	0	0	0	126	0	19	0	0	0	0	0	0	38	14	111	0	0	4
assemblage-499-650	0	9	0	0	0	0	0	0	193	4	0	0	0	0	0	103	0	8	0	0	0	0	0	0	0	53	123	0	0	7
assemblage-291-504	0	3	0	21	0	0	0	0	91	21	0	7	0	0	0	105	0	23	0	0	0	0	0	0	61	52	85	12	0	19
assemblage-436-466	0	0	0	0	0	0	0	0	198	58	0	0	0	0	0	26	0	0	0	0	0	0	72	0	0	90	52	0	0	4
assemblage-502-519	0	0	0	0	0	60	0	17	164	80	0	0	0	0	0	13	0	0	5	0	0	0	77	0	0	69	0	0	0	15
assemblage-529-551	0	0	0	0	0	58	0	8	165	100	0	0	0	0	0	18	0	0	8	0	0	0	62	5	0	64	0	0	0	12
assemblage-472-658	0	11	0	14	0	0	0	0	166	10	0	0	0	0	0	110	0	18	0	0	0	0	0	0	36	23	109	0	0	3
assemblage-521-552	0	0	0	0	0	19	0	17	184	101	0	0	0	0	0	6	0	0	0	0	0	0	78	0	0	90	5	0	0	0
assemblage-507-435	0	0	0	0	0	31	0	15	186	72	0	0	0	0	0	8	0	0	0	0	0	0	79	0	0	103	4	0	0	2
assemblage-521-555	0	4	0	9	0	0	0	0	152	3	7	0	0	0	0	127	0	24	0	0	0	0	0	0	45	18	97	0	0	14
assemblage-444-561	0	30	0	0	0	0	0	0	224	31	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	51	89	0	0	6
assemblage-463-336	0	7	0	21	0	0	0	0	154	6	0	0	0	0	0	112	0	26	0	0	0	0	0	0	37	22	100	0	0	15
assemblage-384-352	0	8	0	20	0	0	0	0	172	15	0	0	0	0	0	111	0	37	0	0	0	0	0	0	23	17	93	0	0	4
assemblage-527-523	0	23	0	0	0	0	0	0	228	18	0	0	0	0	0	74	0	4	0	0	0	0	0	0	0	45	97	0	0	11
assemblage-432-479	0	10	0	0	0	0	0	0	211	61	0	0	0	0	0	19	0	0	0	0	0	0	6	0	0	27	159	0	0	7
assemblage-544-611	0	0	0	0	0	73	0	8	163	91	0	0	0	0	0	24	0	0	6	0	0	0	60	0	0	69	0	0	0	6
assemblage-550-465	0	15	0	7	0	0	0	0	154	4	0	0	0	0	0	99	0	25	0	0	0	0	0	0	43	37	105	0	0	11
assemblage-478-546	0	19	0	0	0	0	0	0	254	13	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	52	79	0	0	5
assemblage-557-394	0	0	0	0	0	0	0	0	161	59	0	0	0	0	0	46	0	0	0	0	0	0	63	0	0	84	76	0	0	11
assemblage-371-326	0	0	0	0	0	0	0	0	185	57	0	0	0	0	0	27	0	0	0	0	0	0	75	0	0	84	66	0	0	6
assemblage-377-570	0	34	0	0	0	0	0	0	200	11	0	0	0	0	0	89	0	6	0	0	0	0	0	0	0	54	103	0	0	3
assemblage-390-415	0	11	0	11	0	0	0	0	141	17	0	0	0	0	0	110	0	27	0	0	0	0	0	0	22	17	137	0	0	7
assemblage-394-439	0	9	0	0	0	0	0	0	237	36	0	0	0	0	0	33	0	0	0	0	0	0	15	0	0	39	128	0	0	3
assemblage-649-566	0	0	0	0	0	37	0	16	144	107	0	0	0	0	0	11	0	0	0	0	0	0	84	0	0	98	0	0	0	3
assemblage-603-296	0	9	0	9	0	0	0	0	187	8	0	0	0	0	0	108	0	14	0	0	0	0	0	0	35	19	105	0	0	6
assemblage-538-178	0	0	0	0	0	30	0	26	136	106	0	0	0	0	0	12	0	0	0	0	0	0	88	0	0	96	0	0	0	6
assemblage-641-489	0	0	0	0	0	36	0	14	173	96	0	0	0	0	0	13	0	0	0	0	0	0	71	0	0	86	5	0	0	6
assemblage-616-551	0	0	0	0	7	0	0	0	178	52	0	0	0	0	0	45	0	0	0	0	0	0	71	0	0	57	84	0	0	6
assemblage-418-418	0	0	0	0	0	0	0	0	211	50	0	0	0	0	0	23	0	0	0	0	0	0	84	0	0	86	43	0	0	3
assemblage-587-430	0	11	0	0	0	0	0	0	220	39	0	0	0	0	0	30	0	0	0	0	0	0	26	0	0	35	131	0	0	8
assemblage-318-446	0	0	0	0	0	68	0	10	139	106	0	0	0	0	0	14	0	0	23	0	0	0	69	0	0	64	0	0	0	7
assemblage-591-436	0	12	0	0	0	0	0	0	204	7	0	0	0	0	0	91	0	45	0	0	0	0	0	0	11	39	78	0	0	13
assemblage-296-526	0	0	0	17	0	0	0	0	79	19	0	3	0	0	0	95	0	29	0	0	0	0	0	0	57	44	133	3	0	21
assemblage-266-508	0	0	0	0	0	27	0	14	156	127	0	0	0	0	0	5	0	0	0	0	0	0	85	0	0	82	0	0	0	4
assemblage-695-531	0	14	0	0	0	0	0	0	193	17	0	0	0	0	0	80	0	7	0	0	0	0	13	0	0	52	120	0	0	4
assemblage-388-522	0	34	0	0	0	0	0	0	219	11	0	0	0	0	0	91	0	7	0	0	0	0	0	0	0	52	82	0	0	4
assemblage-402-587	0	0	0	0	0	0	0	0	226	67	0	0	0	0	0	32	0	0	0	0	0	0	58	0	0	83	25	0	0	9
assemblage-648-678	0	9	0	7	0	0	0	0	166	13	0	0	0	0	0	124	0	29	0	0	0	0	0	0	36	19	88	0	0	9
assemblage-457-430	0	4	0	15	0	0	0	0	144	7	0	0	0	0	0	109	0	31	0	0	0	0	0	0	57	15	114	0	0	4
assemblage-676-543	0	30	0	0	0	0	0	0	188	11	0	0	0	0	0	88	0	47	0	0	0	0	0	0	14	40	80	0	0	2
assemblage-518-329	0	14	0	0	0	0	0	0	253	15	0	0	0	0	0	71	0	11	0	0	0	0	0	0	0	52	81	0	0	3
assemblage-658-550	0	0	0	0	0	0	0	0	193	44	0	0	0	0	0	25	0	0	0	0	0	0	83	0	0	73	71	0	0	11
assemblage-720-545	11	15	0	21	0	0	0	0	74	19	0	13	0	0	0	112	0	18	0	0	0	0	0	0	52	48	108	0	0	9
assemblage-413-510	0	27	0	0	0	0	0	0	231	16	0	0	0	0	0	67	0	0	0	6	0	0	8	0	0	53	88	0	0	4
assemblage-417-539	0	0	0	0	0	0	0	0	184	55	0	0	0	0	0	31	0	0	0	0	0	0	55	0	0	113	50	0	0	12
assemblage-549-367	0	0	0	0	0	25	0	25	162	92	0	0	0	0	0	6	0	0	0	0	0	0	98	0	0	81	8	0	0	3
assemblage-649-269	0	0	0	0	0	72	0	8	150	97	0	0	0	0	0	20	0	0	5	0	0	0	80	0	0	49	14	0	0	5
assemblage-685-459	0	0	0	0	6	0	0	0	157	65	0	0	0	0	0	28	0	0	0	0	0	0	62	0	0	105	73	0	0	4
assemblage-405-228	0	18	0	0	0	0	0	0	177	25	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	62	121	0	0	11
assemblage-405-545	0	0	0	0	0	0	0	0	186	74	0	0	0	0	0	18	0	0	0	0	0	0	60	0	0	74	78	0	0	10
assemblage-549-340	0	0	0	0	0	22	0	15	143	107	0	0	0	0	0	7	0	0	0	0	0	0	108	0	0	88	9	0	0	1
assemblage-532-424	0	0	0	0	0	53	0	7	167	98	0	0	0	0	0	20	0	0	15	0	0	0	71	0	0	65	0	0	0	4
assemblage-559-455	0	16	0	24	0	0	0	0	94	27	0	1	0	0	0	80	0	31	0	0	0	0	0	0	46	39	120	0	0	22
assemblage-471-550	0	14	0	0	0	0	0	0	213	17	0	0	0	0	0	76	0	13	0	0	0	0	0	0	0	59	102	0	0	6
assemblage-617-323	0	21	0	0	0	0	0	0	233	5	0	0	0	0	0	79	0	8	0	0	0	0	0	0	0	54	93	0	0	7
assemblage-381-447	0	3	0	0	0	0	0	0	200	73	0	0	0	0	0	36	0	0	0	0	0	0	57	0	0	81	46	0	0	4
assemblage-457-537	0	23	0	0	0	0	0	0	204	17	0	0	0	0	0	80	0	0	0	5	0	0	0	0	0	55	109	0	0	7
assemblage-559-518	0	8	0	0	0	0	0	0	208	42	0	0	0	0	0	30	0	0	0	0	0	0	21	0	0	60	128	0	0	3
assemblage-441-323	0	7	0	0	0	0	0	0	198	56	0	0	0	0	0	28	0	0	0	0	0	0	55	0	0	95	57	0	0	4
assemblage-572-411	0	27	0	0	0	0	0	0	186	14	0	0	0	0	0	95	0	31	0	0	0	0	0	0	19	32	93	0	0	3
assemblage-470-601	7	10	0	28	0	0	0	0	89	17	0	5	0	0	0	92	0	28	0	0	0	0	0	0	76	37	90	11	0	10
assemblage-331-488	0	6	0	0	7	0	0	0	169	52	0	0	0	0	0	21	0	0	0	0	0	0	80	0	0	96	69	0	0	0
assemblage-456-628	0	16	0	0	0	0	0	0	209	20	0	0	0	0	0	76	0	5	0	0	0	0	0	0	0	61	110	0	0	3
assemblage-652-467	0	0	0	0	0	80	0	6	174	84	0	0	0	0	0	9	0	0	9	0	0	0	68	3	0	62	0	0	0	5
assemblage-643-414	0	0	0	0	0	0	0	0	190	43	0	0	0	0	0	42	0	0	0	0	0	0	59	0	0	87	68	0	0	11
assemblage-595-664	0	0	0	0	0	0	0	0	192	60	0	0	0	0	0	32	0	0	0	0	0	0	51	0	0	107	40	0	0	18
assemblage-401-535	0	8	0	17	0	0	0	0	106	16	0	12	0	0	0	108	0	41	0	0	0	0	0	0	38	39	100	5	0	10
assemblage-334-568	0	21	0	0	0	0	0	0	240	12	0	0	0	0	0	72	0	13	0	0	0	0	0	0	0	55	82	0	0	5
assemblage-340-439	0	0	0	0	0	53	0	11	164	101	0	0	0	0	0	24	0	0	6	0	0	0	65	0	0	73	0	0	0	3
assemblage-617-545	0	9	0	26	0	0	0	0	108	9	0	12	5	0	0	110	0	21	0	0	0	0	0	0	39	25	108	9	6	13
assemblage-546-560	0	7	0	6	0	0	0	0	188	23	0	0	0	0	0	117	0	12	0	0	0	0	0	0	25	18	95	0	0	9
assemblage-701-642	0	32	0	0	0	0	0	0	212	20	0	0	0	0	0	67	0	42	0	0	0	0	0	0	7	37	79	0	0	4
assemblage-644-557	0	40	0	0	0	0	0	0	216	13	0	0	0	0	0	58	0	25	0	0	0	0	0	0	12	46	88	0	0	2
assemblage-395-617	0	0	0	0	0	25	0	12	161	74	0	0	0	0	0	11	0	0	0	0	0	0	122	0	0	81	12	0	0	2
assemblage-366-456	0	7	0	8	0	0	0	0	76	15	0	14	0	0	0	121	0	33	0	0	0	0	0	0	35	46	128	0	0	17
assemblage-655-541	0	18	0	0	0	0	0	0	247	8	0	0	0	0	0	76	0	15	0	0	0	0	0	0	0	63	70	0	0	3
assemblage-493-392	0	18	0	0	0	0	0	0	218	6	0	0	0	0	0	78	0	30	0	0	0	0	0	0	5	67	77	0	0	1
assemblage-410-494	0	0	0	0	0	20	0	9	146	113	0	0	0	0	0	12	0	0	0	0	0	0	97	0	0	88	12	0	0	3
assemblage-545-352	0	32	0	0	0	0	0	0	186	23	0	0	0	0	0	96	0	26	0	0	0	0	0	0	9	29	95	0	0	4
assemblage-528-259	0	0	0	0	0	50	0	8	157	104	0	0	0	0	0	21	0	0	7	0	0	0	66	7	0	77	3	0	0	0
assemblage-390-298	0	0	0	0	0	0	0	0	192	60	0	0	0	0	0	36	0	0	0	0	0	0	54	0	0	81	74	0	0	3
assemblage-257-556	0	0	0	0	0	22	0	25	158	109	0	0	0	0	0	12	0	0	0	0	0	0	89	0	0	80	5	0	0	0
assemblage-380-571	0	0	0	0	4	0	0	0	177	48	0	0	0	0	0	36	0	0	0	0	0	0	74	0	0	91	64	0	0	6
assemblage-565-525	0	0	0	0	0	0	0	0	192	80	0	0	0	0	0	39	0	0	0	0	0	0	57	0	0	84	43	0	0	5
assemblage-462-687	0	7	0	10	0	0	0	0	163	2	0	0	0	0	0	144	0	21	0	0	0	0	0	0	25	32	88	0	0	8
assemblage-395-421	0	1	0	0	0	0	0	0	172	58	0	0	0	0	0	18	0	0	0	0	0	0	67	0	0	97	81	0	0	6
assemblage-489-343	0	4	0	0	0	0	0	0	188	42	0	0	0	0	0	33	0	0	0	0	0	0	25	0	0	49	152	0	0	7
assemblage-627-462	0	5	0	10	0	0	0	0	143	8	0	10	0	0	0	132	0	31	0	0	0	0	0	0	30	15	111	0	0	5
assemblage-584-383	0	0	0	0	0	36	0	14	144	103	0	0	0	0	0	7	0	0	0	0	0	0	93	0	0	97	0	0	0	6
assemblage-546-364	0	16	0	0	0	0	0	0	223	10	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	55	108	0	0	7
assemblage-499-459	0	19	0	0	0	0	0	0	217	12	0	0	0	0	0	89	0	30	0	0	0	0	0	0	19	34	79	0	0	1
assemblage-458-568	0	10	0	7	0	0	0	0	178	11	0	0	0	0	0	99	0	12	0	0	0	0	0	0	45	22	107	0	0	9
assemblage-551-626	0	28	0	0	0	0	0	0	187	3	0	0	0	0	0	85	0	19	0	0	0	0	0	0	19	63	88	0	0	8
assemblage-731-334	0	16	0	0	0	0	0	0	201	19	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	47	101	0	0	12
assemblage-645-438	0	7	0	0	0	0	0	0	226	29	0	0	0	0	0	34	0	0	0	0	0	0	17	0	0	52	131	0	0	4
assemblage-416-479	0	0	0	0	0	29	0	5	189	89	0	0	0	0	0	13	0	0	0	0	0	0	97	0	0	74	4	0	0	0
assemblage-663-438	0	0	0	0	0	37	0	10	161	90	0	0	0	0	0	27	0	0	13	0	0	0	62	0	0	95	0	0	0	5
assemblage-511-565	0	11	0	0	0	0	0	0	208	25	0	0	0	0	0	67	0	6	0	0	0	0	0	0	0	49	126	0	0	8
assemblage-521-511	0	4	0	10	0	0	0	0	104	12	0	6	0	0	0	84	0	29	0	0	0	0	0	0	62	35	131	0	0	23
assemblage-618-649	0	0	0	0	0	0	0	0	198	68	0	0	0	0	0	32	0	0	0	0	0	0	50	0	0	109	31	0	0	12
assemblage-305-539	0	0	0	0	0	0	0	0	210	50	0	0	0	0	0	44	0	0	0	0	0	0	44	0	0	78	66	0	0	8
assemblage-576-492	0	35	0	0	0	0	0	0	189	15	0	0	0	0	0	87	0	6	0	0	0	0	0	0	0	54	105	0	0	9
assemblage-454-498	0	7	0	10	0	0	0	0	164	7	0	0	0	0	0	118	0	17	0	0	0	0	0	0	38	19	114	0	0	6
assemblage-387-655	0	0	0	0	0	0	0	0	201	46	0	0	0	0	0	46	0	0	0	0	0	0	71	0	0	86	41	0	0	9
assemblage-565-418	0	26	0	0	0	0	0	0	186	17	0	0	0	0	0	66	0	0	0	0	0	0	10	0	0	59	134	0	0	2
assemblage-441-399	0	20	0	0	0	0	0	0	212	14	0	0	0	0	0	79	0	0	0	0	0	0	6	0	0	44	113	0	0	12
assemblage-659-658	0	15	0	0	0	0	0	0	210	36	0	0	0	0	0	46	0	0	0	0	0	0	25	0	0	36	130	0	0	2
assemblage-328-461	0	13	0	0	0	0	0	0	210	17	0	0	0	0	0	88	0	17	0	0	0	0	0	0	0	57	88	0	0	10
assemblage-405-561	0	13	0	14	0	0	0	0	83	12	0	4	0	0	0	98	0	42	0	0	0	0	0	0	37	35	147	0	0	15
assemblage-392-423	0	19	0	0	0	0	0	0	217	23	0	0	0	0	0	82	0	3	0	0	0	0	0	0	0	38	108	0	0	10
assemblage-662-436	0	5	0	4	0	0	0	0	172	10	0	0	0	0	0	158	0	21	0	0	0	0	0	0	17	9	96	0	0	8
assemblage-342-496	0	0	0	0	0	0	0	0	236	57	0	0	0	0	0	35	0	0	0	0	0	0	49	0	0	76	41	0	0	6
assemblage-496-480	0	18	0	0	0	0	0	0	210	11	0	0	0	0	0	73	0	39	0	0	0	0	0	0	14	52	82	0	0	1
assemblage-577-441	0	6	0	0	0	0	0	0	152	59	0	0	0	0	0	37	0	0	0	0	0	0	66	0	0	90	82	0	0	8
assemblage-425-523	0	9	0	0	0	0	0	0	178	60	0	0	0	0	0	35	0	0	0	0	0	0	66	0	0	84	65	0	0	3
assemblage-473-507	0	19	0	0	0	0	0	0	225	15	0	0	0	0	0	60	0	17	0	0	0	0	0	0	11	50	97	0	0	6
assemblage-448-485	0	32	0	0	0	0	0	0	213	20	0	0	0	0	0	59	0	0	0	0	0	0	10	0	0	47	108	0	0	11
assemblage-566-327	0	4	0	27	0	0	0	0	85	18	0	12	0	0	0	98	0	35	0	0	0	0	0	0	53	38	108	3	0	19
assemblage-385-572	0	11	0	10	0	0	0	0	101	18	0	6	0	0	0	120	0	27	0	0	0	0	0	0	40	48	85	12	0	22
assemblage-450-482	0	17	0	0	0	0	0	0	255	16	0	0	0	0	0	81	0	6	0	0	0	0	0	0	0	37	85	0	0	3
assemblage-519-486	0	37	0	0	0	0	0	0	217	16	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	49	102	0	0	11
assemblage-330-439	0	15	0	0	0	0	0	0	186	46	0	0	0	0	0	32	0	0	0	0	0	0	12	0	0	50	150	0	0	9
assemblage-687-461	0	22	0	0	0	0	0	0	196	11	0	0	0	0	0	91	0	26	0	0	0	0	0	0	15	41	96	0	0	2
assemblage-478-510	0	0	0	0	0	0	0	0	182	72	0	0	0	0	0	37	0	0	0	0	0	0	71	0	0	86	35	0	0	17
assemblage-410-427	0	0	0	0	0	14	0	17	164	130	0	0	0	0	0	16	0	0	0	0	0	0	88	0	0	68	0	0	0	3
assemblage-372-614	0	0	0	0	0	0	0	0	215	43	0	0	0	0	0	37	0	0	0	0	0	0	62	0	0	89	52	0	0	2
assemblage-330-618	0	0	0	0	0	47	0	6	169	87	0	0	0	0	0	13	0	0	8	0	0	0	87	0	0	71	9	0	0	3
assemblage-611-453	0	24	0	0	0	0	0	0	202	2	0	0	0	0	0	80	0	37	0	0	0	0	0	0	17	47	89	0	0	2
assemblage-455-462	0	0	0	0	0	0	0	0	187	60	0	0	0	0	0	44	0	0	0	0	0	0	54	0	0	87	64	0	0	4
assemblage-470-542	0	23	0	0	0	0	0	0	225	22	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	47	99	0	0	7
assemblage-494-612	0	6	0	0	0	0	0	0	213	40	0	0	0	0	0	41	0	0	0	0	0	0	24	0	0	31	140	0	0	5
assemblage-558-490	0	0	0	0	0	0	0	0	192	44	0	0	0	0	0	40	0	0	0	0	0	0	18	0	0	52	147	0	0	7
assemblage-513-431	0	6	0	19	0	0	0	0	109	20	0	8	5	0	0	92	0	31	0	0	0	0	0	0	50	40	108	0	2	10
assemblage-607-536	0	6	0	19	0	0	0	0	89	10	0	7	0	0	0	93	0	21	0	0	0	0	0	0	60	41	138	0	0	16
assemblage-627-483	0	0	0	0	9	0	0	0	191	59	0	0	0	0	0	35	0	0	0	0	0	0	72	0	0	68	61	0	0	5
assemblage-339-595	0	8	0	10	0	0	0	0	146	21	0	0	0	0	0	115	0	22	0	0	0	0	0	0	24	20	117	0	0	17
assemblage-326-635	0	0	0	0	0	67	0	8	165	99	0	0	0	0	0	10	0	0	14	0	0	0	70	0	0	58	0	0	0	9
assemblage-417-583	0	23	0	0	0	0	0	0	235	17	0	0	0	0	0	79	0	12	0	0	0	0	0	0	0	36	96	0	0	2
assemblage-581-624	0	35	0	0	0	0	0	0	187	13	0	0	0	0	0	102	0	25	0	0	0	0	0	0	9	37	91	0	0	1
assemblage-641-508	0	9	0	18	0	0	0	0	176	6	0	0	0	0	0	131	0	17	0	0	0	0	0	0	30	8	99	0	0	6
assemblage-451-444	0	0	0	0	0	26	0	17	134	95	0	0	0	0	0	13	0	0	0	0	0	0	98	0	0	111	0	0	0	6
assemblage-598-648	0	7	0	0	0	0	0	0	232	35	0	0	0	0	0	24	0	0	0	0	0	0	31	0	0	57	108	0	0	6
assemblage-433-652	0	3	0	12	0	0	0	0	152	11	0	0	0	0	0	127	0	19	0	0	0	0	0	0	51	14	106	0	0	5
assemblage-635-480	0	15	0	0	0	0	0	0	215	16	0	0	0	0	0	90	0	26	0	0	0	0	0	0	9	52	73	0	0	4
assemblage-534-385	0	0	0	0	0	0	0	0	181	50	0	0	0	0	0	31	0	0	0	0	0	0	64	0	0	99	70	0	0	5
assemblage-514-397	0	4	0	9	0	0	0	0	134	10	0	0	0	0	0	145	0	35	0	0	0	0	0	0	44	23	89	0	0	7
assemblage-491-522	0	29	0	0	0	0	0	0	234	13	0	0	0	0	0	78	0	5	0	0	0	0	0	0	0	54	77	0	0	10
assemblage-596-549	0	0	0	0	0	0	0	0	200	58	0	0	0	0	0	21	0	0	0	0	0	0	75	0	0	89	44	0	0	13
assemblage-477-268	0	17	0	0	0	0	0	0	233	6	0	0	0	0	0	83	0	30	0	0	0	0	0	0	7	42	79	0	0	3
assemblage-294-555	0	11	0	0	0	0	0	0	241	56	0	0	0	0	0	27	0	0	0	0	0	0	24	0	0	25	106	0	0	10
assemblage-422-456	0	25	0	0	0	0	0	0	233	13	0	0	0	0	0	71	0	11	0	0	0	0	0	0	0	62	81	0	0	4
assemblage-545-414	0	6	0	0	0	0	0	0	231	38	0	0	0	0	0	38	0	0	0	0	0	0	22	0	0	31	130	0	0	4
assemblage-541-414	0	3	0	0	0	0	0	0	200	40	0	0	0	0	0	33	0	0	0	0	0	0	12	0	0	46	158	0	0	8
assemblage-488-656	0	14	0	0	0	0	0	0	218	38	0	0	0	0	0	38	0	0	0	0	0	0	33	0	0	48	105	0	0	6
assemblage-389-410	0	5	0	16	0	0	0	0	181	3	0	0	0	0	0	104	0	22	0	0	0	0	0	0	46	18	101	0	0	4
assemblage-345-403	0	17	0	0	0	0	0	0	222	17	0	0	0	0	0	62	0	25	0	0	0	0	0	0	17	42	94	0	0	4
assemblage-483-276	0	20	0	0	0	0	0	0	238	26	0	0	0	0	0	84	0	5	0	0	0	0	0	0	0	44	83	0	0	0
assemblage-598-540	0	6	0	0	0	0	0	0	206	62	0	0	0	0	0	22	0	0	0	0	0	0	70	0	0	66	66	0	0	2
