Assemblage_Name	2-2868464-0	3334519-3-6583487	591085-3-7687979	2-4-944367	3387575-3-0	2171709-4-4	3-1-1	6690248-4-4323475	0-3802564-0	6690248-1684119-6203179	6690248-4-7397968	6690248-4-2	2-4-8675704	196116-4-7397488	262884-3-7687979	9966828-3-9764935	5500215-4-7501264	0-5439944-0	8098215-4-7397488	5286544-0-3	4-1830476-3	2564925-0-4751432	0-871089-0	4359799-4-4	260539-4-2	0-4-2	5513236-4-7397488	8511820-1-1	9476987-0-0	3334519-7708364-0	3334519-3-8246647	0-3-770454	4407389-4-4	2-4-9536064	4-0-9286420	2-5844722-0	2-0-0	0-3600479-0	0-3-0	3-1-7246196	126469-0-0	5500215-4-2	5671639-1-1730157	2-4-7021305	3747969-3-3	2-5922847-148946	2-4-1910252	3334519-2242214-0	2-4-1750298	2-9647367-0	1-3-7687979	5671639-1-1	2403504-4-2	8854338-4-4	1-3-2543661	2-9142920-4	6690248-3584389-6203179	6935400-1-1	5160504-0-0	5671639-1-7786448	5671639-1-2372850	348820-3-0	1-3-3	0-2-3454453	7693441-4-4	1-3-5741454	5500215-4-7397488	0-4836616-0	8135503-4-2	0-2-4	6690248-4-6203179	2-4-9523066	6608838-3-150812	9733990-4-9656703	3500984-3-2543661	3334519-3-3431795	9733990-4-4	6209585-4-6203179	8728641-4-9720976	4-0-3	1-7405205-3	5500215-4-656607	2-1385578-4	1-3-4	5500215-5663814-7397488	2-4-4	3334519-5913771-0	3334519-3-0	1-3-3139491	1821898-1-1	8055589-0-0	1575557-3-0	3334519-8872341-0	2564925-0-0	2903639-3-0	7778027-3-2543661
assemblage-377-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	22	0	44	0	0	84	0	0	0	11	0	0	0	0	0	39	0	0	0	6	0	0	0	0	0	0	26	0	0	0	14	0	0	0	21	0	0	0	0	0	0	0	0	70	0	0	0	0	0	67	0	35	0	0	0	0	0	0	0	42
assemblage-390-415	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	0	57	0	0	119	9	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	34	0	0	0	47	0	0	0	0	21	0	16	0	0	0	0	0	0	0	0	0	31	0	0	0	20	0	30	0	0	0	0	0	0	0	0	0	23
assemblage-394-439	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	10	0	0	0	9	30	0	53	0	9	27	0	0	0	25	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	22	0	0	0	30	0	0	0	12	0	0	0	0	0	0	0	8	20	0	0	0	0	0	104	0	54	0	0	0	0	0	0	0	34
assemblage-649-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	32	0	0	7	0	0	0	0	0	0	0	0	20	50	0	0	6	0	14	0	0	0	0	0	0	0	0	13	70	0	0	0	28	0	0	0	0	0	0	21	0	0	0	0	6	0	0	31	0	141	0	0	0	0	0	12	0	38
assemblage-603-296	0	0	0	0	0	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	37	0	0	96	7	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	31	0	0	0	41	0	0	0	0	25	0	29	0	0	0	0	0	0	0	0	0	46	0	0	0	21	0	49	0	0	0	0	0	0	0	0	0	35
assemblage-538-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	29	0	0	5	0	0	0	0	0	0	0	0	19	50	0	0	3	0	8	0	0	0	0	0	0	0	0	5	87	0	0	0	30	0	0	0	0	0	0	15	0	0	0	0	10	0	0	40	0	128	0	0	0	0	7	8	0	29
assemblage-641-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	21	0	0	4	0	0	0	0	0	0	0	0	18	51	0	0	7	0	11	0	0	0	0	0	0	0	0	3	89	0	0	0	36	0	0	0	0	0	0	14	0	0	0	0	6	0	0	37	0	130	0	0	0	0	0	3	0	56
assemblage-616-551	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	14	17	0	0	0	12	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	27	0	0	24	42	0	0	0	16	0	0	0	0	0	0	0	0	9	0	0	0	0	0	93	0	77	0	0	0	9	0	11	0	36
assemblage-418-418	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	5	0	0	9	0	0	0	0	0	35	0	12	7	0	0	0	0	0	0	0	0	10	48	0	0	8	0	0	0	0	0	0	0	0	0	0	10	59	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	0	57	0	118	0	0	0	0	0	8	0	49
assemblage-587-430	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	15	0	0	0	8	20	0	33	0	8	41	0	0	0	26	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	33	0	0	0	28	0	0	0	8	0	0	0	0	0	0	0	12	16	0	0	0	0	0	111	0	67	0	0	0	0	0	0	0	18
assemblage-318-446	0	0	0	0	16	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	21	0	0	16	0	0	0	0	0	0	0	0	20	89	0	0	7	0	3	0	0	0	0	0	0	0	0	3	58	0	0	0	0	0	0	0	36	0	0	6	0	0	0	0	6	0	0	13	5	125	0	0	0	0	9	4	0	47
assemblage-591-436	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	45	0	43	0	0	98	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	21	0	0	0	34	0	0	0	0	20	0	13	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	48
assemblage-296-526	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	52	10	45	0	0	47	7	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	27	0	0	0	31	0	0	0	0	6	0	34	0	9	0	0	0	0	0	0	0	22	0	0	0	58	0	45	0	0	0	0	0	0	0	0	0	40
assemblage-266-508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	15	59	0	0	8	0	8	0	0	0	0	0	0	0	0	11	79	0	0	0	16	0	0	0	0	0	0	14	0	0	0	0	12	0	0	38	0	114	0	0	1	0	0	12	0	60
assemblage-695-531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	10	0	0	27	0	77	0	0	67	0	0	0	6	0	0	0	0	0	39	0	0	0	6	0	0	0	0	0	0	19	0	0	0	16	0	0	0	17	0	0	0	0	0	0	0	0	60	0	0	0	0	0	78	0	28	0	0	0	0	0	0	0	44
assemblage-388-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	65	0	0	77	0	0	9	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	118	0	7	0	0	0	0	0	0	0	53
assemblage-402-587	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	53	0	20	7	0	0	0	0	0	0	0	0	8	48	0	0	5	0	0	0	0	0	0	0	11	0	0	21	51	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	10	0	0	65	0	98	0	0	0	0	0	8	0	20
assemblage-648-678	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	0	61	0	0	115	5	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	25	0	0	0	58	0	0	0	0	12	0	24	0	0	0	0	0	0	0	0	0	27	0	0	0	23	0	38	0	0	0	0	0	0	0	0	0	34
assemblage-457-430	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	0	48	0	0	94	3	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	41	0	0	0	51	0	0	0	0	18	0	23	0	0	0	0	0	0	0	0	0	52	0	0	0	14	0	56	0	0	0	0	0	0	0	0	0	40
assemblage-676-543	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	36	0	49	0	0	106	0	0	8	0	0	0	0	0	0	42	0	0	0	0	0	0	14	0	0	0	45	0	0	0	0	22	0	9	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	39
assemblage-518-329	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	7	0	0	24	0	56	0	0	78	0	0	15	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	91	0	19	0	0	0	0	0	0	0	51
assemblage-658-550	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	35	0	24	17	0	0	0	16	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	22	0	0	14	40	0	0	0	14	0	0	0	0	0	0	0	0	13	0	0	0	0	0	95	0	92	0	0	0	12	0	7	0	29
assemblage-720-545	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	9	0	0	0	0	24	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	55	8	55	0	0	48	5	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	20	0	0	0	29	0	0	0	0	7	0	28	0	0	0	0	0	0	0	0	0	38	0	0	0	39	0	51	0	0	0	0	0	0	0	0	0	31
assemblage-413-510	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	17	0	7	0	0	40	0	51	0	0	63	0	0	0	7	0	0	0	0	0	52	0	0	0	10	0	0	0	0	0	0	29	0	0	0	7	0	0	0	13	0	0	0	0	0	5	0	0	46	0	0	0	0	0	69	0	37	0	0	0	0	0	0	0	32
assemblage-417-539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	41	0	18	14	0	0	0	0	0	0	0	0	10	35	0	0	6	0	0	0	0	0	0	0	0	0	0	10	65	0	0	0	22	0	0	0	0	11	0	6	0	0	0	0	5	0	0	50	0	118	0	0	0	0	0	12	0	56
assemblage-549-367	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	14	43	0	0	10	0	5	0	0	0	0	0	0	0	0	9	90	0	0	0	29	0	0	0	0	0	0	13	0	0	0	0	10	0	0	38	0	123	0	0	0	0	0	3	0	65
assemblage-649-269	0	0	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	45	0	0	18	0	0	0	0	0	0	0	0	13	71	0	0	26	0	4	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	2	0	0	5	0	89	0	12	0	0	14	0	0	61
assemblage-685-459	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	59	0	34	19	0	0	0	11	0	0	0	0	11	25	0	0	0	0	0	0	0	0	0	0	18	0	0	8	38	0	0	0	19	0	3	0	0	0	0	0	0	9	0	0	0	0	0	69	0	100	0	0	0	7	0	10	0	27
assemblage-405-228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	0	24	0	59	0	0	69	0	0	0	11	0	0	0	0	0	47	0	0	0	5	0	0	0	0	0	0	41	0	0	0	14	0	0	0	7	0	0	0	0	0	0	0	0	46	0	0	0	0	0	68	0	48	0	0	0	0	0	0	0	45
assemblage-405-545	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	52	0	27	8	0	0	0	13	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	24	0	0	9	27	0	0	0	21	0	5	0	0	0	0	0	0	9	0	0	7	0	0	88	0	96	0	0	0	14	0	11	0	42
assemblage-549-340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	17	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	23	67	0	0	0	0	4	0	0	0	0	0	0	0	0	12	70	0	0	0	27	0	0	0	0	0	0	11	0	0	0	0	5	0	0	20	0	128	0	0	0	0	0	3	0	50
assemblage-532-424	0	0	0	0	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	31	0	0	16	0	0	0	0	0	0	0	0	12	79	0	0	20	0	10	0	0	0	0	0	0	0	0	17	67	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	0	0	4	13	0	80	0	0	0	0	18	0	0	57
assemblage-559-455	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	11	0	0	0	0	36	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	58	20	34	0	0	59	12	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	21	0	0	0	24	0	0	0	0	2	0	37	0	0	0	0	0	0	0	0	0	30	0	0	0	26	0	43	0	0	0	0	0	0	0	0	0	30
assemblage-471-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	24	0	47	0	0	82	0	0	17	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	38	0	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	113	0	14	0	0	0	0	0	0	0	43
assemblage-617-323	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	34	0	48	0	0	81	0	0	5	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	34	0	0	0	9	15	0	5	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	100	0	8	0	0	0	0	0	0	0	39
assemblage-381-447	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	47	0	20	7	0	0	0	0	0	0	0	0	7	43	0	0	0	0	0	0	0	0	0	0	5	0	0	20	45	0	0	0	37	0	0	0	0	0	0	3	0	0	0	0	4	0	0	48	0	140	0	0	0	0	0	6	0	34
assemblage-457-537	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	33	0	84	0	0	66	0	0	0	9	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	24	0	0	5	13	0	0	0	9	0	0	0	0	0	5	0	0	50	0	0	0	0	0	75	0	25	0	0	0	0	0	0	0	40
assemblage-559-518	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	0	0	10	35	0	55	0	6	31	0	0	0	27	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	25	0	0	9	30	0	0	0	21	0	0	0	0	0	0	0	3	9	0	0	0	0	0	84	0	54	0	0	0	0	0	0	0	36
assemblage-441-323	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	18	20	0	0	0	11	0	0	0	0	0	26	0	0	0	10	0	0	0	0	0	0	19	0	0	14	37	0	0	0	19	0	0	0	0	0	0	0	0	9	0	0	0	0	0	72	0	105	0	0	0	13	0	8	0	43
assemblage-572-411	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	49	0	42	0	0	110	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	6	0	0	0	43	0	0	0	0	26	0	14	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	45
assemblage-470-601	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	12	0	0	0	0	22	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	50	7	35	0	0	48	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	27	0	0	0	26	0	0	0	0	3	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	38	0	67	0	0	0	0	0	0	0	0	0	42
assemblage-331-488	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	49	0	31	22	0	0	0	9	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	20	0	0	12	44	0	0	0	13	0	0	0	0	0	0	0	0	10	0	0	0	0	0	79	0	92	0	0	0	13	0	6	0	52
assemblage-456-628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	25	0	65	0	0	66	0	0	0	9	0	0	0	0	0	53	0	0	0	5	0	0	0	0	0	0	34	0	0	9	19	0	0	0	22	0	0	0	0	0	0	0	0	46	0	0	0	0	0	64	0	31	0	0	0	0	0	0	0	41
assemblage-652-467	0	0	4	0	10	0	0	0	0	0	0	0	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	0	0	15	0	0	0	0	0	0	0	0	14	76	0	0	22	0	10	0	0	0	0	0	0	0	0	0	51	0	0	0	5	0	0	0	32	0	0	9	0	0	0	0	6	0	0	18	0	106	0	0	0	0	10	10	0	45
assemblage-643-414	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	22	22	0	0	0	6	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	18	0	0	11	35	0	0	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	83	0	93	0	0	0	15	0	4	0	36
assemblage-595-664	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	48	0	17	5	0	0	0	0	0	0	0	0	9	56	0	0	0	0	0	0	0	0	0	0	6	0	0	19	51	0	0	0	20	0	0	0	0	0	0	7	0	6	0	0	5	0	0	56	0	106	0	0	0	0	0	10	0	44
assemblage-401-535	11	0	0	0	0	0	22	0	0	0	0	0	0	0	0	10	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	11	44	0	0	61	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	13	0	0	0	24	0	0	0	0	9	0	42	0	0	0	0	0	0	0	0	0	28	0	0	0	40	0	43	0	0	0	0	0	0	0	0	0	26
assemblage-334-568	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	26	0	64	0	0	93	0	0	9	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	100	0	12	0	0	0	0	0	0	0	46
assemblage-340-439	0	0	0	0	8	0	0	0	0	0	0	0	32	0	0	0	14	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	0	0	17	0	0	0	0	0	0	0	0	12	78	0	0	19	0	3	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	22	0	0	5	0	0	0	0	9	0	0	14	2	66	0	10	0	0	16	8	0	41
assemblage-617-545	5	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	43	7	53	0	0	50	10	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	21	0	0	0	14	0	0	0	0	6	0	33	0	10	0	0	0	0	0	0	0	27	0	0	0	52	0	65	0	0	0	0	0	0	0	0	0	34
assemblage-546-560	0	0	0	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	52	0	0	104	6	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	38	0	0	0	45	0	0	0	0	11	0	27	0	0	0	0	0	0	0	0	0	44	0	0	0	15	0	32	0	0	0	0	0	0	0	0	0	35
assemblage-701-642	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	52	0	36	0	0	116	0	0	3	0	0	0	0	0	0	45	0	0	0	0	0	0	19	0	0	0	21	0	0	0	0	16	0	15	0	0	0	0	0	0	0	0	0	28	0	0	0	1	0	76	0	0	0	0	0	0	0	0	0	33
assemblage-644-557	0	0	0	0	0	0	15	17	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	0	34	0	0	112	0	0	9	0	0	0	0	0	0	57	0	0	0	0	0	0	14	6	0	0	25	0	0	0	0	29	0	15	0	0	0	0	0	0	0	0	0	25	0	0	0	9	0	62	0	0	0	0	0	0	0	0	0	27
assemblage-395-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	14	57	0	0	12	0	8	0	0	0	0	0	0	0	0	6	80	0	0	0	27	0	0	0	0	0	0	12	0	0	0	0	8	0	0	41	0	136	0	0	0	0	0	7	0	40
assemblage-366-456	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	9	0	0	0	0	19	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	56	15	49	0	0	45	7	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	21	0	0	0	27	0	0	0	0	6	0	29	0	0	0	0	0	0	0	0	0	31	0	0	0	47	0	51	0	0	0	0	0	0	0	0	0	41
assemblage-655-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	34	0	49	0	0	93	0	0	11	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	91	0	9	0	0	0	0	0	0	0	42
assemblage-493-392	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	47	0	28	0	0	69	0	0	8	0	0	0	0	0	0	40	0	0	0	0	0	0	15	0	0	0	40	0	0	0	0	16	0	21	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	51
assemblage-410-494	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	25	40	0	0	10	0	6	0	0	0	0	0	0	0	1	8	80	0	0	0	27	0	0	0	0	0	0	12	0	0	0	0	2	0	0	42	0	134	0	0	0	0	7	5	0	34
assemblage-545-352	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	0	52	0	0	111	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	12	0	0	0	32	0	0	0	0	23	0	11	0	0	0	0	0	0	0	0	0	18	0	0	0	8	0	100	0	0	0	0	0	0	0	0	0	33
assemblage-528-259	0	0	9	0	12	0	0	0	0	0	0	0	16	0	0	0	6	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	0	0	16	0	0	0	0	0	0	0	0	21	93	0	0	16	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	23	0	0	2	0	0	0	0	5	0	3	19	0	85	0	3	0	0	11	0	0	50
assemblage-390-298	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	50	0	19	17	0	0	0	4	0	0	0	0	4	23	0	0	0	0	0	0	0	0	0	0	18	0	0	14	47	0	0	0	21	0	0	0	0	0	0	0	0	13	0	0	0	0	0	100	0	93	0	0	0	6	0	14	0	34
assemblage-257-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	11	52	0	0	6	0	12	0	0	0	0	0	0	0	0	12	81	0	0	0	20	0	0	0	0	0	0	21	0	0	0	0	7	0	0	37	0	118	0	0	0	0	9	11	0	53
assemblage-380-571	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	67	0	18	18	0	0	0	21	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	0	15	43	0	0	0	24	0	0	0	0	0	0	0	0	9	0	0	0	0	0	96	0	79	0	0	0	21	0	2	0	30
assemblage-565-525	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	0	0	43	0	10	7	0	0	0	0	0	0	0	0	11	54	0	0	0	0	0	0	0	0	0	0	0	0	0	15	56	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	14	0	0	51	0	122	0	0	0	0	0	5	0	55
assemblage-462-687	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	0	50	0	0	115	9	8	0	0	0	0	0	0	0	22	0	0	0	0	0	0	49	0	0	0	47	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	0	33	0	0	0	15	0	50	0	0	0	0	0	0	0	0	0	29
