Assemblage_Name	2-7748413-143682	1-8856005-4496511	5938661-2-2	2-6128381-3	8273525-7621349-3	2-1266365-3	1674078-2-1	1-2220108-1	7011820-3-7078637	5651021-7194410-1270782	2-7885305-1270782	5827985-3-8190683	6396597-2-3	3-2338383-3	2-4-2493388	9413295-5713577-1270782	6248735-6128381-3	9104846-4-143682	4-837673-6423603	4-8592483-1	4-8626599-3	3-2-3	1-2-4335505	3-8185073-3	4-6724181-3	1464827-3-0	4-2-1500939	3231876-4-3	3559313-1-3	6652238-7621349-3	9413295-4-9333619	5100994-4-1270782	7367320-2-3	2-4-143682	2-737407-143682	5827985-3-0	2-4-3	4-2-7353485	4-8990699-1	4-2-9480375	1-2-1	4-2-2765993	4-3-0	1260061-4-143682	7192562-837673-7483800	2-2-1	2-4-6916402	0-787345-2	4-2-8413664	4-6104783-3	2-8340330-3	3849597-1-3	4-2-1064316	6652238-6272890-3	4-837673-3	2-7194410-1270782	0-2-2	2-4-2856861	2-2170712-143682	9413295-4-1270782	5138994-2-1	4-2-3	4-2-1	3559313-1-5258562	2-7882508-143682	2-2-7072932	2-4-1270782	1-2-4496511	6147432-2-3	5827985-3-7078637	9263013-2-3	2-4-8024483	2-4242436-3	2-7868930-3	4960978-3-5653739	2-8927348-143682	4-2-7538358	4-0-4	4960978-3-2	4-2-7776328	2433045-3-8190683	6396597-2-5533167	4-9679683-4	2-4-4968652	4-2-590978	6652238-7621349-441427	4-2-1901796
assemblage-616-551	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	203	110	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	57
assemblage-418-418	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	13	117	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	186	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	49
assemblage-587-430	0	0	0	0	1	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	17	47	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	175	98	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	44
assemblage-318-446	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	167	27	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	21
assemblage-591-436	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	13	0	0	0	53	0	26	82	0	0	0	38	0	39	0	0	0	0	0	0	0	0	7	0	0	0	16	0	0	0	21	0	73	13	0	0	0	19	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	11	35
assemblage-296-526	0	0	0	0	0	0	0	0	0	0	17	0	0	0	15	0	0	0	0	0	0	10	0	0	0	0	0	0	40	16	0	0	0	12	0	33	39	0	0	0	21	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	12	0	41	25	0	0	0	69	4	0	0	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0	0	55
assemblage-266-508	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	23	143	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	192	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-695-531	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	78	0	6	96	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	139	66	0	0	0	14	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-388-522	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	0	96	0	16	101	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	19	0	0	0	0	8	66	32	0	0	0	24	0	0	0	0	0	0	0	15	0	0	0	5	0	0	0	0	0	0	0	53
assemblage-402-587	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	6	106	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	224	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	39
assemblage-648-678	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	15	0	0	0	53	0	22	54	0	0	0	31	0	31	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	22	0	67	19	0	0	0	47	19	0	8	0	0	0	0	10	0	0	0	14	0	0	0	0	0	0	5	28
assemblage-457-430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	35	0	0	0	37	0	16	49	0	0	0	32	0	32	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	26	0	55	24	0	0	0	42	29	0	0	0	0	0	0	40	0	0	0	13	0	0	0	0	0	0	1	42
assemblage-676-543	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	23	16	0	0	0	59	0	32	73	0	0	0	26	0	38	0	0	0	0	0	0	0	0	15	0	0	0	7	0	0	0	13	0	79	7	0	0	0	28	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	8	40
assemblage-518-329	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	0	78	0	18	96	0	0	0	33	0	7	0	0	0	5	0	0	0	0	7	0	0	0	23	0	0	0	0	0	71	26	0	0	0	20	0	0	0	0	0	0	0	22	0	0	0	9	9	0	0	0	0	0	0	52
assemblage-658-550	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	91	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	84	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	62
assemblage-720-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	27	22	0	11	0	16	0	39	38	0	0	0	17	0	56	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	10	0	45	31	0	0	0	72	8	0	0	0	0	0	0	8	0	0	10	12	0	0	0	0	0	0	0	46
assemblage-413-510	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	86	0	3	75	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5	0	0	0	163	53	0	0	0	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-417-539	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	8	108	0	0	0	0	8	0	0	12	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	198	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	60
assemblage-549-367	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	32	142	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	196	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-649-269	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	33	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	24
assemblage-685-459	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	62	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	191	124	0	0	0	0	0	5	0	0	0	0	0	0	0	22	0	0	0	0	10	0	0	0	0	37
assemblage-405-228	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	76	0	14	82	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	5	0	0	0	128	72	0	0	0	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-405-545	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	124	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	56
assemblage-549-340	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	134	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	201	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-532-424	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	20	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	33
assemblage-559-455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	7	0	0	0	0	0	0	33	21	0	0	0	4	0	35	41	0	0	0	27	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10	0	45	21	0	0	0	63	7	0	0	0	0	0	0	0	0	0	15	28	0	0	0	0	0	0	0	59
assemblage-471-550	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	85	0	21	101	0	0	0	39	0	0	0	0	0	8	0	0	0	0	0	0	0	0	26	0	0	0	0	0	62	31	9	0	0	27	0	0	0	0	0	0	0	14	0	0	0	12	12	0	0	0	0	0	0	32
assemblage-617-323	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	0	0	77	0	9	91	0	0	0	42	0	0	0	0	0	20	0	0	0	0	0	0	0	0	27	0	0	0	0	0	73	23	5	0	0	24	0	0	0	0	0	0	0	23	6	0	0	5	0	0	0	0	0	0	0	53
assemblage-381-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	120	0	0	0	0	16	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	218	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	36
assemblage-457-537	0	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	59	0	5	69	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	155	71	0	0	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	55
assemblage-559-518	0	0	0	0	8	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	9	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	181	122	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	42
assemblage-441-323	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	185	99	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	51
assemblage-572-411	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	19	0	0	0	53	0	20	86	0	0	0	30	0	32	0	0	0	6	0	0	0	0	4	0	0	0	8	0	0	0	14	0	72	14	0	0	0	17	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	11	43
assemblage-470-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0	0	0	18	21	0	0	0	9	0	30	51	0	0	0	33	0	62	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	14	0	49	35	0	0	0	63	5	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	48
assemblage-331-488	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	191	108	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	52
assemblage-456-628	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	88	0	3	93	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	136	61	0	0	0	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-652-467	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	21
assemblage-643-414	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	195	121	0	0	0	0	0	6	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	37
assemblage-595-664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15	103	0	0	0	0	17	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	198	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	35
assemblage-401-535	0	0	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	0	0	0	0	8	0	0	0	0	0	0	29	31	0	0	0	16	0	35	43	0	0	0	25	0	55	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	14	0	48	23	0	0	0	72	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0	6	45
assemblage-334-568	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	96	0	14	88	0	0	0	36	0	0	0	0	0	15	0	0	0	0	0	0	0	0	25	0	0	0	0	0	77	39	0	0	0	21	0	0	0	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	48
assemblage-340-439	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	29
assemblage-617-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	9	0	0	0	10	0	0	27	22	0	0	0	9	0	39	46	0	0	0	22	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	49	22	0	0	0	64	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0	0	42
assemblage-546-560	0	0	0	10	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	33	0	0	0	53	0	14	66	0	0	0	17	0	38	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	18	0	75	29	0	0	0	33	19	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0	0	0	6	26
assemblage-701-642	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	20	23	0	0	0	53	0	18	84	0	0	0	42	0	34	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	72	9	0	0	0	19	4	0	0	0	0	0	0	25	0	0	0	4	0	0	0	0	0	0	11	30
assemblage-644-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	8	0	0	0	48	0	10	76	0	0	0	27	0	52	0	0	0	7	0	0	0	0	5	0	0	0	19	0	0	0	15	0	87	10	0	0	0	28	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	10	45
assemblage-395-617	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	142	0	0	0	0	0	0	0	10	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	206	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-366-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	25	21	0	0	0	12	0	46	48	0	0	0	21	0	69	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	9	0	42	27	0	0	0	56	9	0	0	0	0	0	0	8	0	0	9	22	0	0	0	0	0	0	0	44
assemblage-655-541	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	95	0	24	77	0	0	0	28	0	0	0	0	0	18	0	0	0	0	0	0	0	0	24	0	0	0	0	0	82	33	0	0	0	23	0	0	0	0	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	45
assemblage-493-392	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	17	7	0	0	0	63	0	15	79	0	0	0	33	0	45	0	0	0	0	0	0	0	0	6	0	0	0	11	0	0	0	9	0	80	7	0	0	0	14	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	13	52
assemblage-410-494	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	134	0	0	0	0	0	0	0	10	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	213	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-545-352	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	22	5	0	0	0	57	0	28	83	0	0	0	45	0	41	0	0	0	2	0	0	0	0	9	0	0	0	12	0	0	0	12	0	58	16	0	0	0	20	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17	37
assemblage-528-259	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	33	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	44
assemblage-390-298	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	120	0	0	0	0	0	9	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	45
assemblage-257-556	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	21	132	0	0	0	0	0	0	0	8	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	208	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-380-571	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	172	131	0	0	0	0	0	10	0	0	0	0	0	0	0	13	0	0	0	0	9	0	0	0	0	48
assemblage-565-525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	11	113	0	0	0	0	6	0	0	8	0	0	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	196	95	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	39
assemblage-462-687	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	20	0	0	0	56	0	9	56	0	0	0	27	0	20	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	25	0	68	24	0	0	0	65	20	0	4	0	0	0	0	16	0	0	0	12	0	0	0	0	0	0	8	23
assemblage-395-421	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	199	109	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	70
assemblage-489-343	3	0	0	0	11	0	0	0	0	0	0	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	7	37	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	168	131	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	43
assemblage-627-462	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	22	0	0	0	38	0	17	42	0	0	0	22	0	31	0	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	20	0	62	46	0	0	0	55	20	0	0	0	0	0	0	14	0	0	0	15	0	0	0	0	0	0	0	29
assemblage-584-383	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	16	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	113	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	212	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-546-364	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	87	0	5	65	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	7	0	0	0	136	61	0	0	0	18	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-499-459	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	19	9	0	0	0	61	0	12	94	0	0	0	35	0	26	0	0	0	9	0	0	0	0	9	0	0	0	9	0	0	0	8	0	86	16	0	0	0	20	0	0	0	0	0	0	0	28	0	0	0	4	0	0	0	0	0	0	9	31
assemblage-458-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	25	0	0	0	39	0	26	56	0	0	0	27	0	23	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	26	0	56	27	0	0	0	42	23	0	6	0	0	0	0	17	0	0	0	19	0	0	0	0	0	0	11	41
assemblage-551-626	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	22	9	0	0	0	55	0	14	92	0	0	0	23	0	28	0	0	0	5	0	0	0	0	5	0	0	0	12	0	0	0	13	0	88	13	0	0	0	23	0	0	0	0	0	0	0	20	0	0	0	10	0	0	0	0	0	0	17	30
assemblage-731-334	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	95	0	15	91	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	134	60	0	0	0	14	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-645-438	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	9	43	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	183	103	0	0	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	43
assemblage-416-479	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	0	0	0	17	135	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	201	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-663-438	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	177	14	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	30
assemblage-511-565	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	7	92	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	179	62	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-521-511	0	0	0	0	0	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	6	0	0	0	5	0	0	24	21	0	0	0	8	0	34	43	0	0	0	27	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	0	44	29	0	0	0	81	16	0	0	0	0	0	0	5	0	0	13	19	0	0	0	0	0	0	0	42
