Assemblage_Name	2-6345292-4	3-0-1415202	2-1-5349841	3530954-1-1	580235-3-0	3-2623277-4	3-1-1	3031050-1-3	2-8246421-3	2-4034816-1	2-1-8555	2820048-3-7665263	4-3-4327620	2-8481056-1	2-1-2	2-1-3	2-1-1	4-8100764-0	6587182-3-0	3-2-2	1-1-9139356	1-1-1	2-9716358-1	3-0-9549029	3-2-1	3067872-0-4	2-1-7341837	2-1-8773733	2-1-7693678	4-3-0	4-3-5736744	2-2-2	4-3-9853763	1175756-1-1	2-2-7747954	7733678-0-4	3-7012255-4	474928-8078794-1	2-2853887-1	2-7020053-2	2-4340492-3	2681821-0-9549029	87464-1-1	4-3-1194034	474928-1-1	8884271-3-0	1-4-4	2019335-0-9549029	4-3-5517995	2-1-922797	2-3769745-3	2-167703-3	3601545-3-0	2-1-1655286	4-3-9180618	2866778-1-1	4-3-7665263	4444638-1-1	2-1-4766266	3-0-4	2-1-2944784	4-3-1248306	1-7793523-1	6358459-6345292-4	2984880-3-0	6358459-6345292-5573865	2-1-120722
assemblage-427-494	0	0	0	0	0	0	11	0	0	0	0	0	0	0	112	15	116	0	0	0	0	55	0	0	0	0	0	0	0	17	0	30	0	0	0	15	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	50	10	0	0	9	0	0	10
assemblage-646-432	0	0	0	0	0	0	19	0	9	0	0	0	0	0	113	56	94	0	0	0	0	42	0	0	0	0	0	0	0	21	0	32	0	0	0	5	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	19
assemblage-572-671	0	0	0	0	0	0	12	0	0	0	0	0	0	0	107	79	96	0	0	0	0	34	0	0	0	0	0	0	0	50	0	14	0	0	0	0	0	0	0	0	0	0	0	0	42	0	31	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	7	0	0	0	8
assemblage-621-505	0	0	0	0	0	0	26	0	0	0	0	0	0	0	98	48	118	0	0	0	0	29	0	0	0	0	0	0	0	17	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	8	0	0	15
assemblage-330-531	0	0	0	0	0	0	12	0	0	0	0	0	0	0	100	18	79	0	0	11	0	43	0	0	0	0	0	0	0	42	0	16	14	0	0	0	0	0	0	0	0	0	5	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	5	64	24	0	0	32	0	0	17
assemblage-527-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	34	106	0	0	0	0	42	0	3	0	0	0	0	0	83	0	40	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	27
assemblage-387-565	0	0	0	0	0	0	21	0	10	0	0	0	0	0	118	51	104	0	0	0	0	38	0	0	0	0	0	0	0	14	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	19
assemblage-609-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	189	0	0	0	0	25	0	0	0	0	0	0	0	88	0	22	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-500-400	0	0	0	0	0	0	0	0	0	0	6	0	0	0	126	0	213	0	0	0	0	9	0	0	0	0	0	0	0	87	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12
assemblage-496-588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	38	107	0	0	0	0	44	0	0	0	0	0	0	0	61	0	31	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	23
assemblage-484-666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	8	141	0	0	0	0	42	0	0	0	0	0	0	0	126	0	34	0	0	0	0	0	5	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-462-573	0	0	0	0	0	0	0	0	0	0	6	0	0	0	143	0	220	0	0	0	0	24	0	0	0	0	0	0	0	69	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-746-449	0	0	0	0	0	0	26	0	0	0	0	0	0	0	78	29	90	0	0	0	0	85	0	0	0	0	0	0	0	15	0	38	0	0	0	6	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	50	13	0	0	0	0	0	15
assemblage-362-460	0	0	0	0	0	0	9	0	0	0	0	0	0	0	91	17	132	0	0	0	0	41	0	0	0	0	0	0	0	29	0	37	0	0	0	10	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	50	14	0	0	0	0	0	14
assemblage-424-529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	7	146	0	0	0	0	57	0	0	0	0	0	0	0	112	0	34	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-646-444	0	0	0	0	0	0	22	0	0	0	0	0	0	0	103	14	71	0	0	0	0	35	0	0	0	0	0	0	0	31	0	36	18	0	0	0	0	0	0	0	0	0	6	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	71	18	0	0	29	0	0	30
assemblage-315-462	0	0	0	0	0	0	4	0	0	0	0	0	0	0	109	23	108	0	0	0	0	43	0	0	0	0	0	0	0	31	0	41	5	0	0	6	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	11	0	0	15
assemblage-442-547	0	0	0	0	0	0	11	0	0	0	0	0	0	0	129	11	67	0	0	10	0	34	0	0	0	0	0	0	0	33	0	31	15	0	0	0	0	0	0	0	0	0	9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	81	11	0	0	16	0	0	28
assemblage-462-580	0	0	0	0	0	0	0	0	0	0	0	0	0	6	105	0	211	0	0	0	0	30	0	0	0	0	0	0	0	82	0	41	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-520-613	0	0	0	0	0	0	30	0	0	0	0	0	0	0	85	57	122	0	0	0	0	31	0	0	0	0	0	0	0	25	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	8	0	0	14
assemblage-447-549	0	0	0	0	0	0	17	0	0	0	0	0	0	0	66	32	61	0	0	18	0	52	0	0	8	0	0	0	0	54	0	23	0	0	0	0	0	0	0	0	0	0	15	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	108	0	0	0	15	0	0	16
assemblage-619-552	0	0	0	0	0	6	0	0	0	0	0	0	0	0	69	16	113	0	0	0	0	99	0	0	0	0	0	0	0	103	0	38	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-468-520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	27	105	0	0	0	0	53	0	5	0	0	0	0	0	72	0	31	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	21
assemblage-481-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	15	166	0	0	0	0	27	0	0	0	0	0	0	0	92	0	34	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-530-446	0	0	0	0	0	0	13	0	0	0	0	0	0	0	125	97	87	0	0	0	0	54	0	0	0	0	0	0	0	18	0	12	0	0	0	0	0	0	0	0	0	0	0	0	34	0	16	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	17
assemblage-326-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	29	106	0	0	0	0	39	0	12	0	0	0	0	0	76	0	22	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	0	0	12	0	0	0	13
assemblage-423-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	9	133	0	0	0	0	88	0	0	0	0	0	0	0	94	0	30	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-631-375	0	0	0	0	0	0	0	0	0	0	5	0	0	0	127	0	221	0	0	0	0	19	0	0	0	0	0	0	0	68	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-517-514	0	0	0	0	0	0	0	0	0	0	7	0	0	2	141	0	189	0	0	0	0	23	0	0	0	0	0	0	0	90	0	31	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-543-670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	14	151	0	0	0	0	54	0	0	0	0	0	0	0	115	0	22	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-556-482	0	0	0	0	0	0	13	0	0	0	0	0	0	0	133	76	85	0	0	0	0	43	0	0	0	0	0	0	0	25	0	12	0	0	0	0	0	0	0	0	0	0	0	0	39	0	22	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	3	0	0	0	13
assemblage-504-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	7	161	0	0	0	0	42	0	0	0	0	0	0	0	123	0	21	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-584-478	0	0	0	0	0	0	0	0	0	0	8	0	0	7	92	0	222	0	0	0	0	17	0	0	0	0	0	0	0	94	0	41	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-578-596	0	0	0	0	0	0	0	0	0	10	0	0	0	0	123	40	110	0	0	0	0	34	0	0	0	0	0	0	0	87	0	24	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	25
assemblage-548-431	0	0	0	0	0	0	18	0	10	0	0	0	0	0	89	75	104	0	0	0	0	39	0	0	0	0	0	0	0	23	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	20
assemblage-584-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	225	0	0	0	0	20	0	0	0	0	0	0	0	93	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26
assemblage-539-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	216	0	0	0	0	20	0	0	0	0	0	0	0	107	0	26	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-392-436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	211	0	0	0	0	22	0	0	0	0	0	0	0	110	0	28	0	0	0	0	0	0	0	0	0	0	0	6	28	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-539-478	0	0	0	0	0	0	0	0	0	0	0	0	0	4	125	0	184	0	0	0	0	23	0	0	0	0	0	0	0	97	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
assemblage-735-485	0	0	0	0	0	0	11	0	0	0	0	0	0	0	112	56	85	0	0	0	0	35	0	0	0	0	0	0	0	52	0	13	0	0	0	0	0	0	0	0	0	0	0	0	57	0	28	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	17
assemblage-414-450	0	0	0	0	0	0	0	0	0	0	4	0	0	9	123	0	207	0	0	0	0	20	0	0	0	0	0	0	0	85	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-511-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	6	130	0	0	0	0	49	0	0	0	0	0	0	0	127	0	21	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-708-415	0	0	0	0	0	0	8	0	0	0	0	0	0	0	101	27	82	0	0	7	0	25	0	0	0	0	0	0	0	45	0	25	10	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	92	16	0	0	25	0	0	14
assemblage-494-424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	10	75	0	0	0	0	109	0	0	0	0	0	0	0	101	0	20	0	0	0	0	0	0	0	0	0	15	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	26
assemblage-402-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	167	0	0	0	0	31	0	0	0	0	0	0	0	125	0	21	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-490-273	0	0	0	0	0	0	17	0	0	0	0	0	0	0	90	14	113	0	0	0	0	43	0	0	0	0	0	0	0	26	0	45	0	0	0	5	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	71	6	0	0	0	0	0	18
assemblage-484-480	0	0	0	0	0	0	0	0	0	0	7	0	0	4	150	0	181	0	0	0	0	19	0	0	0	0	0	0	0	84	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-643-624	0	0	0	0	0	0	11	0	0	0	0	0	0	0	99	18	110	0	0	0	0	59	0	0	0	0	0	0	0	25	0	34	0	0	0	7	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	7	0	0	18
assemblage-517-425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	153	0	0	0	0	32	0	0	0	0	0	0	0	115	0	42	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-571-521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	47	99	0	0	0	0	36	0	0	0	0	0	0	0	53	0	24	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	12	0	0	0	26
assemblage-575-628	0	0	0	0	0	0	20	0	9	0	0	0	0	0	128	56	96	0	0	0	0	47	0	0	0	0	0	0	0	24	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	6
assemblage-504-605	0	0	0	0	0	0	0	0	0	0	13	0	0	0	135	0	202	0	0	0	0	21	0	0	0	0	0	0	0	80	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-505-604	0	0	0	0	0	0	21	0	0	0	0	0	0	0	106	14	99	0	0	0	0	57	0	0	0	0	0	0	0	15	0	38	0	0	0	9	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	43	7	0	0	0	0	0	19
assemblage-593-363	0	0	0	0	0	0	16	0	0	0	0	0	0	0	102	27	89	0	0	4	0	25	0	0	0	4	0	0	0	37	0	25	10	0	0	0	0	0	0	0	0	0	13	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	61	20	0	0	22	0	0	22
assemblage-494-568	0	0	0	0	0	0	4	0	0	0	0	0	0	0	73	31	64	0	0	20	0	53	0	0	4	0	0	0	0	66	0	16	5	0	0	0	0	0	0	0	0	0	26	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	83	12	0	0	12	0	0	9
assemblage-485-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	11	110	0	0	0	0	103	0	0	0	0	0	0	0	94	0	27	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-401-274	0	0	0	0	0	6	0	0	0	0	0	0	0	0	91	24	113	0	0	0	0	118	0	0	0	0	0	0	0	74	0	23	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-554-462	0	0	0	0	0	0	0	0	0	12	0	0	0	0	136	24	109	0	0	0	0	40	0	6	0	0	0	0	0	78	0	28	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	0	0	13	0	0	0	19
assemblage-586-332	0	0	0	0	0	0	15	0	0	0	0	0	0	0	64	25	87	0	0	16	0	47	0	0	10	0	0	0	0	56	0	21	0	0	0	0	0	0	0	0	0	0	25	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	101	5	0	0	6	0	0	9
assemblage-459-519	5	0	0	0	0	0	27	0	0	0	0	0	0	0	81	28	66	0	0	28	0	32	0	0	13	0	0	0	0	59	0	15	0	0	0	0	0	0	0	0	0	0	22	0	0	0	13	0	0	0	0	0	0	0	0	0	11	0	0	72	0	0	0	14	0	0	14
assemblage-407-621	0	0	0	0	0	0	7	0	0	0	0	0	0	0	103	72	120	0	0	0	0	52	0	0	0	0	0	0	0	38	0	6	0	0	0	0	0	0	0	0	0	0	0	0	31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	4	0	0	0	17
assemblage-494-697	0	0	0	0	0	0	10	0	0	0	0	0	0	0	117	45	91	0	0	0	0	45	0	6	0	0	0	0	0	37	0	10	0	0	0	0	0	0	0	0	0	0	0	0	49	0	22	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	8	0	0	0	20
assemblage-614-342	0	0	0	0	0	0	0	0	0	0	4	0	0	0	145	0	220	0	0	0	0	11	0	0	0	0	0	0	0	75	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-627-533	0	0	0	0	0	7	0	0	0	0	0	0	0	0	81	15	97	0	0	0	0	102	0	0	0	0	0	0	0	98	0	31	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	17
assemblage-559-406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	228	0	0	0	0	16	0	0	0	0	3	0	0	87	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-459-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	4	137	0	0	0	0	39	0	0	0	0	0	0	0	114	0	36	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-360-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	10	172	0	0	0	0	49	0	0	0	0	0	0	0	123	0	30	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-381-517	0	0	0	0	0	0	16	0	0	0	0	0	0	0	127	9	90	0	0	0	0	60	0	0	0	0	0	0	0	36	0	34	0	0	0	7	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	52	21	0	0	5	0	0	9
assemblage-469-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	181	0	0	0	0	8	0	0	0	0	0	0	0	115	0	36	0	0	0	0	0	0	0	0	0	0	0	13	27	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-528-503	0	0	0	0	0	0	27	0	8	0	0	0	0	0	87	52	116	0	0	0	0	38	0	0	0	0	0	0	0	20	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	10
assemblage-636-465	0	0	0	0	0	0	18	0	0	0	0	0	0	0	86	24	113	0	0	0	0	63	0	0	0	0	0	0	0	21	0	37	7	0	0	5	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	51	10	0	0	3	0	0	18
assemblage-541-555	0	0	0	5	0	0	11	0	0	0	0	0	0	0	121	79	98	0	0	0	0	43	0	0	0	0	0	0	0	28	0	12	0	0	0	0	0	0	0	0	0	0	0	0	49	0	21	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	10
assemblage-541-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	187	0	0	0	0	18	0	0	0	0	0	0	0	105	0	22	0	0	0	0	0	0	0	11	0	0	0	0	26	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-540-418	0	0	0	0	0	0	10	0	0	0	0	0	0	0	101	36	77	0	0	6	0	31	0	0	0	0	0	0	0	39	0	16	13	0	0	0	0	0	0	0	0	0	5	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	9	90	12	0	0	16	0	1	22
assemblage-631-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	27	123	0	0	0	0	51	0	0	0	0	0	0	0	70	0	21	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	0	29
assemblage-483-389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	5	174	0	0	0	0	40	0	0	0	0	0	0	0	121	0	28	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-376-551	0	0	0	0	0	0	28	0	10	0	0	0	0	0	122	50	106	0	0	0	0	34	0	0	0	0	0	0	0	16	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	8
assemblage-364-569	0	0	0	0	0	0	21	0	0	0	0	0	0	0	89	18	114	0	0	0	0	42	0	0	0	0	0	0	0	21	0	30	12	0	0	9	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	48	6	0	0	4	0	0	17
assemblage-438-372	0	0	0	0	0	0	0	0	0	0	9	0	0	0	135	0	197	0	0	0	0	12	3	0	0	0	0	0	0	93	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-474-577	0	0	0	0	0	0	18	0	10	0	0	0	0	0	114	38	90	0	0	0	0	42	0	0	0	0	0	0	0	15	0	41	0	0	0	0	0	0	0	0	0	0	0	0	10	0	68	0	0	0	0	0	0	0	0	0	0	7	0	36	0	0	0	0	0	0	11
assemblage-313-642	0	0	0	0	0	0	16	0	0	0	0	0	0	0	88	42	55	0	0	25	0	41	0	0	10	0	0	0	0	50	0	17	0	0	0	0	0	0	0	0	0	0	21	0	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	81	3	0	0	9	0	0	22
assemblage-445-389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	221	0	0	0	0	21	0	0	0	0	0	0	0	101	0	23	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-610-367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	6	149	0	0	0	0	52	0	0	0	0	0	0	0	96	0	35	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-635-521	0	0	0	0	0	2	0	0	0	0	0	0	0	0	78	17	110	0	0	0	0	94	0	0	0	0	0	0	0	79	0	37	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-454-506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	6	170	0	0	0	0	50	0	0	0	0	0	0	0	96	0	33	0	6	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-617-450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	43	115	0	0	0	0	59	0	0	0	0	0	0	0	51	0	20	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	11	0	0	0	0	0	0	0	0	0	0	9	0	0	5	0	0	0	22
assemblage-508-652	0	0	0	0	0	0	11	0	0	0	0	0	0	0	88	13	104	0	0	0	0	74	0	0	0	0	0	0	0	13	0	33	0	0	0	13	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	60	9	0	0	8	0	0	17
assemblage-510-424	0	0	0	0	0	0	15	0	10	0	0	0	0	0	105	39	123	0	0	0	0	29	0	0	0	0	0	0	0	34	0	22	0	0	0	12	0	0	0	0	0	0	0	0	3	0	63	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	5
assemblage-700-366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	213	0	0	0	0	15	0	0	0	0	0	0	0	76	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	36
assemblage-391-442	0	0	0	0	0	0	23	0	0	0	0	0	0	0	88	15	58	0	0	7	0	29	0	0	0	5	0	0	0	33	0	25	13	0	0	0	0	0	0	0	0	0	12	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	88	27	0	0	27	0	0	18
assemblage-537-564	0	0	0	0	0	0	26	0	4	0	0	0	0	0	105	63	124	0	0	0	0	46	0	0	0	0	0	0	0	14	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	5
assemblage-472-392	2	0	0	0	0	0	23	0	0	0	0	0	0	0	58	21	65	0	0	17	0	60	0	0	14	0	0	0	0	47	0	13	0	0	0	0	0	0	0	0	0	0	24	0	0	0	6	0	0	0	0	0	0	0	0	0	18	0	0	95	0	0	0	20	0	0	17
assemblage-446-389	0	0	0	0	0	0	11	0	0	0	0	0	0	0	90	29	114	0	0	0	0	46	0	0	0	0	0	0	0	18	0	62	0	0	0	4	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	12	0	0	18
assemblage-486-541	6	0	0	0	0	0	13	0	0	0	0	0	0	0	55	29	65	0	0	21	0	48	0	0	10	0	0	0	0	60	0	22	0	0	0	0	0	0	0	0	0	0	46	0	0	0	8	0	0	0	0	0	0	0	0	0	16	0	0	74	0	0	0	13	0	0	14
