Assemblage_Name	0-3-5960757	1-5670622-2	4267247-2-2	9331227-1489243-702450	0-3-1914634	1-4-1034851	4-6560864-3	1084405-1-9410831	4-9332730-3	9326259-1-9410831	668899-0-1	4083542-6678262-4	0-4895173-8246569	0-1-9410831	4-1-3	0-8364436-4	6746964-3-4	9331227-0-389080	4083542-331682-4	9331227-1489243-3911688	4083542-3-4	0-1-2	7191688-3-4	0-1-6737455	4083542-7220265-4	4953351-3-1	887133-3-1	5626659-1-9410831	1-2-7951770	1-2-6888927	0-3-3596329	2594983-1-9410831	4083542-3-6747246	0-2-1	0-3-8246569	2198857-3-5960757	3718048-3-4	1-1731409-2	4083542-9842609-6747246	1-3-1	2012216-3-4	0-1-1236168	4387694-3-4	9331227-0-9548052	2-0-1	4-1-5112150	9331227-0-7771250	0-6144828-1	9331227-0-6713014	2910737-0-9548052	0-3-4	8782577-9443837-3	9331227-1489243-9548052	1-5936326-2	0-5512196-1	4387694-3-854309	4083542-3-6994675	1-2-2	1-2-4	2238867-2-2	1-4-2	1-3-50275	0-1-7415835	2-5080591-1	2-0-7673815	1-9183806-2	0-1825020-9410831	4-9443837-3	1940309-2-1	2-117042-1	1-7517211-2	4-1093652-3	2-0-9548052	4123760-5936326-2
assemblage-542-538	0	0	0	0	0	0	0	0	8	0	0	0	0	59	44	0	0	0	0	0	0	9	0	0	0	0	9	0	8	11	0	0	0	8	0	0	0	0	0	3	0	0	0	39	105	0	0	4	0	0	96	0	0	5	0	0	0	61	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-510-526	0	0	0	0	0	0	0	0	3	0	0	0	0	10	11	0	0	0	0	0	36	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	75	0	0	0	0	0	6	187	0	52	0	0	0	8	41	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	5
assemblage-461-558	0	0	0	0	0	0	0	0	16	0	0	0	0	32	47	6	0	0	0	0	0	8	0	0	0	0	15	0	0	12	0	0	0	15	0	0	0	0	0	0	0	0	0	40	84	0	0	0	0	0	92	0	0	32	14	0	0	57	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-230-538	0	0	0	0	0	0	0	0	10	0	0	0	0	22	13	0	0	0	0	0	42	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	54	0	0	0	0	0	5	158	0	69	0	0	0	7	62	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	8
assemblage-634-469	0	0	0	0	0	0	0	0	39	0	0	0	0	25	58	1	0	0	0	0	0	10	0	0	0	0	17	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	58	45	0	0	0	0	0	137	0	0	12	8	0	0	39	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-464-478	0	0	0	0	0	0	0	0	30	0	0	0	0	25	71	10	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	81	35	0	0	0	0	0	97	0	0	23	8	0	0	52	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-604-694	8	0	0	0	0	0	0	0	53	0	0	0	0	51	40	5	0	0	0	0	0	10	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	12	0	0	0	0	0	126	0	0	17	0	0	0	48	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-575-668	0	0	0	0	0	0	0	0	9	0	0	0	0	54	45	0	0	0	0	0	0	12	0	0	0	0	8	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	40	98	0	0	5	0	0	95	0	0	17	0	0	0	64	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-513-609	0	0	0	0	0	0	0	0	8	0	0	0	0	34	49	12	0	0	0	0	0	27	0	0	0	0	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	57	80	0	0	0	0	0	82	0	0	17	14	0	0	40	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-509-331	7	0	0	0	0	15	0	4	26	0	0	0	17	81	40	0	0	0	0	0	5	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	151	0	18	14	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-573-436	0	0	0	0	0	0	0	0	11	0	0	0	0	36	21	0	0	0	0	0	29	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	52	0	0	0	0	0	0	153	0	62	0	0	0	5	35	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	13
assemblage-535-556	0	0	0	0	0	0	0	0	0	0	0	0	0	52	46	0	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	8	0	0	0	9	94	0	0	0	0	0	37	0	0	22	0	0	0	126	0	0	22	0	0	0	0	0	3	0	0	0	0	0	0	41
assemblage-687-637	8	0	0	0	5	5	0	6	37	0	0	0	13	51	60	0	0	0	0	0	10	0	0	0	0	0	53	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	36	0	0	0	0	0	0	132	0	22	10	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-393-549	0	0	0	0	0	0	7	0	0	0	0	0	0	35	63	0	0	0	0	0	0	15	0	11	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	11	0	0	0	36	93	0	0	0	0	0	20	0	0	9	0	0	0	106	0	0	25	0	0	0	0	0	0	0	0	0	0	0	20	23
assemblage-433-681	0	0	0	0	0	0	0	0	0	0	0	0	0	45	48	0	0	0	0	0	0	43	0	5	0	0	0	0	9	0	0	0	0	23	0	0	0	0	0	6	0	0	0	20	89	0	0	0	0	0	33	0	0	17	0	0	0	116	0	0	27	0	0	0	0	5	0	0	0	0	0	0	0	14
assemblage-561-368	0	0	0	0	0	0	0	0	17	0	0	0	0	54	64	0	0	0	0	0	0	8	0	0	0	0	0	0	7	7	0	0	0	8	0	0	0	0	0	0	0	0	0	39	71	0	0	11	0	0	96	0	0	22	0	0	0	69	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-518-554	0	0	0	0	0	0	0	0	17	0	0	0	0	14	12	0	0	0	4	0	62	0	12	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	45	0	0	0	0	7	0	144	0	67	0	0	0	9	30	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	8
assemblage-467-392	0	0	0	0	11	0	0	0	27	0	0	0	13	86	44	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	155	0	12	14	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-485-380	9	0	0	0	0	0	0	0	45	0	0	0	0	18	48	9	0	0	0	0	0	17	0	0	0	0	47	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	70	14	0	0	0	0	0	141	0	0	11	0	0	0	48	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-487-465	0	0	0	0	0	0	0	0	10	0	0	0	0	27	28	8	0	0	0	0	0	11	0	0	0	0	6	0	0	4	0	0	0	31	0	0	0	0	0	0	0	0	0	41	95	0	0	8	0	0	104	0	0	19	8	0	0	73	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-485-386	0	0	0	0	0	0	0	0	7	0	0	0	0	65	45	0	0	0	0	0	0	11	0	0	0	0	10	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	46	98	0	0	0	0	0	84	0	0	11	0	0	0	74	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-509-612	0	0	0	0	0	0	0	0	0	0	0	0	0	37	68	0	0	0	0	0	0	19	0	9	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	14	0	0	0	19	74	0	0	0	0	0	34	0	0	23	0	0	0	124	0	0	24	0	0	0	0	7	0	0	0	0	0	0	6	29
assemblage-531-470	0	0	0	0	0	0	0	0	19	12	0	0	0	51	27	0	0	0	0	0	66	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	20	0	94	0	68	0	0	5	0	20	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	27
assemblage-562-460	0	0	0	0	0	0	0	0	10	0	0	0	0	59	19	0	0	0	0	0	66	0	13	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	12	27	0	0	0	0	34	0	124	0	40	0	0	4	0	24	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	17
assemblage-358-519	0	0	0	0	0	0	0	0	25	0	0	0	0	18	59	3	0	0	0	0	0	15	0	0	0	0	19	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	79	27	0	0	0	0	0	128	0	0	21	8	0	0	45	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-538-547	0	0	0	0	0	0	0	0	24	0	0	0	0	22	56	12	0	0	0	0	0	2	0	0	0	0	26	0	0	0	0	0	0	10	19	0	0	0	0	0	0	0	0	90	46	0	0	0	0	0	106	0	0	23	8	0	0	42	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-544-495	0	0	0	0	0	0	0	0	19	0	0	0	0	25	9	0	0	0	0	0	67	0	15	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	57	0	0	0	0	6	0	128	0	52	0	0	0	6	32	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	19
assemblage-324-504	9	0	0	0	0	0	0	0	43	0	0	0	10	76	40	7	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	152	0	21	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-532-375	0	0	0	0	0	0	0	0	17	0	0	0	0	47	11	0	0	0	0	0	79	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	0	0	0	0	40	0	115	0	57	0	0	8	0	27	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	18
assemblage-702-733	13	0	0	0	0	0	0	0	44	0	0	0	0	22	41	13	0	0	0	0	0	14	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	10	0	0	0	0	0	130	0	0	28	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-525-380	8	0	0	0	0	10	0	0	34	0	0	0	21	79	39	3	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	153	0	29	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-424-443	0	0	0	0	0	0	0	0	24	0	0	0	0	29	60	14	0	0	0	0	0	24	0	0	0	0	13	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	33	89	0	0	0	0	0	79	0	0	19	7	0	0	36	0	0	30	0	0	0	0	0	0	0	12	0	0	0	0	10
assemblage-620-558	0	0	0	0	0	0	0	0	12	0	0	0	0	74	17	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	11	22	0	0	0	0	24	0	104	0	73	0	0	8	0	12	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	30
assemblage-596-533	0	0	0	0	0	0	0	0	10	0	0	0	0	41	15	0	0	0	0	0	45	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	50	0	0	0	0	0	0	163	0	53	0	0	0	7	58	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	10
assemblage-386-549	0	0	0	0	0	0	0	0	17	0	0	0	0	39	32	0	0	0	0	0	13	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	43	0	0	0	0	0	0	219	0	34	0	0	0	0	14	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22
assemblage-341-494	0	0	0	0	0	0	0	0	24	0	0	0	0	27	59	9	0	0	0	0	0	16	0	0	0	0	18	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	63	45	0	0	0	0	0	128	0	0	23	0	0	0	33	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-427-494	0	0	0	0	0	0	0	0	26	0	0	0	0	30	50	8	0	0	0	0	0	9	0	0	0	0	14	0	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0	35	81	0	0	0	0	0	88	0	0	19	14	0	0	48	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-646-432	0	0	0	0	0	0	0	0	40	0	0	0	0	21	46	22	0	0	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	92	23	0	0	0	0	0	121	0	0	13	14	0	0	35	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-572-671	9	0	0	0	0	0	0	0	33	0	0	0	0	38	26	7	0	0	0	0	0	13	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	14	0	0	0	0	0	169	0	0	18	0	0	0	48	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-621-505	0	0	0	0	0	0	0	0	32	0	0	0	0	33	42	11	0	0	0	0	0	18	0	0	0	0	11	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	0	81	43	0	0	0	0	0	111	0	0	22	10	0	0	34	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-330-531	0	0	0	0	0	0	0	0	3	0	0	0	0	59	36	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	0	0	5	0	0	0	44	93	0	0	6	0	0	82	0	0	15	0	0	0	80	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-527-553	5	0	0	0	0	14	0	0	26	0	0	0	16	68	49	4	0	0	0	0	6	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	143	0	20	5	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-387-565	0	0	0	0	0	0	0	0	28	0	0	0	0	21	55	6	0	0	0	0	0	11	0	0	0	0	16	0	0	0	0	0	0	14	16	0	0	0	0	0	0	0	0	77	37	0	0	0	0	0	124	0	0	12	11	0	0	47	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-609-260	0	0	0	0	0	0	0	0	13	0	0	0	0	14	9	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	12	67	0	0	0	0	8	0	136	0	50	0	0	0	5	30	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	15
assemblage-500-400	0	0	0	0	0	0	0	0	15	0	0	0	0	39	21	0	0	0	0	0	54	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0	22	0	126	0	75	0	0	8	0	30	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	15
assemblage-496-588	0	0	0	0	0	11	0	0	53	0	0	0	10	65	55	0	0	0	0	0	5	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	124	0	18	7	0	0	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	28
assemblage-484-666	0	0	0	0	0	0	0	0	13	0	0	0	0	29	14	0	0	0	0	0	38	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	49	0	0	0	0	0	6	166	0	54	0	0	0	5	50	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	11
assemblage-462-573	0	0	0	0	0	0	0	0	18	0	0	0	0	47	17	0	0	0	0	0	70	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	19	33	0	0	0	0	29	0	105	0	56	0	0	16	0	19	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	15
assemblage-746-449	0	0	0	0	0	0	0	0	12	0	0	0	0	38	51	6	0	0	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	40	72	0	0	6	0	0	101	0	0	25	26	0	0	46	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-362-460	0	0	0	0	0	0	0	0	8	0	0	0	0	25	56	3	0	0	0	0	0	17	0	0	0	0	19	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	55	62	0	0	5	0	0	113	0	0	36	5	0	0	42	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-424-529	0	0	0	0	0	0	0	0	12	0	0	0	0	30	18	0	0	0	0	0	57	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	86	0	0	0	0	0	6	127	0	51	0	0	0	9	38	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	10
assemblage-646-444	0	0	0	0	0	0	0	0	7	0	0	0	0	63	44	0	0	0	0	0	0	16	0	0	0	0	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	0	50	100	0	0	0	0	0	87	0	0	13	0	0	0	73	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-315-462	0	0	0	0	0	0	0	0	13	0	0	0	0	25	59	8	0	0	0	0	0	28	0	0	0	0	7	0	0	0	0	0	0	20	6	0	0	0	0	0	0	0	0	37	84	0	0	0	0	0	93	0	0	20	12	0	0	48	0	5	28	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-442-547	0	0	0	0	0	0	0	0	9	0	0	0	0	46	68	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	16	0	0	0	0	0	8	0	0	0	34	98	0	0	5	0	0	97	0	0	19	0	0	0	60	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-462-580	0	0	0	0	0	0	0	0	18	0	0	0	0	55	27	0	0	0	0	0	57	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	46	0	110	0	53	0	0	10	0	18	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	18
assemblage-520-613	0	0	0	0	0	0	0	0	40	0	0	0	7	40	54	8	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	60	44	0	0	0	0	0	115	0	0	19	14	0	0	38	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-447-549	0	0	0	0	0	0	0	0	0	0	0	0	0	53	60	0	0	0	0	0	0	24	0	18	0	0	0	0	15	0	0	0	0	11	0	0	0	0	0	5	0	0	0	27	76	0	0	0	0	0	31	0	0	4	0	0	0	111	0	0	37	0	0	0	0	0	3	0	0	0	0	0	0	25
assemblage-619-552	0	0	0	0	0	0	0	0	18	0	0	0	13	41	25	0	0	0	0	0	15	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	8	0	0	0	207	0	40	0	0	0	0	21	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	13
assemblage-468-520	5	0	0	0	0	2	0	0	24	0	0	0	36	63	41	6	0	0	0	0	15	0	0	0	0	0	49	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	33	0	0	0	0	0	0	154	0	14	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-481-478	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	42	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	65	0	0	0	0	0	2	148	0	45	0	0	0	10	46	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	16
assemblage-530-446	5	0	0	0	0	0	0	0	31	0	0	0	5	42	46	7	0	0	0	0	0	16	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	17	0	0	0	0	0	115	0	0	14	0	0	0	51	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-326-573	8	0	0	0	0	5	0	0	30	0	0	0	22	66	28	4	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	152	0	13	8	0	0	0	28	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	25
assemblage-423-730	0	0	0	0	0	0	0	0	24	0	0	0	5	37	18	0	0	0	0	0	24	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	51	0	0	0	0	0	0	220	0	41	0	0	0	0	14	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	12
assemblage-631-375	0	0	0	0	0	0	0	0	13	0	0	0	0	60	20	0	0	0	0	0	64	0	7	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	30	0	0	0	0	26	0	115	0	49	0	0	10	0	23	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	11
assemblage-517-514	0	0	0	0	0	0	0	0	18	0	0	0	0	69	10	0	0	0	0	0	71	0	11	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6	15	0	0	0	0	23	0	113	0	54	0	0	0	0	20	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	27
assemblage-543-670	0	0	0	0	0	0	0	0	7	0	0	0	0	8	36	0	0	0	0	0	68	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	71	0	0	0	0	0	0	135	0	55	0	0	0	9	38	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	9
assemblage-556-482	11	0	0	0	0	0	0	0	41	0	0	0	8	49	47	7	0	0	0	0	0	5	0	0	0	0	37	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	59	5	0	0	0	0	0	140	0	0	13	0	0	0	48	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-504-504	0	0	0	0	0	0	0	0	10	0	0	0	0	36	9	0	0	0	0	0	43	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	87	0	0	0	0	0	0	132	0	40	0	0	0	6	42	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	6
assemblage-584-478	0	0	0	0	0	0	0	0	9	0	0	0	0	59	21	0	0	0	0	0	58	0	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	36	0	132	0	46	0	0	0	0	27	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	21
assemblage-578-596	8	0	0	0	0	0	0	0	37	0	0	0	13	76	44	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	172	0	22	0	0	0	0	10	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	30
assemblage-548-431	0	0	0	0	0	0	0	0	41	0	0	0	0	33	47	11	0	0	0	0	0	14	0	0	0	0	19	0	0	0	0	0	0	10	25	0	0	0	0	0	0	0	0	73	32	0	0	0	0	0	116	0	0	13	1	0	0	37	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-584-407	0	0	0	0	0	0	0	0	24	0	0	0	0	68	22	0	0	0	0	7	74	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	25	0	0	0	0	38	0	95	0	51	0	0	4	0	26	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	13
assemblage-539-470	0	0	0	0	0	0	0	0	29	0	0	0	0	23	15	0	0	0	12	0	51	0	3	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	18	69	0	0	0	0	3	0	105	0	47	0	0	0	9	24	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	13
assemblage-392-436	0	0	0	0	0	0	0	0	19	0	0	0	0	27	7	0	0	0	5	0	70	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	14	40	0	0	0	0	0	0	150	0	44	0	0	0	13	27	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	19
assemblage-539-478	0	0	0	0	0	0	0	0	20	6	0	0	0	47	15	0	0	0	0	0	80	0	7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	8	29	0	0	0	0	34	0	102	0	68	0	0	9	0	24	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	7
assemblage-735-485	0	0	0	0	0	0	0	0	36	0	0	0	6	20	49	10	0	0	0	0	0	9	0	0	0	0	49	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	61	12	0	0	0	0	0	136	0	0	18	0	0	0	52	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-414-450	0	0	0	0	0	0	0	0	18	0	0	0	0	58	20	0	0	0	0	0	53	0	13	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	16	32	0	0	0	0	34	0	90	0	47	0	0	9	0	26	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	19
assemblage-511-498	0	0	0	0	0	0	0	0	7	0	0	0	0	36	11	0	0	0	0	0	51	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	66	0	0	0	0	0	8	159	0	53	0	0	0	3	48	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	4
assemblage-708-415	0	0	0	0	0	0	0	0	6	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	11	0	0	0	0	0	9	0	0	0	40	104	0	0	9	0	0	91	0	0	13	0	0	0	55	0	0	34	0	0	0	0	7	0	0	0	0	0	0	0	12
assemblage-494-424	0	0	0	0	0	0	0	0	10	0	0	0	0	49	17	0	0	0	0	0	24	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	74	0	0	0	0	0	0	167	0	45	3	0	0	0	29	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	23
assemblage-402-661	0	0	0	0	0	0	0	0	21	0	0	0	0	6	11	0	0	0	0	0	44	0	11	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	48	0	0	0	0	4	0	142	0	54	0	0	0	9	34	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	19
assemblage-490-273	0	0	0	0	0	0	0	0	13	0	0	0	0	35	44	3	0	0	0	0	0	6	0	0	0	0	6	0	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0	43	90	0	0	0	0	0	83	0	0	17	11	0	0	56	0	0	44	0	0	4	0	0	0	0	0	0	0	0	0	21
assemblage-484-480	0	0	0	0	0	0	0	0	13	0	0	0	0	42	18	0	0	0	0	0	73	0	17	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	15	31	0	0	0	0	32	0	115	0	60	0	0	0	0	15	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	26
assemblage-643-624	0	0	0	0	0	0	0	0	5	0	0	0	0	41	33	0	0	0	0	0	0	19	0	0	0	0	12	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	31	66	0	0	0	0	0	118	0	0	23	31	0	0	62	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-517-425	0	0	0	0	0	0	0	0	34	0	0	0	0	16	2	0	0	0	0	0	57	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	38	0	0	0	0	5	0	129	0	68	0	0	0	11	36	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	15
