Assemblage_Name	1225544-2-4241819	1-1-3967255	2311512-3-3	4-2-2	1-1-625855	4-2-8227247	1225544-8467187-2	2311512-7415820-3	4-2-8722902	2433707-1-3462151	7049325-1-1273541	1225544-2-4635812	3-1-1	2433707-1-8722668	1225544-8421260-6909933	1554379-1-1	8927796-3-2780017	2-8214653-3	4-2-1750078	2311512-3-9991796	1-1-1	1-4040538-4	1225544-1942560-5270602	3571890-3-1	1173418-3-1	6397018-3-3	2-4390420-3	1225544-2-2	8459990-3-3	5041593-2-2	1-0-5856384	1-5095777-1	0-3-3	9720902-2-2	2311512-1493648-2153494	4-3-1	0-1-5575467	4-4-4	2-3-3	2311512-2043509-3	4-1083281-839411	2113960-3-3	7452517-2-2	4-3974182-8227247	1-1890683-4	1-5716824-1	1-1-9020429	1-1-8557310	1-3142481-1	1238930-1-1273541	3383295-2-2	4-2-9552768	8927796-3-3	2433707-4980825-3462151	1-8834883-4	2-3-832962	9081921-3-1	2433707-4980825-8167389	1-1-5101159	3-0-433989	1-1-9896181	4-2-839411	1-0-4	4812388-0-4	1-0-4401789	475834-2-9552768	1-9154783-1	2433707-7578169-3462151	1-2437515-4	6124420-1-1	1-1-91153	2-4134137-3	1-6496854-1	5274824-1-8557310	4-2-4032186	1-3588763-1	3473890-5095777-1	5389461-2-2174818	0-3-9890276	4-5261196-1	3-2-7758887	4-4-2	1-1-1117122	8934506-1-1	8846108-2-2	1-2536769-1	5389461-2-2	1-1384089-1
assemblage-641-489	0	0	12	0	41	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	23	0	0	0	25	0	0	13	70	0	0	13	0	0	0	0	0	0	0	0	0	0	14	0	0	6	13	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-616-551	0	0	29	0	0	0	0	0	0	4	12	0	0	0	0	12	0	0	0	0	146	14	0	0	0	0	0	81	0	0	0	0	0	0	0	25	0	0	80	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	54
assemblage-418-418	0	0	9	0	17	0	0	0	0	7	25	0	0	0	0	8	0	0	0	0	217	7	0	0	0	0	0	20	0	0	0	0	0	0	11	63	0	0	53	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11	0	0	0	25
assemblage-587-430	0	0	27	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	101	7	0	0	0	0	0	136	0	0	0	0	0	0	0	12	0	0	30	0	0	0	11	0	0	0	0	7	0	0	8	0	0	15	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	52
assemblage-318-446	0	0	25	0	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	0	81	0	0	0	0	0	0	64	35	0	0	49	0	0	6	77	0	0	6	0	0	0	0	0	0	13	0	0	0	12	0	0	0	57	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	39
assemblage-591-436	0	0	38	59	0	0	0	0	0	34	0	0	0	5	0	0	0	0	10	0	48	0	0	0	0	0	0	62	0	0	0	0	0	0	0	30	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	15	0	11	0	0	19	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	38
assemblage-296-526	0	0	19	123	0	0	0	0	0	34	0	0	10	0	0	0	0	0	0	0	38	0	0	0	0	0	0	9	0	0	0	0	11	0	0	28	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	24	0	0	9	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	19	0	0	0	0	0	36
assemblage-266-508	0	0	16	0	28	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	26	0	0	0	45	0	0	5	88	0	0	8	0	0	0	0	0	0	5	0	0	11	9	0	0	0	17	0	6	0	0	0	0	0	22	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
assemblage-695-531	6	0	34	23	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	106	4	0	0	0	0	0	98	0	0	0	0	0	0	0	22	0	0	53	0	0	0	0	0	0	0	0	3	0	0	0	21	0	20	0	0	10	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	22
assemblage-388-522	13	0	24	69	0	0	0	0	0	14	0	6	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	88	0	0	0	0	0	0	0	9	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	20	0	3	0	0	20	0	0	0	0	0	70	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-402-587	0	0	12	0	26	0	0	0	0	19	13	0	0	0	0	3	0	0	0	0	196	6	0	0	0	0	0	25	0	0	0	0	0	0	10	66	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	24
assemblage-648-678	0	0	25	107	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	27	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	35	0	0	13	0	0	129	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	40
assemblage-457-430	0	0	22	87	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	23	0	0	0	0	0	0	0	20	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	26	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	52
assemblage-676-543	3	0	38	87	0	0	0	0	0	36	0	0	0	5	0	0	0	0	9	0	70	0	0	0	0	0	0	62	0	0	0	0	0	0	0	23	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	21	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	23
assemblage-518-329	5	0	23	64	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	84	0	0	0	0	0	0	0	15	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	30	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-658-550	0	0	24	0	0	0	0	0	0	6	19	0	0	0	0	6	0	0	0	0	141	10	0	0	0	0	0	70	0	0	0	0	0	0	0	36	0	0	82	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	40
assemblage-720-545	0	0	15	130	0	0	0	0	0	32	0	0	7	0	0	0	0	0	0	0	47	0	0	0	0	0	0	3	0	0	0	0	11	0	0	27	0	5	14	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	6	0	20	0	0	10	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	40
assemblage-413-510	13	0	29	28	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	97	0	0	0	0	0	0	0	16	0	0	56	0	0	0	0	0	0	0	0	6	0	0	0	15	0	12	0	0	7	0	0	0	0	0	39	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	27
assemblage-417-539	0	0	20	0	21	0	0	0	0	8	15	0	0	0	0	12	0	0	0	0	199	8	0	0	0	0	0	35	0	0	0	0	0	0	11	61	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	34
assemblage-549-367	0	0	18	0	19	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	31	0	0	0	34	0	0	12	74	0	0	14	0	0	0	0	0	0	8	0	0	10	8	0	0	0	12	0	0	0	0	0	0	8	25	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-649-269	0	0	16	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	89	22	0	0	45	0	0	0	66	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	38	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	44
assemblage-685-459	0	0	28	0	0	0	0	0	0	3	8	0	0	0	0	10	0	0	0	0	150	14	0	0	0	0	0	65	0	0	0	0	0	0	0	20	0	0	95	0	7	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	45
assemblage-405-228	4	0	44	20	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	90	9	0	0	0	0	0	85	0	0	0	0	0	0	0	21	0	0	77	0	0	0	0	0	0	0	0	9	0	0	0	16	0	12	0	0	14	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	28
assemblage-405-545	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	142	10	0	0	0	0	0	92	0	0	0	0	0	0	0	30	0	0	75	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	65
assemblage-549-340	0	0	14	0	41	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	24	0	0	0	26	0	0	9	59	0	0	8	0	0	0	0	0	0	20	0	0	0	15	0	0	0	20	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-532-424	0	0	21	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	83	8	0	0	48	0	0	0	86	0	0	0	0	0	0	0	0	0	9	0	0	0	17	0	0	0	32	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	56
assemblage-559-455	0	0	9	127	0	0	0	0	0	17	0	0	6	0	0	0	0	0	0	0	34	0	0	0	0	0	0	9	0	0	0	0	3	0	0	33	0	13	10	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	23	0	34	0	0	9	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	35
assemblage-471-550	0	0	22	55	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	92	0	0	0	0	0	0	0	23	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	23	0	7	0	0	20	0	0	0	0	0	61	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
assemblage-617-323	5	0	29	66	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	86	0	0	0	0	0	0	0	13	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	24	0	7	0	0	27	0	0	0	0	0	59	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
assemblage-381-447	0	0	15	0	15	0	0	0	0	21	11	0	0	0	0	2	0	0	0	0	202	0	0	0	0	0	0	34	0	0	0	0	0	0	6	63	0	0	49	0	0	0	0	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	44
assemblage-457-537	17	0	22	23	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	115	12	0	0	0	0	0	106	0	0	0	0	0	0	0	13	0	0	47	0	0	0	0	0	0	0	0	5	0	0	0	15	0	19	0	0	9	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	33
assemblage-559-518	0	0	33	0	0	0	0	0	0	26	0	0	0	0	0	7	0	0	0	0	90	4	0	0	0	0	0	102	0	0	0	0	0	0	0	24	0	0	85	0	0	0	14	0	0	0	0	7	0	0	7	7	0	14	0	0	7	0	0	0	0	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	32
assemblage-441-323	0	0	23	0	0	0	0	0	0	6	13	0	0	0	0	7	0	0	0	0	139	15	0	0	0	0	0	87	0	0	0	0	0	0	0	40	0	0	70	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	51
assemblage-572-411	0	0	41	69	0	0	0	0	0	41	0	0	0	7	0	0	0	0	0	0	68	0	0	0	0	0	0	60	0	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	23	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	38
assemblage-470-601	0	0	17	91	0	0	0	0	0	25	0	0	4	0	0	0	0	0	0	0	43	0	0	0	0	0	0	5	0	0	0	0	18	0	0	45	0	8	22	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	14	0	42	0	0	7	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	20	0	0	0	0	0	28
assemblage-331-488	0	0	33	0	0	0	0	0	0	11	7	0	0	0	0	3	0	0	0	0	135	9	0	0	0	0	0	72	0	0	0	0	0	0	0	26	0	0	99	0	0	0	0	0	0	0	8	9	0	0	10	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	46
assemblage-456-628	13	0	31	10	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	88	3	0	0	0	0	0	142	0	0	0	0	0	0	0	25	0	0	47	0	0	0	0	0	0	0	0	8	0	0	0	13	0	11	0	0	11	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	26
assemblage-652-467	0	0	18	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	88	17	0	0	39	0	0	0	66	0	0	0	0	0	0	0	0	0	8	0	0	0	14	0	0	0	52	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	58
assemblage-643-414	0	0	35	0	0	0	0	0	0	8	13	0	0	0	0	13	0	4	0	0	143	12	0	0	0	0	0	79	0	0	0	0	0	0	0	21	0	0	82	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	43
assemblage-595-664	0	0	11	0	14	0	0	0	0	13	18	0	0	0	0	14	0	0	0	0	197	2	0	0	0	0	0	23	0	0	0	0	0	0	9	62	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	48
assemblage-401-535	0	0	22	99	0	0	0	0	0	27	0	0	5	0	0	0	0	0	0	0	35	0	0	0	0	0	0	10	0	0	0	0	5	0	0	30	0	12	13	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	13	0	40	0	0	17	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	13	0	0	0	0	0	24
assemblage-334-568	9	0	22	51	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	74	0	0	0	0	0	0	0	26	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5	0	0	34	0	0	0	0	0	57	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
assemblage-340-439	0	0	14	0	0	0	0	0	0	24	0	0	0	0	0	0	7	0	0	0	93	0	0	0	0	0	0	67	18	0	0	42	0	0	5	80	0	0	0	0	0	0	0	0	0	8	0	0	0	14	0	0	0	45	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	54
assemblage-617-545	0	0	11	110	0	0	0	0	7	16	0	0	14	0	0	0	0	0	0	0	25	0	0	0	0	0	0	17	0	0	0	0	4	0	0	25	0	0	23	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	6	0	48	0	0	8	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	17	0	0	0	0	0	32
assemblage-546-560	0	0	44	89	0	0	0	0	0	38	0	0	8	0	0	0	0	0	0	0	41	0	0	0	0	0	0	22	0	0	0	0	0	0	0	24	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	40	0	0	3	0	0	110	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	35
assemblage-701-642	0	0	22	63	0	0	0	0	0	32	0	0	0	0	0	0	0	0	12	0	52	0	0	0	0	0	0	71	0	0	0	0	0	0	0	26	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	17	0	0	28	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	37
assemblage-644-557	0	0	38	96	0	0	0	0	0	30	0	0	0	3	0	0	0	0	0	0	59	0	0	0	0	0	0	61	0	0	0	0	0	0	0	22	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	25	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	41
assemblage-395-617	0	0	19	0	31	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	27	0	0	0	33	0	0	10	66	0	0	20	0	0	0	0	0	0	0	0	0	9	8	0	0	0	7	0	0	0	0	6	0	0	26	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-366-456	0	0	16	116	0	0	0	0	9	19	0	0	13	0	0	0	0	0	0	0	30	0	0	0	0	0	0	4	0	0	0	0	4	0	0	37	0	10	23	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	10	0	33	0	0	11	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	27
assemblage-655-541	6	0	14	49	0	0	4	0	0	24	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	118	0	0	0	0	0	0	0	16	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	15	0	13	0	0	15	0	0	0	0	0	52	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-493-392	0	0	38	69	0	0	0	0	0	33	0	0	0	8	0	0	0	0	9	0	52	0	0	0	0	0	0	79	0	0	0	0	0	0	0	23	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	19	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38
assemblage-410-494	0	0	8	0	39	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	27	0	0	0	23	0	0	4	78	0	0	16	0	0	0	0	0	0	8	0	0	11	14	0	0	0	9	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-545-352	0	0	44	57	0	0	0	0	0	40	0	0	0	5	0	0	0	0	6	0	66	0	0	0	0	0	0	69	0	0	0	0	0	0	0	35	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	17	0	13	0	0	30	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-528-259	0	0	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	64	25	0	0	46	0	0	5	51	0	0	0	0	0	0	0	0	0	11	0	0	0	21	0	0	0	73	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	8	0	0	0	0	39
assemblage-390-298	0	0	21	0	0	0	0	0	0	9	10	0	0	0	0	7	0	0	0	0	151	12	0	0	0	0	0	79	0	0	0	0	0	0	0	32	0	0	96	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	45
assemblage-257-556	0	0	15	0	20	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	29	0	0	0	21	0	0	9	72	0	0	13	0	0	0	0	0	0	7	0	0	8	10	0	0	0	10	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
assemblage-380-571	0	0	30	0	3	0	0	0	0	7	16	0	0	0	0	0	0	0	0	0	151	15	0	0	0	0	0	91	0	0	0	0	0	0	0	18	0	0	60	0	8	0	0	5	0	0	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	41
assemblage-565-525	0	0	16	0	12	0	0	0	0	14	11	0	0	0	0	7	0	0	0	0	197	0	0	0	0	0	0	23	0	0	0	0	0	0	0	59	0	0	53	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	52
assemblage-462-687	0	0	18	120	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	30	0	0	7	0	0	0	0	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	16	11	0	24	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	41
assemblage-395-421	0	0	29	0	0	0	0	0	0	7	13	0	0	0	0	14	0	0	0	0	112	21	0	0	0	0	0	73	0	0	0	0	0	0	0	28	0	0	92	0	3	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	43
assemblage-489-343	0	0	33	0	0	0	0	0	0	34	0	0	0	0	0	5	0	0	0	0	115	7	0	0	0	0	0	113	0	0	0	0	0	0	0	15	0	0	67	0	0	0	16	0	0	0	0	7	0	0	0	4	0	7	0	0	9	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	38
assemblage-627-462	0	0	18	114	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	41	0	0	0	0	0	0	0	31	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	12	4	0	29	0	0	0	0	0	91	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	29
assemblage-584-383	0	0	16	0	24	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	29	0	0	0	33	0	0	13	76	0	0	10	0	0	0	0	0	0	12	0	0	0	6	0	0	0	14	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	44
assemblage-546-364	12	0	27	22	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	111	10	0	0	0	0	0	112	0	0	0	0	0	0	0	25	0	0	59	0	0	0	0	0	0	0	0	3	0	0	0	19	0	15	0	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-499-459	0	0	39	80	0	0	0	0	0	24	0	0	0	6	0	0	0	0	10	0	50	0	0	0	0	0	0	68	0	0	0	0	0	0	0	28	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	17	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	34
assemblage-458-568	0	0	29	100	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	36	0	0	0	0	0	0	0	24	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	18	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	34
assemblage-551-626	0	0	39	57	0	0	0	0	0	34	0	0	0	9	0	0	0	0	7	0	56	0	0	0	0	0	0	75	0	0	0	0	0	0	0	33	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	16	0	12	0	0	31	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29
assemblage-731-334	9	0	23	22	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	106	0	0	0	0	0	0	0	30	0	0	63	0	0	5	0	0	0	0	0	10	0	0	0	16	0	8	0	0	7	0	0	0	0	7	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	31
assemblage-645-438	0	0	40	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	104	5	0	0	0	0	6	130	0	0	0	0	0	0	0	13	0	0	46	0	0	0	7	0	0	0	0	13	0	0	5	0	0	17	0	0	5	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	37
assemblage-416-479	0	0	20	0	22	0	0	0	0	21	0	0	0	0	0	2	0	0	0	0	165	0	0	0	0	0	0	20	0	0	0	36	0	0	13	87	0	0	15	0	0	0	0	0	0	0	0	0	4	10	0	0	0	13	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-663-438	0	0	38	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	74	13	0	0	33	0	0	6	73	0	0	12	0	0	0	0	0	0	11	0	0	0	12	0	0	0	41	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	55
