Assemblage_Name	0-3-6919629	0-0-8410293	3-3-0	2-1-1242045	0-5007795-2	4-1-0	4-3335436-0	1-3-1702144	4-1-4235434	1-3-8641243	657263-3-1	0-3-2	4-9360655-0	0-238895-2	4-503996-0	4-824246-0	0-3-3630941	4-1540791-0	0-5241989-2	4-0-0	4-2489772-0	0-0-8410874	0-0-3	3522532-3-2	90627-1-7835004	5562640-1-0	1-3-7931772	1-3-1	9567912-3-4	0-7291174-2	1-8652687-1	3-0-0	0-3892850-3	4-7495274-0	1-6736386-1	0-3-8031668	4-2-2	3-0-2607942	0-3-4	0-3-2897862	1-8444986-1	3-0-7826560	2-1-3	0-6228842-3	0-3-4028395	6627746-3-1	0-3-9323035	4-1-5151706
assemblage-395-421	0	0	0	0	0	159	0	0	0	0	0	109	0	0	15	0	0	0	0	0	0	0	59	0	0	6	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	20	0	8
assemblage-489-343	0	0	0	0	0	145	0	0	0	0	0	166	0	0	16	0	6	0	0	0	0	0	31	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	20	0	9
assemblage-627-462	0	0	4	0	0	51	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	108	0	0	0	8	0	0	0	0	0	0	28	0	9	0	25	0	0	0	0	13
assemblage-584-383	0	0	0	0	0	125	0	0	28	0	0	112	0	0	54	0	0	0	0	0	0	0	93	0	32	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	1
assemblage-546-364	0	0	0	0	0	90	0	0	0	0	0	182	0	0	7	0	7	0	0	0	0	0	49	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	15	0	10
assemblage-499-459	0	0	0	0	0	81	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	141	0	0	0	5	0	0	0	0	0	0	3	0	45	0	24	0	0	0	0	5
assemblage-458-568	0	0	0	0	0	45	0	0	0	10	0	177	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	91	0	0	0	18	0	0	0	0	0	0	21	0	11	0	38	0	0	0	0	11
assemblage-551-626	0	0	0	0	0	88	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	111	0	0	0	15	0	0	0	0	0	0	10	0	18	0	20	0	0	0	0	1
assemblage-731-334	0	0	0	0	0	100	0	0	0	0	0	168	0	0	0	0	11	0	0	0	0	0	34	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	28	0	11
assemblage-645-438	0	0	0	0	0	178	0	0	0	0	0	150	0	0	7	0	10	0	0	0	0	0	19	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	32	0	7
assemblage-416-479	0	0	0	0	0	97	0	0	33	0	0	125	0	0	41	0	0	0	0	0	0	0	80	0	29	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	4
assemblage-663-438	0	0	0	0	0	126	0	0	45	0	0	86	0	0	65	0	0	0	0	0	0	0	86	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	20
assemblage-511-565	0	0	0	0	0	107	0	0	0	0	0	166	0	0	7	0	8	0	0	0	0	0	36	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	21	0	9
assemblage-521-511	0	0	29	0	0	47	0	0	0	0	0	156	0	0	0	0	0	0	0	9	0	0	44	0	0	0	0	138	0	0	0	12	0	0	0	0	3	0	24	0	9	0	10	0	0	0	0	19
assemblage-618-649	0	0	0	0	0	183	0	0	0	0	0	111	0	0	22	0	0	0	0	0	0	0	76	0	6	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	16
assemblage-305-539	0	0	0	0	0	181	0	0	0	0	0	158	0	0	6	0	0	0	0	0	0	0	48	0	0	5	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	8	0	7
assemblage-576-492	0	0	0	0	0	99	0	0	0	0	0	141	0	0	0	0	3	0	0	0	0	0	41	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	13
assemblage-454-498	0	0	0	0	0	61	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	84	0	0	0	15	0	0	0	0	0	0	18	0	12	0	28	0	0	0	0	22
assemblage-387-655	0	0	0	0	0	142	0	0	0	0	0	134	0	0	15	0	0	0	0	0	0	0	70	0	7	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	4
assemblage-565-418	0	0	0	0	0	103	0	0	0	0	0	183	0	0	0	0	13	0	0	0	0	0	19	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	0	6
assemblage-441-399	0	0	0	0	0	118	0	0	0	0	0	148	0	0	0	0	5	0	0	0	0	0	34	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	19	0	4
assemblage-659-658	0	0	0	0	0	182	0	0	0	0	0	139	0	0	12	0	18	0	0	0	0	0	41	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	19	0	3
assemblage-328-461	0	0	0	0	0	121	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	14
assemblage-405-561	0	0	35	0	0	36	0	0	0	0	0	162	0	0	0	0	0	0	0	10	0	0	25	0	0	0	0	132	0	0	0	13	0	0	0	0	0	0	35	0	10	0	21	0	0	0	0	21
assemblage-392-423	0	0	0	0	0	111	0	0	0	0	0	136	0	0	0	0	13	0	0	0	0	0	31	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	7
assemblage-662-436	0	0	0	0	0	78	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	79	0	0	0	15	0	0	0	0	0	0	35	0	9	0	36	0	0	0	0	20
assemblage-342-496	0	0	0	5	0	163	0	0	0	0	0	114	0	0	13	0	0	0	0	0	0	0	82	0	8	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	12
assemblage-496-480	0	0	0	0	0	61	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	110	0	0	0	9	0	0	0	0	0	0	13	0	44	0	27	0	0	0	0	7
assemblage-577-441	0	0	0	0	0	132	0	0	0	0	0	136	0	0	8	0	0	0	0	0	0	0	71	0	0	13	0	83	0	0	0	0	0	0	0	10	0	0	0	0	0	0	29	0	0	15	0	3
assemblage-425-523	0	0	0	0	0	166	0	0	0	0	0	150	0	0	13	0	0	0	0	0	0	0	44	0	0	6	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	19	0	6
assemblage-473-507	0	0	0	0	0	60	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	15	0	25	0	41	0	0	0	0	10
assemblage-448-485	0	0	0	0	0	128	0	0	0	0	0	156	0	0	0	0	6	0	0	0	0	0	22	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	20	0	14
assemblage-566-327	0	0	18	0	0	31	0	8	0	0	0	139	0	0	0	0	0	0	0	15	0	0	66	0	0	0	0	132	0	0	0	27	0	0	0	0	0	0	22	0	0	0	26	0	0	0	0	16
assemblage-385-572	0	0	23	0	0	28	0	0	0	0	0	146	0	0	0	0	0	0	0	10	0	0	55	0	0	0	0	119	0	0	0	31	0	0	0	0	0	0	34	0	0	0	30	0	0	0	0	24
assemblage-450-482	0	0	0	0	0	109	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	9	0	17	0	0	0	0	28
assemblage-519-486	0	0	0	0	0	112	0	0	0	0	0	151	0	0	0	0	7	0	0	0	0	0	24	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	19	0	6
assemblage-330-439	0	0	0	0	0	174	0	0	0	0	0	155	0	0	11	0	6	0	0	0	0	0	25	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	28	0	6
assemblage-687-461	0	0	0	0	0	82	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	131	0	0	0	5	0	0	0	0	0	0	8	0	18	0	25	0	0	0	0	10
assemblage-478-510	0	0	0	0	0	177	0	0	5	0	0	111	0	0	11	0	0	0	0	0	0	0	49	0	9	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	17
assemblage-410-427	0	0	0	0	0	134	0	0	38	0	0	104	0	0	25	0	0	0	0	0	0	0	92	0	17	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0
assemblage-372-614	0	0	0	0	0	160	0	0	0	0	0	139	0	0	15	0	0	0	0	0	0	0	45	0	8	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	5
assemblage-330-618	0	0	0	0	0	126	0	0	74	0	0	78	0	0	52	0	0	0	0	0	0	0	101	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	15
assemblage-611-453	0	0	0	0	0	78	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	125	0	0	0	4	0	0	0	0	0	0	14	0	20	0	19	0	0	0	0	4
assemblage-455-462	0	0	0	0	0	165	0	0	0	0	0	133	0	0	14	0	0	0	0	0	0	0	58	0	0	8	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	8	0	14
assemblage-470-542	0	0	0	0	0	90	0	0	0	0	0	204	0	0	0	0	8	0	0	0	0	0	20	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13	0	14
assemblage-494-612	0	0	0	0	0	158	0	0	0	0	0	151	0	0	5	0	8	0	0	0	0	0	27	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	32	0	5
assemblage-558-490	0	0	0	0	0	190	0	0	0	0	0	150	0	0	8	0	0	0	0	0	0	0	29	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	19	0	8
assemblage-513-431	0	0	45	0	0	31	0	0	0	0	0	131	0	0	0	0	0	0	0	10	0	0	42	0	0	0	0	146	0	0	0	10	0	0	0	0	7	6	34	0	8	0	21	0	0	0	0	9
assemblage-607-536	0	0	26	0	0	41	0	0	0	3	0	120	0	0	0	0	0	0	0	17	0	0	29	0	0	0	0	146	0	0	0	22	0	0	0	0	15	0	35	0	0	0	30	0	0	0	0	16
assemblage-627-483	0	0	0	0	0	169	0	0	0	0	0	117	0	0	3	0	0	0	0	0	0	0	50	0	0	5	0	95	0	0	0	0	0	0	0	7	0	0	0	0	0	0	30	0	0	18	0	6
assemblage-339-595	0	0	0	0	0	53	0	0	0	9	0	157	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	98	0	0	0	9	0	0	0	0	0	0	22	0	11	0	44	0	0	0	0	24
assemblage-326-635	0	0	0	0	0	134	0	0	61	0	0	67	0	0	58	0	0	0	0	0	0	0	85	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	11
assemblage-417-583	0	0	0	0	0	108	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	17	0	19	0	0	0	0	27
assemblage-581-624	0	0	0	0	0	43	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	146	0	0	0	4	0	0	0	0	0	0	6	0	17	0	36	0	0	0	0	10
assemblage-641-508	0	0	5	0	0	62	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	98	0	0	0	5	0	0	0	0	0	0	23	0	2	0	49	0	0	0	0	10
assemblage-451-444	0	0	0	0	0	120	0	0	29	0	0	132	0	0	28	0	0	0	0	0	0	0	104	0	16	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	1
assemblage-598-648	0	0	0	0	0	174	0	0	0	0	0	139	0	0	6	0	6	0	0	0	0	0	51	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	18	0	7
assemblage-433-652	0	0	0	0	0	54	0	0	0	10	0	176	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	83	0	0	0	10	0	0	0	0	0	0	34	0	9	0	37	0	0	0	0	12
assemblage-635-480	0	0	0	0	0	58	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	155	0	0	0	25	0	0	0	0	0	0	12	0	35	0	21	0	0	0	0	4
assemblage-534-385	0	0	0	0	0	195	0	0	0	0	0	118	0	0	9	0	0	0	0	0	0	0	47	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	11	0	13
assemblage-514-397	0	0	6	0	0	45	0	0	0	12	0	192	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	85	0	0	0	10	0	0	0	0	0	0	50	0	6	0	34	0	0	0	0	17
assemblage-491-522	0	0	0	0	0	107	0	0	0	0	0	168	0	0	0	0	12	0	0	0	0	0	27	0	0	0	0	144	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	15	0	18
assemblage-596-549	0	0	0	5	0	136	0	0	3	0	0	132	0	0	15	0	0	0	0	0	0	0	49	0	11	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	2
assemblage-477-268	0	0	0	0	0	66	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	134	0	0	0	10	0	0	0	0	0	0	11	0	27	0	23	0	0	0	6	13
assemblage-294-555	0	0	0	0	0	146	0	0	0	0	0	188	0	0	13	0	7	0	0	0	0	0	35	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	25	0	5
assemblage-422-456	0	0	0	0	0	133	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	13	0	28	0	0	0	0	11
assemblage-545-414	0	0	0	0	0	198	0	0	0	0	0	140	0	0	12	0	10	0	0	0	0	0	19	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	14	0	9
assemblage-541-414	0	0	0	0	0	146	0	0	0	0	0	152	0	0	16	0	10	0	0	0	0	0	32	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	29	0	2
assemblage-488-656	0	0	0	0	0	160	0	0	0	0	0	148	0	0	23	0	8	0	0	0	0	0	23	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	29	0	9
assemblage-389-410	0	0	7	0	0	65	0	0	0	13	0	186	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	81	0	0	0	12	0	0	0	0	0	0	26	0	10	0	35	0	0	0	0	8
assemblage-345-403	0	0	0	0	0	63	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	124	0	0	0	8	0	0	0	0	0	0	13	0	14	0	34	0	0	0	0	13
assemblage-483-276	0	0	0	0	0	122	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	5	0	6	0	34	0	0	0	0	15
assemblage-598-540	0	0	0	0	0	179	0	0	0	0	0	124	0	5	16	0	0	0	0	0	0	0	36	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	11	0	15
assemblage-508-408	0	0	0	0	0	106	0	0	0	0	0	199	0	0	0	0	11	0	0	0	0	0	29	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	21	0	7
assemblage-443-448	0	0	0	0	0	150	0	0	45	0	0	64	0	0	63	0	0	0	0	0	0	0	103	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	12
assemblage-441-558	0	0	0	0	0	130	0	0	59	0	0	73	0	0	82	0	0	0	0	0	0	0	86	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	7
assemblage-598-466	0	0	0	0	0	131	0	0	35	0	0	129	0	0	32	0	0	0	0	0	0	0	61	0	34	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	2
assemblage-413-336	0	0	0	0	0	113	0	0	40	0	0	129	0	0	22	0	0	0	0	0	0	0	75	0	29	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	1
assemblage-633-584	0	0	0	0	0	143	0	0	61	0	0	96	0	0	51	8	0	0	0	0	0	0	80	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	9
assemblage-562-542	0	0	0	0	0	106	0	0	87	0	0	96	0	0	48	0	0	0	0	0	0	0	90	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	11
assemblage-343-490	0	0	0	0	0	123	0	0	44	0	0	132	0	0	23	0	0	0	0	0	0	0	89	0	28	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	4
assemblage-424-495	0	0	0	0	0	94	0	0	0	0	0	186	0	0	0	0	12	0	0	0	0	0	27	0	0	0	0	135	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	20	0	6
assemblage-356-528	0	0	0	0	0	141	0	0	53	0	0	112	0	0	48	0	0	0	0	0	0	0	87	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	14
assemblage-445-476	0	0	0	0	0	101	0	0	0	0	0	191	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	45	0	22
assemblage-623-440	0	0	0	7	0	132	0	0	0	0	0	142	9	0	14	0	0	0	0	0	0	0	54	0	8	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	2
assemblage-665-452	0	0	21	0	0	38	0	4	0	0	0	154	0	0	0	0	0	0	0	9	0	0	38	0	0	0	0	146	0	0	0	18	0	0	0	0	7	0	36	0	0	0	24	0	0	0	0	5
assemblage-519-455	0	0	23	0	0	43	0	0	0	0	0	162	0	0	0	0	0	0	0	7	0	0	37	0	0	0	0	108	0	0	0	22	0	0	0	0	0	5	40	0	0	0	30	0	0	0	0	23
assemblage-300-435	0	0	0	0	0	57	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	10	0	24	0	17	0	0	0	0	15
assemblage-404-560	0	0	0	0	0	155	0	0	0	0	0	149	0	0	9	0	0	0	0	0	0	0	54	0	6	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	13
assemblage-525-433	0	0	29	0	0	27	0	0	0	0	0	124	0	0	0	0	0	0	0	11	0	0	52	0	0	0	0	145	0	0	0	27	0	0	0	0	0	3	40	0	0	0	22	0	0	0	0	20
assemblage-437-342	0	0	0	0	0	180	0	0	0	0	0	116	0	0	7	0	0	0	0	0	0	0	72	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7	0	19
assemblage-337-459	0	0	0	0	0	108	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	15	0	26	0	0	0	0	17
assemblage-639-638	0	0	0	0	0	123	0	0	41	0	0	130	0	0	27	0	0	0	0	0	0	0	69	0	17	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	3
assemblage-470-468	0	0	0	0	0	124	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	18	0	22	0	0	0	0	28
assemblage-255-510	0	0	0	0	0	98	0	0	0	0	0	153	0	0	0	0	11	0	0	0	0	0	26	0	0	0	0	165	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	0	16	0	3
assemblage-530-477	0	0	7	0	0	51	0	0	0	16	0	174	0	0	0	0	0	0	0	0	0	0	73	0	0	0	7	93	0	0	0	11	0	0	0	0	0	0	16	0	11	0	34	0	0	0	0	7
assemblage-465-469	0	0	18	0	0	52	0	6	0	8	0	152	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	125	0	0	8	14	0	0	0	0	0	0	33	0	0	0	21	0	0	0	0	22
assemblage-465-544	0	0	0	0	0	122	0	0	36	0	0	88	0	0	34	0	0	0	0	0	0	0	119	0	27	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	1
assemblage-504-537	0	0	6	0	0	63	0	0	0	10	0	163	0	0	0	0	0	0	0	0	0	0	69	0	0	0	8	89	0	0	0	12	0	0	0	0	0	0	17	0	11	0	40	0	0	0	0	12
assemblage-429-313	0	0	0	0	0	139	0	0	83	0	0	100	0	0	49	0	0	0	0	0	0	0	73	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	4
assemblage-390-657	0	0	0	0	0	140	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	16	0	32	0	0	0	0	15
assemblage-576-508	0	0	0	0	0	108	0	0	0	0	0	162	0	0	0	0	17	0	0	0	0	0	22	0	0	0	0	142	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	31	0	7
assemblage-435-567	0	0	0	0	0	136	0	0	0	0	0	117	0	0	9	0	0	0	0	0	0	0	68	0	0	6	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	20	0	4
assemblage-586-500	0	0	0	0	0	113	0	0	0	0	0	134	0	0	0	0	21	0	0	0	0	0	40	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	11
assemblage-435-407	0	0	0	0	0	74	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	98	0	0	0	6	0	0	0	0	0	0	11	0	15	0	37	0	0	0	0	13
assemblage-513-505	0	0	24	0	0	29	0	12	0	0	0	122	0	0	0	0	0	0	0	13	0	0	55	0	0	0	0	130	0	0	0	34	0	0	0	0	8	9	21	0	0	0	26	0	0	0	0	17
assemblage-662-471	0	0	0	0	0	106	0	0	47	0	0	119	0	0	38	0	0	0	0	0	0	0	94	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	2
assemblage-607-312	0	0	0	0	0	140	0	0	0	0	0	130	0	0	8	0	0	0	0	0	0	0	35	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	54	0	11
assemblage-494-373	0	0	0	0	0	115	0	0	0	0	0	163	0	0	8	0	5	0	0	0	0	0	14	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	32	0	3
assemblage-491-463	0	0	19	0	0	50	0	0	0	0	0	130	0	0	0	0	0	0	0	12	0	0	55	0	0	0	0	135	0	0	0	17	0	0	0	0	0	0	41	0	0	0	22	0	0	0	0	19
assemblage-489-624	0	0	0	0	0	181	0	0	0	0	0	128	0	0	11	0	0	0	0	0	0	0	59	0	0	1	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	6	0	7
assemblage-444-552	0	0	0	0	0	153	0	0	0	0	0	114	0	0	26	0	0	0	0	0	0	0	78	0	9	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	6
assemblage-684-458	0	0	0	0	0	141	0	0	35	0	0	102	0	0	33	0	0	0	0	0	0	0	86	0	31	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	3
assemblage-653-581	0	0	0	0	0	148	0	0	0	0	6	149	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	12	0	29	0	0	0	0	14
assemblage-593-417	0	0	0	0	0	139	0	0	52	0	0	135	0	0	22	0	0	0	0	0	0	0	66	0	18	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
assemblage-561-413	0	0	0	0	0	172	0	0	0	0	0	142	0	0	15	0	14	0	0	0	0	0	16	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	22	0	5
assemblage-557-369	0	0	0	0	0	115	0	0	64	0	0	100	0	0	51	0	0	0	0	0	0	0	108	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	15
assemblage-522-513	0	0	0	0	0	137	0	0	54	0	0	126	0	0	15	0	0	0	0	0	0	0	77	0	30	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0
assemblage-615-413	0	0	0	0	0	118	0	0	0	0	0	156	0	0	0	0	7	0	0	0	0	0	33	0	0	0	0	152	0	0	0	0	0	11	0	0	0	0	0	0	0	0	6	0	0	11	0	6
assemblage-498-583	0	0	0	0	0	98	0	0	0	0	0	154	0	0	6	0	6	0	0	0	0	0	15	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	26	0	8
assemblage-588-576	0	0	0	0	0	133	0	0	0	0	0	145	0	0	0	0	11	0	0	0	0	0	34	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	25	0	11
assemblage-353-362	0	0	38	0	0	39	0	0	0	0	0	140	0	0	0	0	0	0	0	7	0	0	36	0	0	0	0	118	0	0	0	17	0	0	0	0	0	0	36	0	0	0	52	0	0	0	0	17
assemblage-532-742	0	0	0	0	0	154	0	0	0	0	0	139	0	0	10	0	0	0	0	0	0	0	53	0	0	9	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	17	0	4
assemblage-534-591	0	0	0	0	0	161	0	0	0	0	0	107	0	0	6	0	0	0	0	0	0	0	70	0	0	16	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	18	0	5
assemblage-333-495	0	0	0	0	0	57	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	134	0	0	0	9	0	0	0	0	0	0	31	0	19	0	25	0	0	0	0	4
assemblage-550-679	0	0	0	0	0	100	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	14	0	30	0	0	0	0	25
assemblage-511-353	0	0	0	0	0	160	0	0	0	0	0	133	0	0	28	0	0	0	0	0	0	0	27	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	19	0	8
assemblage-540-375	0	0	35	0	0	38	0	6	0	0	0	148	0	0	0	0	0	0	0	22	8	0	24	0	0	0	0	126	0	0	0	29	0	0	0	0	0	0	31	0	0	0	24	0	0	0	0	9
assemblage-542-538	0	0	17	0	0	42	0	0	0	20	0	178	0	0	0	0	0	0	0	4	0	0	55	0	0	0	0	105	0	0	0	10	0	0	0	0	0	0	20	0	13	0	31	0	0	0	0	5
