Assemblage_Name	3-6915375-3425672	2296482-6227519-4	0-3-2240381	8005751-3-2215282	9013434-3-2	3-9128119-7232205	2296482-2339232-2824817	8005751-1323706-2	476599-9128119-4	7981660-9128119-4	8005751-3-4946565	2296482-9128119-4	3-0-4061783	8847594-3-2	9927667-2339232-7575552	3-0-6126536	9234571-6809356-2	5589605-9128119-4	3-9128119-2033213	3-9128119-4	0-7094553-2	3-2534465-2033213	3-0-9123974	3-9128119-2993172	3-3-4	3-7012766-4927235	6752042-3-4	3-718755-4	9406288-7094553-2	9776744-9128119-4	8005751-4457601-2	8637441-3-2	7885065-7012766-3540347	1676545-0-9123974	2285082-3-2	2694393-9128119-2993172	8990404-4897635-4	3-7678504-4	8005751-3-3060356	0-3-2	3235735-3-2	3-3100211-9123974	8096519-0-9123974	9703314-9128119-2033213	3-1954271-9123974	8134551-9128119-2993172	3-6915375-8507101	3-7012766-1666950	2296482-2339232-5316439	6196345-0-9123974	3-6915375-9123974	3-9541985-4	2285082-3-4838360	6028079-3-2	0-3836131-2	1026308-3-2	2655522-3-7484703	3-7835468-4	1-3-2	8005751-128647-2	5658753-6809356-2	455679-3-2	7064852-7094553-2	0-5129739-2	3-4048700-4	3-9476931-4	3-7012766-3540347	0-7094553-6782001	3-8720548-4	3-9128119-3035960	3-7012766-9539940	2285082-3946709-2	8005751-3-2	0-8443246-2	3-9484726-4	3-8144779-4	6321321-3-2	5658753-3-2	2285082-3-8093917	4249390-3-2	2285082-3-5887355	3-4897635-4	3-7012766-3277342	3-7012766-4	3-1925274-4	3-9128119-8114804	2655522-3-2	2296482-2339232-7575552	3824571-3-2	7298950-3-2	2296482-2339232-4	0-3-3800990	2655522-3-4151371	3356941-0-9123974	0-3787253-2	0-3-2125924	9073317-3-2	8005751-3-8386654	3-9128119-2642772	3-9517199-9123974
assemblage-489-515	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	64	0	69	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-858-776	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	94	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	23	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20
assemblage-895-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	26	20	0	194	0	0	0	24	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	32
assemblage-424-663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	174	11	0	0	0	0	0	0	0	0	0	0	0	0	62	0	15
assemblage-483-894	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	88	0	74	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	16	0	17	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-601-285	0	0	0	17	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	29	0	0	0	108	0	2	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	2	0	78	0	0	0	23	0	0	20	0	0	0	0	0	0	0	0	9
assemblage-460-382	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	10	0	229	0	0	0	33	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	34	0	0	0	0	0	0	0	0	24	0	27	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	15
assemblage-273-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	93	13	0	67	22	0	0	0	0	0	17	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-800-398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-429-781	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	66	42	0	55	48	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	134	0	0	0	0	0	0	0	0	0	0	56	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	29
assemblage-410-115	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	137	26	58	0	39	0	0	0	25	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-427-192	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	62	121	0	80	29	0	0	0	0	0	0	0	0	0	0	67	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-227-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	112	0	40	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	38
assemblage-1008-722	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	54	148	0	76	45	0	0	0	0	0	0	0	0	0	0	52	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-667-575	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	88	21	22	10	189	0	0	0	26	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	19
assemblage-917-785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	22
assemblage-276-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	80	0	15	0	0	0	0	0	0	0	0	0	8	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	15
assemblage-787-755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	57	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	125	0	0	0	34	0	0	10	0	0	0	0	0	0	0	0	17
assemblage-261-874	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	97	74	0	80	0	0	0	16	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	14	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-172-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	10	0	0	0	0	0	0	0	0	24	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	92	0	0	0	0	0	0	0	0	9	0	143	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	18
assemblage-461-365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-801-129	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	12	0	44	0	0	0	0	41	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	4
assemblage-914-787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	12	0	20	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	16
assemblage-824-965	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	12	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	21	0	0	0	0	0	0	0	0	53	0	0	0	0	0	60	0	0	0	77	0	0	6
assemblage-277-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	68	0	22	0	0	0	0	0	0	0	0	0	11	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	14	0	0	0	0	11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-994-710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	266	25	0	33	11	0	0	8	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	26	0	0	0	0	7	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-730-265	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	120	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	17	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	17
assemblage-990-744	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	63	32	0	60	59	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	128	0	0	0	0	0	0	0	0	0	0	66	0	18	0	0	0	0	13	0	0	0	0	0	0	0	0	21
assemblage-375-188	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	47	29	0	102	0	0	0	12	0	0	0	0	7	0	0	93	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	28
assemblage-893-167	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	122	0	0	20	0	0	0	12	0	0	0	0	0	0	0	112	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	16	0	0	0	0	12
assemblage-779-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	25	112	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	13
assemblage-389-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	45	11	0	180	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	109	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-961-281	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	0	234	0	0	0	41	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	31	0	0	0	0	0	0	0	0	16	0	22	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	18
assemblage-521-677	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	21	0	0	90	0	0	0	52	0	0	0	0	0	0	0	25	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	47	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	9	0	0	0	23
assemblage-701-261	0	0	0	0	57	0	0	0	0	0	0	0	4	0	0	0	0	0	0	97	0	0	130	0	0	0	0	0	0	0	0	0	0	30	12	0	0	0	0	70	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	27
assemblage-513-707	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	67	136	0	90	26	0	0	0	0	8	0	0	0	0	0	43	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	4	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-755-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	8	0	23	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	17
assemblage-835-941	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	11	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	21	0	0	0	0	0	0	0	0	46	0	0	0	0	0	52	0	0	0	82	0	0	18
assemblage-751-631	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	27
assemblage-443-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	186	10	0	126	23	0	0	13	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	31
assemblage-496-703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	197	9	0	119	27	0	0	18	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	22
assemblage-391-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	56	9	0	190	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-379-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	8	0	69	0	0	0	0	0	0	0	0	32	0	0	96	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	12
assemblage-113-959	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	0	252	0	55	0	27	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-534-685	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	109	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	26
assemblage-432-775	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	76	110	0	92	25	0	0	0	0	0	5	0	0	0	0	57	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-169-400	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	18	67	0	0	154	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
assemblage-991-720	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	84	45	0	44	43	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	140	0	0	0	0	0	0	0	0	0	0	54	0	17	0	0	0	0	5	0	0	0	0	0	0	0	0	12
assemblage-212-405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	144	0	42	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	73	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	30	0	0	0	0	0	0	23
assemblage-430-681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	11	0	51	0	0	0	0	44	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17
assemblage-849-805	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	7	12	0	81	0	0	0	61	0	0	0	0	0	0	0	21	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	29
assemblage-530-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	11	0	135	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	52	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-533-383	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	9	0	142	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	66	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	19
assemblage-506-671	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	96	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	16
assemblage-355-837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	16	0	0	0	8	0	0	0	0	7	0	15	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	20	0	101	0	0	0	30	0	0	8	0	0	0	0	0	0	0	0	13
assemblage-443-762	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	166	45	0	75	29	0	0	4	0	0	0	0	0	0	0	36	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	28	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	33
assemblage-490-502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	10	0	79	0	0	0	0	0	0	0	0	35	0	0	95	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	19
assemblage-421-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	185	7	0	0	0	0	0	0	0	0	0	0	0	0	51	0	27
assemblage-893-305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	17	60	0	44	0	0	0	26	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-787-428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-478-884	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	46	5	0	56	0	0	0	0	0	0	0	0	32	0	0	104	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	5
assemblage-167-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	22	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0	0	0	0	0	102	0	0	0	0	0	0	0	0	9	0	163	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	21
