Assemblage_Name	1-1615357-2	1-2-2195845	5375682-3-1	1-8681830-2	1-3419821-2	1-2355576-4791274	0-0-2331115	1-228925-1	1-7415391-1736334	1-1541717-1	1-7321878-2195845	0-8743518-2	1-7500796-1	1-1931318-2	2-6251191-0	1-5925142-1	719217-1-3	1-2-6362090	0-0-1459936	5340590-2-2	1-4136685-1	5246093-2-1736334	1-1517698-1	5506224-2-1736334	1-2-4317782	1-792831-2	1143033-0-0	1-2-5853622	1-2-4791274	7016068-3-1	1-4357345-2195845	1-2-3946745	1-2-1736334	0-0-2	1-3-1	1-5152289-1736334	1-4548491-1736334	1-475344-2	1-6591642-1736334	1-2-2320894	1-2-6486536	1-2-2428004	2-0-0	1-4284144-2	1-4090196-1736334	0-8311383-2	1-196179-2	1626684-2-2195845	1-2-4376344	1-466423-1736334	1-2-4900993	1-2-2	1-2-1330807	1-2-2595266	8945950-0-2331115	1-8167873-1	3726503-2-2195845	1-2-5935376	1-111670-1	0-3657366-2	1-8562573-1
assemblage-166-517	0	112	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	71	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	8
assemblage-100-530	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	10	0	0	0	0	0	0	0	0	0	0	152	0	75	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	35	8	0	0	0	31	0	0	0	0	13
assemblage-420-124	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	6	4	0	0	0	0	0	0	0	76	0	0	0	14	0	0	0	0	155	0	36	0	0	0	0	0	0	10
assemblage-468-361	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	315	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	2
assemblage-836-963	0	203	48	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10
assemblage-237-898	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	16	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	52	0	0	0	0	0	0	0	26
assemblage-903-174	0	111	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	160	0	0	0	0	0	0	0	0	20
assemblage-818-106	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	66	0	0	0	41	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	13
assemblage-370-178	0	29	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	201	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	4
assemblage-235-258	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	52	0	0	0	0	0	0	0	0	0	0	160	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	111	0	0	0	0	0	0	0	0	5
assemblage-860-803	0	45	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	11	11
assemblage-252-252	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	101	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	11
assemblage-951-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	43	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	11
assemblage-876-300	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	5	0	0	0	0	0	0	0	64	0	0	0	23	0	0	0	0	164	0	35	0	0	0	0	0	0	12
assemblage-884-180	0	205	0	0	5	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	15	84	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	15
assemblage-238-250	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	164	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	128	0	0	0	0	0	0	0	0	13
assemblage-164-524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	17	0	0	0	351	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	13
assemblage-447-675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	99	0	0	0	0	0	0	0	0	0	0	143	0	8	0	0	0	98	7	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	13
assemblage-784-763	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	8	0	0	0	135	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	138	0	0	0	0	0	0	0	0	4
assemblage-891-302	0	92	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7	0	0	0	0	0	0	35	7	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	41	0	0	0	0	0	0	0	15
assemblage-805-423	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	7
assemblage-427-762	0	70	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	31	0	0	0	0	0	0	0	5	0	0	0	0	20	0	0	0	221	0	0	0	0	0	0	0	0	14
assemblage-590-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	20	0	0	0	345	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	25
assemblage-876-781	0	33	0	0	0	0	94	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	14	8
assemblage-386-420	0	118	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	70	0	0	0	0	0	0	0	32	0	0	0	6	7	0	0	0	185	6	14	0	0	0	0	0	0	21
assemblage-821-743	0	9	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	40	0	0	0	205	0	76	0	0	0	0	70	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-715-242	0	39	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	160	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	7
assemblage-598-280	0	121	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	106	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	10
assemblage-502-692	0	103	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	143	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	0	94	0	0	0	0	0	0	0	0	7
assemblage-950-266	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	3
assemblage-100-545	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	4	0	0	0	92	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	164	0	0	0	0	0	0	0	0	4
assemblage-907-307	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	7	0	0	0	0	0	0	0	78	0	0	0	19	0	0	0	0	187	0	34	0	0	0	0	0	0	10
assemblage-762-622	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	59	0	0	0	52	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	5
assemblage-593-283	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	116	0	118	0	0	0	34	15	8	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	3
assemblage-420-142	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	7	250	0	0	0	0	0	0	0	38	0	0	0	0	21	0	0	0	34	0	0	0	0	0	0	0	0	6
assemblage-260-895	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	210	0	0	0	0	0	0	0	62	0	0	0	0	16	0	0	0	44	0	0	0	0	0	0	0	0	8
assemblage-279-744	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	8
assemblage-236-225	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	22	0	0	0	196	0	98	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	74	0	0	0	0	0	0	0	0	22
assemblage-670-680	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	19	0	0	0	0	0	0	0	0	0	0	204	0	29	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	13
assemblage-687-581	0	224	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	139	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	11
assemblage-375-849	0	120	0	0	0	0	0	7	0	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	11
assemblage-791-421	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	277	0	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	2
assemblage-478-871	0	160	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	167	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	4
assemblage-912-154	0	237	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	128	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	15
assemblage-1005-716	0	81	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	34	0	0	0	0	0	0	0	11	0	0	0	0	15	0	0	0	224	4	0	0	0	0	0	0	0	9
assemblage-256-256	0	19	15	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	4
assemblage-513-685	0	9	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	18
assemblage-476-875	0	275	0	0	0	0	41	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	69	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	11
assemblage-156-401	0	27	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	214	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	6
assemblage-661-568	0	259	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	38	22	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	7
assemblage-402-413	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	237	0	0	0	0	0	0	0	33	0	0	0	0	22	0	0	0	28	0	0	0	0	0	0	0	0	7
assemblage-213-390	0	207	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	159	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	11
assemblage-908-785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	8	129	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	64	3	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	20
assemblage-693-664	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	6	0	0	0	102	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	151	0	0	0	0	0	0	0	0	4
assemblage-813-103	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	15	0	0	0	0	0	0	2	0	0	0	102	0	64	0	0	0	35	156	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	18
assemblage-427-778	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	32	0	0	0	0	0	0	0	0	0	0	0	7	4	5	0	0	185	43	0	0	0	0	0	0	0	7
assemblage-121-962	0	20	8	0	0	0	308	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	19
assemblage-438-205	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	0	16	33	0	10	0	0	0	0	0	0	0	130	0	0	0	30	0	0	0	0	208	10	0	0	0	0	0	0	0	9
assemblage-792-473	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	4	0	0	0	102	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	144	0	0	0	0	0	0	0	0	9
assemblage-823-950	0	193	38	0	0	0	103	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9
assemblage-959-273	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	6
assemblage-149-396	0	135	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	168	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	3
assemblage-990-711	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	35	0	0	0	0	0	0	0	0	0	131	0	0	0	31	7	0	0	0	237	8	0	0	0	0	0	0	0	15
assemblage-412-413	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	10	216	0	0	0	0	0	0	0	45	0	0	0	0	17	0	0	0	46	0	0	0	0	0	0	0	0	4
assemblage-425-184	0	93	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	20	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	236	0	0	0	0	0	0	0	0	13
assemblage-672-669	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	6	0	0	0	0	0	0	0	0	0	0	147	0	80	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	30	7	0	0	0	31	0	0	0	0	14
assemblage-672-668	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	29	0	0	0	0	0	0	10	0	0	0	180	0	62	0	0	0	46	0	0	0	0	0	5	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	6
assemblage-508-722	0	68	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	34	0	0	0	0	0	0	0	11	0	0	0	0	21	0	0	0	252	0	0	0	0	0	0	0	0	11
assemblage-107-971	0	25	12	0	0	0	287	0	0	0	0	13	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	8
assemblage-803-761	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	6	0	0	0	95	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	149	0	0	0	0	0	0	0	0	5
assemblage-706-260	0	25	0	0	0	0	95	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	14	4
assemblage-152-385	0	244	0	0	0	0	56	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	63	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	9
assemblage-495-501	0	38	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	172	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	7
assemblage-546-680	0	7	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	72	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	6
assemblage-210-392	7	112	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	168	0	0	0	0	0	0	0	0	8
assemblage-466-364	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	4
assemblage-382-848	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	126	0	102	0	0	0	24	16	8	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	7	0	0	2
assemblage-895-157	0	253	0	0	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	87	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	18
assemblage-809-445	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	9
assemblage-103-549	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	22	0	0	0	0	0	0	14	0	0	0	179	0	67	0	0	0	21	31	0	0	0	0	0	0	0	0	0	0	8	42	0	0	0	12	0	0	0	0	16
assemblage-526-377	0	24	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	73	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	13
assemblage-98-546	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	46	0	0	0	203	0	85	0	0	0	0	63	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-98-541	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	8	0	0	0	0	0	0	0	0	0	0	159	0	60	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	30	15	0	0	0	22	0	0	0	0	14
assemblage-1006-705	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	29
assemblage-249-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	21	0	0	0	357	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	18
assemblage-105-958	0	32	4	0	0	0	300	0	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5
assemblage-469-877	0	148	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	151	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	7
assemblage-752-617	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	14	0	0	0	0	0	0	9	0	0	0	95	0	60	0	0	0	52	163	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	13
assemblage-376-844	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	125	0	96	0	0	0	28	10	8	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	5
assemblage-391-891	0	261	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	23	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	6
assemblage-371-189	0	25	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	168	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	3
assemblage-695-686	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	16	0	0	0	0	0	0	0	0	0	0	151	0	90	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	31	5	0	0	0	23	0	0	0	0	17
assemblage-923-801	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11	0	0	0	0	0	0	10	0	0	0	112	0	67	0	0	0	44	152	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	13
assemblage-795-450	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	37	0	0	0	210	0	66	0	0	0	0	72	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-812-136	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	6	0	0	0	0	0	0	6	0	0	0	96	0	48	0	0	0	32	199	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	10
assemblage-757-617	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	30	0	0	0	233	0	15	0	0	0	92	29	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5
assemblage-891-310	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	9	227	0	0	0	0	0	0	0	28	0	0	0	0	24	0	0	0	25	0	0	0	0	0	0	0	0	8
assemblage-370-847	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	88	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	11
assemblage-861-791	0	54	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	140	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	8
assemblage-147-401	0	145	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	186	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	6
assemblage-388-860	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	87	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	10
assemblage-106-951	0	75	19	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	77	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	13
