Assemblage_Name	5242608-2-346685	2-1-9914705	3-5607433-4	3-6342272-4	6983051-2-346685	2-1-5160409	0-2-2770139	6604848-3165350-1	7269-1718058-1	6604848-6080446-1	3-3-4	2835720-2-346685	0-1-1	2-1-8794662	0-7391099-2770139	5242608-2-6883972	6170694-3-4	3-3-388457	2-1-3500705	2-1-3487443	1-2-6718487	3-7285535-4	4735743-3-4	3-3-3443982	3-3-5003517	9432057-7265421-8182022	1-2-6732340	4370446-3-4	0-1-8182022	6604848-3424657-1	1-2-5617961	3-7176568-4	3-3-7781225	3-2406573-4	1-2-346685	5112112-3-4	0-2-4611568	1-9390403-1	4957285-1718058-1	0-7265421-8182022	6604848-2-1	0-8125618-2770139	1-2-1	5766547-2-346685	6983051-2-6909652	5242608-2-2860019	2-1-1	6783213-1-1	1-8436335-346685	3146702-2-346685	6604848-2-7509566	1813519-3-4	7440407-3-4	3-3-8499276	3463917-3-4	3-3-8360729	1-1718058-1	411622-3-4	4148418-2-1	8767615-1-3333364	6738066-1-1
assemblage-376-184	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	56	0	173	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-489-515	0	0	0	0	0	0	9	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	80	0	0	0	11	0	0	0	0	0	0	0	0	0	77	0	0	0	7
assemblage-858-776	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	9	0	50	0	0	114	0	0	0	60	0	0	0	0	27	0	0	0	0	53	0	0	0	6
assemblage-895-169	0	0	0	0	0	0	138	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	28	0	0	0	13	0	0	0	0	0	0	0	0	0	38	0	0	0	9
assemblage-424-663	7	0	14	0	113	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-483-894	0	0	0	0	0	0	17	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	86	0	0	0	8	0	0	0	0	0	0	0	0	0	91	0	0	0	0
assemblage-601-285	65	0	0	0	38	0	75	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	57	0	0	0	0	0	0	0	19	0	69	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	19
assemblage-460-382	0	0	0	0	6	0	18	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	6	0	19	32	147	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-273-900	0	0	0	0	0	0	227	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	30	0	26	0	0	0	47	0	0	0	0	0	0	0	0	0	4	0	0	0	8
assemblage-800-398	0	0	0	0	106	0	33	0	0	0	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	51	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-429-781	0	0	0	0	0	0	6	0	0	6	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	123	0	0	0	0	0	67	0	154	0	0	0	67	0	0	0	0	0	13	0	0	0	0	0	0	0	6
assemblage-410-115	0	0	0	0	0	0	16	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	35	0	8	0	0	0	207	0	0	0	0	0	0	0	0	0	76	0	0	0	10
assemblage-427-192	0	0	0	0	12	0	154	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	42	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	9	0	0	0	3
assemblage-227-401	0	0	0	0	0	0	30	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	113	0	0	0	9	0	0	0	0	0	0	0	0	0	42	0	0	0	7
assemblage-1008-722	0	0	0	0	11	0	145	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	59	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	13	0	0	0	8
assemblage-667-575	0	0	0	0	0	0	133	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	35	0	0	0	13	0	0	0	0	0	0	0	0	0	42	0	0	0	10
assemblage-917-785	12	0	22	0	111	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-276-265	0	0	0	0	0	0	6	0	0	0	280	0	36	0	0	0	0	14	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	112	0	0	0	0	11	0	0	0	0	0	0	0	0	5
assemblage-787-755	33	0	0	0	87	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	132	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-261-874	0	0	0	0	0	0	30	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	44	0	51	0	0	0	125	0	0	0	0	0	0	0	0	0	9	0	0	0	3
assemblage-172-503	0	0	0	0	39	0	9	0	0	0	149	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	142	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-461-365	8	0	0	0	112	0	19	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	64	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-801-129	98	0	0	0	21	0	65	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	31	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-914-787	44	0	0	0	98	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	74	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-824-965	0	44	0	0	0	0	41	0	0	0	46	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	85	0	0	0	0	0	0	0	0	0	34	0	0	0	15
assemblage-277-258	0	0	0	0	0	0	14	0	0	0	279	0	55	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-994-710	21	0	0	0	71	0	126	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	34	0	0	0	8	0	38	0	0	0	0	0	0	0	0	0	30	0	0	0	10
assemblage-730-265	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	10	0	67	0	0	105	0	0	0	46	0	0	0	0	15	0	0	0	0	70	0	0	0	3
assemblage-990-744	0	0	0	0	0	0	3	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	97	0	0	0	0	0	76	0	160	0	0	0	60	0	0	0	0	0	25	0	0	0	8	0	0	0	6
assemblage-375-188	0	0	0	0	0	0	50	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	45	22	0	92	0	0	0	38	0	0	0	0	0	0	0	0	0	57	0	0	0	13
assemblage-893-167	0	0	0	0	0	0	183	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	30	0	75	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-779-409	129	0	0	0	29	7	5	0	0	0	67	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	10	7	99	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-389-408	0	0	0	0	0	0	77	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	103	0	39	0	0	0	32	0	0	0	0	0	0	0	0	0	9	0	0	0	8
assemblage-961-281	0	0	0	0	12	0	8	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	5	0	19	39	154	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-521-677	0	0	0	0	0	0	26	0	0	0	179	0	3	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	9	0	0	0	179	0	0	0	0	18	0	0	0	0	25	0	0	0	10
assemblage-701-261	0	0	0	0	0	0	76	0	0	0	219	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	48	0	0	0	32	0	0	0	0	36	0	0	0	0	59	0	0	0	1
assemblage-513-707	0	0	0	0	14	0	167	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	113	0	0	0	0	0	51	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	7	0	0	0	5
assemblage-755-622	48	0	0	0	110	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	62	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-835-941	0	54	0	0	0	0	45	0	0	0	61	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	182	0	0	0	75	0	0	0	0	0	0	0	0	0	33	0	0	0	19
assemblage-751-631	17	0	0	0	92	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	17	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-443-195	0	0	0	0	0	0	47	0	0	0	52	40	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	105	0	7	0	0	0	191	0	0	0	6	0	0	0	0	0	9	0	0	0	3
assemblage-496-703	0	0	0	0	0	0	51	0	0	0	47	24	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	107	0	0	0	0	0	204	0	0	0	6	0	0	0	0	0	0	0	0	0	13
assemblage-391-432	0	0	0	0	0	0	79	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	103	0	52	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-379-174	0	0	0	0	0	0	17	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	54	0	0	0	0	7	0	0	51	0	0	0	17	0	0	0	0	0	0	0	0	13	76	0	0	0	9
assemblage-113-959	0	5	0	11	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-534-685	0	0	0	0	0	0	0	0	0	0	136	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	8	0	63	0	0	96	0	0	0	44	0	0	0	0	44	0	0	0	0	74	0	0	0	3
assemblage-432-775	0	0	0	0	8	0	138	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	55	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	17	0	0	0	5
assemblage-169-400	0	0	0	0	0	0	175	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	106	0	0	0	36	0	0	0	0	6	0	0	0	0	82	0	0	0	13
assemblage-991-720	0	0	0	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	118	0	0	0	0	0	67	0	143	0	0	0	75	0	0	0	0	0	31	0	0	0	0	0	0	0	8
assemblage-212-405	0	0	0	0	0	0	35	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	111	0	0	0	11	0	0	0	0	0	0	0	0	0	55	0	0	0	4
assemblage-430-681	88	0	0	0	10	0	72	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-849-805	0	0	0	0	0	0	30	0	0	0	178	0	5	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	174	0	0	0	0	29	0	0	0	0	20	0	0	0	6
assemblage-530-672	0	0	0	0	0	0	28	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	128	0	0	0	32	0	0	0	0	0	0	0	0	0	25	0	0	0	11
assemblage-533-383	0	0	0	0	0	0	14	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	108	0	0	0	37	0	0	0	0	0	0	0	0	0	24	0	0	0	14
assemblage-506-671	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	44	0	0	105	0	0	0	46	0	0	0	0	39	0	0	0	0	37	0	0	0	20
assemblage-355-837	163	0	0	0	0	0	0	0	0	0	183	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	21	22	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	9
assemblage-443-762	6	0	0	0	21	0	80	0	0	0	52	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	74	0	43	0	0	0	89	0	0	0	0	0	0	0	0	0	12	0	0	0	16
assemblage-490-502	0	0	0	0	0	0	25	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	65	0	0	0	0	10	0	0	65	0	0	0	21	0	0	0	0	0	0	0	0	13	63	0	0	0	5
assemblage-421-662	15	0	23	0	120	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	11	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-893-305	0	0	0	0	0	0	8	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	40	0	29	0	0	0	176	0	0	0	0	0	0	0	0	0	65	0	0	0	8
assemblage-787-428	4	0	0	0	137	0	17	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	63	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-478-884	0	0	0	0	0	0	14	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	44	0	0	0	0	0	0	0	47	0	0	0	27	0	0	0	0	0	0	0	0	0	81	0	0	0	18
assemblage-167-498	0	0	0	0	42	0	10	0	0	0	146	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	122	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-770-637	27	0	0	0	93	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-527-667	0	0	0	0	0	0	64	0	0	0	242	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	36	0	0	0	36	0	0	0	0	41	0	0	0	0	48	0	0	0	3
assemblage-722-263	0	0	0	0	0	0	28	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	18	0	0	0	167	0	0	0	0	15	0	0	0	0	23	0	0	0	22
assemblage-956-316	0	62	0	0	0	0	30	0	0	0	141	0	67	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	5	0	0	98	0	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	35	7
assemblage-443-206	25	0	0	0	85	0	121	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	41	0	0	0	11	0	35	0	0	0	0	0	0	0	0	0	23	0	0	0	3
assemblage-900-315	0	0	0	0	0	0	246	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	42	0	24	0	0	0	45	0	3	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-952-290	0	57	0	0	0	0	32	0	0	0	159	0	76	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	84	0	0	4	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	32	7
assemblage-250-249	149	0	0	0	14	0	0	0	0	0	196	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	15	20	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9
assemblage-166-517	87	0	0	0	48	0	71	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	51	0	0	0	0	0	0	0	11	0	51	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	13
assemblage-100-530	22	0	0	0	80	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	127	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-420-124	0	0	0	0	0	0	31	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	60	0	52	0	0	0	120	0	0	0	0	0	0	0	0	0	13	0	0	0	1
assemblage-468-361	0	0	0	0	12	0	19	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	12	34	127	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-836-963	0	43	0	0	0	0	59	0	0	0	51	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	65	0	0	0	0	0	0	0	0	0	50	0	6	0	10
assemblage-237-898	5	0	0	0	0	0	23	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	43	0	13	0	0	0	192	0	0	0	0	0	0	0	0	0	74	0	0	0	6
assemblage-903-174	0	0	0	0	0	0	33	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	105	0	0	0	8	0	0	0	0	0	0	0	0	0	45	0	0	0	3
assemblage-818-106	54	0	0	0	89	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	77	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-370-178	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	85	60	0	151	0	0	0	69	0	0	0	0	0	0	0	0	0	6	0	0	0	7
assemblage-235-258	31	0	0	0	120	0	56	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	10	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-860-803	0	0	0	0	0	0	61	0	0	0	221	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	46	0	0	0	43	0	0	0	0	36	0	0	0	0	56	0	0	0	5
assemblage-252-252	56	0	0	0	58	4	95	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	60	0	0	0	0	0	0	0	15	0	43	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	14
assemblage-951-307	0	46	0	0	0	0	33	0	0	0	129	0	80	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	60	11
assemblage-876-300	0	0	0	0	0	0	16	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	38	0	49	0	0	0	128	0	0	0	0	0	0	0	0	0	9	0	0	0	3
assemblage-884-180	0	0	0	0	0	0	98	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	79	0	72	0	0	0	56	0	0	0	0	0	0	0	0	0	34	0	0	0	7
assemblage-238-250	29	0	0	0	118	0	54	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	23	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-164-524	0	0	0	0	38	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	141	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-447-675	42	0	0	0	76	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	87	0	0	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-784-763	18	0	0	0	209	0	20	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-891-302	0	0	0	0	0	0	8	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	37	0	14	0	0	0	186	0	0	0	0	0	0	0	0	0	83	0	0	0	6
assemblage-805-423	3	0	0	0	133	0	34	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	44	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-427-762	22	0	0	0	85	0	105	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	43	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	28	0	0	0	8
assemblage-590-275	0	0	0	0	42	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	108	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-876-781	0	0	0	0	0	0	56	0	0	0	218	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	53	0	0	0	40	0	0	0	0	43	0	0	0	0	56	0	0	0	6
assemblage-386-420	0	0	0	0	0	0	83	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	64	0	34	0	0	0	101	0	0	0	0	0	0	0	0	0	15	0	0	0	7
assemblage-821-743	59	0	0	0	3	0	11	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	35	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-715-242	0	0	0	0	0	0	15	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	116	0	0	0	42	0	0	0	0	0	0	0	0	0	19	0	0	0	4
assemblage-598-280	75	0	0	0	53	3	83	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	53	0	0	0	0	0	0	0	29	0	64	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17
assemblage-502-692	0	0	0	0	0	0	3	0	0	8	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	136	0	0	0	0	0	48	0	142	0	0	0	68	0	0	0	0	0	11	0	0	0	0	0	0	0	5
assemblage-950-266	0	0	0	0	102	0	24	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	7	0	55	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-100-545	22	0	0	0	196	0	17	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6
