Assemblage_Name	1701817-2-4809260	1701817-7735444-2195155	0-4382597-3180685	0-4-5895179	0-6967358-5818276	0-4-4702805	1701817-2885540-2195155	9702387-2-0	5081493-4-4	4-6636885-9108746	1701817-2-4895434	0-2994939-4	0-2-8476102	4-3308890-0	6370851-2-2195155	1701817-2-7523512	1701817-1626068-2195155	4-5521560-0	5324859-4209197-3	1701817-2-7466057	3601999-2-2195155	0-6967358-3180685	0-2-4910890	0-2-305323	0-4-4	0-1982331-3	1701817-806390-2195155	4-2-6769588	1701817-2-4224566	0-5427191-4	1004171-4-6052561	4-6636885-0	1701817-2-2195155	1701817-2-1366101	0-3-3	8920719-4-281727	7466984-2-2195155	1701817-6075754-2195155	5324859-2-3	0-4-7319855	9702387-2-7676615	0-2-2195155	4-4874426-0	1701817-2-8162717	9711215-2-2195155	5356669-2-0	0-6967358-7588964	1701817-5615312-2195155	0-4-6865126	0-7429450-4	1701817-5216173-2195155	0-6967358-4	4-7791627-0	2-2-4	5914435-9271780-4	5513090-2-2195155	0-4-6052561	0-7805041-4	0-128911-4	0-2-3	7636494-2-2195155	0-3706503-4	8201549-2-2195155	4-2-0	9702387-1486852-0	0-2-2901942	1701817-2-6415039	0-8413308-4	299058-2-2195155	2311478-4-4	6686113-7892677-4	4817235-6967358-4	4-9515383-0	0-7996445-4	6686113-4-4	370342-2-0	8920719-4-4	0-8089110-3	0-6967358-7182496	0-2-1014975	2767125-2-0	0-4-7162708	8220102-6967358-4	6765267-2-0	9673947-4-4	5528544-2-2195155	0-4101746-4	1701817-2-6590567	9702387-2-6996550	3306253-4-4	0-4-4076184	9742913-2-2195155	0-2944741-2195155	0-4-6881030	0-6967358-5473999
assemblage-909-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	170	0	0	0	0	0	0	0	68	0	0	0	0	0	10	0	0	15	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-959-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	82	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-246-243	0	0	0	0	0	0	0	201	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	154	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-516-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	19	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	23
assemblage-827-761	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	83	0	0	0	0	46	0	0	0	0	0	0	30	0	0	31	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-963-273	0	0	0	0	0	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	173	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	145	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-207-404	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	22	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-483-866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	14
assemblage-917-808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	95	0	0	0	0	0	0	59	0	0	0	4	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-106-537	0	0	0	0	0	0	0	23	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	16	0	0	0	0	16	0	0	0	0	0	0	50	0	0	9	27	0	0	0	0	59	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-463-898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	134	0	0	0	0	0	29	0	0	79	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	9	0	12
assemblage-390-425	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-962-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	49	0	0	0	0	0	13	56	176	0	0	0	0	0	0	0	0	27	0	0	8	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-536-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	35	0	0	9	0	0	0	0	49	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	46	0	16
assemblage-379-824	0	0	0	0	0	0	3	9	0	10	6	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	51	52	0	0	0	0	66	0	7	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-865-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	103	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	19
assemblage-451-195	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	10	47	0	0	0	0	0	0	0	0	0	16	0	10	0	0	0	0	6	44	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-275-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	4	0	0	0	0	0	4	0	0	17	0	92	15	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-261-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	6	0	0	0	0	0	4	0	0	11	0	87	6	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-837-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	18	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	13	0	19
assemblage-863-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	42	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	34	0	0	0	0	0	0	0	0	0	0	12	0	10	0	12
assemblage-832-957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	6	19	0	0	0	0	0	4	0	0	337	0	9	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-955-304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	71	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	10	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-527-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	23	0	0	5	0	0	0	0	46	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	70	0	10
assemblage-262-886	0	0	7	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-430-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	84	174	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	0	0	9
assemblage-825-957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	11	22	0	0	0	0	0	4	0	0	332	0	10	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-363-861	0	0	0	0	0	0	0	0	0	30	0	24	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	36
assemblage-162-502	0	0	0	0	0	0	0	0	0	37	0	25	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	12	0	0	0	0	0	5	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21
assemblage-794-401	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	120	274	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-111-935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	16	0	0	8	0	64	0	0	0	0	0	191	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	37	41	0	0	0	17
assemblage-435-763	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	30	0	0	86	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-413-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	7	0	0	201	0	0	0	0	0	0	0	73	0	0	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-599-278	0	0	0	0	0	0	0	0	0	25	0	20	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	28
assemblage-475-889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	18
assemblage-958-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	42	0	0	0	0	0	10	41	195	0	0	0	0	0	0	0	0	25	0	0	11	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-373-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14
assemblage-802-744	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	82	0	0	0	0	41	0	0	0	0	0	0	31	0	0	23	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-488-381	0	0	0	0	0	0	13	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	186	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	103	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-132-399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	11
assemblage-421-768	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	22	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	9	91	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-800-130	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	154	0	0	0	0	0	0	15	0	0	0	4	0	0	0	0	0	4	0	20	0	0	0	0	58	0	0	0	0	0	0	78	0	0	0	55	0	0	0	0	25	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-826-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	19	17	0	0	0	0	0	6	0	0	310	0	9	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-972-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	55	0	0	0	0	0	9	47	156	0	0	0	0	0	0	0	0	27	0	0	11	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-479-511	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	10	0	0	0	0	0	20	0	0	85	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	20	0	14
assemblage-275-727	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	115	262	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-804-125	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	144	0	0	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	122	0	0	0	0	0	0	0	0	0	50	12	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-919-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	89	0	0	0	0	0	0	64	0	0	0	13	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-160-519	0	0	0	0	0	0	0	0	0	26	0	28	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	31
assemblage-436-224	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	2	67	0	0	0	0	0	0	0	0	0	15	0	6	0	0	0	0	5	38	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-949-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	104	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-376-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	35	0	0	0	0	0	0	0	129	0	0	0	0	0	21	0	0	71	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3
assemblage-489-515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	15
assemblage-858-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	40	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	17	10	0	15	0	0	0	0	0	0	0	0	0	0	11	0	4	0	8
assemblage-895-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	173	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-424-663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	145	0	0	0	0	38	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-483-894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	10
assemblage-601-285	0	0	0	0	0	0	0	193	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	138	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-460-382	0	0	0	0	0	0	13	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	180	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	104	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-273-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	32	0	0	22	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	10	0	0	0	0	0	0	0	0	0	123	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-800-398	0	0	0	0	0	0	0	41	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	249	0	0	0	0	5	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-429-781	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	21	213	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	8	107	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-410-115	0	0	11	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	12	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-427-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	101	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	7	0	0	0	0	0	0	0	15
assemblage-227-401	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	30	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-1008-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	94	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	26
