Assemblage_Name	3612469-4-0	1-9917792-3	4-7121248-4130772	1-2-1862753	3383144-7121248-3624132	4354244-2-3	1586621-2-3	4-7121248-3624132	1-2-7063353	7125916-7121248-3624132	4-7121248-4634235	4929451-7121248-3624132	7587474-9447352-3	4804733-2-3	3-1-4	9527511-7121248-3624132	1-2-8246538	1-4716228-3	1-6920418-3	4386512-2-3	1-3277181-1862753	1-2184538-1862753	1-1683227-3	4-1-3624132	1-1857450-3	5947481-2-3	1-2754858-1862753	4-7121248-7926316	1-6055490-3	4-7648477-3624132	9880719-8457693-4	1-2-1172892	1-8457693-4	1-2-3	1-2-4	1-9447352-3	4-7121248-8925099	1-4-4	3904273-2-3	4-1411017-3624132	4-9142428-3624132	1-5184650-1862753	4-7121248-2305452	4-7121248-3493997	4-3976132-3624132	3209685-2-3	4820574-1-3624132	4-6904276-3624132
assemblage-375-849	0	0	0	22	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-791-421	0	0	0	56	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-478-871	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	204	0	59	0	77	0	0	0	0	0	0	27	0	4	14
assemblage-912-154	0	0	0	0	0	0	0	30	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	176	0	75	0	93	0	0	0	0	0	0	7	0	0	1
assemblage-1005-716	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	36	228	0	0	0	0	0	0	0	25	0	0	0	0	0	8
assemblage-256-256	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	24	0	0	0	258	0	0	4	0	0	0	0	0	0	13
assemblage-513-685	23	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	159	0	0	0	253	0	0	0	0	0	0	0	0	17	3
assemblage-476-875	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	3	28	226	0	10	0	138	0	0	0	0	0	0	14	0	0	7
assemblage-156-401	0	0	0	0	0	0	0	96	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	162	0	0	0	104	0	0	0	0	0	0	74	0	0	12
assemblage-661-568	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	242	0	13	0	48	0	0	0	0	0	0	0	0	0	7
assemblage-402-413	0	0	0	0	0	0	0	59	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	58	254	0	66	0	20	0	0	0	0	0	0	0	0	0	5
assemblage-213-390	0	0	0	0	0	0	0	36	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	134	0	98	0	110	0	0	0	0	0	0	10	0	0	0
assemblage-908-785	0	0	0	48	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-693-664	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-813-103	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-427-778	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	22	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-121-962	0	0	0	0	0	0	0	218	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	9	38	0	0	103	0	0	0	0	0	0	11
assemblage-438-205	0	0	0	0	0	0	0	188	54	0	0	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0	0	0	0	11	182	0	0	0	5	0	0	0	0	0	0	0	0	0	6
assemblage-792-473	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	254	0	0	0	0	8	0	0	0	0	0	0	0	0	2
assemblage-823-950	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	384	0	0	0	21	0	0	0	0	0	0	0	0	0	11
assemblage-959-273	0	0	0	11	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	13	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-149-396	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	224	0	45	0	83	0	0	0	0	0	0	15	0	5	2
assemblage-990-711	0	0	0	0	0	0	0	186	46	0	0	0	0	0	0	0	5	0	0	0	0	37	37	0	0	0	0	0	0	0	0	0	3	181	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-412-413	0	0	0	0	0	0	0	67	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	42	253	0	60	0	24	0	0	0	0	0	0	0	0	0	5
assemblage-425-184	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	47	245	0	0	0	0	0	0	0	30	0	0	0	0	0	13
assemblage-672-669	0	0	0	101	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	11	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-672-668	0	0	0	17	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-508-722	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	45	235	0	0	0	0	0	0	0	20	0	0	0	0	0	9
assemblage-107-971	0	0	0	0	0	0	0	235	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	9	44	0	0	88	0	0	0	0	0	0	2
assemblage-803-761	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-706-260	7	0	0	0	0	0	0	119	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	271	0	0	0	12	0	0	29	0	0	0	0	0	0	1
assemblage-152-385	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	7	32	206	0	13	0	166	0	0	0	0	0	0	6	0	0	9
assemblage-495-501	6	0	0	0	0	0	0	95	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	184	0	0	0	86	0	0	0	0	0	0	88	0	0	3
assemblage-546-680	30	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	144	0	0	0	265	0	0	0	0	0	0	0	0	4	12
assemblage-210-392	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	213	0	90	0	73	0	0	0	0	0	0	19	0	0	8
assemblage-466-364	0	0	0	12	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	14	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-382-848	0	0	21	21	8	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	7	0	6	0	3
assemblage-895-157	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	248	0	0	0	84	0	0	0	0	0	0	0	0	0	8
assemblage-809-445	0	0	0	11	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	16	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-103-549	0	0	0	25	0	0	0	229	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-526-377	20	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	143	0	2	0	278	0	0	0	0	0	0	0	0	8	4
assemblage-98-546	0	10	0	3	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-98-541	0	0	0	105	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	16	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-1006-705	0	0	0	77	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	253	0	4	0	35	0	0	0	0	0	0	0	0	0	9
assemblage-249-264	0	0	0	86	12	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-105-958	0	0	0	0	0	0	0	228	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	8	55	0	0	81	0	0	0	0	0	0	2
assemblage-469-877	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	237	0	56	0	61	0	0	0	0	0	0	29	0	6	6
assemblage-752-617	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-376-844	0	0	27	18	10	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	7	0	8	0	11
assemblage-391-891	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	245	0	9	0	48	0	0	0	0	0	0	0	0	0	9
assemblage-371-189	5	0	0	0	0	0	0	100	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	198	0	0	0	86	0	0	0	0	0	0	68	0	0	7
assemblage-695-686	0	0	0	102	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-923-801	0	0	0	0	0	2	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-795-450	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-812-136	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-757-617	0	0	0	110	0	0	0	270	0	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-891-310	0	0	0	0	0	0	0	44	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	47	277	0	66	0	27	0	0	0	0	0	0	0	0	0	6
assemblage-370-847	0	0	0	17	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-861-791	21	0	0	0	0	0	3	90	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	221	0	0	0	98	0	0	0	0	0	0	30	0	0	11
assemblage-147-401	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	228	0	51	0	83	0	0	0	0	0	0	24	0	0	12
assemblage-388-860	0	0	0	16	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-106-951	20	0	0	0	0	0	0	98	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	183	6	0	0	97	0	0	39	0	0	0	0	0	0	8
assemblage-267-745	0	0	0	14	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	11	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-410-885	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	3	247	0	0	0	92	0	0	0	0	0	0	0	0	0	5
assemblage-149-384	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	30	223	0	22	0	143	0	0	0	0	0	0	10	0	0	4
assemblage-490-497	5	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	28	200	0	7	0	178	0	0	0	0	0	0	15	0	0	6
assemblage-803-471	0	0	0	107	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	8	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-102-526	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-262-256	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	15	0	0	0	286	0	0	0	0	0	0	0	0	0	11
assemblage-974-263	0	0	0	55	0	0	0	107	0	0	0	0	0	13	0	0	0	0	17	0	0	0	15	0	6	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	11	0	0	0	0	6
assemblage-673-671	0	0	0	110	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	24	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-423-115	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	7	0	0	0	48	263	0	27	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-526-705	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	37	240	0	0	0	0	0	0	0	19	0	0	0	0	0	10
assemblage-187-516	0	0	0	19	0	0	0	198	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	251	0	0	0	0	0	0	0	0	8	0	0	0	0	12
assemblage-457-369	0	0	0	47	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-402-869	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	239	0	0	0	80	0	0	0	0	0	0	0	0	0	9
assemblage-281-720	0	0	0	10	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-786-478	0	0	0	17	11	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-272-732	0	0	0	55	0	0	0	99	0	0	0	0	0	17	0	0	0	0	26	0	0	0	21	0	8	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	7	0	0	0	0	5
assemblage-254-263	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	4	0	0	0	269	0	0	6	0	0	0	0	0	0	9
assemblage-517-700	0	0	0	85	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	231	0	0	0	29	0	0	0	0	0	0	0	0	0	13
assemblage-670-582	0	0	0	0	0	0	0	41	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	157	0	69	0	113	0	0	0	0	0	0	3	0	0	0
assemblage-896-310	0	0	0	0	0	0	0	164	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	61	97	0	11	0	31	0	0	0	0	0	0	0	0	0	10
assemblage-536-381	57	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	156	0	78	0	29	0	0	0	0	0	0	0	0	0	3
assemblage-380-183	0	0	0	0	0	0	0	94	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	182	0	0	0	89	0	0	0	0	0	0	100	0	0	4
assemblage-383-199	0	0	0	0	0	0	0	84	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	176	0	0	0	81	0	0	0	0	0	0	81	0	0	19
assemblage-397-865	0	0	0	0	0	0	0	34	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	171	0	75	0	93	0	0	0	0	0	0	12	0	0	0
assemblage-121-967	0	0	0	0	0	0	0	182	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	21	39	0	0	113	0	0	0	0	0	0	12
assemblage-521-357	17	0	0	0	0	0	0	125	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	282	0	0	0	13	0	0	17	0	0	0	0	0	0	2
assemblage-473-354	0	0	0	62	0	0	0	111	0	0	0	0	0	28	0	0	0	0	16	0	0	0	8	0	11	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	14	0	0	0	0	9
assemblage-409-893	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	225	0	96	0	64	0	0	0	0	0	0	23	0	0	4
assemblage-488-508	0	0	0	0	0	0	0	81	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	32	136	0	181	0	39	0	0	0	0	0	0	0	0	0	7
assemblage-948-296	85	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	17	0	0	32	0	0	0	0	0	0	0	0	0	7
assemblage-475-384	0	0	0	59	0	0	0	124	0	0	0	0	0	12	0	0	0	0	16	0	0	0	8	0	10	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	10	0	0	0	0	4
assemblage-488-504	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	250	0	41	0	70	0	0	0	0	0	0	29	0	5	10
assemblage-522-357	42	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	149	0	75	0	46	0	0	0	0	0	0	0	0	0	7
assemblage-176-500	0	0	17	15	11	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	8	0	0	0	21
