Assemblage_Name	4402667-754485-1723195	5078491-0-4	7767108-0-1723195	2-3177439-8192507	4402667-9515905-1723195	1645366-0-9974376	4402667-0-7363931	4402667-447787-1723195	4402667-0-8389028	2921963-5136641-5831910	3-6995876-436714	4593573-3521908-9658632	2921963-5136641-1723195	4402667-0-1723195	4593573-0-9658632	605710-1-4	3-0-8079860	3-6607643-436714	4593573-0-6716616	4402667-0-6965710	4402667-0-1289707	9415687-0-1723195	2-3177439-4	4402667-5252319-1723195	4402667-0-2905842	4402667-5136641-2086974	4-2550723-4	6873209-1-4	4593573-0-3176039	4593573-9818640-4387693	4593573-0-4387693	3856565-1-4	4402667-0-676487	3-5915692-436714	4378770-5136641-1723195	4402667-0-1315622	8947572-0-0	6352948-0-4	4402667-4143106-1723195	7101311-0-1723195	8825026-1-4	2205614-0-1723195	4-5502144-4	3-0-9042798	4593573-0-5579731	9851202-0-1723195	9393227-0-1723195	3985731-0-1723195	5383496-2736960-436714	7836337-0-3724405	9393227-5927418-1723195	1608696-0-0	4113638-0-1723195	4593573-0-4	8909137-0-1723195	3-0-6673454	4402667-0-8657128	2061021-1-4	4402667-5356689-1723195	3976161-5136641-1723195	4402667-0-4060528	4402667-3311682-1723195	4-1530291-9737786	4-1530291-6787911	3-0-8209805	4593573-0-9974376	4402667-8909220-1723195	2247383-0-1723195	2194302-0-1723195	3-6148876-436714	3-0-9361913	4-1125039-4	4621433-0-1723195	6873209-945843-4	4593573-0-8420893	9393227-2180046-1723195	4593573-1551558-4	3-2736960-436714	9393227-5368543-1723195	9415687-7674392-1723195	8628803-5136641-2086974	4-1-4	9393227-0-4460307	7836337-0-0	4593573-367682-3176039	3-0-436714	4402667-475759-1182021	4402667-5136641-1723195	2879468-0-2	52552-0-9658632	3-9960788-436714	9490409-0-1723195	4-1530291-4	5078491-0-2699085	4402667-0-2253396	4-1-3443280	3-0-2	4402667-1845420-1723195	4-1-6885562	9393227-0-7469416	282203-0-2	4402667-0-2205754	4402667-0-4923783	4593573-0-569284	3037937-0-9658632	3979331-0-0	6587330-0-436714	4402667-8474446-1723195
assemblage-113-959	0	0	0	0	0	9	0	0	0	0	0	0	0	154	0	12	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	11	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	26	0	18	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-534-685	0	20	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	77	0	0	0	0	0	0	52	6	0	0	41	0	0	0	0	0	0	0	0	0	0	25
assemblage-432-775	0	0	0	0	0	0	0	0	0	0	0	0	0	52	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	26	0	17	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
assemblage-169-400	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	23	0	7	0	0	0	0	0	0	12	0	0	0	52	0	0	0	0	0	0	0	0	0	0	25
assemblage-991-720	0	0	0	0	0	0	0	0	0	0	0	0	0	290	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-212-405	0	0	0	0	0	0	0	0	0	0	0	0	0	221	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	8	0	0	0	0	0	26	0	9	0	0	0	0	0	0	0	0	26	0	0	0	0	0	14	0	0	0	0	0	0	0	11	37
assemblage-430-681	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-849-805	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	94	0	0	0	78	0	0	10	0	0	0	48	0	0	0	83	0	0	0	0	0	0	0	0	0	0	25
assemblage-530-672	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	222	0	18	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	39
assemblage-533-383	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	162	0	27	0	5	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	23
assemblage-506-671	0	10	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	0	81	0	0	0	0	0	0	28	10	0	0	33	0	0	0	0	0	0	0	0	0	0	32
assemblage-355-837	0	0	0	0	6	0	0	0	0	0	0	0	0	277	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-443-762	0	0	0	0	0	0	0	0	0	0	0	0	0	176	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	10	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	52	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-490-502	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	10	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	61	0	39	0	42	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	24
assemblage-421-662	0	0	0	0	0	0	0	0	0	0	0	0	0	223	31	0	0	0	0	0	0	0	0	0	0	108	0	0	0	19	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-893-305	0	0	0	0	0	0	0	0	0	0	0	0	0	140	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	6	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	69	0	35	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-787-428	0	0	0	0	0	0	0	0	0	0	0	0	0	283	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-478-884	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	12	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	31	0	43	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	6	32
assemblage-167-498	0	0	0	0	0	0	0	0	0	0	0	0	0	235	83	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17
assemblage-770-637	0	0	0	0	0	0	0	0	0	0	0	0	0	338	76	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	22	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-527-667	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	26	0	298	0	0	0	18	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-722-263	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	91	0	0	0	72	0	0	0	0	0	0	43	0	0	0	89	0	0	0	0	0	0	0	0	0	0	27
assemblage-956-316	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	23	0	0	0	0	0	0	0	0	0	0	215	0	0	0	28	0	0	0	0	0	0	19
assemblage-443-206	0	0	0	0	0	0	0	0	0	0	0	0	0	224	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	6	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-900-315	0	0	0	0	0	0	0	0	0	0	0	10	0	114	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	10	62	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-952-290	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	20	0	0	0	0	0	0	0	0	0	0	226	0	0	0	14	0	0	8	0	0	0	13
assemblage-250-249	0	0	4	0	0	0	0	0	0	0	0	0	0	276	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-166-517	0	0	0	0	0	0	0	0	0	0	0	0	0	365	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	31	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-100-530	0	0	0	0	0	0	0	0	0	0	0	0	0	254	39	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	11	0	0	69	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-420-124	0	0	0	0	0	0	0	0	0	0	0	0	0	68	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	17	0	0	0	0	0	0	23	0	8	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-468-361	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	33	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-836-963	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	404	0	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-237-898	0	0	0	0	0	0	0	0	0	0	0	0	0	149	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	36	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-903-174	0	0	0	0	0	0	0	0	0	0	0	0	0	247	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	14	0	0	0	0	0	0	0	0	26	0	0	0	0	0	15	0	0	0	0	0	0	0	15	37
assemblage-818-106	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-370-178	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	8	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	70	0	0	0	0	0	0	0	0	149	0	0	0	40	0	0	0	0	0	0	0	0	0	0	17
assemblage-235-258	0	0	0	0	0	0	0	0	0	0	0	0	0	203	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	22	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	18
assemblage-860-803	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	14	0	308	0	0	0	16	0	0	0	0	0	0	63	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13
assemblage-252-252	0	0	0	0	0	0	0	0	0	0	0	0	0	351	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	46	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-951-307	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	232	0	0	0	13	0	0	6	0	0	0	11
assemblage-876-300	0	0	0	0	0	0	0	0	0	0	0	0	0	69	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	39	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	13	0	0	0	0	0	0	31	0	8	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-884-180	0	0	0	0	0	0	0	0	0	0	0	0	0	140	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	13	0	54	0	18	0	0	0	0	0	0	43	0	0	0	16	0	0	0	0	0	0	0	0	5	7	36
assemblage-238-250	0	0	0	0	6	0	0	0	0	0	0	0	0	221	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	26	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	10
assemblage-164-524	0	0	0	0	0	0	0	0	0	0	0	0	0	241	69	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	12
assemblage-447-675	0	0	0	0	0	0	0	0	0	0	0	0	0	308	70	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	27	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-784-763	0	0	0	0	0	0	0	0	0	0	0	0	0	215	118	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	61	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	24
assemblage-891-302	0	0	0	0	0	0	0	0	0	0	0	0	0	137	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	8	0	0	0	0	70	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	33	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-805-423	0	0	0	0	0	0	0	0	0	0	0	0	0	276	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-427-762	0	0	0	0	0	0	0	0	0	0	0	0	0	248	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	6	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	10	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-590-275	0	0	0	0	0	0	0	0	0	0	0	0	0	243	79	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	23
assemblage-876-781	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	18	0	304	0	0	0	14	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-386-420	0	0	0	0	0	0	0	0	0	0	0	0	0	149	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	20	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	17	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-821-743	8	0	0	0	0	0	0	0	0	22	0	0	31	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	14
assemblage-715-242	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	168	0	18	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	30
assemblage-598-280	0	0	0	0	0	0	0	0	0	0	0	0	0	383	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	28	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-502-692	0	0	0	0	0	0	0	0	0	0	0	0	0	307	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-950-266	0	0	0	0	0	0	0	0	0	0	0	0	0	271	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
