Assemblage_Name	6174413-4-2	2-5858659-3	7322085-1-3	6897204-1-3	3018474-1-3	2-1-2765886	2-4-3133360	8948572-6199503-4	2-5022561-3	3589471-4-2	2-6199503-4	2-1-2555098	2-6401805-3	5152894-1-4	2-1-6037333	2-1-6353520	2-4-2	2-1-6672282	2-9017772-2	8045686-1-4	2365127-1-3	2-4-6296720	3862871-4-2	2-1-3	2-1-4	2-1-5762643	3848953-1-3	4829029-4-2
assemblage-821-743	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	181	0	0	0	0	0	0	145	0	0	0	10
assemblage-715-242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	12	0	0	0	153	82	127	9	1
assemblage-598-280	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	132	0	0	0	0	0	0	257	100	0	0	7
assemblage-502-692	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	249	133	6	0	10
assemblage-950-266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	333	72	0	0	0
assemblage-100-545	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	34	0	0	0	40	0	0	345	53	0	0	7
assemblage-907-307	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	178	0	0	0	0	0	0	243	20	15	0	15
assemblage-762-622	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	253	0	0	0	0	0	0	169	0	0	0	2
assemblage-593-283	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	81	0	0	0	0	0	0	239	43	0	0	6
assemblage-420-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	150	0	0	0	0	0	0	219	34	70	0	1
assemblage-260-895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	138	0	0	0	0	0	0	241	27	76	0	0
assemblage-279-744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	338	93	0	0	0
assemblage-236-225	0	0	0	0	0	0	0	0	51	0	15	0	0	0	0	0	123	0	0	0	0	0	0	253	56	0	0	2
assemblage-670-680	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	174	0	0	0	0	0	0	195	0	0	0	11
assemblage-687-581	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	146	0	0	0	0	5	0	174	100	61	0	11
assemblage-375-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	245	104	0	0	5
assemblage-791-421	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	72	0	0	0	0	0	0	291	51	0	0	5
assemblage-478-871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	209	0	0	15	0	0	0	184	42	35	0	7
assemblage-912-154	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	126	0	0	0	0	10	0	176	105	70	0	3
assemblage-1005-716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	11	0	0	0	0	125	72	8	0	9
assemblage-256-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	82	99	0	5	4
assemblage-513-685	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	144	151	0	47	3
assemblage-476-875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	89	132	78	26	6
assemblage-156-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	218	122	69	0	6
assemblage-661-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	265	10	0	0	0	0	0	121	74	17	0	7
assemblage-402-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	146	0	0	0	0	0	0	217	38	70	0	6
assemblage-213-390	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	142	0	0	0	0	4	0	182	88	70	0	5
assemblage-908-785	0	0	0	0	0	50	0	0	134	0	0	0	0	0	0	0	91	0	0	0	0	0	0	221	0	0	0	4
assemblage-693-664	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	27	0	0	0	24	0	0	390	46	0	0	1
assemblage-813-103	0	11	38	0	0	107	0	0	167	0	0	0	0	0	0	0	47	0	0	0	0	0	0	122	0	0	0	8
assemblage-427-778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	200	42	0	0	9
assemblage-121-962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	305	89	0	69	9
assemblage-438-205	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	205	0	0	0	0	0	0	181	76	20	0	7
assemblage-792-473	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	33	0	0	0	24	0	0	371	50	0	0	7
assemblage-823-950	0	0	0	2	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	358	40	0	0	2
assemblage-959-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	294	161	0	0	4
assemblage-149-396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	215	0	0	23	0	0	0	185	31	35	0	9
assemblage-990-711	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	205	0	0	0	0	0	0	164	89	25	0	2
assemblage-412-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	164	0	0	0	0	0	0	225	28	66	0	3
assemblage-425-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	7	0	0	0	0	103	94	11	0	2
assemblage-672-669	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	288	0	0	0	0	0	0	193	0	0	0	4
assemblage-672-668	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	204	0	0	0	0	0	0	173	0	0	0	7
assemblage-508-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	15	0	0	0	0	119	96	4	0	7
assemblage-107-971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	290	102	0	68	4
assemblage-803-761	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	26	0	0	0	25	0	0	396	44	0	0	2
assemblage-706-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	380	35	14	13	7
assemblage-152-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	102	136	66	29	13
assemblage-495-501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	210	110	82	0	4
assemblage-546-680	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	122	168	0	45	3
assemblage-210-392	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	149	0	0	0	0	0	0	238	51	20	0	14
assemblage-466-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	324	146	0	0	5
assemblage-382-848	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	103	0	0	0	0	0	0	251	42	0	0	3
assemblage-895-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	229	0	0	0	0	0	0	81	22	139	0	4
assemblage-809-445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	312	149	0	0	5
assemblage-103-549	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	172	0	0	0	12	0	0	212	17	0	0	3
assemblage-526-377	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	153	147	0	49	8
assemblage-98-546	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	161	0	0	0	0	0	0	142	7	0	0	3
assemblage-98-541	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	285	0	0	0	0	0	0	200	5	0	0	0
assemblage-1006-705	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	259	134	18	0	6
assemblage-249-264	0	0	0	0	0	0	0	0	56	0	44	0	0	0	0	0	154	0	0	0	0	0	0	227	18	0	0	1
assemblage-105-958	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	311	84	0	57	5
assemblage-469-877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	219	0	0	18	0	0	0	193	33	31	0	3
assemblage-752-617	0	10	43	0	0	99	0	0	163	0	0	0	0	0	0	0	30	0	0	0	0	0	0	149	0	0	0	6
assemblage-376-844	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	80	0	0	0	0	0	0	251	45	0	0	4
assemblage-391-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	282	8	0	0	0	0	0	89	82	29	0	6
assemblage-371-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	198	130	98	0	2
assemblage-695-686	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	258	0	0	0	0	0	0	224	0	0	0	6
assemblage-923-801	0	5	40	0	0	92	0	0	191	0	0	0	0	0	0	0	40	0	0	0	0	0	0	124	0	0	0	8
assemblage-795-450	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	190	0	0	0	0	0	0	146	20	0	0	2
assemblage-812-136	0	6	49	0	0	96	0	0	172	0	0	0	0	0	0	0	32	0	0	0	0	0	0	140	0	0	0	5
assemblage-757-617	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	243	0	0	0	0	0	0	148	0	0	0	0
assemblage-891-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	144	0	0	0	0	0	0	223	34	70	0	3
assemblage-370-847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	230	96	0	0	9
assemblage-861-791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	8	0	0	0	158	85	143	3	3
assemblage-147-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	217	0	0	16	0	0	0	180	29	47	0	2
assemblage-388-860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	240	102	0	0	10
assemblage-106-951	0	0	0	8	0	0	20	0	0	0	0	0	0	0	0	0	102	0	0	20	0	0	0	199	108	0	42	1
assemblage-267-745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	313	135	0	0	6
assemblage-410-885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	222	0	0	0	0	0	0	77	10	155	0	7
assemblage-149-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	105	113	85	28	9
assemblage-490-497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	98	132	72	20	9
assemblage-803-471	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	278	0	0	0	0	0	0	203	0	0	0	7
assemblage-102-526	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	23	0	0	0	27	0	0	388	52	0	0	2
assemblage-262-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	71	74	0	12	3
assemblage-974-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	179	20	0	0	1
assemblage-673-671	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	298	0	0	0	0	0	0	187	0	0	0	5
assemblage-423-115	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	180	0	0	0	0	0	0	270	8	13	0	5
assemblage-526-705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	13	0	0	0	0	87	96	9	0	2
assemblage-187-516	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	159	0	0	0	0	0	0	263	50	0	0	1
assemblage-457-369	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	85	0	0	0	0	0	0	293	51	0	0	0
assemblage-402-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	195	0	0	0	0	9	0	76	15	171	0	0
assemblage-281-720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	337	83	0	0	0
assemblage-786-478	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	183	0	0	0	0	0	0	180	0	0	0	4
assemblage-272-732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	197	23	0	0	4
assemblage-254-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	69	77	0	5	3
assemblage-517-700	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	247	134	10	0	12
assemblage-670-582	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	141	0	0	0	0	12	0	177	92	70	0	4
assemblage-896-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	119	109	0	0	5
assemblage-536-381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	55	0	0	0	207	76	0	0	8
assemblage-380-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	6	0	0	0	198	120	85	0	6
assemblage-383-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	200	128	88	0	11
assemblage-397-865	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	149	0	0	0	0	6	0	159	88	84	0	8
assemblage-121-967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	301	93	0	59	8
assemblage-521-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	392	27	10	7	2
assemblage-473-354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	218	21	0	0	4
assemblage-409-893	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	12	147	0	0	0	0	0	0	257	39	14	0	7
assemblage-488-508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	134	0	0	12	0	0	0	190	102	44	0	4
assemblage-948-296	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	265	0	94	15
assemblage-475-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	186	19	0	0	2
assemblage-488-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	220	0	0	17	0	0	0	170	32	39	0	10
assemblage-522-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	53	0	0	0	209	77	0	0	8
assemblage-176-500	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	79	0	0	0	0	0	0	269	34	0	0	5
