Assemblage_Name	2-8682202-5845182	9096289-4-0	2-4-8707812	2-4-44565	2-4638367-5845182	8474982-7057101-3	6263198-7057101-3	2-4-8844615	2-9397540-5845182	5647129-0-2	6759333-0-2	4-3-4323348	2-531440-0	3129457-531440-0	4-3235846-3	2-4-183273	2-6402706-0	9669638-4-0	1-3-5522894	2-4-4865915	0-2-2	0-2-4	2-5425343-0	4-0-4219753	4-9596784-3	3806857-3-3	3806857-2531605-3	4-0-2	6692734-4-0	2-4-5845182	6007263-0-2	1-3-2	2-4-4759318	4-7057101-7880450	2-531440-8523139	2-4-0	1-3-2529431	4-7057101-6734170	5123231-4-0	2-3202530-0	7145755-0-2	2-551412-0	2-8486574-0	1847468-4-0	9476439-4-0	3806857-3-1838035	8960740-3-3	2-4-2969536	2-1435727-0	4-3-3	4-7057101-3	4-6383479-3	2-531440-9897555	2-4-8433573	1-3-6923708	8591906-0-2
assemblage-526-569	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	21	0	27	0	235	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8
assemblage-509-534	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	108	0	0	0	0	0	0	0	183	44	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	11
assemblage-675-257	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	31	0	7	0	16	0	292	0	0	0	0	13	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-612-218	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	233	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9
assemblage-525-913	0	0	0	0	0	0	8	0	0	0	21	0	0	0	0	0	42	0	0	0	0	0	0	0	16	31	0	61	0	0	0	10	0	0	0	263	21	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	8
assemblage-164-933	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	30	0	7	0	7	0	326	0	0	0	0	17	16	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9
assemblage-470-127	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	141	0	0	0	0	0	0	0	227	13	0	0	0	14	0	0	0	0	0	0	0	0	0	54	0	0	0	0	21
assemblage-257-856	0	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	54	0	0	0	0	0	0	0	15	11	0	86	0	0	0	13	0	0	0	158	39	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	6
assemblage-782-467	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	28	0	0	0	0	0	0	0	0	87	0	91	0	0	0	0	0	0	0	197	26	0	0	0	0	22	0	0	0	0	0	0	0	0	6	0	0	0	0	8
assemblage-540-938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	35	6	0	47	0	0	0	29	0	0	0	147	105	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	8
assemblage-477-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	167	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	60	0	0	0	0	4
assemblage-370-281	0	0	0	0	0	9	18	0	0	0	0	0	0	0	0	0	19	0	0	0	0	14	0	0	9	15	0	41	0	0	0	39	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	26	99	0	0	0	0	21
assemblage-672-407	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	33	0	200	0	0	26	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15
assemblage-928-1006	0	0	0	0	0	0	5	0	0	0	29	0	0	0	0	0	42	0	0	0	0	0	0	0	10	21	0	60	0	0	0	4	0	0	0	279	22	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	3
assemblage-250-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	27	0	0	54	0	0	0	25	0	0	0	156	92	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	9
assemblage-510-572	4	0	0	0	0	0	0	0	8	0	0	0	44	0	0	0	0	0	0	0	0	0	0	11	0	29	0	90	0	202	0	0	43	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-673-388	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	37	0	169	0	0	29	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	22
assemblage-288-575	0	0	0	0	0	0	0	0	0	8	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	102	15	34	0	156	0	0	0	0	0	115	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-356-329	0	0	0	0	0	0	0	0	0	7	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	85	16	31	0	166	0	0	0	0	0	123	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-935-1004	0	0	0	0	0	0	13	0	0	0	33	0	0	0	0	0	39	0	0	0	0	0	0	0	8	14	0	74	0	0	0	4	0	0	0	264	19	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	10
assemblage-988-336	0	0	0	0	0	0	0	0	0	25	0	0	193	10	0	0	0	0	0	0	0	0	0	0	0	43	0	20	0	5	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-344-220	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	134	0	67	0	88	0	0	0	0	0	137	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-352-266	0	0	0	0	0	0	35	9	0	0	0	0	0	0	16	0	8	0	0	0	0	14	0	0	0	0	0	76	0	0	0	28	0	0	0	152	19	0	0	0	0	0	0	0	0	0	0	0	0	59	73	0	0	0	0	11
assemblage-261-343	0	0	0	0	0	0	0	0	0	0	0	0	76	8	0	10	0	0	0	0	0	0	5	0	0	53	14	0	0	143	0	0	0	0	0	171	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-793-991	0	0	0	37	0	0	0	0	0	0	0	0	40	0	0	0	9	0	0	0	0	0	0	0	0	104	16	17	0	25	0	0	0	0	0	230	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-689-249	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	20	0	29	0	235	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-923-976	0	0	0	0	0	0	10	0	0	0	18	0	0	0	0	0	35	0	0	0	0	0	0	0	10	24	0	71	0	0	0	13	0	0	0	267	20	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	10
assemblage-178-167	0	0	0	0	0	0	36	5	0	0	0	0	0	0	11	0	2	0	0	0	0	7	0	0	0	0	0	76	0	0	0	38	0	0	0	137	19	0	0	0	0	0	0	0	0	0	0	0	0	56	103	0	0	0	0	10
assemblage-562-744	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	106	0	0	0	0	0	0	0	203	44	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	5
assemblage-263-346	0	0	0	0	0	0	0	0	0	0	0	0	38	13	0	6	0	0	0	0	0	0	5	0	0	67	15	0	0	172	0	0	0	0	0	154	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-667-407	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	5	0	75	0	227	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-471-161	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	241	8	0	0	0	0	0	0	0	15	0	0	0	0	0	56	0	0	0	0	7
assemblage-955-695	0	0	0	0	0	0	0	0	0	0	23	0	17	0	0	0	69	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	269	0	0	0	0	26	0	0	0	0	0	0	0	0	0	25	0	0	0	0	20
assemblage-562-770	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	11	0	0	0	0	0	0	0	0	9	0	129	0	0	0	0	0	0	0	238	10	0	0	0	16	0	0	0	0	0	0	0	0	0	57	0	0	0	0	9
assemblage-809-982	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	52	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	145	19	0	0	0	0	14	0	0	0	0	0	0	0	0	21	0	0	0	0	25
assemblage-594-250	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	90	0	0	0	0	0	196	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-491-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	184	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	59	0	0	0	0	4
assemblage-491-516	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	111	0	0	0	0	0	0	0	195	36	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	6
assemblage-340-344	0	0	0	0	0	0	0	0	0	6	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	79	15	46	0	151	0	0	0	0	0	122	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-921-684	0	0	0	0	0	0	0	0	0	0	10	0	13	0	0	0	7	0	0	0	0	0	0	0	0	5	0	22	0	5	0	0	0	0	0	297	64	0	0	0	41	0	0	0	0	0	0	0	0	0	30	0	0	0	0	6
assemblage-900-267	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	6	0	0	0	0	0	0	0	0	23	0	31	0	103	0	0	0	0	0	236	6	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-709-471	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	9	0	59	13	54	0	215	0	0	0	0	0	42	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-291-540	0	0	0	18	0	0	0	0	0	0	0	0	44	0	0	0	9	0	0	0	0	0	0	0	0	113	14	14	0	11	0	0	0	0	0	252	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-532-565	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	22	0	40	0	234	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-602-233	30	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	13	0	18	0	243	0	0	0	0	0	90	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-868-416	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	9	0	0	0	0	0	0	0	0	6	0	23	0	7	0	0	0	0	0	295	64	0	0	0	37	0	0	0	0	0	0	0	0	0	35	0	0	0	0	6
assemblage-164-945	10	0	0	0	0	0	0	0	12	0	0	0	38	0	0	0	0	0	0	0	0	0	0	6	0	31	0	102	0	191	0	0	32	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-609-673	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	240	12	0	0	0	0	0	0	0	12	0	0	0	0	0	66	0	0	0	0	6
assemblage-361-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	66	0	0	0	53	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	24	51	0	0	0	0	9
assemblage-194-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-906-535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-915-529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-518-548	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	35	0	30	0	203	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-699-475	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	26	0	226	0	0	27	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17
assemblage-919-1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	26	0	0	71	0	0	0	27	0	0	0	145	70	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	17
assemblage-458-160	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	124	0	0	0	0	0	0	0	237	25	0	0	0	9	0	0	0	0	0	0	0	0	0	52	5	0	0	0	11
assemblage-247-871	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	14	0	0	149	0	0	0	0	0	0	0	63	15	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	12
assemblage-760-869	0	0	3	0	0	0	13	0	0	0	0	0	0	0	0	0	63	0	4	0	0	6	0	0	0	0	0	10	0	0	0	55	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	23	138	0	0	0	8	5
assemblage-253-215	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	241	0	0	0	0	18
assemblage-258-243	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	35	0	19	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	257	0	0	0	0	8
assemblage-229-848	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	5	10	0	94	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	10
assemblage-297-123	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	10	8	0	94	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	4
assemblage-262-855	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	16	0	0	144	0	0	0	0	0	0	0	93	25	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	7
assemblage-767-883	0	0	0	0	0	0	34	7	0	0	0	0	0	0	15	0	0	0	0	0	0	10	0	0	0	0	0	79	0	0	0	41	0	0	0	140	15	0	0	0	0	0	0	0	0	0	0	0	0	46	103	0	0	0	0	10
assemblage-790-480	0	0	0	0	0	0	0	0	0	0	12	0	9	0	0	0	10	0	0	0	0	0	0	0	0	5	0	15	0	13	0	0	0	0	0	281	69	0	0	0	52	0	0	0	0	0	0	0	0	0	29	0	0	0	0	5
assemblage-604-218	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	39	0	211	0	0	33	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11
assemblage-356-798	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	289	0	0	78	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	27
assemblage-524-544	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	281	0	0	77	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	16
assemblage-713-902	0	0	0	0	0	0	0	0	0	0	0	0	61	10	0	10	0	0	0	0	0	0	0	0	0	78	12	0	0	162	0	0	0	0	0	137	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-912-548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-414-339	0	0	0	0	0	0	0	0	0	53	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	202	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-713-907	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	163	0	69	0	76	0	0	0	0	0	123	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-499-537	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	215	18	4	0	0	16	0	0	0	0	0	0	0	0	0	67	0	0	0	0	26
assemblage-539-762	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	11	0	0	0	0	147	50	0	0	15	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	8
assemblage-599-228	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	74	0	0	0	0	0	227	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-804-979	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	49	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	152	18	0	0	0	0	13	0	0	0	0	0	0	0	0	25	0	0	0	0	21
assemblage-784-478	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	73	0	0	0	0	0	4	0	279	0	0	0	27	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	12
assemblage-353-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	74	0	0	0	62	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	23	55	0	0	0	0	6
assemblage-608-642	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	11	0	119	0	0	0	0	0	0	0	210	28	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	14
assemblage-458-145	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	239	10	0	0	0	0	0	0	0	9	0	0	0	0	0	51	0	0	0	0	10
assemblage-204-172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-692-253	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	8	272	0	0	84	0	0	69	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	16
assemblage-151-166	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	54	0	9	0	0	10	0	0	0	0	0	5	0	0	0	76	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	30	102	0	0	0	21	13
assemblage-768-861	0	0	5	0	0	0	12	0	0	0	0	0	0	0	0	0	78	0	11	0	0	7	0	0	0	0	0	19	0	0	0	49	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	24	112	0	0	0	6	4
assemblage-793-461	0	0	0	0	0	0	0	0	0	0	13	0	11	0	0	0	18	0	0	0	0	0	0	0	0	8	0	27	0	8	0	0	0	0	0	291	50	0	0	0	32	0	0	0	0	0	0	0	0	0	36	0	0	0	0	6
assemblage-936-696	0	0	0	0	0	0	0	0	0	0	17	0	10	0	0	0	18	0	0	0	0	0	0	0	0	35	0	58	0	0	0	0	0	0	0	248	20	0	0	7	13	3	0	0	0	0	0	0	0	0	63	0	0	0	0	8
assemblage-298-562	0	0	0	0	0	0	0	0	0	39	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	212	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-256-346	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	77	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-525-934	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	7	8	0	90	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	14
assemblage-325-227	0	0	0	0	0	0	0	0	0	0	0	0	54	12	0	11	0	0	0	0	0	0	0	0	0	74	17	0	0	172	0	0	0	0	0	134	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-352-801	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	30	0	4	0	11	0	312	0	0	0	0	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-254-348	0	0	0	0	0	0	0	0	0	0	0	0	167	8	0	0	0	0	0	0	0	0	0	0	0	18	0	9	0	66	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-391-369	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	11	0	0	0	0	0	16	0	0	0	96	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-873-390	0	0	0	0	0	0	0	0	0	0	13	0	6	0	0	0	14	0	0	0	0	0	0	0	0	11	0	20	0	7	0	0	0	0	0	279	56	0	0	0	44	0	0	0	0	0	0	0	0	0	37	0	0	0	0	13
assemblage-664-252	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	291	0	0	76	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	21
assemblage-351-254	0	0	0	0	0	60	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	31	55	0	7	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	11
assemblage-638-844	0	0	0	0	0	0	0	0	0	0	11	0	210	0	0	0	35	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	136	21	0	0	0	0	24	0	0	0	0	0	0	0	0	36	0	0	0	0	10
assemblage-406-358	0	0	0	0	0	0	0	0	0	6	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	97	15	32	0	169	0	0	0	0	0	117	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-478-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	175	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	54	0	0	0	0	4
assemblage-294-127	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	24	0	0	139	0	0	0	5	0	0	0	94	18	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	4
assemblage-894-551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-185-590	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	8	0	66	6	55	0	240	0	0	0	0	0	39	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-708-462	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	10	0	60	8	49	0	236	0	0	0	0	0	38	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-371-811	11	0	0	0	0	0	0	0	14	0	0	0	38	0	0	0	0	0	0	0	0	0	0	8	0	18	0	82	0	201	0	0	38	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-960-692	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	7	0	0	0	0	0	0	0	0	10	0	18	0	9	0	0	0	0	0	295	58	0	0	0	40	0	0	0	0	0	0	0	0	0	42	0	0	0	0	9
assemblage-619-655	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	182	72	0	0	16	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	17
assemblage-884-412	0	0	0	0	0	0	0	0	0	0	35	0	19	0	0	0	68	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	256	0	0	0	0	23	0	0	0	0	0	0	0	0	0	18	0	0	0	0	17
assemblage-934-1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	18	0	0	48	0	0	0	37	0	0	0	142	93	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	13
assemblage-713-915	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	154	0	55	0	77	0	0	0	0	0	142	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-820-982	0	0	0	23	0	0	0	0	0	0	0	0	27	0	0	0	11	0	0	0	0	0	0	0	0	126	11	10	0	11	0	0	0	0	0	242	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-980-351	0	0	0	0	0	0	0	0	0	0	0	0	56	18	0	0	0	0	0	0	0	0	0	0	0	66	27	0	0	148	0	0	0	0	0	159	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	16
