Assemblage_Name	431632-6941761-1	6693584-4-1	3-9977453-3	2-2357593-4	1-1-4	2933364-4-1	2976178-4-1	2-3999804-1	2-4-7622753	2-2357593-1867248	2-1384603-1	5176007-4-1	2-4852070-1	2-4-7637068	9930297-2-3865560	6485127-4-1	9930297-2-1	1318832-3-3	1174277-4-1	8211915-4-1	3-0-7175086	2-4-8849988	431632-4-1	9930297-5726981-1	2-4-1290511	4351367-4-1	2-4-7053825	5236710-3-3	2-2357593-9891387	2-6494642-1	2319089-2-2737568	1-1-9396325	431632-4-8221436	6537173-4-1	2-4-1	2-2357593-4641005	2-4-6038537	2-0-4	2-4-9624009	3-0-2	5104898-3-3	3-4420621-6746720	2-8312010-1	1-1-8704180	1-1-385077	2500405-4-1	2205227-4-1	2-4-2130542	6445165-3-3	1616801-1-4	2-7770630-4	6078667-4-1	8459814-2357593-1867248	431632-6117006-1	8412885-4-1	2319089-2-1	3-4420621-3	2-4-2292755	2-8331201-4	1890498-1-4
assemblage-160-161	0	0	0	62	0	0	0	0	0	55	0	0	0	0	0	0	47	0	0	0	0	0	124	0	0	0	0	22	0	0	0	12	0	0	104	0	0	0	0	0	12	0	0	9	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	18
assemblage-904-260	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	7	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-206-182	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	89	0	0	107	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	10	3
assemblage-396-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	29	0	0	0	0	0	0	34	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	15	0	0	6
assemblage-178-601	0	0	0	0	0	0	0	0	0	21	0	0	0	0	36	0	0	0	0	42	0	0	14	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	23	0	0	0	0	0	0	0	407	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	27	0	10
assemblage-712-891	0	0	0	0	0	0	0	0	0	17	0	0	0	0	16	0	31	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	3
assemblage-635-856	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	12	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	12
assemblage-412-358	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	15
assemblage-319-550	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	83	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
assemblage-259-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	21
assemblage-520-558	0	0	0	0	0	39	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	35	0	0	18	0	0	0	0	0	0	0	0	0	0	0	12	0	24
assemblage-160-196	0	0	0	58	11	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	150	9	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	13	11
assemblage-359-264	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	157	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	13	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	8
assemblage-520-549	0	0	0	0	0	9	0	0	0	0	0	0	0	0	40	0	0	0	0	6	0	0	0	0	0	0	16	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0	0	0	0	0	0	0	8	0	18
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	28	8	0	0	0	0	0	0	0	0	0	0	0	94	0	0	6
assemblage-929-680	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	54	0	0	0	0	0	3	0	9	0	0	11	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	51	0	0	5
assemblage-943-691	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	31	0	0	0	0	0	212	0	24	0	0	13	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	8
assemblage-305-132	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	83	0	0	0	0	36	0	0	0	0	0	50	116	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	102	0	0	19
assemblage-526-916	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	96	0	0	0	0	46	0	0	0	0	0	39	109	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	92	0	0	18
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	423	0	16	0	0	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	0	0	16	0	21
assemblage-611-217	0	0	0	0	0	0	0	0	0	28	0	0	0	0	33	0	0	0	0	51	0	0	7	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	14
assemblage-670-392	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	26	0	0	74	0	0	0	0	0	0	11	0	0	0	0	0	0	22
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-358-786	0	0	0	0	0	28	0	0	0	0	0	0	0	0	91	0	0	0	0	24	0	0	0	0	0	0	36	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-742-872	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	175	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	16	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	9
assemblage-627-458	0	0	0	79	9	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	128	9	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	19
assemblage-545-737	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	11	14	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	7
assemblage-606-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-195-187	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	18	0	0	0	0	0	0	0	0	0	0	0	111	0	0	78	0	11	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	13	2
assemblage-171-608	0	0	0	0	0	59	0	0	0	14	0	0	0	0	0	0	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	3
assemblage-466-351	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	6
assemblage-687-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	4
assemblage-209-176	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	0	0	0	0	0	0	83	0	0	117	0	14	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	16	2
assemblage-281-541	13	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	22	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	2
assemblage-762-878	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	9	0	0	0	0	106	0	0	0	0	0	0	66	0	0	11	0	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	76	0	27	11
assemblage-181-190	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	146	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	8	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	13
assemblage-168-953	0	0	0	0	0	0	10	0	0	0	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	383	0	0	0	20	0	0	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-990-345	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	24	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2
assemblage-549-750	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	68	0	0	0	0	0	43	0	0	0	0	63	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	27	98	0	0	16
assemblage-480-335	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	4
assemblage-535-559	0	0	0	0	0	36	0	0	0	0	0	0	0	0	104	0	0	0	0	11	0	0	0	0	0	0	33	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-183-166	0	0	0	60	16	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	168	8	0	0	0	0	0	0	0	0	0	65	2	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15
assemblage-176-599	0	0	0	0	0	0	0	0	0	0	0	0	0	31	4	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	17	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-924-289	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	102	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4
assemblage-235-847	0	0	0	11	0	0	0	0	0	45	0	0	0	0	0	0	24	0	0	0	0	0	113	0	0	0	0	41	0	0	0	0	0	14	110	0	0	0	0	0	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	63	9	0	35	11
assemblage-298-582	0	0	0	0	0	24	0	0	5	7	0	0	0	0	17	0	0	0	0	20	0	0	18	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-172-188	0	0	0	51	0	0	0	0	0	49	0	0	0	0	0	0	49	0	0	0	0	0	138	0	0	0	0	18	0	0	0	22	0	0	76	0	0	0	0	0	9	0	0	10	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	20
assemblage-299-556	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	104	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	9
assemblage-809-471	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	57	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	9
assemblage-183-592	0	0	0	0	0	14	0	0	0	17	0	0	0	0	32	0	0	0	0	39	0	0	12	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-870-401	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	29	0	0	0	0	0	16	0	0	0	0	13	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	46	0	0	6
assemblage-299-553	0	0	0	0	0	29	0	0	5	3	0	0	0	0	23	0	6	0	0	28	0	0	11	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	40	9	0	0	0	0	0	0	0	0	0	0	0	70	0	0	4
assemblage-690-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	432	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	16	0	7
assemblage-889-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	154	0	0	0	0	18	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	88	0	0	13
assemblage-619-459	0	0	0	61	4	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	164	15	0	0	0	0	0	0	0	0	0	76	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12
assemblage-296-136	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	141	0	16	0	0	128	0	0	0	0	0	0	93	6	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	42	0	0	0	0	12	0	0	16
assemblage-609-214	0	0	0	0	0	8	0	0	0	10	0	0	0	26	0	0	0	0	0	4	0	0	37	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	15	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-526-929	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	156	0	0	0	0	100	0	0	0	0	0	5	20	0	0	0	0	0	13	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	87	0	0	9
assemblage-950-251	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	7	25	0	0	0	0	0	184	0	16	0	0	12	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1
assemblage-663-393	0	0	0	0	0	0	0	0	0	9	0	0	0	0	46	0	0	0	0	34	0	0	20	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-1000-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	10
assemblage-154-592	0	0	0	0	0	0	0	0	0	35	0	0	0	0	29	0	0	0	0	23	0	0	14	0	0	0	0	0	0	0	0	0	1	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	14
assemblage-181-932	0	0	0	0	0	39	0	0	0	0	0	0	0	0	92	0	0	0	0	16	0	0	0	0	0	0	28	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-343-236	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	19	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-152-958	0	0	0	0	0	0	8	0	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	379	0	0	0	17	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-503-944	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	185	0	0	0	0	85	0	0	0	0	0	6	13	0	0	11	0	0	11	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	76	0	0	4
assemblage-150-176	0	0	0	59	9	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	176	11	0	0	0	0	0	0	0	0	0	63	6	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15
assemblage-537-763	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	10	6	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	12
assemblage-911-277	28	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	7	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	49	0	0	9
assemblage-500-534	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	65	0	0	0	0	0	30	0	0	0	0	68	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	36	115	0	0	25
assemblage-594-237	0	0	0	0	0	35	0	0	0	0	0	0	0	0	21	0	0	0	0	32	0	0	23	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-790-466	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	39	0	0	0	0	0	1	0	10	0	0	5	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	65	0	0	6
assemblage-235-826	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	145	0	5	0	0	120	0	0	0	0	0	6	116	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	33	0	0	0	0	11	0	0	18
assemblage-585-209	0	0	0	0	0	0	0	0	0	0	0	0	0	35	3	0	0	0	0	5	0	0	27	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	11	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-285-119	0	0	0	27	0	0	0	0	0	54	0	0	0	0	0	0	23	0	0	0	0	0	77	0	0	0	0	34	0	0	0	0	0	8	112	0	0	0	0	0	12	0	0	0	0	0	0	0	0	25	0	0	0	0	0	61	17	0	43	7
assemblage-936-250	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	61	0	0	9
assemblage-988-353	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	40	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
assemblage-692-481	0	0	0	0	0	6	0	0	0	26	0	0	0	0	40	0	0	0	0	40	0	0	5	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-497-531	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	114	0	0	0	0	0	82	0	0	0	0	9	0	0	8	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	50	16	0	0	10
assemblage-604-675	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	11	0	0	0	0	0	42	0	0	0	0	13	13	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	6
assemblage-481-156	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	78	0	0	0	0	0	46	0	0	0	0	48	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	43	89	0	0	16
assemblage-465-144	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	55	0	0	67	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	59	0	0	13
assemblage-607-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-508-917	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	108	0	0	0	0	49	0	0	0	0	0	35	120	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	110	0	0	7
assemblage-806-986	33	0	0	0	0	0	0	0	0	28	0	0	3	0	0	0	12	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	4
assemblage-666-410	0	6	0	0	0	7	0	0	0	22	0	0	0	0	0	0	7	0	0	13	0	0	24	0	0	0	4	0	0	0	0	0	26	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-667-848	0	0	0	0	0	0	0	0	0	19	0	0	5	0	0	0	15	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7
assemblage-763-893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	163	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	18	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	15
assemblage-991-355	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	19	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-711-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	4
assemblage-405-331	0	0	0	0	0	17	0	0	0	0	0	0	0	0	10	0	0	0	0	42	0	0	24	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-267-347	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	37	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	10
assemblage-702-912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	13
assemblage-520-527	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	21	4	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	13
assemblage-471-319	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	10
assemblage-302-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	29	0	0	0	0	0	0	53	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	15
assemblage-499-512	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	6	0	0	0	0	0	37	0	0	0	0	7	18	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	4
assemblage-230-157	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	22	0	0	0	0	0	0	0	0	0	0	0	86	0	0	100	0	15	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	8	3
assemblage-891-274	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	100	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11
assemblage-371-808	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	420	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	24	0	13
assemblage-916-1002	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	151	0	6	0	0	115	0	0	0	0	0	4	111	4	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	27	0	0	0	0	16	0	0	20
assemblage-575-740	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	175	0	45	0	0	88	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	57	0	0	16
