Assemblage_Name	4190785-3-3	4-6128896-1	7046310-6128896-1	1-2-8014973	3-3-0	3732756-3-3	1-2-1070760	4-1623457-9463376	8092783-2-2	5099164-3-3	2-2-2	3-3-9975612	5099164-3-4585574	6644800-2-4	1-3200419-4	5099164-6027271-3	9120205-358908-2	2-358908-2	5462354-3-3	3-3-5088491	2-6089979-2	5099164-3-2804441	469667-3-3	779463-2-2	2-124689-2	5992486-358908-2	4-6128896-6760771	4-8496054-1	1-7261277-8014973	1-2-4	798089-6128896-9463376	4-3-3	4-6128896-9463376	2-9000280-2
assemblage-929-680	0	0	0	27	136	0	0	0	0	45	41	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	99	80	0	0	6
assemblage-943-691	0	0	0	121	29	0	0	0	0	84	38	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	3	124	0	7	2
assemblage-305-132	0	0	0	0	106	0	0	0	0	94	14	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	32	94	0	38	9
assemblage-526-916	0	0	0	0	94	0	0	0	0	70	21	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	20	102	0	28	6
assemblage-358-789	0	0	0	0	130	0	0	0	0	357	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-611-217	0	0	0	7	55	0	0	0	0	262	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	7
assemblage-670-392	0	0	0	9	16	0	0	0	0	424	0	0	0	0	0	0	0	33	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11
assemblage-907-527	0	11	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	180	0	0	53	0	0	11	0	0	0	0	0	0	0	0	0	12
assemblage-358-786	0	0	0	5	72	0	0	0	0	269	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	63	0	0	0	0	27	0	0	0
assemblage-742-872	0	0	0	0	86	0	0	0	0	84	63	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	58	0	10	7	1
assemblage-627-458	0	180	0	0	0	0	0	0	0	66	63	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	100	0	0	5	11
assemblage-545-737	0	0	0	0	50	0	0	0	0	48	17	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	56	148	0	19	7
assemblage-606-238	0	0	0	19	89	0	0	0	0	253	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	36	0	14	0	0	6
assemblage-195-187	0	338	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	112	5
assemblage-171-608	0	0	0	6	90	0	0	0	0	351	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7
assemblage-466-351	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	12	0	7
assemblage-687-910	0	0	0	23	47	0	0	0	0	232	13	0	0	0	0	22	0	35	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	3
assemblage-209-176	0	349	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	102	5
assemblage-281-541	0	0	0	120	76	0	0	0	0	181	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	75	0	0	5
assemblage-762-878	0	79	0	0	101	0	0	0	0	42	46	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	24	52	32	110	4
