Assemblage_Name	2-4078699-2	7602271-2-2	6709151-7660565-4	6513896-8467996-4	7292763-8467996-8378071	540038-2-8971191	2-4-1707631	7292763-8779373-4	1517970-7660565-4	9707862-8467996-4	4232838-8467996-99115	3-3-1	4232838-2-4	4565442-2-2	3733135-2-2	3612702-2-2	3-5746785-3	49099-8467996-4	2-2-4685576	8474052-2-2	3-4665155-3	2-2-1	2-2-2	2-3411129-2	4536157-8467996-4	49099-9877589-4	540038-2-2	2-2-4363093	4232838-8467996-9451680	7292763-1274421-4	2706811-2-2	2655209-8467996-4	2-2-3300627	6386901-5746785-3	4275176-8467996-4	0-2-4	2-1702440-2	2-5202852-2	4232838-8467996-218552	2527240-8467996-4	49099-8467996-130880	1517970-6214141-4	684144-0-3	2-4-4	4232838-8467996-4	2-9093244-2	3-0-3	3532746-2-2	9270764-8467996-4	4232838-8467996-7808962	6386901-5746785-6743620	2-4-6344129	4232838-8467996-3192788	4232838-7587508-9673481	1517970-8467996-4	4232838-8791794-4	2441851-2-2	3-2339912-3	3612702-7186162-2	7292763-3349085-4	9767080-8467996-4	2-2-2682712	8740424-8467996-4	7292763-8467996-4	1967878-2-2	9755788-2-2	5017891-8467996-4	2-4-8236986	2-2-706455	7292763-9455404-4	2-2-2840087	3-95581-3	6451700-2-2	4232838-1289386-3429306	2-2-2910358	4232838-7525908-4
assemblage-549-750	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	253	4	0	0	0	0	0	0	0	0	0	30	0	0	62	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-480-335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	48	7	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
assemblage-535-559	0	0	0	0	0	0	0	0	105	0	46	0	0	0	0	0	0	48	0	0	0	0	226	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-183-166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	112	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	9
assemblage-176-599	0	0	0	0	18	0	0	0	68	0	0	0	0	0	0	0	0	7	0	0	0	0	70	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-924-289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	25	9	0	0	0	0	0	0	6	322	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-235-847	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	30	0	12	119	0	0	0	0	0	0	9	98	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-298-582	0	0	0	0	0	0	0	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-172-188	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	28	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	44	14	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-299-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	26	3	0	0	0	0	0	0	11	343	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-809-471	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	14	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-183-592	0	0	0	0	0	0	0	0	14	0	4	0	0	0	0	0	0	139	0	0	0	0	50	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	89	0	0	0	0	0	30	0	0	0	6	0	1
assemblage-870-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	6	42	4	0	0	0	0	0	33	175	0	0	0	0	0	0	54	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-299-553	0	0	0	0	0	0	0	0	12	0	18	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	89	0	0	0	0	0	0	0	148	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	13	0	0	0	9
assemblage-690-252	0	0	0	0	0	0	0	0	29	0	10	0	0	0	0	0	0	10	0	0	0	0	16	0	114	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-889-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	87	154	6	0	0	0	0	0	35	0	21	9	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-619-459	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	93	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	14
assemblage-296-136	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	12	0	0	0	328	0	0	0	0	0	0	0	0	0	0	41	0	3	2	0	0	0	0	0	10	5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	16	0	0	0	0	0	0	6
assemblage-609-214	0	0	0	0	19	0	0	0	57	0	0	0	0	0	0	0	0	8	0	0	0	0	67	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-526-929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	4	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	6	28	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	20
assemblage-950-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	26	11	0	0	0	0	0	0	72	72	14	0	0	0	6	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-663-393	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	157	0	0	0	0	45	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	81	0	0	0	0	0	18	0	0	0	5	0	8
assemblage-1000-339	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	7	0	0	0	0	36	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-154-592	0	0	0	0	0	0	0	0	13	0	6	0	0	0	0	0	0	132	0	0	0	0	38	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	100	0	0	0	0	0	34	0	0	0	9	0	1
assemblage-181-932	0	0	0	0	0	0	0	0	104	0	38	0	0	0	0	0	0	46	0	0	0	0	227	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-343-236	0	0	13	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-152-958	0	0	0	31	0	4	0	11	31	0	0	0	0	0	0	0	0	33	0	0	0	0	78	0	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-503-944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	4	32	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	23
assemblage-150-176	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	110	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	11
assemblage-537-763	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	14	0	34	34	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-911-277	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	3	0	0	0	0	0	201	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-500-534	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	232	5	0	0	0	0	0	0	0	0	0	24	0	0	78	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-594-237	0	0	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	118	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-790-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	47	12	0	0	0	0	0	29	174	0	0	0	0	0	0	47	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-235-826	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	11	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	10	18	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	35
assemblage-585-209	0	0	0	0	12	0	0	0	43	0	0	0	0	0	0	0	0	9	0	0	0	0	93	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-285-119	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	38	0	18	126	0	0	0	0	0	5	12	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	28
assemblage-936-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	2	38	12	0	0	0	0	0	32	167	0	0	0	0	0	0	43	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-988-353	0	0	0	0	0	0	0	0	1	23	60	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-692-481	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	131	0	0	0	0	66	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	78	0	0	0	0	0	34	0	0	0	0	0	6
assemblage-497-531	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	23	80	0	0	0	0	0	0	0	31	33	0	0	0	14	0	11	0	0	46	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-604-675	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	16	0	45	43	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-481-156	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	236	7	0	0	0	0	0	0	0	0	0	14	0	0	57	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-465-144	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	13	0	0	0	8	0	0	243	0	0	0	0	0	0	0	27	0	11	0	0	0	0	0	0	0	0	0	0	121	15	0	0	9	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-607-238	0	0	0	0	0	0	0	0	9	0	51	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	4	8	8
assemblage-508-917	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	31	0	0	34	9	0	0	0	0	0	0	133	49	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-806-986	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	210	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-666-410	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-667-848	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	42	0	10	0	0	0	4	0	19	186	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-763-893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	64	0	47	36	0	0	0	0	0	0	61	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8
assemblage-991-355	0	0	19	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-711-905	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	16	0	12
assemblage-405-331	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-267-347	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	7	0	0	0	0	54	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-702-912	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	18	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-520-527	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	11	0	33	41	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-471-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	57	9	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	4
assemblage-302-569	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	9	0	0	13	0	0	0	0	0	14
assemblage-499-512	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	18	0	33	44	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-230-157	106	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	15	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-891-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	31	8	0	0	0	0	0	0	10	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-371-808	0	0	0	0	0	0	0	0	30	0	9	0	0	0	0	0	0	7	0	0	0	0	13	0	105	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-916-1002	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	6	13	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	0	0	0	0	33
assemblage-575-740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	259	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	104	13	0	0	8	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-799-965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	38	10	0	0	0	0	0	0	15	319	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-599-246	0	0	0	0	0	0	0	0	19	0	21	0	0	0	0	0	0	7	0	0	0	0	84	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-398-355	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	8	0	11
assemblage-526-569	0	0	0	0	0	0	0	0	12	0	42	0	0	0	0	0	0	53	0	0	0	0	38	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-509-534	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	15	0	36	47	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-675-257	0	0	0	0	0	0	0	0	21	0	5	0	0	0	0	0	0	8	0	0	0	0	22	0	104	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-612-218	0	0	0	0	25	0	0	0	55	0	0	0	0	0	0	0	0	10	0	0	0	0	81	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-525-913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	7	38	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	22
assemblage-164-933	0	0	0	0	0	0	0	0	37	0	4	0	0	0	0	0	0	19	0	0	0	0	12	0	91	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-470-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	275	0	0	0	0	0	0	0	23	0	7	0	0	0	0	0	0	0	0	0	0	114	9	0	0	6	0	0	0	34	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-257-856	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	12	4	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	8	19	0	17	51	0	0	0	0	0	7	36	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-782-467	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	12	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-540-938	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	38	0	17	128	0	0	0	0	0	0	15	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-477-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	44	7	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	6
assemblage-370-281	17	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	28	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	21	0	21	11	0	0	0	0	0	32	31	42	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7
assemblage-672-407	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	109	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-928-1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	6	29	0	0	0	0	0	8	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20
