Assemblage_Name	6349062-7920436-0	2-1-2664632	1-7920436-6535541	1297752-2873961-3	6591116-2739135-5004866	1-1018382-0	5591452-2369364-9255484	0-7742839-1	1332230-4-0	354614-1-3	1-6940686-3178728	5145200-4-1673095	1-5251785-0	0-2739135-3378644	1-7920436-7262875	1-7920436-136004	1274094-4-2	5145200-4-4715376	2-1-3	1-7920436-7947985	1-7920436-0	5145200-4-4	0-2739135-2601566	2-4958385-7553768	1805691-2739135-3378950	5129979-2739135-5004866	8939216-7920436-0	1805691-2739135-3092803	5591452-4-9255484	1319474-2739135-1010068	8027056-3-0	3022637-2739135-3378644	2-2873961-3	8629590-7920436-0	3828703-4-4	5142217-2739135-2601566	2-4-9255484	164075-7920436-0	9346635-0-3	4268353-1-3	0-9374967-3378644	3981406-9374967-3378644	0-4-817574	2-355584-3	0-2739135-8102714	5129979-7988295-5004866	2-3903223-3	0-8423919-3378644	2-1272255-9255484	0-3-1	2-4-2	1-3-8990347	2924079-2739135-5004866	0-2739135-5004866	1-7920436-4349311	1-7920436-434506	4108404-2739135-5004866	0-3-1626920	2-1285146-3	2-599623-3	2-7197223-9255484	1-7011336-6749352	2928093-2739135-2601566	7668362-4-1177497	5145200-7387741-4	1-5098800-0	1-7920436-4187675	7409344-2739135-5004866	2-4837244-2	1319474-2739135-5004866	2-4440899-3	1805691-2739135-3509437	1-3-0	7006178-4-2	0-4-9261765	1-1542851-0	1805691-2739135-5004866	2-2782970-3	1613713-4-9255484	2-1-2215043	1-7011336-7947985	1-7920436-9518674	1-7920436-4288571	6079632-2739135-5004866	2-7639880-2	841380-5096954-0	9564360-2873961-3	2-2119885-0	2-3205738-3	2639426-2739135-5004866	2-9636894-0	2-4-3112858	9217657-2739135-5004866	1-8710573-0	1805691-2739135-7986263	2-4-7542920	841380-7920436-0	0-4-4	1-7920436-884377	1319474-5431899-5004866	2-1-1443850	8939216-5861261-0	2-1890555-2	0-2739135-3497234	951336-4-2	4421288-1-3	5145200-9316798-4	2-4-8086785	1-8075443-0	2-4-0	1-4187268-0	1319474-9006749-5004866	9118688-4958385-7553768	2-4831194-0	2092987-4-2
assemblage-646-853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	203	13	0	0	0	0	24	0	0	0	0	0	24	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	35	0	4	0	0	22
assemblage-280-126	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	95	0	80	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	81	0	0	0	0	0	0	0	0	0	0	3	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	13	0	0	0	0	34
assemblage-925-992	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	73	0	71	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	29	40	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	20
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-941-247	0	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	0	6	0	119	213	0	0	0	0	5	0	0	0	0	0	42	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	12
assemblage-882-392	0	0	0	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	11	0	140	165	0	0	0	0	2	0	0	0	0	0	44	7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	3
assemblage-623-454	0	6	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	108	0	34	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	7	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	18
assemblage-621-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	15	0	0	0	8	12	0	0	0	0	0	0	0	89	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	7	5
assemblage-898-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	172	46	0	0	0	0	33	0	0	0	0	0	43	15	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	18
assemblage-720-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	45	0	0	0	0	8	0	16	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-237-258	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	12
assemblage-687-249	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	58	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	46	0	0	0	0	29	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	29
assemblage-642-861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	110	41	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	31
assemblage-246-246	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	18
assemblage-759-877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	77	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-759-874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	88	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-923-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	170	46	0	0	0	0	50	0	0	0	0	0	58	25	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	7
assemblage-280-565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	143	71	0	0	0	0	29	0	31	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	43	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	33
assemblage-628-854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	85	38	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	16
assemblage-710-473	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	44	94	0	73	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	11	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-277-528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	27	0	133	76	0	0	0	0	36	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-328-328	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	59	60	11	107	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	35	0	0	0	35	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-630-846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	31	0	99	102	0	0	0	0	24	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-190-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	108	0	22	0	10	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	16	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-359-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	64	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-985-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	177	8	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	34	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-597-671	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	90	0	89	24	0	0	0	0	0	0	0	0	0	0	20	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	74	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	17
assemblage-460-153	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	97	0	66	33	0	0	0	0	0	0	0	0	0	0	13	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	23
assemblage-684-472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	163	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	20	0	35	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-689-477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	182	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	7	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-308-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	144	0	5	0	0	0	22	0	14	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	24	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-471-340	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	25	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	11
assemblage-922-687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	163	30	0	0	0	0	43	0	0	0	0	0	29	34	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	13
assemblage-910-1006	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	201	0	9	6	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-774-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	118	17	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	8	0	0	0	0	11
assemblage-239-868	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	60	0	102	111	0	0	0	0	0	0	0	0	0	6	57	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	18
assemblage-543-757	0	0	6	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	33	0	202	54	0	0	0	0	0	0	0	0	0	0	0	36	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	22
assemblage-615-216	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	21	37	22	0	93	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	4	0	0	219	0	0	0	14	0	7	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-352-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	157	38	0	0	0	0	43	0	68	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-614-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	45	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10
assemblage-614-459	0	5	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	125	0	42	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	119	0	130	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-336-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	163	21	0	0	0	0	0	0	35	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	35	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-787-982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	34	0	94	112	0	0	0	0	27	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-637-842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	104	64	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	14
assemblage-912-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	145	110	0	0	0	0	24	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	15	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	13	0	0	0	0	14
assemblage-167-585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	118	0	12	0	14	0	20	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	18	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-605-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	9	84	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	0	9	0	0	0	0	0	0	170	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	19
assemblage-498-521	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	16	0	191	42	0	0	0	0	0	0	0	0	0	0	5	37	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	20
assemblage-594-235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	79	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	28	0	8	0	0	0	0	0	0	163	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	11	0	0	0	25
assemblage-694-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	90	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	192	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	16	0	0	11	0	0	0	0	0	0	23
assemblage-160-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7
assemblage-904-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	142	118	0	0	0	0	26	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	4	0	0	19	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	14
assemblage-206-182	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
