Assemblage_Name	1901942-4-4	7174518-898066-1585783	5809005-8232416-1	2-1050633-1260624	3-1689781-1	7174518-4-1585783	7703504-6504860-4	7981547-8956213-4	890270-4-4	2-4309479-5456624	1720455-3382816-4	1443008-4-4	2-0-1260624	5106072-4309479-1260624	7567976-2972621-4	2-4-3052034	3-4-1	0-4-3	7703504-4-8188929	4262678-4-4	2-4-4956714	9746584-4-4	2-1969537-3886178	7981547-27490-4	2-0-3	7981547-4682671-4	5809005-4-1	2-4309479-3581729	5650251-4-4	4498086-2972621-4	2-4-5452246	7981547-316535-4	7174518-4-2633618	7981547-4-4577470	2-3118117-4	2-4309479-811356	7981547-4786165-4	7981547-1154347-4	7174518-4-7718383	1146360-4309479-9921352	7703504-6151950-4	2-4309479-1260624	2-1969537-1260624	4557470-4-4	9874171-4309479-1260624	5574325-9439685-116304	2-0-7503522	2-0-116304	1-4-4	1-4-8935626	2-4244968-116304	2-3269959-116304	7174518-4-9060503	2-7333686-4	2-8874776-3052034	2-0-4614421	2-1016146-1260624	3439669-4-4	5574325-0-116304	2997925-4-4	4-0-0	2-4-253782	7981547-2972621-4	6286698-4-4	7981547-4-4	2-4-4	1610178-4-4	3445248-4309479-1260624	4-0-3909012	1610178-4225550-4	7981547-316535-5789983	4154028-4-1585783	2-2043341-1260624	915656-4-4	7703504-4-4	2-4309479-4252958	2-1969537-2626849	9384067-4-4	7503348-4-4
assemblage-923-976	0	0	0	0	0	15	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	78	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	12	105	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	47	29	0	0	0	0	22	0	0	0	0	0	0	0	5
assemblage-178-167	0	0	0	0	0	108	0	0	0	0	0	0	24	0	0	0	7	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-562-744	0	0	0	0	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	23	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	140	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-263-346	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	24	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	150	77	0	0	0	0	0	0	0	0	65	0	0	0	8
assemblage-667-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	9	74	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	68	0	17	12	68	0	0	0	0	0	0	0	13	0	0	0	16
assemblage-471-161	0	0	0	0	0	114	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	153	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-955-695	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	6	152	0	0	0	0	0	0	0	0	0	10	0	0	5
assemblage-562-770	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	0	0	117	0	0	0	0	0	0	74	0	0	6	0	0	0	0	0	0	81	0	0	0	0	0	21	126	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-809-982	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	94	132	0	0	0	0	0	0	0	0	5	0	0	0	29
assemblage-594-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	43	128	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	39	24	13	0	0	0	0	0	0	0	117	0	0	0	24
assemblage-491-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	321	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-491-516	0	0	0	0	0	13	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	19	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	140	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-340-344	0	0	0	0	0	0	0	0	16	0	0	0	0	0	48	0	0	0	0	8	0	0	17	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	70	68	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	88	34	21	0	0	0	0	0	15	0	18	0	0	0	16
assemblage-921-684	0	0	0	0	0	71	0	35	0	0	0	0	16	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	46	69	0	0	0	0	0	0	0	0	22	0	0	0	10
assemblage-900-267	0	0	0	0	0	50	0	23	0	0	0	0	22	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	182	10	0	0	0	0	0	0	0	59	0	0	0	14
assemblage-709-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	5	126	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	46	0	0	17	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	17	31	0	0	0	0	0	0	12	0	105	0	0	9	9
assemblage-291-540	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	54	0	0	0	0	0	0	0	0	4	13	0	0	19
assemblage-532-565	0	0	0	0	0	0	0	0	0	0	0	7	0	0	118	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	61	0	4	53	0	6	0	0	0	0	0	0	37	0	0	0	34
assemblage-602-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	30	181	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	35	41	0	0	0	0	0	0	7	0	57	0	0	0	12
assemblage-868-416	0	0	0	0	0	66	0	27	0	0	0	0	16	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	43	74	0	0	0	0	0	0	0	0	21	0	0	0	17
assemblage-164-945	0	0	0	0	0	0	14	0	0	0	0	34	0	0	71	0	0	0	0	8	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	23	0	0	35	17	5	0	0	0	0	0	0	62	0	0	0	9
assemblage-609-673	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	155	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-361-255	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	224	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-194-177	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	9
assemblage-906-535	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	29	81	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-915-529	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	29	82	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-518-548	0	0	0	3	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	61	0	5	62	0	14	0	0	0	0	0	0	34	0	0	0	38
assemblage-699-475	0	0	0	0	0	0	0	0	0	7	0	0	0	0	34	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	66	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	26	0	64	34	21	26	0	0	0	0	19	0	12	0	0	0	16
assemblage-919-1011	0	0	0	0	0	13	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	13	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	72	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	120	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-458-160	0	0	0	0	0	4	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	0	0	0	125	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	27	124	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-247-871	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	45	31	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	116	156	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-760-869	0	0	0	0	0	16	0	0	0	0	0	0	38	0	0	0	9	0	0	0	0	0	0	0	0	0	133	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	102	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-253-215	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	89	0	0	0	23	297	0	0	31	0	0	0	0	0	0	0	0	0	7
assemblage-258-243	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	14	0	0	87	0	0	0	21	299	0	0	29	0	0	0	0	0	0	0	0	0	12
assemblage-229-848	0	0	0	0	0	82	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	41	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	126	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-297-123	0	0	0	0	0	96	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	32	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	119	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-262-855	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	45	40	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	140	142	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-767-883	0	0	0	0	0	107	0	0	0	0	0	0	30	0	0	0	6	21	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	228	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-790-480	0	0	0	0	0	66	0	30	0	0	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	48	70	0	0	0	0	0	0	0	0	13	0	0	0	9
assemblage-604-218	0	0	0	0	0	0	0	0	0	6	0	0	0	0	29	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	11	0	57	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	26	12	65	42	10	21	0	9	0	0	26	0	11	0	0	0	9
assemblage-356-798	0	0	0	0	0	0	0	0	0	9	0	13	0	0	139	0	0	0	0	25	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	22	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	14	0	0	69	14	7	0	0	0	0	0	0	89	0	0	0	16
assemblage-524-544	0	0	0	0	0	0	0	0	0	0	0	13	0	0	148	0	0	0	0	21	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	30	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	10	0	0	59	9	0	0	0	0	0	0	0	95	0	0	0	28
assemblage-713-902	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	45	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	149	58	0	0	0	0	0	0	0	0	53	0	0	0	13
assemblage-912-548	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	29	69	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-414-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	5	29	11	0	0	0	0	0	27	0	99	0	0	0	14
assemblage-713-907	0	40	0	0	0	9	0	17	0	0	9	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	23	122	0	0	0	0	0	0	0	0	183	0	0	0	8
assemblage-499-537	0	0	0	0	0	4	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	106	0	0	0	7	0	0	50	0	0	10	0	0	0	0	0	0	88	0	0	0	0	0	22	149	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-539-762	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	114	0	0	7	0	0	0	0	0	0	28	0	0	0	0	0	87	149	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-599-228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	48	126	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	35	19	10	0	0	0	0	0	0	0	147	0	0	0	13
assemblage-804-979	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	57	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	81	121	0	0	0	0	0	0	0	0	7	0	0	0	12
assemblage-784-478	7	0	0	0	0	39	0	0	0	0	0	0	11	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	135	0	0	0	0	0	0	0	8	0	0	0	0	16
assemblage-353-252	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	216	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-608-642	0	0	0	0	0	33	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	5	108	0	0	8	0	0	0	0	0	0	36	0	0	0	0	0	35	159	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-458-145	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	186	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-204-172	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	34	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	11
assemblage-692-253	0	0	0	0	0	0	0	0	0	0	0	18	0	0	165	0	0	0	0	25	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	23	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	14	0	0	62	9	0	0	0	0	0	0	0	87	0	0	0	16
assemblage-151-166	0	0	0	0	0	15	0	0	0	0	0	0	41	0	0	0	9	0	0	0	0	0	0	0	0	0	142	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	97	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-768-861	0	0	0	0	0	13	0	0	0	0	0	0	36	0	0	0	10	0	0	0	0	0	0	0	0	0	139	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	79	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-793-461	0	0	0	0	0	77	0	30	0	0	0	0	16	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	61	70	0	0	0	0	0	0	0	0	15	0	0	0	9
assemblage-936-696	0	0	0	0	0	45	0	12	0	0	0	0	21	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	30	113	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-298-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	16	32	17	0	0	0	0	0	29	0	90	0	0	0	23
assemblage-256-346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	92	0	0	0	0	0	0	0	0	78	0	0	0	19
assemblage-525-934	0	0	0	0	0	91	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	32	0	0	0	0	0	0	4	0	0	71	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-325-227	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	39	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	155	59	0	0	0	0	0	0	0	0	59	0	0	0	9
assemblage-352-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	17	0	0	19	0	0	109	0	103	0	0	0	0	0	0	144	0	0	0	9
assemblage-254-348	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	86	0	0	0	0	0	0	0	0	76	0	0	0	10
assemblage-391-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	31	129	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	50	23	18	0	0	0	0	0	0	0	105	0	0	0	21
assemblage-873-390	0	0	0	0	0	58	0	33	0	0	0	0	22	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	52	70	0	0	0	0	0	0	0	0	17	0	0	0	7
assemblage-664-252	0	0	0	0	0	0	0	0	0	0	0	14	0	0	161	0	0	0	0	28	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	28	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	10	0	0	56	14	0	0	0	0	0	0	0	99	0	0	0	20
assemblage-351-254	0	0	9	0	0	9	0	0	0	0	0	0	105	0	0	0	0	26	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	81	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	71	135	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-638-844	0	0	0	0	0	0	0	35	0	0	0	0	5	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	72	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	136	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-406-358	0	0	0	0	0	0	0	0	4	0	0	0	0	0	59	0	0	0	0	5	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	64	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	93	35	27	0	0	0	0	0	19	0	19	0	0	0	13
assemblage-478-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	315	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-294-127	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	45	39	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	143	152	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-894-551	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	34	91	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-185-590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	136	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	39	5	0	17	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0	0	0	6	0	107	0	0	13	15
assemblage-708-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	11	119	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	53	0	0	12	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	18	0	100	0	0	0	18
assemblage-371-811	0	0	0	0	0	0	31	0	0	0	0	42	0	0	80	0	0	0	0	8	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	19	0	0	30	16	0	0	0	0	0	0	0	55	0	0	0	20
assemblage-960-692	0	0	0	0	0	71	0	33	0	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	50	66	0	0	0	0	0	0	0	0	18	0	0	0	11
