Assemblage_Name	1-6851594-0	4579836-0-495436	1-8092132-5376206	0-8368908-1	3-3-1	1-8092132-0	3-8604947-1	4-508700-0	4-5180155-495436	0-1-1	6505826-1-4	4-209931-495436	3657716-0-495436	0-9793988-1	4-6053368-495436	0-8142930-1	3-1-4	4-2449732-495436	4708040-0-495436	4-0-495436	4-2449732-6528690	4897015-0-0	4-2449732-2044594	4-3-4	4-2-0	1-8092132-9469947	3264759-8092132-0	4-9515191-495436	1-8092132-9679453	1-8092132-6508779	4-2-8241146	5382900-8092132-6508779	3-3-1454976
assemblage-692-481	0	0	0	0	6	279	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	65	5
assemblage-497-531	0	0	0	0	15	44	0	0	0	122	66	0	0	0	0	0	15	0	0	105	0	0	0	0	122	0	0	0	0	0	0	0	11
assemblage-604-675	0	0	0	0	36	114	0	35	0	123	0	0	0	0	0	0	29	0	0	85	0	0	0	0	74	0	0	0	0	0	0	0	4
assemblage-481-156	0	0	0	0	58	56	0	0	0	215	0	0	0	0	0	0	16	0	0	130	0	0	0	0	21	0	0	0	0	0	0	0	4
assemblage-465-144	0	0	0	0	187	184	0	0	0	28	0	0	0	0	0	0	19	0	0	37	0	0	0	0	36	0	0	0	0	0	0	0	9
assemblage-607-238	0	0	0	0	8	263	0	0	0	5	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	70	2
assemblage-508-917	0	0	0	0	0	142	0	0	11	72	0	0	0	0	0	0	46	0	0	116	0	0	0	0	101	0	0	0	0	0	0	0	12
assemblage-806-986	0	0	0	0	59	202	0	0	0	61	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	21	0	27	10
assemblage-666-410	0	0	22	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	43	0
assemblage-667-848	0	0	0	0	101	234	8	0	0	58	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-763-893	0	0	0	0	79	260	0	0	0	63	0	0	0	0	0	0	17	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	12
assemblage-991-355	0	43	0	0	34	217	0	0	0	30	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	9	1
assemblage-711-905	0	0	0	0	18	213	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	16	11
assemblage-405-331	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	18	0	0	0	0	0	140	11
assemblage-267-347	0	0	0	0	88	129	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	6	0	0	0	0	0	135	2
assemblage-702-912	0	0	0	0	70	127	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	5	0	0	0	0	0	138	6
assemblage-520-527	0	0	0	0	39	122	0	28	0	111	0	0	0	0	0	0	23	0	0	86	0	0	0	0	88	0	0	0	0	0	0	0	3
assemblage-471-319	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	6
assemblage-302-569	0	0	0	0	0	261	0	0	0	15	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	12	5
assemblage-499-512	0	0	0	0	42	113	0	34	0	125	0	0	0	0	0	0	17	0	0	86	0	0	0	0	81	0	0	0	0	0	0	0	2
assemblage-230-157	0	0	0	0	0	10	0	0	53	0	0	0	0	0	0	0	225	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-891-274	0	0	0	0	75	134	34	0	0	65	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-371-808	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	130	6
assemblage-916-1002	0	0	0	0	57	111	0	0	0	24	0	3	0	0	0	0	10	0	0	163	0	0	0	0	123	0	0	0	0	0	0	0	9
assemblage-575-740	0	0	0	0	198	193	0	0	0	27	0	0	0	0	0	0	40	0	0	17	0	0	0	0	23	0	0	0	0	0	0	0	2
assemblage-799-965	0	0	0	0	82	126	35	0	0	61	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-599-246	0	0	0	0	17	198	0	0	0	16	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	86	8
assemblage-398-355	0	9	0	0	41	134	0	0	0	5	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	4	0	0	0	97	6
assemblage-526-569	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	68	0	148	0	0	0	0	0	0	0	0	35	0	0	33	2
assemblage-509-534	0	0	0	0	32	113	0	32	0	110	0	0	0	0	0	0	27	0	0	109	0	0	0	0	77	0	0	0	0	0	0	0	0
assemblage-675-257	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	129	2
assemblage-612-218	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	127	0	125	0	0	0	0	0	0	0	0	0	0	0	81	3
assemblage-525-913	0	0	0	0	30	104	0	0	0	98	0	0	0	0	0	0	40	0	0	66	0	0	0	0	149	0	0	0	0	0	0	0	13
assemblage-164-933	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	150	0
assemblage-470-127	0	0	0	0	194	187	0	0	0	24	0	0	0	0	0	0	29	0	0	20	0	0	0	0	42	0	0	0	0	0	0	0	4
assemblage-257-856	0	0	0	0	24	82	0	0	0	83	0	0	0	0	0	0	47	0	0	105	0	0	0	0	144	0	0	0	0	0	0	0	15
assemblage-782-467	0	0	0	0	11	153	0	32	0	140	0	0	0	5	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	49	0	0	4
assemblage-540-938	0	0	0	0	11	62	0	0	0	127	0	0	6	0	0	0	75	0	0	142	0	0	0	0	72	0	0	0	0	0	0	0	5
assemblage-477-336	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	4
assemblage-370-281	0	0	0	0	33	123	0	0	32	81	0	0	0	0	0	0	63	0	0	85	0	0	0	25	56	0	0	0	0	0	0	0	2
assemblage-672-407	0	0	20	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	54	1
assemblage-928-1006	0	0	0	0	27	74	0	0	6	119	0	0	0	0	0	0	35	0	0	60	0	0	0	0	171	0	0	0	0	0	0	0	8
assemblage-250-872	0	0	0	0	22	44	0	0	0	102	0	0	5	0	0	0	107	0	0	152	0	0	0	0	62	0	0	0	0	0	0	0	6
assemblage-510-572	0	0	15	0	0	198	0	0	0	0	0	0	0	0	0	0	0	54	0	110	0	0	7	0	0	0	0	0	0	0	0	113	3
assemblage-673-388	0	0	27	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	67	0
assemblage-288-575	0	0	0	0	16	269	0	0	0	9	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	65	1
assemblage-356-329	0	0	0	0	9	261	0	0	0	6	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	76	2
assemblage-935-1004	0	0	0	0	22	84	0	0	8	109	0	0	0	0	0	0	32	0	0	89	0	0	0	0	146	0	0	0	0	0	0	0	10
assemblage-988-336	0	51	0	0	29	186	0	0	0	55	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	5	4
assemblage-344-220	0	0	0	0	24	198	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	31	6
assemblage-352-266	0	0	0	0	11	16	0	0	14	130	0	0	0	0	0	0	32	0	0	228	0	0	0	0	63	0	0	0	0	0	0	0	6
assemblage-261-343	0	0	0	0	31	163	0	0	0	36	0	0	0	0	0	0	0	0	10	253	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-793-991	0	0	0	0	79	256	16	0	0	58	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-689-249	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	90	0	124	0	0	0	0	0	0	0	0	45	0	0	23	3
assemblage-923-976	0	0	0	0	26	87	0	0	5	90	0	0	0	0	0	0	34	0	0	68	0	0	0	0	185	0	0	0	0	0	0	0	5
assemblage-178-167	0	0	0	0	12	17	0	0	14	158	0	0	0	0	0	0	28	0	0	192	0	0	0	5	70	0	0	0	0	0	0	0	4
assemblage-562-744	0	0	0	0	28	129	0	29	0	121	0	0	0	0	0	0	27	0	0	72	0	0	0	0	92	0	0	0	0	0	0	0	2
assemblage-263-346	0	0	0	0	46	179	0	0	0	18	0	0	0	0	0	0	0	0	7	245	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-667-407	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	133	0	132	0	0	0	0	0	0	0	0	0	0	0	88	3
assemblage-471-161	0	0	0	0	19	39	0	0	0	149	78	0	0	0	0	0	21	0	0	95	0	0	0	0	92	0	0	0	0	0	0	0	7
assemblage-955-695	0	0	0	0	114	215	0	7	0	66	0	0	0	0	0	0	0	0	0	64	0	0	0	0	24	0	0	0	0	0	0	0	10
assemblage-562-770	0	0	0	0	204	175	0	0	0	39	0	0	0	0	0	0	15	0	0	23	0	0	0	0	34	0	0	0	0	0	0	0	10
assemblage-809-982	0	0	0	0	91	44	0	12	0	114	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	8	6
assemblage-594-250	0	8	0	0	55	132	0	0	0	11	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	3	0	0	0	83	1
assemblage-491-357	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	1
assemblage-491-516	0	0	0	0	29	122	0	45	0	126	0	0	0	0	0	0	24	0	0	75	0	0	0	0	76	0	0	0	0	0	0	0	3
assemblage-340-344	0	0	0	0	14	253	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	62	10
assemblage-921-684	0	0	0	3	170	70	0	9	0	116	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-900-267	0	0	0	0	76	200	0	0	0	63	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	10	0	20	7
assemblage-709-471	0	0	0	0	8	194	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	97	10
assemblage-291-540	0	0	0	0	91	228	8	0	0	51	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-532-565	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	75	0	141	0	0	0	0	0	0	0	0	24	0	0	28	2
assemblage-602-233	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	57	8
assemblage-868-416	0	0	0	4	163	61	0	13	0	130	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-164-945	0	0	10	0	0	180	0	0	0	0	0	0	0	0	0	0	0	45	0	148	0	0	4	0	0	0	0	0	0	0	0	111	2
assemblage-609-673	0	0	0	0	18	59	0	0	0	148	58	0	0	0	0	0	22	0	0	102	0	0	0	0	90	0	0	0	0	0	0	0	3
assemblage-361-255	0	0	0	0	0	160	0	0	50	115	0	0	0	0	0	0	65	0	0	59	0	0	0	47	0	0	0	0	0	0	0	0	4
assemblage-194-177	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	267	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-906-535	49	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5
assemblage-915-529	49	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-518-548	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	78	0	153	0	0	0	0	0	0	0	0	34	0	0	15	8
assemblage-699-475	0	0	28	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	54	2
assemblage-919-1011	0	0	0	0	10	27	0	0	0	136	0	0	9	0	0	0	97	0	0	156	0	0	0	0	57	0	0	0	0	0	0	0	8
assemblage-458-160	0	0	0	0	175	194	0	0	0	30	0	0	0	0	0	0	24	0	0	34	0	0	0	0	41	0	0	0	0	0	0	0	2
assemblage-247-871	0	0	0	0	0	135	0	0	5	65	0	0	0	0	0	0	80	0	0	95	0	0	0	7	108	0	0	0	0	0	0	0	5
assemblage-760-869	0	0	0	0	16	72	0	0	35	95	0	0	0	0	0	0	84	0	0	27	0	0	0	66	103	0	0	0	0	0	0	0	2
assemblage-253-215	0	0	0	0	286	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	5
assemblage-258-243	0	0	0	0	295	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	1
assemblage-229-848	0	0	0	0	34	98	0	0	0	27	0	7	0	0	2	0	10	0	0	156	0	0	0	0	165	0	0	0	0	0	0	0	1
assemblage-297-123	0	0	0	0	43	79	0	0	0	33	0	10	0	0	0	0	9	0	0	183	0	0	0	0	137	0	0	0	0	0	0	0	6
assemblage-262-855	0	0	0	0	0	140	0	0	11	74	0	0	0	0	0	0	59	0	0	96	0	0	0	6	110	0	0	0	0	0	0	0	4
assemblage-767-883	0	0	0	0	20	13	0	0	14	110	0	0	0	0	0	0	38	0	0	234	0	0	0	0	60	0	0	0	0	0	0	0	11
assemblage-790-480	0	0	0	0	175	59	0	10	0	124	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-604-218	0	0	26	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	51	3
assemblage-356-798	0	0	19	0	0	209	0	0	0	0	0	0	0	0	0	0	0	23	0	107	0	0	0	0	0	0	0	0	0	0	0	137	5
assemblage-524-544	0	0	12	0	0	212	0	0	0	0	0	0	0	0	0	0	0	20	0	148	0	0	0	0	0	0	0	0	0	0	0	106	2
assemblage-713-902	0	0	0	0	39	175	0	0	0	23	0	0	0	0	0	0	0	0	16	245	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-912-548	55	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
assemblage-414-339	0	0	0	0	0	272	0	0	0	11	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	16	10
assemblage-713-907	0	0	0	0	19	199	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	27	7
assemblage-499-537	0	0	0	0	165	204	0	0	0	26	0	0	0	0	0	0	30	0	0	31	0	0	0	0	41	0	0	0	0	0	0	0	3
assemblage-539-762	0	0	0	0	71	48	0	0	0	227	0	0	0	0	0	0	15	0	0	109	0	0	0	0	27	0	0	0	0	0	0	0	3
assemblage-599-228	0	7	0	0	40	128	0	0	0	16	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	90	5
assemblage-804-979	0	0	0	0	77	86	0	10	0	88	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	5	5
assemblage-784-478	0	0	0	0	45	107	0	31	0	153	0	0	0	0	0	18	13	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-353-252	0	0	0	0	0	141	0	0	47	123	0	0	0	0	0	0	76	0	0	62	0	0	0	46	0	0	0	0	0	0	0	0	5
assemblage-608-642	0	0	0	0	78	106	0	6	0	140	18	0	0	0	0	0	25	0	0	72	0	0	0	0	53	0	0	0	0	0	0	0	2
assemblage-458-145	0	0	0	0	21	43	0	0	0	128	60	0	0	0	0	0	24	0	0	113	0	0	0	0	103	0	0	0	0	0	0	0	8
assemblage-204-172	0	0	0	0	0	8	0	0	40	0	0	0	0	0	0	0	277	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-692-253	0	0	7	0	0	181	0	0	0	0	0	0	0	0	0	0	0	35	0	163	0	0	0	0	0	0	0	0	0	0	0	110	4
assemblage-151-166	0	0	0	0	14	71	0	0	48	120	0	0	0	0	0	0	91	0	0	27	0	0	0	48	81	0	0	0	0	0	0	0	0
assemblage-768-861	0	0	0	0	27	64	0	0	43	78	0	0	0	0	0	0	109	0	0	31	0	0	0	64	84	0	0	0	0	0	0	0	0
assemblage-793-461	0	0	0	4	171	59	0	11	0	133	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-936-696	0	0	0	0	79	133	0	20	0	132	0	0	0	0	0	6	0	0	0	99	0	0	0	0	6	0	0	0	0	14	0	0	11
assemblage-298-562	0	0	0	0	0	272	0	0	0	10	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	17	4
assemblage-256-346	0	0	0	0	77	130	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	140	7
assemblage-525-934	0	0	0	0	42	103	0	0	0	33	0	9	0	0	0	0	6	0	0	179	0	0	0	0	125	0	0	0	0	0	0	0	3
assemblage-325-227	0	0	0	0	43	163	0	0	0	16	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-352-801	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	127	0
assemblage-254-348	0	0	0	0	81	109	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	19	0	0	0	0	0	153	6
assemblage-391-369	0	14	0	0	48	123	0	0	0	11	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	88	12
assemblage-873-390	0	0	0	3	165	72	0	11	0	126	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-664-252	0	0	13	0	0	222	0	0	0	0	0	0	0	0	0	0	0	16	0	140	0	0	0	0	0	0	0	0	0	0	0	102	7
assemblage-351-254	0	0	0	0	69	264	0	0	0	68	0	0	0	0	0	0	20	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	8
assemblage-638-844	0	0	0	0	59	72	0	13	0	96	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	9	14
assemblage-406-358	0	0	0	0	15	270	0	0	0	8	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	78	4
assemblage-478-349	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	7
assemblage-294-127	0	0	0	0	0	132	0	0	4	80	0	0	0	0	0	0	56	0	0	88	0	0	0	0	131	0	0	0	0	0	0	0	9
assemblage-894-551	48	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-185-590	0	0	0	0	9	200	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	93	10
assemblage-708-462	0	0	0	0	12	194	0	0	0	0	0	0	0	0	0	0	0	8	0	195	0	0	0	0	0	0	0	0	0	0	0	84	7
assemblage-371-811	0	0	8	0	0	190	0	0	0	0	0	0	0	0	0	0	0	38	0	157	0	0	15	0	0	0	0	0	0	0	0	89	3
assemblage-960-692	0	0	0	0	165	57	0	4	0	136	0	0	0	0	0	0	8	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-619-655	0	0	0	0	66	55	0	0	0	212	0	0	0	0	0	0	22	0	0	121	0	0	0	0	23	0	0	0	0	0	0	0	1
assemblage-884-412	0	0	0	0	125	228	0	11	0	67	0	0	0	0	0	0	0	0	0	41	0	0	0	0	18	0	0	0	0	0	0	0	10
assemblage-934-1004	0	0	0	0	13	43	0	0	0	139	0	0	7	0	0	0	88	0	0	148	0	0	0	0	60	0	0	0	0	0	0	0	2
assemblage-713-915	0	0	0	0	22	202	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	26	9
assemblage-820-982	0	0	0	0	90	228	15	0	0	65	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-980-351	0	0	0	0	39	154	0	0	0	30	0	0	0	0	0	0	0	0	8	263	0	0	0	0	0	0	0	0	0	0	0	6	0
assemblage-457-134	0	0	0	0	197	193	0	0	0	28	0	0	0	0	0	0	22	0	0	25	0	0	0	0	32	0	0	0	0	0	0	0	3
assemblage-341-212	0	18	0	0	42	172	0	0	0	18	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	31	6
