Assemblage_Name	4902324-2-0	0-2-9415518	2792992-2-0	0-2467711-0	8580109-292286-9647820	0-2-5703596	0-5104747-1771678	6314187-3892034-9647820	0-2-3151515	0-7081231-0	0-2-1099867	0-2-9582964	3-292286-5590543	4746551-2-0	0-954603-1771678	0-1-1	0-9421065-0	0-2-7555658	3-292286-9679005	6314187-3685450-7196105	6314187-292286-4390689	986335-292286-9647820	6314187-292286-7007063	6314187-292286-9647820	8389346-2-0	2-5808372-1	1379653-3-1771678	3-1-7322750	779619-292286-9647820	6314187-292286-7170320	0-2-6619684	0-2330305-0	6314187-292286-3790094	0-3950159-0	4131357-1-9647820	6314187-3685450-8225865	0-7794103-0	1245581-2-0	3-1-2	0-2-2559640	3-292286-9647820	3-9118140-9647820	2814885-2-0	0-2-0	2227600-1-9647820	0-1372332-1099867	3-292286-688459	0-9328301-0	0-2-9844758	6314187-6727511-9647820	3-1-9647820	0-5196277-0	3-292286-5567546	3-953507-9647820	6314187-292286-3635885	6314187-3685450-9647820	0-6195163-0	0-2-3182647	0-6257645-0	0-2-3393023	8666923-292286-9647820	3-292286-7603570	0-3-1771678	0-2-4808956	6314187-1150096-9647820	3-1-2180862	4223184-3-1771678	2792707-2-0	6314187-292286-3926392	3-5455546-3	0-5416193-0	6314187-292286-9074907	2-1-1	188314-292286-3926392	0-4764990-1771678	3-9631061-9647820	0-9446710-0	6314187-3139982-7007063	1802570-2-0	3-1-6460742	0-3-3250673	0-3985837-0	3421824-2-0
assemblage-614-459	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	112	0	0	0	0	0	0	104	0	0	0	0	0	0	69	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	21
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	99	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-336-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	65	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-787-982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	70	0	0	245	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-637-842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	96	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-912-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	273	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-167-585	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	315	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-605-243	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	127	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-498-521	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	199	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	23	18	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	13
assemblage-594-235	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	10	0	6	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	127	0	0	0	0	0	4	0	0	0	0	0	52	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-694-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	64	0	0	335	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-160-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	13	0	156	0	0	11	0	0	0	0	0	0	42	0	0	0	0	0	0	38	0	0	0	0	165	0	0	0	0	0	0	0	0	0	43	0	15	0	0	0	0	0	0	0	11
assemblage-904-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-206-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-396-352	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	202	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	85	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-178-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	228	0	0	0	0	0	0	0	9	0	0	0	95	0	0	0	0	0	0	29	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	34	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	28	0	0	330	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-712-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	255	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-635-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-412-358	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	128	0	0	0	0	0	13	0	0	0	0	5	51	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-319-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	86	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	4
assemblage-259-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	82	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-520-558	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	8	322	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-160-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	100	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	75	0	0	0	0	137	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	15
assemblage-359-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	120	20	0	0	0	0	0	69	0	0	0	0	0	0	15	0	0	0	0	95	0	0	0	0	0	0	0	0	0	104	0	58	0	0	0	0	0	0	0	10
assemblage-520-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	4	343	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	17
assemblage-929-680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	17	0	0	102	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-943-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	172	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-305-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	143	0	0	138	0	0	0	0	0	0	10	0	0	0	0	0	0	45	0	0	0	0	119	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	14
assemblage-526-916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17	0	137	0	0	142	0	0	0	0	0	0	9	0	0	0	0	0	0	28	0	0	0	0	139	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11
assemblage-358-789	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	8	0	0	0	37	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	334	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-611-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	259	0	0	0	0	0	0	0	11	0	0	0	63	0	0	0	0	0	0	30	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9
assemblage-670-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	288	0	0	0	0	0	0	0	30	0	0	0	57	0	0	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	3
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	119	0	0	0	0	0	0	8	0	0	10
assemblage-358-786	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	23	329	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-742-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	134	21	0	0	0	0	0	60	0	0	0	0	0	0	9	0	0	0	0	97	0	0	0	0	0	0	0	0	0	82	0	76	0	0	0	0	0	0	0	9
assemblage-627-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	68	0	102	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	77	0	0	0	0	123	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	8
assemblage-545-737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	71	0	0	78	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	131	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18
assemblage-606-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	309	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	23
assemblage-195-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-171-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	14
assemblage-466-351	0	28	0	0	0	20	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	14	0	0	0	0	0	0	0	0	0	94	0	0	0	0	154	0	0	0	0	0	0	0	28	0	0	0	9	0	0	0	0	0	0	0	4
assemblage-687-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	196	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-209-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-281-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	232	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-762-878	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	113	0	0	145	0	0	0	0	0	0	95	0	0	0	0	0	0	43	0	0	0	15	41	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	9
assemblage-181-190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	101	29	0	0	0	0	0	62	0	0	0	0	0	0	19	0	0	0	0	95	0	0	0	0	0	0	0	0	0	100	0	74	0	0	0	0	0	0	0	6
assemblage-168-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	321	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-990-345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	220	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-549-750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	10	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	3	0	0	113	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-480-335	0	33	0	0	0	20	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	17	0	0	0	0	0	0	0	0	0	80	0	0	0	0	151	0	0	0	0	0	0	0	22	0	0	0	10	0	0	0	0	0	0	0	5
assemblage-535-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	38	313	0	0	7	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-183-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	72	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	83	0	0	0	0	150	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	13
assemblage-176-599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	319	0	0	0	0	0	0	0	30	0	0	0	42	0	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4
assemblage-924-289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12
assemblage-235-847	0	0	0	0	0	0	0	0	0	0	24	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	111	0	0	0	0	0	0	44	0	0	0	0	0	0	37	0	0	7	35	47	0	0	0	0	0	0	0	0	0	11	0	36	0	0	0	0	0	0	0	8
assemblage-298-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	286	0	0	0	0	0	0	0	43	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-172-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	10	0	160	0	0	12	0	0	0	0	0	0	38	0	0	0	0	0	0	39	0	0	0	0	160	0	0	0	0	0	0	0	0	0	45	0	13	0	0	0	0	0	0	0	11
assemblage-299-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	112	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	4
assemblage-809-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	57	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-183-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	221	0	0	0	0	0	0	0	10	0	0	0	64	0	0	0	0	0	0	58	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
assemblage-870-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	17	0	0	133	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-299-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	286	0	0	0	0	0	0	0	37	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	11
assemblage-690-252	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	15	0	0	0	25	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	13	0	0	334	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-889-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	119	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	102	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-619-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	77	0	105	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	84	0	0	0	0	113	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	12
assemblage-296-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	156	0	0	47	0	0	0	0	0	0	47	0	0	0	0	0	0	47	0	0	0	18	97	0	0	0	0	0	0	0	0	0	10	0	30	0	0	0	0	0	0	0	17
assemblage-609-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	29	0	0	0	45	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	13
assemblage-526-929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	172	0	0	99	0	0	0	0	0	0	39	0	0	0	0	0	0	106	0	0	0	6	35	11	0	0	0	0	0	0	0	0	10	0	5	0	0	0	0	0	0	0	9
assemblage-950-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	167	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-663-393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	249	0	0	0	0	0	0	0	7	0	0	0	57	0	0	0	0	0	0	38	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8
assemblage-1000-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	84	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-154-592	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	225	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	55	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
