Assemblage_Name	0-0-5027680	3-1193437-0	1-0-4	3-3-0	3-3-2	1-4-410103	1-0-9900096	7412412-0-0	1781437-3-0	4-2567890-0	1-0-2571527	4-0-788356	1-0-2861031	1-3503475-4	4-0-0	7432143-3-0	3-3-9264893	0-0-1	1-6775434-4	3-7698103-0	4-9320158-0	1-9145809-4	3-8488337-0	953587-3-0	1062089-0-0	1023189-0-0	4-0-4966820	1-4-4	1-1758834-4	3-3-2357802	3-4-3	1-0-6613978	4078030-0-4	6089465-3-0
assemblage-466-351	0	0	234	9	42	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	3
assemblage-687-910	0	0	108	169	0	0	0	0	0	62	0	0	0	0	128	18	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	7
assemblage-209-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	3	0	0	0	0	0	0	252	0	0	199	0	0	0
assemblage-281-541	0	0	147	241	16	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-762-878	0	0	43	125	17	11	0	0	0	0	0	0	0	0	59	0	0	12	0	0	82	0	0	0	0	0	0	130	0	0	13	0	0	8
assemblage-181-190	0	0	96	237	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	16	0	0	11
assemblage-168-953	0	0	52	184	0	0	0	0	0	0	15	0	0	0	187	0	0	0	0	21	0	0	0	0	0	0	0	0	37	0	0	0	0	4
assemblage-990-345	0	0	70	328	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	12
assemblage-549-750	0	0	57	139	90	33	0	0	0	0	0	0	0	0	46	0	0	8	0	0	15	0	0	0	0	0	0	52	0	0	59	0	0	1
assemblage-480-335	0	0	268	15	30	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1
assemblage-535-559	0	0	114	270	0	0	0	0	0	0	0	0	4	0	83	0	0	0	9	0	0	0	0	0	0	0	0	0	12	0	6	0	0	2
assemblage-183-166	0	0	78	10	0	0	0	0	0	0	0	0	0	0	105	0	0	14	0	0	73	0	0	0	0	0	0	55	0	0	161	0	0	4
assemblage-176-599	0	0	163	247	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	11	0	0	1
assemblage-924-289	0	0	158	110	8	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	68	0	50	11
