Assemblage_Name	4-0-4140762	1-1-1	7386993-9325767-0	0-4563939-564943	4-1484877-0	4-0-8205579	251270-1-1	4-1-7618529	0-6554524-4	0-0-7098075	0-6554524-6989085	7386993-0-0	2924522-0-0	4-1-4	4-0-3186675	51023-4563939-564943	4-9616350-7095072	6146344-0-0	4-0-8294017	7429958-3-1	2-2-6290017	7386993-1555804-0	4-0-5755496	3-9678830-5705038	3563672-1-4	2158749-0-4	4-855217-2	9145626-0-0	4-0-0	4-0-979578	4-1-4603217	4-1-7095072	0-0-4	4362213-0-0	4-1-1163146	7666902-2-6290017	4227388-0-979578	3219171-0-0	4-1524340-0	3-9678830-8825763	2923571-0-789714	9748590-0-789714	2588763-4563939-564943	7225620-9684505-0	0-4563939-5431950	1709325-0-0	4-2-2	7225620-0-0	0-0-606052	4-9059184-4	4-0-7709253	4389351-1-4	4-0-789714	3-4371639-1	1-1-7926435	791507-0-4	0-1063087-4	7869756-0-0	4-1-6623292	4919911-0-4	5056300-0-4	6799739-0-4	3-9678830-1	3292319-0-0	9929560-9678830-1	4128305-0-0	8869967-1-4
assemblage-638-844	0	0	0	16	0	0	0	27	0	0	0	126	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	43	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-406-358	0	0	0	121	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	26	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	20
assemblage-478-349	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	6
assemblage-294-127	0	0	0	17	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	6	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	34	0	0	0	0	0	0	0	0	0	56	0	0	0	9
assemblage-894-551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	62	0	0	0	0	0	0	0	276	0	0	0	77	0	0	23	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-185-590	0	0	0	222	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	25	0	0	0	19
assemblage-708-462	0	0	0	221	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	39	0	0	0	17
assemblage-371-811	0	0	0	100	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	126	0	0	0	3
assemblage-960-692	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	42	0	0	0	0	178	0	0	0	66	0	0	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	3	9	0	0	0	0	0	0	0	0	0	52	0	0	0	9
assemblage-619-655	0	0	0	8	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	15	0	0	288	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	0	0	34	0	0	0	9
assemblage-884-412	0	0	0	48	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	23	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	15	0	0	0	19
assemblage-934-1004	0	0	0	44	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-713-915	0	0	0	92	0	0	0	0	0	0	0	158	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	40	18	0	0	0	0	0	0	0	0	0	0	0	12	0	0	40	0	0	0	6	7	0	0	0	0	0	16	0	0	0	62	0	0	0	12
assemblage-820-982	0	0	0	112	0	0	0	0	0	0	0	7	0	36	0	0	0	0	0	0	0	0	0	8	0	0	0	0	154	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	13	0	0	60	0	0	0	45	18	0	0	0	0	0	0	0	0	0	2	0	0	0	10
assemblage-980-351	0	0	0	159	0	0	0	8	0	0	0	56	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	4	0	0	0	0	0	0	0	0	0	53	0	0	0	5
assemblage-457-134	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	63	0	0	0	15
assemblage-341-212	0	0	0	52	0	0	0	6	0	0	0	85	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	30	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	10	0	0	0	0	0	0	0	0	0	67	0	0	0	18
