Assemblage_Name	2-2-4777647	1-1-4	2-2-7977066	2-1880136-4	6138416-2-4	852331-0-3	3-158275-3	1664999-3553899-4	1664999-2-4	9269653-0-1	3-5899071-3	4947559-0-1	9807443-2-4	3-8076924-3	1-2932161-2724887	2120203-7489974-2724887	1-1190894-1504818	2631666-2-4	2-2-4214820	2-2-4	336371-0-9360925	4019476-0-1	1139472-2932161-2724887	1921312-0-3	1-9904776-2724887	1664999-3230874-4	6656614-7489974-2724887	3-6105937-3	3-1058569-3	336371-0-9484337	6169605-0-1	2-2-9470606	2-2-8732883	1189258-2-4	2-2-3127571	1609303-0-1	336371-0-4112932	9627801-2-4	2631666-4946293-4	336371-6196433-1	5279427-5899071-9937106	2-7300753-4	3-0-3	2-5576775-4	3873105-2-4	3-0-5185011	1-7489974-2724887	336371-6817658-1	1-5444438-7373600	1-2932161-1905349	1136403-2932161-7373600	1-2932161-7373600	336371-0-1603363	2-6373700-0	1-2932161-3382992	2-643370-0	1344707-0-8119171	2-1-2	2-1-0	336371-0-1	3-5899071-9937106	1-1190894-2724887	336371-0-1896277	3-0-8014767	4069939-2-4	3611141-1-4	713051-7489974-2724887	2-2-4324675	2-6380606-4	3-4244986-3	2-4991414-4	2553835-2-4	5714024-5899071-3	2-2-5457791
assemblage-471-340	0	5	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-922-687	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	63	0	0	0	0	0	0	13	0	0	0	0	11
assemblage-910-1006	0	0	0	0	0	0	0	0	0	0	9	30	0	0	0	0	14	0	0	154	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	22	17	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-774-471	0	0	0	0	0	0	0	0	0	0	40	0	0	0	21	0	0	0	0	302	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	12	0	0	0	0	0	0	14	0	0	0	0	13
assemblage-239-868	0	6	0	0	0	0	4	0	0	0	32	36	0	5	0	0	0	0	0	125	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	65	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-543-757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	101	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	18	32	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	62	8	26	0	0	0	0	0	0	0	0	0	8	0	7
assemblage-615-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	47	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	43	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-352-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	12	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	11	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-614-458	0	57	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	191	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-614-459	0	52	0	0	0	0	0	0	0	0	43	40	0	0	0	0	16	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	74	0	53	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	185	26	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	72	5	90	0	0	0	0	0	0	0	0	37	0	0	12
assemblage-336-223	0	0	0	0	0	0	0	3	9	6	0	0	0	0	140	0	0	37	26	107	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	109	0	23	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-787-982	0	0	0	0	0	0	0	0	12	0	0	0	0	0	68	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	161	0	57	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-637-842	0	0	0	0	0	0	0	0	51	0	0	0	0	0	55	0	0	2	13	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	75	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-912-277	0	0	0	0	0	0	0	0	75	0	0	0	0	0	14	0	0	12	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	225	0	9	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-167-585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	7	54	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-605-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	36	0	185	0	0	0	0	0	26	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-498-521	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	225	74	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	11	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	49	11	39	0	0	0	0	0	0	0	0	0	7	0	5
assemblage-594-235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	38	0	179	0	0	0	0	0	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-694-256	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	54	0	69	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	105	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-160-161	0	50	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	184	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-904-260	0	0	0	0	0	0	0	0	50	0	0	0	0	0	29	0	0	13	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	241	0	20	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-206-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	393	0	85	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-396-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	46	0	190	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	13	0	0	0	0	0	3
assemblage-178-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	15	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	43	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	42	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	91	0	0	15	0	222	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-712-891	0	0	0	0	0	0	0	0	17	0	0	0	0	0	174	0	0	15	7	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	153	0	62	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-635-856	0	0	0	0	0	0	0	0	46	0	0	0	0	0	20	0	0	14	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	235	0	12	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-412-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	35	0	180	0	0	0	0	0	37	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-319-550	0	0	0	0	0	0	0	5	33	0	0	0	0	0	18	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	51	0	0	0	0	0	0	22	0	0	0	0	6
assemblage-259-333	0	0	0	0	0	0	0	7	5	0	0	0	0	0	126	0	0	40	9	124	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	136	0	20	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-520-558	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	79	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	15	0	0	0	0	111	0	0	0	0	0	0	0	143	0	0	6	0	0	0	0	0	0	0	0	0	0	7
assemblage-160-196	0	13	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	169	0	49	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-359-264	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	7	0	0	0	4
assemblage-520-549	0	0	0	0	23	0	0	0	0	0	0	0	0	0	17	0	0	41	0	71	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	89	0	0	0	0	110	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-242-242	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-929-680	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	163	0	79	0	15	0	0	0	0	0	0	0	0	0	13
assemblage-943-691	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	40	0	0	0	0	0	0	16	0	0	0	0	38
assemblage-305-132	0	0	0	0	0	0	0	0	0	0	20	28	0	0	0	0	6	0	0	136	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	51	16	21	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-526-916	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	9	0	0	166	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	45	24	26	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	48	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	95	0	0	10	0	214	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-611-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	11	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	31	0	0	0	0	0	0	0	231	0	0	0	0	0	0	6	3	0	0	0	0	0	6
assemblage-670-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	47	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	43	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-358-786	0	0	0	0	46	0	0	0	0	0	0	0	0	0	29	0	0	9	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	69	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-742-872	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	11	0	0	0	1
assemblage-627-458	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	196	0	45	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-545-737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	163	0	5	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-606-238	9	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	64	0	0	0	0	0	0	0	66	0	8	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-195-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	69	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-171-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	179	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-466-351	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-687-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	5	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	31	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-209-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	401	0	84	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-281-541	0	0	0	0	0	0	0	0	25	0	0	0	0	0	77	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	142	0	64	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-762-878	0	61	0	0	0	0	0	0	0	0	51	32	0	0	0	0	13	0	0	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	86	0	46	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-181-190	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	0	0	0	5
assemblage-168-953	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	55	0	98	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	96	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-990-345	0	0	0	0	0	0	0	0	14	0	0	0	0	0	170	0	0	23	13	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	146	0	58	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-549-750	0	0	0	0	0	0	0	0	0	0	85	44	0	0	0	0	0	0	0	125	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	6	21	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-480-335	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-535-559	0	0	0	0	52	0	0	0	0	0	0	0	0	0	40	0	0	17	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	56	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-183-166	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	174	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	21	194	0	33	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-176-599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	73	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	49	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	1	0	0	0	0	0	15
assemblage-924-289	0	0	0	0	0	0	0	6	29	0	0	0	0	0	21	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	40	0	0	0	0	0	0	21	0	0	0	0	6
assemblage-235-847	0	12	0	0	0	0	6	0	0	0	32	36	0	15	0	0	0	0	0	104	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	49	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-298-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	161	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	68	0	27	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-172-188	0	49	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	189	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-299-556	0	0	0	0	0	0	0	6	34	0	0	0	0	0	34	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	38	0	0	0	0	0	0	36	0	0	0	0	8
assemblage-809-471	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	240	10	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	4	0	0	0	0	0	0	38	0	0	0	0	9
assemblage-183-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	7	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	49	0	0	0	0	0	0	0	209	0	0	0	0	0	0	9	0	0	0	0	0	0	5
assemblage-870-401	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	103	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	152	0	58	0	10	0	0	0	0	0	0	0	0	0	11
assemblage-299-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	139	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	66	0	35	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-267-236	0	250	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6
assemblage-690-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	48	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	88	0	0	7	0	231	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-889-395	0	0	0	0	0	0	0	0	0	0	43	0	0	0	25	0	0	0	0	289	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	11	0	0	0	0	0	0	16	0	0	0	0	17
assemblage-619-459	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	23	188	0	37	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-296-136	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	38	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	193	123	0	28	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-609-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	78	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	42	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-526-929	0	0	0	0	0	0	0	0	0	0	78	6	0	0	0	0	0	0	0	45	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	75	0	40	0	0	0	0	0	0	0	9	0	0	22	11
assemblage-950-251	0	0	2	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	61	0	0	0	0	0	0	11	0	0	0	0	28
assemblage-663-393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	14	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	26	0	0	0	0	0	0	0	191	0	0	0	0	0	0	11	0	0	0	0	0	0	18
assemblage-1000-339	0	0	0	0	0	0	0	4	8	0	0	0	0	0	139	0	0	38	17	108	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	85	0	48	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-154-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	20	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	49	0	0	0	0	0	0	0	178	0	0	0	0	0	0	7	4	0	0	0	0	0	5
assemblage-181-932	0	0	0	0	51	0	0	0	0	0	0	0	0	0	35	0	0	17	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	47	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	6
