Assemblage_Name	9283702-2-1	5103942-0-1	2-176039-1	2-0-5237141	4693346-0-1	1-0-3	2-0-9513771	2-0-1545605	2-8081226-1	2-0-6539442	2-0-2331827	5163441-3-0	2994796-3-0	0-0-0	3-2-282887	3-3222030-3	1-3097439-3	2-6890756-5237141	1-3-0	2-0-5182915	5718481-0-1	2-0-1	3-2-7076515	1550366-0-1	1-3-7461616	7518618-0-1	1-2-1	3-2-6520606	2-3304683-1	2-0-3421090	3-2-7507098	1-414243-3	9547045-3-0	3-2-7054136	3-2-3	1324691-0-3	1-0-8073649
assemblage-371-808	0	0	0	104	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-916-1002	0	0	0	0	0	181	0	0	0	0	0	0	0	160	0	0	0	0	12	0	0	69	0	0	0	0	0	0	2	0	0	0	0	0	66	0	10
assemblage-575-740	0	0	0	0	0	83	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	16	0	195	0	1
assemblage-799-965	0	0	0	0	0	101	0	0	0	0	0	0	0	61	0	0	0	0	10	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	128	0	8
assemblage-599-246	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	9	0	0	0	0	0	0	0	0	0	0	14	0	12
assemblage-398-355	0	6	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	20	0	13	0	0	0	0	0	0	0	0	27	0	2
assemblage-526-569	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6
assemblage-509-534	0	0	0	0	0	47	0	0	0	0	0	0	0	15	0	0	0	0	6	0	0	347	0	0	0	0	0	0	0	0	0	0	37	0	42	0	6
assemblage-675-257	0	0	0	104	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-612-218	0	0	0	21	0	130	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	286	0	0	0	0	0	0	0	35	0	0	0	0	0	0	3
assemblage-525-913	0	0	0	0	0	89	0	0	0	0	0	0	0	135	0	0	0	0	5	0	0	175	0	0	0	0	0	22	0	0	0	0	34	0	40	0	0
assemblage-164-933	0	0	0	118	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-470-127	0	0	0	0	0	86	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	19	0	199	0	1
assemblage-257-856	0	0	0	0	0	141	0	0	0	0	0	0	0	110	0	0	0	0	13	0	0	106	0	0	0	0	0	4	0	0	0	0	33	0	87	0	6
assemblage-782-467	0	0	0	0	0	90	0	0	0	0	0	0	0	14	0	0	0	0	80	0	0	269	0	0	0	0	0	0	0	0	0	0	17	0	23	0	7
assemblage-540-938	0	0	0	0	0	83	0	0	0	0	0	0	0	29	0	0	0	0	26	0	0	123	0	0	0	0	0	0	0	0	0	0	49	0	189	0	1
assemblage-477-336	6	0	0	0	0	111	0	0	0	0	0	0	0	0	0	21	0	0	49	0	0	0	0	0	0	0	6	0	0	0	0	0	0	24	283	0	0
assemblage-370-281	0	0	0	0	0	107	0	10	0	0	0	0	0	107	0	0	0	0	46	0	0	105	0	0	0	0	0	0	0	0	6	0	6	0	102	0	11
assemblage-672-407	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-928-1006	0	0	0	0	0	86	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	173	0	0	0	0	0	15	0	0	0	0	49	0	38	0	4
assemblage-250-872	0	0	0	0	0	117	0	0	0	0	0	0	0	14	0	0	0	0	17	0	0	126	0	0	0	0	0	0	0	0	0	0	41	0	172	0	13
assemblage-510-572	0	0	0	11	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	13	0	0	0	0	0	0	4
assemblage-673-388	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3
assemblage-288-575	0	0	0	0	0	98	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	7	0	0	0	0	16	0	3
assemblage-356-329	0	0	0	0	0	106	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9
assemblage-935-1004	0	0	0	0	0	68	0	0	0	0	0	0	0	113	0	0	0	0	8	0	0	189	0	0	0	0	0	32	0	0	0	0	41	0	45	0	4
assemblage-988-336	0	0	0	0	0	95	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	365	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1
assemblage-344-220	0	0	0	0	0	279	0	0	0	0	0	0	0	26	0	0	0	0	0	11	0	125	0	8	0	0	0	0	0	0	0	0	0	0	43	0	8
assemblage-352-266	0	0	0	0	0	106	0	0	0	0	0	0	0	113	0	0	0	0	45	0	11	195	0	0	0	0	0	0	0	0	0	0	0	0	22	0	8
assemblage-261-343	0	0	0	0	0	139	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	62	0	4
assemblage-793-991	0	0	0	0	0	68	0	0	0	0	0	0	0	16	0	0	0	0	20	0	0	357	0	6	0	0	0	0	0	0	0	0	0	0	29	0	4
assemblage-689-249	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	268	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
assemblage-923-976	0	0	0	0	0	87	0	0	0	0	0	0	0	143	0	0	0	0	9	0	0	173	0	0	0	0	0	26	0	0	0	0	27	0	34	0	1
assemblage-178-167	0	0	0	0	0	113	0	0	0	0	0	0	0	117	0	0	0	0	64	0	12	159	0	0	0	0	0	0	0	0	0	0	0	0	32	0	3
assemblage-562-744	0	0	0	0	0	35	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	42	0	40	0	11
assemblage-263-346	0	0	0	0	0	146	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	37	0	2
assemblage-667-407	0	0	0	19	0	111	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	308	0	0	0	0	0	0	0	31	0	0	0	0	0	0	3
assemblage-471-161	0	0	0	0	0	194	0	0	0	0	0	8	0	76	0	0	7	0	75	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	59	0	2
assemblage-955-695	0	0	0	0	0	114	0	0	0	0	0	0	0	36	0	0	9	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	19	0	156	0	8
assemblage-562-770	0	0	0	0	0	88	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	38	0	185	0	1
assemblage-809-982	0	0	0	0	0	73	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	12	0	62	0	1
assemblage-594-250	0	9	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	38	0	18	0	0	0	0	0	0	0	0	16	0	0
assemblage-491-357	4	0	0	0	0	102	0	0	0	0	0	0	0	0	0	28	0	0	52	0	0	0	0	0	0	0	7	0	0	0	0	0	0	48	259	0	0
assemblage-491-516	0	0	0	0	0	61	0	0	13	0	0	0	0	10	0	0	0	0	10	0	0	316	0	0	0	0	0	0	0	0	0	0	26	0	64	0	0
assemblage-340-344	0	0	0	0	0	91	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6
assemblage-921-684	0	0	0	0	0	168	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	25	0	132	0	3
assemblage-900-267	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	110	0	0	0	0	0	0	0	0	0	0	20	0	153	0	2
assemblage-709-471	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-291-540	0	0	0	0	0	56	0	0	0	0	0	0	0	13	0	0	0	0	28	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	39	0	5
assemblage-532-565	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	266	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1
assemblage-602-233	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3
assemblage-868-416	0	0	0	0	0	181	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	9	0	174	0	6
assemblage-164-945	0	0	0	15	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	14	0	0	0	0	0	0	4
assemblage-609-673	0	0	0	0	0	173	0	0	0	0	0	10	0	95	0	0	6	0	92	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	53	0	1
assemblage-361-255	0	0	0	0	0	20	0	32	0	0	0	0	0	117	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	165	0	1
assemblage-194-177	0	0	0	0	0	0	0	53	0	0	0	0	0	119	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-906-535	0	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-915-529	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-518-548	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2
assemblage-699-475	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-919-1011	0	0	0	0	0	103	0	0	0	0	0	0	0	20	0	0	0	0	31	0	0	138	0	0	0	0	0	0	0	0	0	0	58	0	144	0	6
assemblage-458-160	0	0	0	0	0	50	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	42	0	197	0	0
assemblage-247-871	0	0	0	0	0	102	0	0	0	0	0	0	0	119	0	0	0	0	4	0	0	152	0	0	0	0	0	0	0	0	0	0	20	0	99	0	4
assemblage-760-869	0	0	0	0	0	149	0	0	0	0	0	0	0	71	0	0	0	0	15	0	0	14	0	0	0	0	0	0	0	0	26	0	0	0	220	0	5
assemblage-253-215	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	13	0	0	0	0	0	0	0	58	0	0	0	3
