Assemblage_Name	0-3731468-2	4-4742269-3	8426723-0-3	2-3-4	8225307-3-2	0-1-4348437	4-0-3287143	8225307-3-7794810	0-8230468-2	188961-0-3	0-1-1849687	0-8230468-988909	188961-0-1353812	0-1-2	0-9473612-2	0-7802105-2	9152710-0-3047486	4-4830362-3	9152710-0-3	4-0-3	4-2970034-3	0-0-1	4-1773106-3	5568015-0-3	0-8230468-8803984	0-816519-4802851	9152710-3071375-3	0-9473612-4802851	0-2315853-2	0-1226362-2	4-3390923-3	0-8230468-7597093	4-8827250-3	2-7569902-4	2-6107023-2118455	2-6107023-4	4-3713788-3	4-2970034-5441056	3-2-1	3-2-477318	9152710-4716236-3
assemblage-298-582	0	0	0	0	0	0	0	0	87	0	0	0	0	80	0	0	0	0	107	65	110	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	39	0	0	3
assemblage-172-188	0	0	0	31	0	42	0	0	32	23	0	0	5	62	0	0	0	0	93	76	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	7
assemblage-299-556	0	0	0	0	0	0	0	0	92	0	0	0	0	17	0	0	0	6	97	198	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	4
assemblage-809-471	0	0	0	0	0	28	0	0	35	0	0	0	0	3	0	0	0	0	118	205	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	8
assemblage-183-592	0	0	0	0	0	0	0	0	9	0	0	0	0	171	0	0	0	0	111	74	104	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	10
assemblage-870-401	0	0	0	0	0	6	0	0	0	0	0	0	0	153	0	0	0	0	147	102	18	35	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	4
assemblage-299-553	0	0	0	0	0	0	0	0	124	0	0	0	0	67	0	0	0	0	101	48	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	9
assemblage-267-236	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	29	4
assemblage-690-252	0	0	0	0	0	0	0	0	16	0	0	0	0	258	0	0	0	0	15	10	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	2
assemblage-889-395	0	0	0	0	0	15	0	0	69	0	0	0	0	76	0	0	0	0	98	135	39	14	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	1
assemblage-619-459	0	0	0	0	0	11	0	0	38	33	0	0	0	186	0	0	0	0	128	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-296-136	0	0	0	52	0	10	0	0	19	0	0	0	10	68	0	0	0	0	168	68	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-609-214	0	0	0	0	0	0	0	0	48	0	0	0	0	161	0	0	0	0	19	29	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	7
assemblage-526-929	0	0	0	34	0	0	0	0	75	0	0	0	0	174	0	0	0	0	8	13	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-950-251	0	0	0	0	0	0	13	0	0	0	0	0	0	107	0	0	0	21	89	148	29	16	0	0	0	0	7	0	0	0	0	0	0	0	0	62	0	0	0	0	8
assemblage-663-393	0	0	0	0	0	0	0	0	13	0	0	0	0	159	0	0	0	0	83	73	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	4
assemblage-1000-339	0	0	0	0	0	0	0	0	3	0	0	0	0	166	0	0	6	0	127	88	98	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1
assemblage-154-592	0	0	0	0	0	0	0	0	25	0	0	0	0	140	0	0	0	0	104	66	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	11
assemblage-181-932	0	0	0	0	0	0	0	0	94	0	0	0	0	168	0	0	0	0	52	0	115	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	22	0	0	7
assemblage-343-236	0	0	0	0	0	0	0	0	67	0	0	0	0	13	0	0	11	0	36	137	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-152-958	0	0	0	0	0	0	0	0	116	0	0	0	0	180	0	0	0	0	97	0	88	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-503-944	0	0	0	24	0	0	0	0	79	0	0	0	0	189	0	0	0	0	0	18	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-150-176	0	0	0	9	0	16	0	0	37	34	0	0	0	140	0	0	0	0	122	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-537-763	0	0	0	0	0	24	15	0	16	0	7	0	0	85	0	0	0	0	36	184	42	28	0	0	0	10	0	0	0	0	0	0	0	0	0	49	0	0	0	0	4
assemblage-911-277	0	0	0	0	0	10	0	0	11	0	0	0	0	147	0	0	0	0	152	143	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3
assemblage-500-534	0	0	0	25	0	56	0	0	33	0	0	0	0	134	0	0	0	0	97	105	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6
assemblage-594-237	0	0	0	0	0	0	0	0	103	0	0	0	0	79	0	0	0	0	103	42	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	4
assemblage-790-466	0	0	0	0	0	11	0	0	0	0	0	0	0	136	0	0	0	0	159	75	35	26	0	0	0	0	0	0	0	0	0	0	0	8	0	40	0	0	0	0	10
assemblage-235-826	0	0	0	43	0	12	0	0	19	0	0	0	12	61	0	0	0	0	185	54	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-585-209	0	0	0	0	0	0	0	0	42	0	0	0	0	174	0	0	0	0	21	17	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1
assemblage-285-119	0	0	0	20	0	0	0	0	56	0	0	0	0	133	51	0	0	0	69	29	0	74	0	0	0	0	0	33	0	0	0	0	0	0	0	14	0	0	0	0	21
assemblage-936-250	0	0	0	0	0	5	0	0	0	0	0	0	0	157	0	0	0	0	122	95	38	48	0	0	0	0	0	0	0	0	0	0	0	15	0	16	0	0	0	0	4
assemblage-988-353	0	0	0	0	0	0	0	0	11	0	0	0	0	39	0	0	46	0	182	106	89	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	0	0	9
assemblage-692-481	0	0	0	0	0	0	0	0	10	0	0	0	0	114	0	0	0	0	121	83	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	4
assemblage-497-531	0	0	0	11	0	85	0	0	49	0	0	0	0	32	0	0	0	0	169	53	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	9
assemblage-604-675	0	0	0	0	0	20	18	0	19	0	0	0	0	95	0	0	0	0	26	205	30	38	0	0	0	12	0	0	0	0	0	0	0	0	0	26	0	0	0	0	11
assemblage-481-156	0	0	0	23	0	55	0	0	21	0	0	0	0	168	0	0	0	0	65	110	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10
assemblage-465-144	0	0	0	0	0	29	0	0	0	0	0	0	0	100	0	0	0	0	156	71	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-607-238	0	0	0	0	0	0	0	0	36	0	0	0	0	162	0	3	0	0	27	100	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-508-917	0	0	0	16	0	73	0	0	68	0	0	0	0	26	4	0	0	0	79	93	18	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-806-986	0	0	0	0	0	10	0	0	21	0	0	0	0	144	0	0	0	0	121	161	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
assemblage-666-410	0	0	0	0	0	0	0	0	86	0	0	0	0	107	0	0	0	0	55	49	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-667-848	0	0	0	0	0	0	0	0	43	0	0	0	0	93	0	0	0	0	180	88	29	0	0	0	0	0	0	0	0	0	0	0	0	7	0	54	0	0	0	0	6
assemblage-763-893	0	0	0	134	0	11	0	0	81	0	0	0	0	109	70	0	0	0	38	14	0	22	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-991-355	0	0	0	0	0	0	0	0	88	0	0	0	0	22	0	0	19	0	36	133	195	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1
assemblage-711-905	0	0	0	0	0	0	0	0	60	0	0	0	0	107	0	0	0	0	65	66	158	0	0	0	0	0	0	0	0	0	0	29	0	0	0	8	0	0	0	0	7
assemblage-405-331	0	0	0	0	0	0	0	0	106	0	0	0	0	85	0	0	0	0	99	50	112	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	41	0	0	4
assemblage-267-347	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	113	82	130	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	14
assemblage-702-912	0	0	0	0	0	0	0	0	12	0	0	0	0	167	0	0	5	0	104	99	94	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4
assemblage-520-527	0	0	0	0	0	18	9	0	19	0	6	0	0	90	0	0	0	0	31	223	33	22	0	0	0	5	0	0	0	0	0	0	0	0	0	40	0	0	0	0	4
assemblage-471-319	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	90	243	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-302-569	0	0	0	0	0	0	0	0	98	0	0	0	0	51	0	0	0	0	111	23	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-499-512	0	0	0	0	0	25	17	0	31	0	6	0	0	70	0	0	0	0	19	232	22	38	0	0	0	11	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1
assemblage-230-157	0	0	0	0	0	0	0	0	31	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	9
assemblage-891-274	0	0	0	0	0	0	0	0	111	0	0	0	0	17	0	0	0	12	76	193	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	4
assemblage-371-808	0	0	0	0	0	0	0	0	19	0	0	0	0	294	0	0	0	0	14	7	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	5
assemblage-916-1002	0	0	0	29	0	11	0	0	19	0	0	0	15	53	0	0	0	0	218	58	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-575-740	0	0	0	0	0	34	0	0	0	0	0	0	0	96	0	0	0	0	165	72	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-799-965	0	0	0	0	0	0	0	0	101	0	0	0	0	9	0	0	0	13	87	198	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	5
assemblage-599-246	0	0	0	0	0	0	0	0	67	0	0	0	0	93	0	0	0	0	88	49	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5
assemblage-398-355	0	0	0	0	0	0	0	0	55	0	0	0	0	49	0	0	0	0	127	21	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-526-569	0	0	0	0	0	0	0	0	4	0	0	0	0	230	0	0	0	0	31	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-509-534	0	0	0	0	0	11	27	0	13	0	0	0	0	85	0	0	0	0	35	192	55	29	0	0	0	6	0	0	0	0	0	0	0	0	0	40	0	0	0	0	7
assemblage-675-257	0	0	0	0	0	0	0	0	20	0	0	0	0	246	0	0	0	0	11	6	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
assemblage-612-218	0	0	0	0	0	0	0	0	55	0	0	0	0	169	0	0	0	0	23	17	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	4
assemblage-525-913	0	0	0	37	0	0	0	0	71	0	0	0	0	162	0	0	0	0	9	18	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-164-933	0	0	0	0	0	0	0	0	25	0	0	0	0	266	0	0	0	0	23	15	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	3
assemblage-470-127	0	0	0	0	0	35	0	0	0	0	0	0	0	153	0	0	0	0	150	69	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-257-856	0	0	0	26	0	21	0	0	39	0	0	0	0	102	14	0	0	0	104	32	0	133	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-782-467	0	0	0	0	0	28	0	0	28	0	0	0	0	14	0	0	0	0	114	196	86	4	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	4
assemblage-540-938	0	0	0	26	0	0	0	0	62	0	0	0	0	138	39	0	0	0	77	50	0	50	0	0	0	0	0	26	0	0	0	0	0	0	0	14	0	0	0	0	18
assemblage-477-336	0	0	12	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	86	226	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-370-281	0	0	0	34	0	23	0	0	74	10	0	0	0	122	21	0	0	0	75	55	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6
assemblage-672-407	0	0	0	0	0	0	0	0	88	0	0	0	0	114	0	0	0	0	60	34	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-928-1006	0	0	0	36	0	0	0	0	57	0	0	0	0	154	0	0	0	0	17	20	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-250-872	0	0	0	12	0	0	0	0	61	0	0	0	5	134	65	0	0	0	66	32	0	81	0	0	0	0	0	26	0	0	0	0	0	0	0	7	0	0	0	0	11
assemblage-510-572	0	0	0	0	0	0	0	0	94	0	0	0	0	176	0	0	0	0	119	0	96	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-673-388	0	0	0	0	0	0	0	0	71	0	0	0	0	145	0	0	0	0	72	35	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-288-575	0	0	0	0	0	0	0	0	48	0	0	0	0	130	0	7	0	0	41	90	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-356-329	0	0	0	0	0	0	0	0	45	0	0	0	0	157	0	15	0	0	24	80	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-935-1004	0	0	0	23	0	0	0	0	60	0	0	0	0	166	0	0	0	0	15	28	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-988-336	0	0	0	0	0	0	0	0	61	0	0	0	0	15	0	0	14	0	23	130	248	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2
assemblage-344-220	0	0	0	0	0	0	0	0	64	0	0	0	0	132	0	0	0	0	52	56	138	0	0	0	0	0	0	0	0	0	0	41	0	0	0	4	0	0	0	0	13
assemblage-352-266	0	0	0	16	0	0	0	0	93	0	0	0	0	165	0	0	0	0	0	56	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-261-343	0	0	0	0	0	0	0	0	18	0	0	0	0	26	0	0	48	0	167	98	102	0	0	0	0	0	0	0	0	0	0	0	0	0	6	31	0	0	0	0	4
assemblage-793-991	0	0	0	0	0	0	0	0	50	0	0	0	0	121	0	0	0	0	158	52	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	18
assemblage-689-249	0	0	0	0	0	0	0	0	11	0	0	0	0	217	0	0	0	0	21	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4
assemblage-923-976	0	0	0	40	0	0	0	0	68	0	0	0	0	166	0	0	0	0	0	16	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-178-167	0	0	0	13	0	0	0	0	86	0	0	0	0	211	0	0	0	0	0	70	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-562-744	0	0	0	0	0	17	21	0	15	0	0	0	0	91	0	0	0	0	20	210	51	34	0	0	0	11	0	0	0	0	0	0	0	0	0	27	0	0	0	0	3
assemblage-263-346	0	0	0	0	0	0	0	0	14	0	0	0	0	33	0	0	29	0	197	109	72	0	0	0	0	0	0	0	0	0	0	0	0	0	11	32	0	0	0	0	3
assemblage-667-407	0	0	0	0	0	0	0	0	60	0	0	0	0	145	0	0	0	0	21	17	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	3
assemblage-471-161	0	0	0	9	0	69	0	0	84	0	0	0	0	28	0	0	0	0	149	60	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	4
assemblage-955-695	0	0	0	0	0	6	8	0	0	0	0	0	0	130	0	0	0	9	95	126	34	9	0	0	0	0	13	0	0	0	0	0	0	0	0	65	0	0	0	0	5
assemblage-562-770	0	0	0	0	0	27	0	0	0	0	0	0	0	115	0	0	0	0	173	57	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-809-982	0	0	0	0	0	0	0	0	124	0	0	0	0	41	0	0	58	0	60	135	50	0	0	0	0	0	0	0	0	0	0	7	0	0	0	14	0	0	0	0	11
assemblage-594-250	0	0	0	0	0	0	0	0	39	0	0	0	0	45	0	0	0	0	93	43	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-491-357	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	121	228	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-491-516	0	0	0	0	0	16	17	0	31	0	0	0	0	83	0	0	0	0	17	211	35	38	0	0	0	10	0	0	0	0	0	0	0	0	0	34	0	0	0	0	8
assemblage-340-344	0	0	0	0	0	0	0	0	41	0	0	0	0	151	0	11	0	0	44	62	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-921-684	0	0	0	0	0	21	0	0	110	0	0	0	0	72	0	0	0	0	90	109	37	18	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0
assemblage-900-267	0	0	0	0	0	0	0	0	20	0	0	0	0	159	0	0	0	0	135	145	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	5
assemblage-709-471	0	0	0	0	0	0	0	0	11	0	0	0	0	152	0	0	0	0	13	13	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	3
assemblage-291-540	0	0	0	0	0	0	0	0	43	0	0	0	0	102	0	0	0	0	170	82	37	0	0	0	0	0	0	0	0	0	0	0	0	4	0	56	0	0	0	0	6
assemblage-532-565	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	25	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-602-233	0	0	0	0	0	0	0	0	9	0	0	0	0	161	0	0	0	0	99	70	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	12
assemblage-868-416	0	0	0	0	0	34	0	0	97	0	0	0	0	65	0	0	0	0	88	127	44	10	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	2
assemblage-164-945	0	0	0	0	0	0	0	0	120	0	0	0	0	150	0	0	0	0	128	0	87	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-609-673	0	0	0	9	0	97	0	0	86	0	0	0	0	26	0	0	0	0	159	31	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	7
assemblage-361-255	0	0	0	0	0	5	0	0	54	42	0	0	0	169	0	0	0	0	99	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-194-177	0	0	0	0	0	0	0	0	21	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	3
assemblage-906-535	0	0	0	0	47	12	0	0	270	0	0	12	0	141	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-915-529	0	0	0	0	51	19	0	0	250	0	0	0	0	166	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-518-548	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	31	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-699-475	0	0	0	0	0	0	0	0	80	0	0	0	0	114	0	0	0	0	50	46	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3
assemblage-919-1011	0	0	0	19	0	0	0	0	71	0	0	0	0	148	44	0	0	0	45	44	0	74	0	0	0	0	0	27	0	0	0	0	0	0	0	16	0	0	0	0	12
assemblage-458-160	0	0	0	0	0	22	0	0	0	0	0	0	0	102	0	0	0	0	161	68	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-247-871	0	0	0	30	0	80	0	0	50	0	0	0	0	34	8	0	0	0	99	73	14	103	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-760-869	0	0	0	36	0	40	0	0	29	16	0	0	4	59	5	0	0	0	80	51	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	2
assemblage-253-215	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	23	6
assemblage-258-243	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	26	4
assemblage-229-848	0	0	0	39	0	9	0	0	15	0	0	0	5	67	0	0	0	0	205	40	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-297-123	0	0	0	26	0	21	0	0	16	0	0	0	16	47	0	0	0	0	211	48	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-262-855	0	0	0	16	0	103	0	0	31	0	0	0	0	28	9	0	0	0	101	61	14	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-767-883	0	0	0	21	0	0	0	0	105	0	0	0	0	184	0	0	0	0	0	59	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-790-480	0	0	0	0	0	28	0	0	85	0	0	0	0	72	0	0	0	0	106	117	43	17	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
assemblage-604-218	0	0	0	0	0	0	0	0	75	0	0	0	0	130	0	0	0	0	50	51	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-356-798	0	0	0	0	0	0	0	0	109	0	0	0	0	174	0	0	0	0	31	0	96	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	25	0	0	1
assemblage-524-544	0	0	0	0	0	0	0	0	125	0	0	0	0	189	0	0	0	0	14	0	87	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	24	0	0	10
assemblage-713-902	0	0	0	0	0	0	0	0	5	0	0	0	0	52	0	0	40	0	162	96	88	0	0	0	0	0	0	0	0	0	0	0	0	0	9	37	0	0	0	0	11
assemblage-912-548	0	0	0	0	46	10	0	0	288	0	0	5	0	132	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-414-339	0	0	0	0	0	0	0	0	81	0	0	0	0	70	0	0	0	0	99	17	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-713-907	0	0	0	0	0	0	0	0	69	0	0	0	0	98	0	0	4	0	57	77	151	0	0	0	0	0	0	0	0	0	0	36	0	0	0	2	0	0	0	0	6
assemblage-499-537	0	0	0	0	0	30	0	0	0	0	0	0	0	113	0	0	0	0	185	45	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-539-762	0	0	0	15	0	54	0	0	27	0	0	0	0	151	0	0	0	0	61	110	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	3
assemblage-599-228	0	0	0	0	0	0	0	0	55	0	0	0	0	42	0	0	0	0	84	53	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-804-979	0	0	0	0	0	0	0	0	120	0	0	0	0	37	0	0	53	6	45	141	52	0	0	0	0	0	0	0	0	0	0	5	0	0	0	30	0	0	0	0	11
assemblage-784-478	0	0	0	0	0	9	0	0	0	0	0	0	0	134	0	0	0	0	141	89	35	42	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	11
assemblage-353-252	0	0	0	0	0	18	0	0	39	49	0	0	0	170	0	0	0	0	96	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-608-642	0	0	0	7	0	52	0	0	31	0	0	0	0	86	0	0	0	0	119	103	10	60	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	10
assemblage-458-145	0	0	0	5	0	93	0	0	58	0	0	0	0	29	0	0	0	0	197	46	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	8
assemblage-204-172	0	0	0	0	9	0	0	0	36	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	8
assemblage-692-253	0	0	0	0	0	0	0	0	116	0	0	0	0	173	0	0	0	0	34	0	87	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	32	0	0	2
assemblage-151-166	0	0	0	47	0	68	0	0	27	17	0	0	8	45	0	0	0	0	99	45	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	5
assemblage-768-861	0	0	0	43	0	52	0	0	36	20	0	0	0	46	0	0	0	0	83	62	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	8
assemblage-793-461	0	0	0	0	0	15	0	0	76	0	0	0	0	93	0	0	0	0	99	128	37	22	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	1
assemblage-936-696	0	0	0	0	0	16	0	0	35	0	0	0	0	76	0	0	0	0	104	148	35	25	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	13
assemblage-298-562	0	4	0	0	0	0	0	0	65	0	0	0	0	59	0	0	0	0	121	19	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-256-346	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	6	0	124	101	130	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7
