Assemblage_Name	0-1-0	3-6347038-4	1-3-6273544	3-3-6390249	3-3-5553618	0-905697-0	7960683-3-4	1-2-2	4-1-1508248	1-3-0	4-5126133-4	0-195350-0	4-1-5296582	3-3-4	1-3-9354531	3-5770618-4	0-3-9289091	4-1-4	4-8265316-4	1642017-1-4	3-3-2267948	0-3-4	1-2772111-0
assemblage-458-410	109	0	0	0	0	0	0	0	0	138	0	0	0	57	0	0	0	119	0	0	0	74	3
assemblage-685-923	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	178	0	0	0	104	3
assemblage-477-657	78	0	0	0	0	0	0	82	0	32	0	0	0	7	0	0	0	249	0	0	0	43	9
assemblage-612-275	6	0	0	0	0	0	0	0	0	23	0	0	0	140	0	0	0	200	0	0	0	126	5
assemblage-210-937	79	0	0	0	0	0	0	0	0	41	0	0	0	115	0	0	0	122	0	0	0	141	2
assemblage-240-109	0	90	0	0	5	0	0	0	0	0	0	0	0	150	0	11	0	135	0	0	0	109	0
assemblage-879-838	66	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	75	0	0	0	123	0
assemblage-524-131	0	0	0	0	0	0	0	0	0	19	0	0	0	119	0	0	0	291	0	0	0	62	9
assemblage-255-725	0	0	0	0	0	0	0	44	0	11	0	0	0	123	0	0	0	228	0	0	5	82	7
assemblage-745-570	81	0	0	0	0	0	0	0	0	18	0	0	0	145	0	0	0	138	0	0	0	117	1
assemblage-585-727	13	0	0	0	0	0	0	0	0	163	0	0	0	69	0	0	0	228	0	0	0	24	3
assemblage-243-162	0	17	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	151	0	0	0	118	0
assemblage-246-669	0	0	0	14	0	0	0	0	0	0	0	0	0	250	0	0	0	203	0	0	0	31	2
assemblage-478-642	115	0	0	0	0	0	0	88	0	27	0	0	0	6	0	0	0	228	0	0	0	30	6
assemblage-821-647	0	0	0	0	0	0	0	0	0	205	0	0	0	50	0	0	0	130	0	0	0	111	4
assemblage-243-797	0	0	0	12	0	0	0	0	0	0	0	0	0	271	0	0	0	191	0	0	0	26	0
assemblage-821-643	0	0	0	0	0	0	0	0	0	210	0	0	0	60	0	0	0	147	0	0	0	79	4
assemblage-611-922	147	0	0	0	0	0	0	0	0	61	0	0	0	55	0	0	0	167	0	0	0	65	5
assemblage-724-995	102	0	0	0	0	0	0	0	0	103	0	0	0	78	0	0	0	181	0	0	0	35	1
assemblage-393-321	0	82	0	0	0	0	0	0	0	0	0	0	0	162	0	6	0	125	0	0	0	119	6
assemblage-728-992	235	0	0	0	0	0	0	0	0	75	0	0	0	17	0	0	0	152	0	0	0	20	1
assemblage-597-731	93	0	0	0	0	0	0	0	0	65	0	0	0	68	0	0	0	238	0	0	0	33	3
assemblage-605-717	209	0	0	0	0	0	0	0	0	78	0	0	0	14	0	0	0	160	0	0	0	38	1
assemblage-668-930	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	242	0	0	0	63	0
assemblage-405-318	0	0	0	0	8	0	0	0	0	0	0	0	0	241	0	0	0	187	0	0	0	56	8
assemblage-121-343	16	0	0	0	0	0	0	0	0	101	0	0	0	138	0	0	0	154	0	0	0	87	4
assemblage-576-485	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	187	0	0	0	60	12
assemblage-387-847	25	0	0	0	0	0	0	0	0	0	0	0	0	190	0	9	0	201	0	0	0	75	0
assemblage-453-406	105	0	0	0	0	0	0	0	0	122	0	0	0	60	0	0	0	126	0	0	0	84	3
assemblage-739-488	81	0	0	0	0	0	0	0	0	73	0	0	0	68	0	0	0	237	0	0	0	40	1
assemblage-412-860	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	214	0	0	0	166	0
assemblage-472-664	90	0	0	0	0	0	0	85	0	36	0	0	0	3	0	0	0	254	0	0	0	28	4
assemblage-348-188	0	0	0	0	8	0	0	0	0	0	0	0	0	129	0	0	0	211	0	0	0	152	0
assemblage-932-368	5	0	0	0	0	0	0	0	0	19	0	0	0	121	0	0	0	156	0	0	0	197	2
assemblage-235-123	0	0	0	0	4	0	0	0	0	0	0	0	0	227	0	0	0	198	0	0	0	66	5
assemblage-209-484	17	0	0	0	0	0	0	0	0	79	0	0	0	152	0	0	0	158	0	0	0	84	10
assemblage-420-841	20	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	195	0	0	0	77	1
assemblage-360-710	24	0	0	0	0	0	0	6	0	156	0	0	0	23	0	0	0	245	0	0	0	46	0
assemblage-234-940	53	0	0	0	0	0	0	0	0	24	0	0	0	144	0	0	0	153	0	0	0	122	4
assemblage-827-631	0	0	0	0	0	0	0	0	0	191	0	0	0	39	0	0	0	145	0	0	0	112	13
assemblage-254-112	0	0	0	0	55	0	0	0	0	0	0	0	0	108	0	0	0	84	0	0	0	248	5
assemblage-214-177	0	0	0	0	47	0	0	0	0	0	0	0	0	107	0	0	0	94	0	0	0	241	11
assemblage-224-778	0	7	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	200	0	0	0	76	5
assemblage-441-398	114	0	0	0	0	0	0	0	0	59	0	40	0	91	0	0	0	194	0	0	0	0	2
assemblage-743-627	130	0	0	0	0	0	0	0	0	63	0	37	0	92	0	0	0	175	0	0	0	0	3
assemblage-519-125	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	161	0	0	0	178	2
assemblage-483-768	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	187	0	7	0	105	4
assemblage-526-107	0	0	0	0	0	0	0	0	0	22	0	0	0	131	0	0	0	281	0	0	0	64	2
assemblage-211-180	0	17	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	158	0	0	0	105	7
assemblage-264-360	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	208	0	0	0	152	0
assemblage-264-339	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	194	0	0	0	187	0
assemblage-109-340	0	0	0	0	0	0	0	0	18	25	0	0	0	76	0	0	0	244	0	0	0	133	4
assemblage-675-940	19	0	0	0	0	0	0	0	0	0	0	0	0	173	0	7	0	214	0	0	0	87	0
assemblage-918-974	14	0	0	0	0	0	0	0	0	136	0	0	0	85	0	0	0	227	0	0	0	31	7
assemblage-609-945	47	0	0	0	0	0	0	22	0	71	0	0	0	6	0	0	0	237	0	0	0	117	0
assemblage-399-852	30	0	0	0	0	0	0	0	0	0	0	0	0	172	0	6	0	229	0	0	0	63	0
assemblage-350-720	134	0	0	0	0	0	0	0	0	66	0	0	0	60	0	0	0	160	0	0	0	77	3
assemblage-762-597	66	0	0	0	0	0	0	0	0	41	0	0	0	125	0	0	0	154	0	0	0	113	1
assemblage-818-138	97	0	0	0	0	0	0	0	0	106	0	0	0	68	0	0	0	137	0	0	0	91	1
assemblage-252-346	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	192	0	0	0	80	2
assemblage-362-702	85	0	0	0	0	0	0	0	0	68	0	0	0	168	0	0	0	87	0	0	0	90	2
assemblage-516-120	0	0	0	0	0	0	0	0	0	20	0	0	0	130	0	0	0	291	0	0	0	52	7
assemblage-122-342	0	0	0	0	0	0	0	0	8	36	0	0	0	79	0	0	0	265	0	0	0	110	2
assemblage-516-122	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	167	0	0	0	193	1
assemblage-733-469	221	0	0	0	0	0	0	0	0	65	0	0	0	12	0	0	0	174	0	0	0	27	1
assemblage-602-744	228	0	0	0	0	0	0	0	0	67	0	0	0	13	0	0	0	142	0	0	0	48	2
assemblage-412-842	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	212	0	0	0	91	0
assemblage-496-749	124	0	0	0	0	0	0	0	0	64	0	10	0	37	0	0	0	186	0	0	0	78	1
assemblage-758-647	133	0	0	0	0	0	0	0	0	30	0	0	0	73	0	0	0	259	0	0	0	0	5
assemblage-605-283	14	0	0	0	0	0	0	0	0	64	0	0	0	184	0	0	0	152	0	0	0	78	8
assemblage-559-476	0	22	0	0	16	0	0	0	0	0	0	0	0	187	0	0	0	141	0	0	0	130	4
assemblage-110-339	10	0	0	0	0	0	0	0	0	15	0	0	0	136	0	0	0	180	0	0	0	154	5
