Assemblage_Name	2-4-3741710	2331573-4138593-3741538	2-2184407-1268549	4-8888448-4	4-4812976-4	3918332-3-3	4-9327933-4	4-4026524-4	2-1397006-4	4-1285845-7527192	2-1-0	2331573-4-3592904	4-2-5540040	4-8155792-6302218	2-875264-2220012	3918332-3-470922	3918332-3-500496	822050-2-4	4-1286987-4	2331573-4-89733	4-2-4684153	4-2-8558025	3918332-3-3955983	3508846-2-4	4-8423691-7527192	4-2-5823868	4-3935124-4	4-2-5220901	4-2-910709	242701-2-4	1085005-2-4	4-2064932-4	4-2-6302218	7277571-2-4	4-2-6070301	4-2-9340389	2331573-4-597183	4-2-2284764	4841987-2-4	2331573-4-4874235	8274372-2-6302218	3918332-5962523-3	2331573-4-3741538	2331573-4-0	6327887-4026524-4	4-2-4	2-2184407-4	3-4-0	4-4902341-7527192	3175419-2-6302218	4-9418659-9380561	2-3430598-1824346	4-248893-4	876508-2-4	3784174-4026524-4	3918332-3439527-3	4-2056748-4	5667786-2-4	256382-3-3	4-8721814-4	4-4385805-4	4-1285845-4	2-4-4	6841100-2-4	4-2-9380561	3918332-3-5608126	5165179-2-4	4-248893-6524815	4-4392983-4	2-4-1824346	2371456-2-4
assemblage-497-751	0	0	0	0	0	81	0	42	0	28	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	22	0	159	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	9	0	0	0	0	17
assemblage-618-292	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	37	0	0	0	0	0	23
assemblage-344-184	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	26	0	0	0	0	0	0	0	16
assemblage-461-403	0	0	0	0	21	74	0	59	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	161	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	11
assemblage-928-974	0	0	0	0	0	13	0	114	0	42	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	72	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	11
assemblage-114-348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	315	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	18	8	0	0	0	20
assemblage-689-310	0	0	0	0	0	29	0	98	0	93	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	25
assemblage-937-366	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	39	0	0	0	0	0	33
assemblage-597-286	0	0	0	0	0	5	0	136	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	36	0	0	0	0	0	17
assemblage-358-189	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	38	0	0	0	0	0	0	0	12
assemblage-503-748	0	0	0	0	0	90	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	10	136	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	6	0	0	0	0	0	20
assemblage-685-929	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	17	0	0	0	0	0	0	31	0	0	39	0	0	0	0	0	11	0	11
assemblage-365-269	0	0	0	0	0	25	0	44	0	4	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	78	0	209	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	9
assemblage-357-276	0	0	0	0	0	120	0	27	0	51	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	17	0	129	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	35	0	0	0	0	10
assemblage-385-320	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	98	0	0	0	0	0	0	0	5
assemblage-237-956	0	0	0	0	0	105	0	17	0	56	0	0	0	0	0	0	3	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	25	0	120	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	33	0	0	0	0	8
assemblage-373-247	0	0	0	0	0	64	0	40	0	0	0	15	0	0	0	0	0	0	0	18	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	180	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	8
assemblage-732-983	0	0	0	0	0	0	0	123	0	31	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	221	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	14
assemblage-933-359	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	36	0	0	0	0	0	16
assemblage-110-333	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	41	0	0	0	0	0	8
assemblage-101-914	0	0	0	0	0	0	0	219	0	8	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	117	0	0	0	8	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	40	9
assemblage-936-352	0	0	0	0	0	5	0	142	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	32	0	0	0	0	0	16
assemblage-463-409	0	0	0	0	10	46	0	39	0	48	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	56	0	128	0	28	0	0	0	0	0	0	0	5	0	0	0	0	0	0	65	0	0	0	0	0	0	0	17
assemblage-472-737	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	0	48	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	205	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	29
assemblage-474-731	0	0	0	0	0	3	0	9	0	0	0	0	25	0	0	0	0	14	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	195	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	15
assemblage-226-782	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	18	0	0	0	0	0	0	0	17
assemblage-104-904	0	0	0	0	0	0	0	214	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	98	0	0	0	10	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	46	8
assemblage-605-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	313	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	26	0	0	0	0	31
assemblage-607-773	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	0	0	0	0	0	20
assemblage-327-693	0	0	0	0	0	15	0	8	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	10
assemblage-721-988	0	0	0	0	20	112	0	154	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	69	0	0	0	0	0	0	0	12
assemblage-243-933	0	0	0	0	0	24	0	71	9	8	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	74	0	198	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	6
assemblage-515-132	0	0	0	0	0	22	0	13	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	14
assemblage-344-482	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	293	9	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	44	0	0	0	0	0	0	0	28
assemblage-450-743	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	337	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	18	0	0	0	0	0	6
assemblage-236-475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	336	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	20	10	0	0	0	31
assemblage-217-641	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	17	0	0	0	0	0	0	0	15
assemblage-564-470	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	8	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	95	0	0	0	0	0	0	0	6
assemblage-236-112	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	8
assemblage-608-503	0	0	0	0	0	30	0	83	0	20	10	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	187	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	15
assemblage-350-481	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	27	0	0	0	0	0	0	27	0	0	41	0	0	0	0	0	3	0	14
assemblage-377-697	0	0	0	0	0	38	0	43	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	15
assemblage-566-457	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	83	0	0	0	0	0	0	0	14
assemblage-755-641	0	0	0	0	8	128	0	48	0	17	0	7	0	0	0	0	0	0	0	11	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	18	0	110	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	23
assemblage-488-754	0	0	0	0	0	49	0	38	0	11	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	189	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	12
assemblage-435-396	0	0	0	0	0	199	0	31	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	49	0	0	0	0	0	14	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	12
assemblage-734-635	0	0	0	0	20	56	0	63	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	175	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	15
assemblage-336-184	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	27	0	0	0	0	0	0	0	21
assemblage-403-849	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	16	0	0	0	0	0	0	22	0	0	49	0	0	0	0	0	13	0	21
assemblage-903-987	0	0	0	0	0	14	0	109	0	60	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	82	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	13
assemblage-393-312	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	93	0	0	0	0	0	0	0	20	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	12	0	0	0	0	0	0	0	7
assemblage-331-188	23	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	13	0	0	0	0	0	0	21	0	0	110	0	0	0	0	0	0	0	20
assemblage-347-681	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	26	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6
assemblage-395-318	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	9	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	89	0	0	0	0	0	0	0	5
assemblage-824-118	0	0	0	0	13	19	0	63	0	38	0	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	89	0	108	0	29	0	0	0	0	0	0	0	4	0	0	0	0	0	0	54	0	0	0	0	0	0	0	16
assemblage-383-267	0	0	0	0	0	55	0	46	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	192	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	12
assemblage-469-755	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	344	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	6	0	25	0	0	0	0	0	13
assemblage-385-319	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	8	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	19
assemblage-752-634	0	0	0	0	0	145	0	38	0	0	0	0	0	0	0	0	5	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	130	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	19
assemblage-369-692	0	0	0	0	0	24	0	35	0	9	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	37	0	0	0	0	0	0	0	0	5	0	0	0	0	0	142	0	0	0	0	0	0	0	7
assemblage-323-684	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	343	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	15	0	19	0	0	0	0	0	5
assemblage-869-918	0	0	0	0	23	46	0	51	0	37	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	81	0	99	0	33	9	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	15
assemblage-501-749	0	0	0	0	0	63	0	39	0	0	0	14	0	0	0	0	0	0	0	16	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	175	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	7
assemblage-501-748	0	0	0	0	0	106	0	30	0	56	0	0	0	0	0	0	2	0	0	0	0	15	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	19	0	131	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	26	0	0	0	0	9
assemblage-213-781	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	0	0	0	0	0	0	0	19
assemblage-688-285	0	0	0	0	0	30	0	51	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	225	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	10	24
assemblage-932-998	0	0	0	0	0	28	0	104	0	41	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	69	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	11
assemblage-761-624	0	0	0	0	6	170	0	31	0	8	0	0	0	0	0	0	11	0	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	94	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	5
assemblage-137-330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	107	0	0	0	0	0	318	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	11	5	0	0	0	20
assemblage-754-638	0	0	0	0	8	40	0	34	0	66	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	90	0	108	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	25
assemblage-729-1006	0	0	0	0	0	15	0	128	0	38	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	84	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	7
assemblage-842-915	0	0	0	0	0	181	0	49	0	0	0	6	0	0	6	11	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	40	0	0	0	0	0	12	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	6
assemblage-851-901	0	0	0	0	10	162	0	44	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	107	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	22
assemblage-828-136	0	0	0	0	3	163	0	26	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	133	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	14
assemblage-600-497	0	0	0	0	0	23	0	60	0	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	249	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	11	3
assemblage-437-378	0	0	0	0	27	60	0	56	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	208	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	13
assemblage-458-410	0	0	0	0	6	38	0	46	0	49	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	87	0	119	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	24
assemblage-685-923	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	8
assemblage-477-657	0	0	0	0	0	58	0	70	0	34	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	26
assemblage-612-275	0	0	0	0	0	77	0	22	0	6	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	23
assemblage-210-937	0	0	0	0	0	91	0	45	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	22	119	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	7	0	0	0	0	0	14
assemblage-240-109	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	41	0	0	0	0	0	0	0	268	0	0	0	4	0	0	0	0	0	0	0	0	0	77	0	0	29	0	0	0	0	0	0	0	22
assemblage-879-838	0	0	0	0	0	17	0	15	0	0	0	0	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	3
assemblage-524-131	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	326	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	26	0	0	0	0	0	16
assemblage-255-725	0	0	0	0	0	0	0	29	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-745-570	0	0	0	0	0	91	0	33	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	15	136	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	18	0	0	0	0	0	12
assemblage-585-727	0	0	0	0	0	67	0	37	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	236	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	85	0	0	0	0	0	0	0	10
assemblage-243-162	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	107	0	0	0	0	0	0	0	21	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	16	0	0	0	0	0	0	0	10
