Assemblage_Name	2-2178646-2929769	6135389-3483629-5370887	0-1986131-3	9114405-2-5370887	3842726-3196347-5370887	5413445-2686721-7166169	5370729-2178646-2	3516429-8491317-5370887	2-2144449-5370887	0-6937903-7880373	7922401-2-5370887	4272639-3483629-5370887	4272639-3483629-2781350	0-6937903-3	4272639-3483629-5171579	2-0-5732423	4272639-5864961-5370887	2-3483629-5363307	131975-3483629-5370887	2-3483629-5370887	0-6937903-8904614	7922401-2-3875355	7697511-8491317-5370887	2227462-3483629-5370887	0-4003876-3	4272639-444529-5370887	4-4-6924584	0-6937903-7190351	5178222-6937903-3	2-2178646-2	2-2-5370887	2-5616714-5370887	2-3196347-5370887	3252383-6937903-3	2-6926804-5370887	5890718-6937903-3	131975-3779207-5370887	2039369-3196347-5370887	4272639-886311-5370887	3782831-2686721-8028980	0-6937903-208484	4272639-3483629-408835	2353298-2686721-8028980	0-9207673-3	0-2769945-3	2-2178646-6304226	2-0-1	954789-6937903-3	2-3878585-2	2039369-3660049-5370887	2-0-6747013	2-1939956-5370887	4-3-1	4272639-3483629-7999922	7238860-3196347-5370887	0-7448919-3	2-2178646-3929349	4272639-886311-2672133	1585550-3310323-5370887	4-7232856-2	0-2686721-8884400	4-8412745-2	251922-3310323-4103025	764527-0-1	2-2-3246952	4272639-8491317-5370887	6577449-3-1	0-1353294-3	2-2178646-864817	0-6937903-1746625	2-2720409-4043878	132344-2686721-8028980	0-9263470-3	2-5769568-5370887	4272639-8240722-5370887	2-3483629-8916048	251922-3310323-5370887	4251279-3310323-5370887	9903890-3483629-5370887	3012635-1172497-3	2-2-3838669	7922401-2-6030061	6668124-4-2	2862130-3483629-5370887	4272639-820963-7376708	4272639-3483629-8624579	4272639-3483629-6781213	3278724-3483629-5370887	4272639-820963-5370887	9187551-0-1	2039369-3310323-5370887	0-6937903-6617944	9075013-6926804-5370887	4272639-8010268-5370887	2-1308480-1	3065518-1974455-3	4272639-3483629-8123326	2163167-2-5370887	0-6200074-3	4-4-2	2961052-0-1	0-2686721-7166169	2039369-3310323-797365	4272639-3870803-5370887	0-6937903-5921974	2-2720409-2	4272639-9333255-5370887	2350832-4-2	4272639-3483629-9427536	0-2434548-3	2946390-3483629-5370887	3012635-6937903-3	0-2686721-3632722	377073-4-2	0-2686721-8028980	4272639-9708735-5370887
assemblage-230-174	0	0	0	0	0	0	0	0	0	0	0	290	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-825-627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	184	0	120	0	0	0	0	0	0	0	24	0	0	0	0	0	5	0	0	0	0	24	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-815-115	0	0	0	0	0	0	0	0	16	0	0	0	0	207	0	0	0	0	0	24	0	0	0	0	0	0	3	0	0	64	12	0	22	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-866-914	0	0	7	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	39	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	13
assemblage-943-359	0	0	0	0	0	0	0	0	0	0	0	281	0	6	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	0	49	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	48
assemblage-731-490	0	0	18	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	109	0	0	8	0	13	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	61	0	0	0	0	0	0	0	0	0	0	6	0	9	18
assemblage-218-462	0	0	0	0	0	0	0	0	0	0	0	290	0	13	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	36	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	34
assemblage-236-458	0	0	0	0	0	0	0	0	0	0	0	19	0	126	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	12	0	25
assemblage-358-487	0	0	0	0	0	0	0	0	0	0	0	384	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-370-248	0	0	0	0	0	0	0	0	0	0	0	26	0	146	0	0	0	0	0	18	0	0	0	0	0	0	26	0	0	118	9	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	15
assemblage-212-161	0	0	0	0	0	0	0	0	0	0	0	265	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-359-472	0	0	0	0	0	0	0	0	0	0	0	260	0	123	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	16
assemblage-352-687	0	0	0	0	64	0	0	0	0	0	0	137	0	127	0	0	0	0	0	10	0	0	0	21	0	18	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	11	0	47	0	0	0	0	0	0	0	0	0	17
assemblage-896-872	0	0	0	0	34	0	0	0	0	0	0	155	0	132	0	0	0	0	0	8	0	0	0	17	0	19	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	6	0	48	0	0	0	0	0	0	0	0	0	18
assemblage-818-651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	197	0	96	0	0	0	0	0	0	0	13	0	0	0	0	0	8	0	0	0	0	21	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-817-130	0	0	0	0	0	0	0	0	16	0	0	0	0	219	0	0	0	0	0	31	0	0	0	0	0	0	9	0	0	53	14	0	15	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-228-644	0	0	0	0	0	0	0	0	0	0	0	238	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	15	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-262-660	0	19	0	0	0	0	0	0	0	0	0	319	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-261-342	0	0	0	0	0	0	0	0	0	0	0	314	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	8
assemblage-224-659	0	0	0	0	0	0	0	0	0	0	0	233	0	73	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	14	0	5	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-909-972	0	0	0	0	0	0	0	0	0	0	12	0	0	111	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	12	0	0	60	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	69	0	0	0	0	0	0	0	0	3	17
assemblage-665-923	0	0	0	0	0	0	0	0	0	0	0	214	0	131	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	71	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	7
assemblage-752-603	0	0	0	0	0	0	0	0	0	0	0	80	0	158	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	46	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6
assemblage-262-104	0	0	0	0	0	0	0	0	0	0	0	297	0	42	21	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	26
assemblage-858-890	0	0	0	0	0	0	0	0	0	0	0	59	0	244	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7	52	0	4	0	15	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	35
assemblage-583-465	0	0	0	0	0	0	0	0	0	0	0	252	0	96	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	84	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-258-727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	301	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	34
assemblage-680-942	0	0	0	0	0	0	0	0	0	0	0	387	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-594-508	0	0	0	8	0	0	0	0	0	0	60	0	0	92	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	9	30	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	33	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	16
assemblage-608-915	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	20	14	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	107	0	0	0	0	0	0	0	0	0	0	36	0	62	9
assemblage-339-716	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	26	0	10	0	35	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	11	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-111-900	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	67	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-608-767	0	14	0	0	0	0	0	0	0	0	0	335	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-211-786	0	0	0	0	0	0	0	0	0	0	0	239	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	17	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-247-716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	305	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	43
assemblage-353-255	0	0	0	0	0	0	0	0	0	0	0	18	0	35	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	63	6	0	0	0	21	0	0	28	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	5
assemblage-621-771	0	13	0	0	0	0	0	0	0	0	0	342	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-814-115	0	0	0	0	0	0	0	0	7	0	0	0	0	211	0	0	0	0	0	35	0	0	0	0	0	0	6	0	0	45	16	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-613-289	0	0	0	0	0	0	0	0	0	0	0	185	0	102	0	0	0	0	0	16	0	0	0	12	0	30	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	0	0	0	0	0	0	0	0	28
assemblage-94-905	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	40	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-578-483	0	0	0	0	0	0	0	0	0	0	0	252	0	76	20	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	22
assemblage-604-772	0	0	0	0	0	0	0	11	0	0	0	180	0	91	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	43	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-370-702	0	0	0	0	0	0	0	0	0	0	50	0	0	75	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	12	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	0	0	0	0	32	0	9	26
assemblage-608-762	0	0	0	0	0	0	0	0	0	0	0	89	16	174	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-826-115	0	0	0	0	0	0	0	0	9	0	0	0	0	247	0	0	0	0	0	36	0	0	0	0	0	0	7	0	0	34	6	0	33	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-734-616	0	0	0	0	0	0	0	0	0	0	0	44	0	173	0	0	0	0	0	14	0	0	0	0	0	0	11	0	0	101	9	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	13
assemblage-914-974	0	0	0	0	0	0	0	0	0	0	8	0	0	130	0	0	0	10	0	58	0	5	0	0	0	0	0	0	0	24	22	0	10	0	75	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	0	37	0	0	0	6	0	0	0	0	0	0	0	0	22	17
assemblage-248-353	0	0	0	0	0	0	0	0	0	0	0	157	0	139	0	0	0	0	0	0	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	47	0	0	0	0	0	0	17	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-492-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	184	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-818-645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	196	0	125	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	23	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-262-106	0	0	0	0	0	0	0	0	0	0	0	311	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-891-868	0	0	0	0	13	0	0	0	0	0	0	187	0	90	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-502-119	0	0	0	0	0	0	0	0	0	0	0	153	0	13	0	0	0	0	0	35	0	0	0	2	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	24	82	0	36	15	0	0	0	0	0	0	0	0	20
