Assemblage_Name	8188196-3-6181728	2631951-3-495572	0-3604304-3320693	1-3673358-4794811	5427324-3-3	4583335-2-1	623813-3-0	8188196-3-3	3-1-5442471	4840973-2091670-3	5637215-3604304-4050946	2108375-3-4638124	5423117-9878099-5932334	7956702-3-0	8188196-3-7773052	8188196-356541-92697	4-0-2463818	53092-3-8133537	1-3-629684	6317390-3-4794811	3-1-4025863	3386782-8134212-2865669	5423117-2821033-1	8188196-9586596-495572	2108375-3-495572	8514298-0-4	2470751-8134212-2865669	4840973-3-3	1-5911320-0	8064745-3-3	5068314-2-1	1-3426746-4794811	4-0-1219874	8188196-3-9650170	8188196-3-495572	3-6984863-4	5423117-5151840-1	4-7243425-4	3-5931142-9317008	0-3604304-4050946	1442754-0-9283514	5423117-5329456-1	4-0-868439	6808333-3-495572	4-0-4	3-1-4	4508783-8134212-2865669	8188196-3-92697	3-835648-5442471	9674742-0-4	3-8134212-2865669	5068314-1511223-1	4-5005894-4	5423117-2-2663394	1-3-0	5423117-2-1	4-0-1029083	1-5822173-0	2835838-0-4	53092-3-495572	4661660-3-0	8188196-310096-495572	5797260-3-0	6961084-3-3	1-9480114-4794811	3288891-0-7889356	1-3-5035003	104768-3-495572	1-3-159673	4-0-3987179	4933211-1-5442471	8188196-1919021-3	1408793-0-4	1841766-0-4	6902285-3-0	4-6161532-1029083	9562388-1-4	9443053-0-2082799	1-627191-0	9402829-0-4	1-1352747-0	8188196-104512-495572	8188196-797111-3	222806-5822173-0	5423117-2-3669745	8188196-3-5855278	9547513-3-3	5959831-8134212-2865669	0-3604304-1	4-0-2082799	8188196-2129880-3	53092-5598465-495572	3-2-2	2066244-2-1	7910263-3-4794811	3-6909945-5442471	1-3-4794811	6922183-3-92697	4-0-4385636	4083222-9878099-1	5423117-9878099-1	3288891-0-4	3-5931142-2865669	8192354-3-3	946568-2-1	5423117-1299131-1
assemblage-262-660	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	17	0	0	86	0	0	0	0	0	0	0	6	0	0	0	0	42	0	0	0	0	0	0	44	42	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	16
assemblage-261-342	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24
assemblage-224-659	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	75	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	204	57	37	0	0	43	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-909-972	0	0	0	0	0	0	0	16	94	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	16	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	208	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	9	0	0	16
assemblage-665-923	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	99	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	30	0	15
assemblage-752-603	0	0	0	0	0	0	0	14	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	170	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	27	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-262-104	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	85	17	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-858-890	0	0	0	0	0	0	0	60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	18	2	0	52	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	20
assemblage-583-465	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	34	39	0	0	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	49	0	0	66	0	6
assemblage-258-727	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	31	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-680-942	0	0	0	0	10	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	35	47	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	19
assemblage-594-508	0	0	0	0	0	8	0	0	30	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	19	0	0	0	0	0	0	0	0	139	14	0	0	2	0	44	0	0	0	90	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-608-915	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	5	0	0	0	0	121	0	0	0	68	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-339-716	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	5	40	4	0	0	0	0	0	0	0	0	5	0	13	0	0	88	21	0	0	0	0	95	0	0	0	54	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-111-900	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	72	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0	0	0	18
assemblage-608-767	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	14	0	0	92	0	0	0	0	0	0	0	13	0	0	0	0	27	0	0	0	0	0	0	31	43	163	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	15
assemblage-211-786	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	90	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	180	51	48	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-247-716	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-353-255	0	0	0	0	0	0	0	135	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	7	0	0	0	0	0	0	0	155	0	0	0	0	27	0	0	0	0	9	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	15	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-621-771	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	16	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	51	28	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	24
assemblage-814-115	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	137	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	126	0	0	0	0	0	0	0	0	13
assemblage-613-289	0	0	0	0	0	0	0	15	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	67	0	0	27	0	0	0	0	0	0	58	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	11	0	0	0	20
assemblage-94-905	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	59	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	51	0	0	0	0	0	0	0	0	11
assemblage-578-483	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	89	21	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-604-772	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	121	80	0	0	0	99	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	18	0	22
assemblage-370-702	0	0	0	0	0	7	0	0	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	9	0	0	0	0	0	0	0	0	133	8	0	0	0	0	62	0	0	0	103	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-608-762	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	151	126	72	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	19
assemblage-826-115	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	133	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	130	0	0	0	0	0	0	0	0	15
assemblage-734-616	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	42	0	0	0	11
assemblage-914-974	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	22	88	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	34	0	4	0	50	37	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	16
assemblage-248-353	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	81	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	11
assemblage-492-657	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	57	128	0	0	0	0	0	0	0	0	9	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-818-645	0	0	0	0	0	0	0	0	0	0	5	0	0	49	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	109	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-262-106	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	31	218	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-891-868	0	0	0	0	0	0	0	135	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	0	0	0	58	153	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	10	0	34	0	11
assemblage-502-119	0	0	0	0	0	0	0	189	28	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	53	0	0	0	0	25	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	30	0	16
assemblage-939-363	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	57	0	0	0	0	3	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	35	0	0	0	26
assemblage-620-507	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	13	0	0	104	13	0	0	0	0	89	0	0	0	64	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-845-912	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	134	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	120	0	0	0	0	0	0	0	0	17
assemblage-249-343	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	77	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	22
assemblage-113-897	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	56	0	0	0	0	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	46	0	0	0	0	0	0	0	0	16
assemblage-725-980	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	73	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	16	25	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	26
assemblage-486-668	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	61	105	0	0	0	0	0	0	0	0	10	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-393-317	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	13	0	20	31	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	121	36	83	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	17
assemblage-868-903	0	0	0	0	0	0	0	127	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	7	0	0	71	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	21
assemblage-482-665	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	61	98	0	0	0	0	0	0	0	0	11	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-685-298	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	103	0	0	0	66	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-602-930	0	0	7	0	0	0	0	5	5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	48	0	0	0	34	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	21
assemblage-243-471	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	83	0	0	0	0	20	0	0	0	0	6	53	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	15
assemblage-746-471	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	19	83	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	23	0	8	0	68	27	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	16
assemblage-104-339	0	0	0	0	0	0	0	108	19	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	4	0	0	0	0	0	0	10
assemblage-748-479	5	0	0	0	0	0	0	15	98	0	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	45	10	0	0	0	0	0	0	0	18	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	177	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	19
assemblage-726-586	0	0	0	0	0	0	0	93	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	75	119	0	12	0	0	0	0	0	0	20	0	13	0	5	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	11
assemblage-523-751	0	0	0	0	0	0	0	123	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	142	0	0	0	0	34	0	0	0	0	7	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	14
assemblage-901-855	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	2	0	0	102	0	0	0	0	0	0	0	127	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	4	0	17
assemblage-247-99	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	75	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	24
assemblage-828-627	0	0	0	0	0	0	0	0	0	0	6	0	0	43	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	148	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-613-755	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	153	67	0	0	0	67	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	8	0	22
assemblage-227-792	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	198	84	51	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	20
