Assemblage_Name	4-1-4354783	4-2155655-1	4-1-4590315	3969811-1-1	3-4-4562238	4-3757640-1	4-1-4	4-1-1	4-9267671-1	6060709-3535929-1	7998063-2-2	7279130-1-4809230	4-1-8611296	6481165-1-1	4-1-1193822	4-1537228-1	495536-1-1	6060709-1-1	3-1-0	4-1-6874504	5440078-1-1	0-2-2	5725945-1-1	9342397-1-1	4-4318745-1	4-1-8905774	4-1-1954752	4-1-8632513	4-7656763-1	4-2605795-1	2-1-1	9988552-1-1	4-1-2269865	3814254-1-1	4-1068184-1	7279130-1-1	7279130-5913661-1
assemblage-606-504	0	0	0	0	87	0	8	222	0	46	0	0	0	0	0	0	0	8	72	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-943-355	0	0	0	0	0	0	0	435	0	0	0	0	0	0	12	0	0	0	16	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-110-907	0	0	0	0	9	0	71	336	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-612-728	0	0	0	0	141	0	26	294	0	0	0	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	5
assemblage-222-939	0	0	0	0	0	0	0	470	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	6
assemblage-223-771	0	0	0	0	0	0	0	361	0	0	0	0	12	0	0	45	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	21	1
assemblage-230-174	0	0	0	14	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	215	2
assemblage-825-627	0	0	0	0	76	0	152	260	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-815-115	0	0	0	0	5	0	0	473	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-866-914	0	0	0	0	5	0	0	459	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-943-359	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	11
assemblage-731-490	0	0	0	0	51	0	13	342	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-218-462	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	11
