Assemblage_Name	5266385-4-1	0-4-6290764	6552001-4-5970330	0-4-6517457	3915288-4-1	0-4-1	0-4-2098746	3417724-4-1	0-4-5521165	3-4847142-3	0-4-5666002	4-3-5704855	0-4-3344532	0-4-4688648	6552001-8804406-3	0-3848515-1	6552001-3002804-3	6552001-4767467-3	3611902-2-5103169	4-1569461-2	0-4-3670120	3-4847142-369851	0-1203730-1	5675455-3-2	1104759-4-1	0-4-3872481	3208445-4-1	0-585568-1	4-4-3	4638758-728710-1	6552001-4-7887916	7176147-4-3	3-2-5103169	6552001-8759883-3	0-4-3147277	4-3615702-2	3-3764943-5103169	4434558-2-5103169	6552001-4-3	0-4-2601872	4-3-2	4-3-0	3-2-3	0-4-9349846	3433517-3-2	111653-4847142-3	0-4-2345460	4308773-4-3	4-3-5058716
assemblage-680-942	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	17	0	0	0	35	0	30	0	0	0	0	0	0	0	6
assemblage-594-508	0	0	0	0	0	175	0	0	0	72	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	81	0	22	0	0	0	0	0	6
assemblage-608-915	0	0	0	0	0	152	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	164	0	0	51	0	0	0	0	0	0	6
assemblage-339-716	0	0	0	0	0	103	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	49	0	116	33	40	0	0	0	0	0	3
assemblage-111-900	0	0	0	0	0	6	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	227	0	0	0	0	0	12
assemblage-608-767	8	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	8
assemblage-211-786	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	26	0	16	0	38	0	0	0	0	0	0	0	0	0	6
assemblage-247-716	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	245	0	0	153	12	0	0	0	0	0	6
assemblage-353-255	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	124	0	117	0	0	0	0	0	0	0	9
assemblage-621-771	20	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	13
assemblage-814-115	0	0	0	0	0	228	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	17	0	0	0	0	0	41	0	193	0	0	0	0	0	0	0	4
assemblage-613-289	0	0	0	0	0	92	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	64	0	188	0	0	0	0	15	0	0	0
assemblage-94-905	0	0	0	0	0	12	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	196	0	0	0	0	0	17
assemblage-578-483	0	0	0	38	0	96	0	0	0	0	0	0	0	0	0	0	0	0	41	0	19	0	0	0	0	0	0	0	0	0	28	0	0	0	110	0	84	0	83	0	0	0	0	0	0	0	0	0	1
assemblage-604-772	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	88	0	0	0	142	0	0	0	0	0	0	0	7	0	8
assemblage-370-702	0	0	0	0	0	158	0	0	0	75	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	100	3	17	0	0	0	0	0	5
assemblage-608-762	0	0	0	44	0	230	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	40	11	0	0	0	0	141	0	0	0	0	0	0	0	0	0	5
assemblage-826-115	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	17	0	0	0	0	0	46	0	215	0	0	0	0	0	0	0	11
assemblage-734-616	0	0	12	0	0	70	0	0	0	33	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	114	0	212	0	0	0	0	0	0	0	6
assemblage-914-974	0	0	0	0	0	296	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	78	17	2	0	0	0	0	0	2
assemblage-248-353	0	0	0	0	0	241	0	16	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	85	0	0	0	122	0	0	0	0	0	4	0	0	0	5
assemblage-492-657	0	0	0	0	0	17	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	15	0	0	0	0	0	262	0	11	0	0	0	0	0	0	0	12
assemblage-818-645	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	67	0	23	32	0	0	0	0	0	0	18
assemblage-262-106	6	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	46	0	0	0	23	0	0	0	0	0	0	0	0	0	11
assemblage-891-868	0	0	0	0	0	189	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	60	0	0	11	0	0	0	0	0	74	0	50	0	0	0	0	0	88	0	0	0	0	0	0	0	21
assemblage-502-119	0	0	0	0	0	310	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	11	0	0	0	0	0	27	0	21	0	0	0	9	9	41	0	0	0	0	0	0	0	2
assemblage-939-363	0	0	0	0	0	258	0	0	0	20	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	173	0	24	0	0	0	0	0	0	0	0
assemblage-620-507	0	0	0	0	0	126	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	36	0	156	17	44	0	0	0	0	0	7
assemblage-845-912	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	27	0	0	0	0	0	54	0	197	0	0	0	0	0	0	0	14
assemblage-249-343	0	0	0	0	0	232	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	74	0	0	0	149	0	0	0	0	0	5	0	0	0	2
assemblage-113-897	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	245	0	0	0	0	0	15
assemblage-725-980	0	0	0	0	0	103	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	109	0	122	0	0	0	0	0	0	0	7
assemblage-486-668	0	0	0	0	0	13	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	31	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	13
assemblage-393-317	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	17	0	47	0	0	0	0	0	0	0	0	0	3
assemblage-868-903	0	0	0	0	0	210	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	125	0	68	0	0	0	0	0	0	0	4
assemblage-482-665	0	0	0	0	0	22	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	27	0	0	6	0	0	243	0	11	0	0	0	0	0	0	0	3
assemblage-685-298	0	0	0	0	0	177	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	103	0	0	79	0	0	0	0	0	0	7
assemblage-602-930	0	0	0	0	0	213	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	84	0	26	0	0	0	0	0	4
assemblage-243-471	0	0	0	0	0	175	0	0	0	54	0	36	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	6	0	11	0	0	0	36	0	120	0	0	0	0	0	0	0	6
assemblage-746-471	0	0	0	0	0	274	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	16	0	78	17	0	0	0	0	0	0	8
assemblage-104-339	0	0	0	0	0	293	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	23	0	0	0	0	0	0	0	17
assemblage-748-479	0	0	0	0	0	186	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	115	0	0	0	0	0	0	0	17
assemblage-726-586	0	0	0	0	0	196	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	38	0	0	0	0	0	107	0	84	0	0	0	0	0	0	0	14
assemblage-523-751	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	133	0	120	0	0	0	0	0	0	0	4
assemblage-901-855	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	107	0	0	0	0	0	124	0	49	0	0	0	0	0	0	0	10
assemblage-247-99	0	0	0	30	0	76	0	0	0	0	0	0	0	0	0	0	0	0	49	0	18	0	0	0	0	0	0	0	0	0	33	0	0	0	100	0	108	0	84	0	0	0	0	0	0	0	0	0	2
assemblage-828-627	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	60	0	21	43	8	0	0	0	0	0	9
assemblage-613-755	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	86	0	0	0	162	0	0	0	0	0	0	0	7	0	14
assemblage-227-792	0	0	0	47	0	268	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	5	0	0	0	109	0	0	0	0	0	0	0	0	0	3
assemblage-497-751	0	0	0	0	0	198	0	0	0	35	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	107	0	114	0	0	0	0	0	0	0	4
assemblage-618-292	0	0	0	0	0	308	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	26	0	0	0	0	0	0	0	12
assemblage-344-184	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	69	0	0	0	159	0	0	0	0	0	0	0	20	0	6
assemblage-461-403	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	124	0	59	0	0	0	0	0	0	0	11
assemblage-928-974	0	0	0	0	0	206	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	111	0	0	0	0	0	0	0	16
assemblage-114-348	0	0	0	0	0	234	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	201	0	32	0	0	0	0	0	0	0	6
assemblage-689-310	0	0	0	0	0	115	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	41	0	140	21	44	0	0	0	0	0	2
assemblage-937-366	0	0	0	0	0	207	0	0	0	40	0	31	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	3	0	8	0	0	0	49	0	107	0	0	0	0	0	0	0	1
assemblage-597-286	0	0	0	0	0	341	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	34	0	0	0	0	0	0	0	12
assemblage-358-189	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	15	0	18	0	48	0	0	0	0	0	0	0	0	0	4
assemblage-503-748	0	0	6	0	0	53	0	0	0	21	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	133	0	241	0	0	0	0	0	0	0	10
assemblage-685-929	0	12	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-365-269	0	0	0	0	0	309	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	73	0	0	0	0	0	0	0	6
assemblage-357-276	0	0	0	0	0	187	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	34	0	0	0	0	0	114	0	94	0	0	0	0	0	0	0	5
assemblage-385-320	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	73	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	75	0	0	0	0	0	0	0	0	0	11
assemblage-237-956	0	0	0	0	0	196	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	117	0	97	0	0	0	0	0	0	0	3
assemblage-373-247	0	0	0	0	0	182	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	123	0	113	0	0	0	0	0	0	0	2
assemblage-732-983	0	0	0	0	0	232	0	0	0	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	72	0	118	0	14	0	0	0	0	0	16
assemblage-933-359	0	0	0	0	0	169	0	0	0	38	0	37	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	12	0	0	0	40	0	142	0	0	0	0	0	0	0	7
assemblage-110-333	0	0	0	0	0	174	0	0	0	47	0	34	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	14	0	6	0	0	0	45	0	103	0	0	0	0	0	0	0	5
assemblage-101-914	0	0	0	0	0	6	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	151	0	215	0	0	0	0	0	9
assemblage-936-352	0	0	0	0	6	305	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	135	0	27	0	0	0	0	0	0	0	3
assemblage-463-409	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	111	0	123	0	0	0	0	0	0	0	11
assemblage-472-737	0	0	0	0	0	294	5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	9	0	0	0	0	0	29	0	10	0	0	0	24	9	45	0	0	0	0	0	0	0	2
assemblage-474-731	0	0	0	0	0	296	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	5	0	0	0	0	0	35	0	18	0	0	0	22	5	39	0	0	0	0	0	0	0	1
assemblage-226-782	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	75	0	0	0	162	0	0	0	0	0	0	0	17	0	5
assemblage-104-904	0	0	0	0	0	5	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	141	12	246	0	0	0	0	0	6
assemblage-605-286	0	0	0	0	0	254	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	28	0	0	0	0	0	0	0	7
assemblage-607-773	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	92	0	0	0	128	0	0	0	0	0	0	0	12	0	7
assemblage-327-693	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	145	0	0	0	0	0	115	0	43	0	0	0	0	0	0	0	10
assemblage-721-988	0	0	0	0	0	275	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	6	0	83	17	13	0	0	0	0	0	3
assemblage-243-933	0	0	0	0	0	321	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	55	0	0	0	0	0	0	0	7
assemblage-515-132	0	0	0	0	0	182	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	122	0	0	0	0	0	117	0	51	0	0	0	0	0	0	0	0
assemblage-344-482	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	23	0	0	0	64	0	11	0	0	0	0	0	0	0	8
assemblage-450-743	0	0	0	0	0	229	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	39	0	0	15	0	0	0	0	0	55	0	53	0	0	0	13	0	79	0	0	0	0	0	0	0	8
assemblage-236-475	0	0	0	0	0	240	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	40	0	0	0	0	0	0	0	20
assemblage-217-641	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	74	0	0	0	129	0	0	0	0	0	0	0	7	0	10
assemblage-564-470	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	56	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	107	0	0	0	0	0	0	0	0	0	9
assemblage-236-112	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	75	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	95	0	0	0	0	0	0	0	0	0	8
assemblage-608-503	0	0	0	0	0	141	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	98	0	79	27	36	0	0	0	0	0	13
assemblage-350-481	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-377-697	0	0	0	0	0	162	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	158	0	0	69	0	0	0	0	0	0	6
assemblage-566-457	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	78	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	77	0	0	0	0	0	0	0	0	5	4
assemblage-755-641	0	0	0	0	0	185	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	89	0	155	0	0	0	0	0	0	0	9
assemblage-488-754	0	0	0	0	0	338	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	54	0	0	0	0	0	0	0	10
assemblage-435-396	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	25	0	0	0	0	0	47	0	184	0	0	0	0	0	0	0	14
assemblage-734-635	0	0	0	0	0	221	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	104	0	77	0	0	0	0	0	0	0	1
assemblage-336-184	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	23	0	25	0	51	0	0	0	0	0	0	0	0	0	5
assemblage-403-849	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-903-987	0	0	0	0	0	199	0	0	0	92	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	85	0	92	0	0	0	0	0	0	0	11
assemblage-393-312	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	22	0	72	0	0	0	0	0	0	0	0	0	4
assemblage-331-188	7	0	0	42	0	278	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	35	7	0	0	0	0	96	0	0	0	0	0	0	0	0	0	6
assemblage-347-681	0	0	0	0	0	204	0	0	0	32	0	15	0	0	0	0	0	24	0	0	0	0	0	7	0	0	0	0	0	0	0	0	52	0	0	0	0	0	57	0	98	0	0	0	0	0	0	0	11
assemblage-395-318	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	67	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	122	0	0	0	0	0	0	0	0	0	10
assemblage-824-118	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	8	132	0	96	0	0	0	0	0	0	0	8
assemblage-383-267	0	0	0	0	0	183	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	149	0	95	0	0	0	0	0	0	0	4
assemblage-469-755	0	0	0	0	0	219	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	58	0	0	20	0	0	0	0	0	51	0	56	0	0	0	19	0	63	0	0	0	0	0	0	0	3
assemblage-385-319	0	0	0	0	0	375	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	74	0	0	0	22	0	0	0	0	0	0	0	0	0	7
assemblage-752-634	0	0	0	0	0	191	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	51	0	140	0	0	0	0	0	0	0	12
assemblage-369-692	0	0	0	0	0	126	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	163	0	0	72	0	0	0	0	0	0	8
assemblage-323-684	0	0	0	0	0	187	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	57	0	0	14	0	0	0	0	0	62	0	61	0	0	0	7	0	93	0	0	0	0	0	0	0	10
assemblage-869-918	0	0	0	0	0	218	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	122	0	94	0	0	0	0	0	0	0	5
assemblage-501-749	0	0	0	0	0	147	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	131	0	126	0	0	0	0	0	0	0	2
assemblage-501-748	0	0	0	0	0	176	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	38	0	0	0	0	0	134	0	87	0	0	0	0	0	0	0	4
assemblage-213-781	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	81	0	0	0	144	0	0	0	0	0	0	0	21	0	6
assemblage-688-285	0	0	0	0	0	181	0	0	0	80	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	78	10	21	0	0	0	0	0	6
assemblage-932-998	0	0	0	0	0	189	0	0	0	103	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	99	0	0	0	0	0	0	0	19
assemblage-761-624	0	0	0	0	0	172	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	84	0	136	0	0	0	0	0	0	0	9
assemblage-137-330	0	0	0	0	0	216	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	48	0	0	0	0	0	0	0	2
assemblage-754-638	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	5	111	0	116	0	0	0	0	0	0	0	7
assemblage-729-1006	0	0	0	0	0	204	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	94	0	0	0	0	0	0	0	16
assemblage-842-915	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14	0	0	0	0	0	39	0	189	0	0	0	0	0	0	0	18
assemblage-851-901	0	0	0	0	0	170	0	0	0	62	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	65	0	161	0	0	0	0	0	0	0	7
assemblage-828-136	0	0	0	0	0	159	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	76	0	154	0	0	0	0	0	0	0	7
assemblage-600-497	0	0	0	0	0	173	0	0	0	74	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	66	0	17	0	0	0	0	0	10
assemblage-437-378	0	0	0	0	0	247	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	96	0	73	0	0	0	0	0	0	0	2
assemblage-458-410	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	7	103	0	110	0	0	0	0	0	0	0	6
