Assemblage_Name	7359192-4-1	2968173-3-2	5006049-0-2	3-3-4385846	0-1145470-2	2-4-1820047	3-3-4858268	3-3-1111799	1-3-2	1-0-2	2-2-1	381130-4-1	2-4-1	2-3-1	3-3-2	1-3-7996347	3-7561757-2	2-4-413222	2-9374947-1	0-3-2	2-2-9957332	2-6013449-1	2-4-7092929
assemblage-351-499	0	0	0	0	0	0	0	0	0	0	0	0	356	0	140	0	0	0	0	0	0	0	4
assemblage-224-673	0	0	0	0	0	0	0	0	0	0	0	0	73	0	423	0	0	0	0	0	0	0	4
assemblage-669-934	4	0	26	0	0	0	0	0	0	0	0	0	278	0	192	0	0	0	0	0	0	0	0
assemblage-455-398	0	0	67	0	0	0	0	0	0	0	31	0	248	0	128	0	0	0	0	18	0	0	8
assemblage-473-651	0	0	130	0	0	0	0	0	0	0	56	0	0	0	198	0	0	0	0	113	0	0	3
assemblage-612-775	0	0	6	0	0	0	0	0	0	0	0	0	268	0	224	0	0	0	0	0	0	0	2
assemblage-268-734	0	0	20	0	69	0	0	0	5	0	0	0	187	0	46	39	0	0	0	129	0	0	5
assemblage-336-700	0	0	18	0	0	0	0	0	0	0	0	0	163	0	317	0	0	0	0	0	0	0	2
assemblage-238-351	0	0	0	0	0	0	0	0	0	0	0	13	231	0	254	0	0	0	0	0	0	0	2
assemblage-470-744	0	0	33	0	0	0	0	0	0	0	0	0	426	0	40	0	0	0	0	0	0	0	1
assemblage-331-183	0	0	5	0	0	0	0	0	0	0	0	0	296	0	188	0	0	0	0	0	0	0	11
assemblage-696-280	0	0	12	0	0	0	0	0	0	0	58	0	188	33	135	0	0	0	0	62	0	0	12
assemblage-757-478	0	0	15	0	0	0	0	6	0	0	44	0	192	0	199	0	0	0	0	42	0	0	2
assemblage-617-283	0	0	55	48	0	0	0	0	0	0	0	0	207	0	181	0	0	0	0	0	0	0	9
assemblage-361-733	0	0	18	0	0	0	0	0	0	0	59	0	155	48	157	0	0	0	0	49	0	0	14
assemblage-925-970	0	0	37	0	0	0	0	0	0	0	117	0	136	0	155	0	0	0	0	49	0	0	6
assemblage-849-911	0	0	11	0	0	0	0	0	0	0	0	0	236	0	189	0	0	0	3	41	0	13	7
assemblage-341-187	0	0	0	0	0	0	0	0	0	0	0	0	82	0	409	0	0	0	0	0	0	0	9
assemblage-227-460	0	0	58	35	0	0	0	0	0	0	0	0	204	0	203	0	0	0	0	0	0	0	0
assemblage-885-866	0	0	32	0	0	0	0	0	0	0	0	0	408	0	57	0	0	0	0	0	0	0	3
assemblage-343-696	0	0	0	0	0	0	0	0	0	0	0	0	336	0	157	0	0	0	0	0	0	0	7
assemblage-581-731	0	0	16	0	15	0	0	0	0	0	149	0	118	0	187	0	0	0	0	6	0	0	9
assemblage-897-857	0	0	52	0	0	0	0	0	0	0	0	0	387	0	57	0	0	0	0	0	0	0	4
assemblage-474-671	0	0	118	0	0	0	0	0	0	0	73	0	0	0	202	0	0	0	0	96	0	0	11
assemblage-262-640	0	0	11	0	0	0	0	0	0	0	0	0	283	0	204	0	0	0	0	0	0	0	2
assemblage-942-369	0	0	66	28	0	0	0	0	0	0	0	0	202	0	199	0	0	0	0	4	0	0	1
assemblage-239-945	0	0	41	84	0	0	0	0	0	0	7	0	176	0	93	0	0	0	0	96	0	0	3
assemblage-831-655	0	0	0	0	0	0	0	0	0	0	32	0	285	75	103	0	0	0	0	0	0	0	5
assemblage-894-875	0	0	25	0	0	0	0	0	0	0	0	0	229	0	242	0	0	0	0	0	0	0	4
assemblage-364-249	0	0	26	0	0	0	0	0	0	0	3	0	370	0	95	0	0	0	0	0	0	0	6
assemblage-509-129	0	0	30	0	0	0	0	0	0	0	0	0	188	0	275	0	0	0	0	0	0	0	7
assemblage-233-168	0	0	0	0	0	0	9	0	0	0	0	0	176	0	315	0	0	0	0	0	0	0	0
assemblage-575-462	0	0	0	0	0	0	0	0	0	0	0	0	177	0	320	0	0	0	0	0	0	0	3
assemblage-247-170	0	0	0	0	0	0	5	0	0	0	0	0	153	0	341	0	0	0	0	0	0	0	1
assemblage-915-994	0	0	28	0	21	0	0	0	0	0	56	0	290	0	34	0	0	0	0	46	14	0	11
assemblage-903-862	0	0	54	0	0	0	0	0	0	0	0	0	376	0	68	0	0	0	0	0	0	0	2
assemblage-243-323	0	0	0	0	0	0	0	0	0	0	0	0	345	0	151	0	0	0	0	0	0	0	4
assemblage-218-797	0	0	10	0	0	0	0	0	0	0	0	0	314	0	166	0	0	0	0	0	0	0	10
assemblage-599-513	0	0	40	0	0	0	0	0	0	0	112	0	145	13	145	0	0	0	0	41	0	0	4
assemblage-361-291	0	0	43	76	0	0	0	0	0	0	7	0	157	0	106	0	0	0	0	108	0	0	3
assemblage-722-982	0	0	13	0	7	0	0	0	0	0	160	0	93	0	198	0	0	0	0	12	0	0	17
assemblage-412-850	0	0	0	0	0	0	0	0	0	0	0	0	148	0	352	0	0	0	0	0	0	0	0
assemblage-596-281	0	0	27	10	0	0	0	0	0	0	0	0	279	0	175	0	0	0	0	0	0	0	9
assemblage-731-474	0	0	19	0	9	0	0	0	0	0	157	0	98	0	192	0	0	0	0	14	0	0	11
assemblage-601-501	0	0	63	0	0	0	0	0	0	0	134	0	126	32	119	0	0	0	0	24	0	0	2
assemblage-421-842	0	0	0	0	0	0	0	0	0	0	0	0	203	0	289	0	0	0	0	0	0	0	8
assemblage-249-737	0	0	42	0	63	0	0	0	12	0	0	0	154	0	57	35	0	0	0	134	0	0	3
assemblage-810-118	0	0	60	4	0	0	0	0	0	0	0	0	154	0	197	0	0	0	0	83	0	0	2
assemblage-676-292	0	0	56	0	0	0	0	0	0	0	95	0	150	28	139	0	0	0	0	29	0	0	3
assemblage-367-320	0	0	0	0	0	0	1	0	0	0	0	0	173	0	326	0	0	0	0	0	0	0	0
assemblage-362-487	0	0	0	0	0	0	0	0	0	0	0	0	142	0	354	0	0	0	0	0	0	0	4
assemblage-347-470	0	0	0	0	0	0	0	0	0	0	0	0	353	0	139	0	0	0	0	0	0	0	8
assemblage-223-654	0	0	8	0	0	0	0	0	0	0	0	0	302	0	179	0	0	0	0	0	0	0	11
assemblage-734-991	0	0	25	0	17	0	0	0	0	0	170	0	89	0	171	0	5	0	0	15	0	0	8
assemblage-340-180	0	0	0	0	0	0	0	0	0	0	0	0	97	0	390	0	0	0	0	0	0	0	13
assemblage-251-956	0	0	0	0	0	0	0	0	0	0	24	0	209	0	185	0	0	0	52	0	0	24	6
assemblage-632-931	0	0	58	0	0	0	0	0	0	0	102	0	142	28	147	0	0	0	0	20	0	0	3
assemblage-757-602	0	0	0	0	0	0	0	0	0	0	21	0	211	0	168	0	0	0	67	9	0	22	2
assemblage-610-770	7	0	5	0	0	0	0	0	0	0	0	0	320	0	158	0	0	0	0	0	0	0	10
assemblage-239-733	0	0	25	0	64	0	0	0	4	0	0	0	174	0	54	33	0	0	0	142	0	0	4
assemblage-226-489	0	0	0	21	0	0	0	0	0	0	0	0	378	0	87	0	0	0	0	12	0	0	2
assemblage-618-925	0	0	39	0	19	0	0	0	0	0	276	0	60	15	71	0	0	0	0	19	0	0	1
assemblage-103-910	0	0	0	0	0	0	0	0	0	22	101	0	79	0	237	0	0	0	0	58	0	0	3
assemblage-365-492	0	0	38	0	0	0	0	0	0	0	0	0	259	0	198	0	0	0	0	0	0	0	5
assemblage-516-766	0	0	20	0	0	0	0	0	0	0	4	0	376	0	93	0	0	0	5	0	0	0	2
assemblage-606-504	0	0	43	0	17	0	0	0	0	0	292	0	47	13	74	0	0	0	0	12	0	0	2
assemblage-943-355	0	0	47	31	0	0	0	0	0	0	0	0	201	0	212	0	0	0	0	9	0	0	0
assemblage-110-907	0	0	0	0	0	0	0	0	0	20	96	0	85	0	224	0	0	0	0	70	0	0	5
assemblage-612-728	0	0	13	0	0	0	0	13	0	0	41	0	159	5	223	0	0	0	0	46	0	0	0
assemblage-222-939	0	0	0	0	0	0	0	0	0	0	24	0	222	0	177	0	0	0	47	0	0	24	6
assemblage-223-771	0	0	5	0	0	0	0	0	0	0	0	0	302	0	182	0	0	0	0	0	0	0	11
assemblage-230-174	0	0	0	0	0	0	8	0	0	0	0	0	160	0	332	0	0	0	0	0	0	0	0
assemblage-825-627	0	0	0	0	0	0	0	0	0	0	27	0	288	79	91	0	0	0	0	14	0	0	1
assemblage-815-115	0	0	3	0	0	0	0	0	0	0	0	0	264	0	188	0	0	0	7	33	0	4	1
assemblage-866-914	0	0	54	15	0	0	0	0	0	0	0	0	154	0	193	0	0	0	0	82	0	0	2
assemblage-943-359	0	0	0	0	0	5	0	0	0	0	0	0	339	0	147	0	0	0	0	0	0	0	9
assemblage-731-490	0	0	40	0	25	0	0	0	0	0	67	0	279	0	25	0	0	0	0	46	11	0	7
assemblage-218-462	0	0	0	0	0	11	0	0	0	0	0	0	332	0	149	0	0	0	0	0	0	0	8
assemblage-236-458	0	0	0	5	0	0	0	0	0	0	0	0	168	0	314	0	0	0	10	0	0	0	3
assemblage-358-487	0	0	26	0	0	0	0	0	0	0	0	0	298	0	172	0	0	0	0	0	0	0	4
assemblage-370-248	0	0	0	0	0	0	0	0	0	0	7	0	247	0	237	0	0	4	0	0	0	0	5
assemblage-212-161	0	0	0	0	0	0	0	0	0	0	0	0	268	0	231	0	0	0	0	0	0	0	1
assemblage-359-472	0	0	0	0	0	0	0	0	0	0	0	0	350	0	148	0	0	0	0	0	0	0	2
assemblage-352-687	0	0	0	0	0	0	0	0	0	0	0	0	362	0	136	0	0	0	0	0	0	0	2
assemblage-896-872	0	0	0	0	0	0	0	0	0	0	0	0	353	0	147	0	0	0	0	0	0	0	0
assemblage-818-651	0	0	0	0	0	0	0	0	0	0	27	0	273	117	75	0	0	0	0	0	0	0	8
assemblage-817-130	0	0	5	0	0	0	0	0	0	0	0	0	254	0	165	0	0	0	0	51	0	14	11
assemblage-228-644	0	0	0	0	0	0	0	0	0	0	0	0	71	0	426	0	0	0	0	0	0	0	3
assemblage-262-660	0	0	6	0	0	0	0	0	0	0	0	0	275	0	219	0	0	0	0	0	0	0	0
assemblage-261-342	0	0	0	0	0	0	0	0	0	0	0	0	164	0	332	0	0	0	0	0	0	0	4
assemblage-224-659	0	0	0	0	0	0	0	0	0	0	0	0	83	0	409	0	0	0	0	0	0	0	8
assemblage-909-972	0	0	37	0	0	0	0	0	0	0	97	0	123	0	181	0	0	0	0	58	0	0	4
assemblage-665-923	0	0	0	0	0	0	0	0	0	0	0	0	371	0	120	0	0	0	0	0	0	0	9
assemblage-752-603	0	0	29	0	0	0	0	0	0	0	0	0	380	0	83	0	0	0	5	0	0	0	3
assemblage-262-104	0	0	0	0	0	0	0	0	0	0	0	0	191	0	309	0	0	0	0	0	0	0	0
assemblage-858-890	0	0	0	0	0	0	0	0	0	0	42	0	271	0	123	0	0	0	20	6	0	38	0
assemblage-583-465	0	0	0	0	0	0	0	0	0	0	0	0	277	0	222	0	0	0	0	0	0	0	1
assemblage-258-727	0	0	36	0	63	0	0	0	6	0	0	0	178	0	41	26	0	0	0	143	0	0	7
assemblage-680-942	0	0	35	0	0	0	0	0	0	0	0	0	281	0	179	0	0	0	0	0	0	0	5
assemblage-594-508	0	0	33	0	13	0	0	0	0	0	62	0	124	38	156	0	0	0	0	74	0	0	0
assemblage-608-915	0	0	14	0	0	0	0	0	0	0	63	0	173	34	146	0	0	0	0	62	0	0	8
assemblage-339-716	0	0	23	0	22	0	0	0	0	0	280	0	57	10	81	0	0	0	0	24	0	0	3
assemblage-111-900	0	0	0	0	0	0	0	0	0	22	103	0	93	0	224	0	0	0	0	52	0	0	6
assemblage-608-767	0	0	0	0	0	0	0	0	0	0	0	0	259	0	234	0	0	0	0	0	0	0	7
assemblage-211-786	0	0	0	0	0	0	0	0	0	0	0	0	74	0	424	0	0	0	0	0	0	0	2
assemblage-247-716	0	0	18	0	59	0	0	0	6	0	0	0	179	0	45	29	0	0	0	150	0	0	14
assemblage-353-255	0	0	53	88	0	0	0	0	0	0	9	0	174	0	89	0	0	0	0	83	0	0	4
assemblage-621-771	0	0	7	0	0	0	0	0	0	0	0	0	267	0	222	0	0	0	0	0	0	0	4
assemblage-814-115	0	0	0	0	0	0	0	0	0	0	0	0	267	0	169	0	0	0	0	37	0	14	13
assemblage-613-289	0	0	54	24	0	0	0	0	0	0	0	0	223	0	194	0	0	0	0	0	0	0	5
assemblage-94-905	0	0	0	0	0	0	0	0	0	22	99	0	73	0	249	0	0	0	0	56	0	0	1
assemblage-578-483	0	0	0	0	0	0	0	0	0	0	0	0	186	0	309	0	0	0	0	0	0	0	5
assemblage-604-772	0	0	0	0	0	0	0	0	0	0	0	0	170	0	327	0	0	0	0	0	0	0	3
assemblage-370-702	0	0	20	0	7	0	0	0	0	0	45	0	140	37	170	0	0	0	0	78	0	0	3
assemblage-608-762	0	0	7	0	0	0	0	0	0	0	0	0	313	0	174	0	0	0	0	0	0	0	6
assemblage-826-115	0	0	11	0	0	0	0	0	0	0	0	0	241	0	189	0	0	0	9	33	0	14	3
assemblage-734-616	0	0	0	0	0	0	0	0	0	0	9	0	284	0	192	0	0	13	0	0	0	0	2
assemblage-914-974	0	0	19	0	0	0	0	8	0	0	50	0	174	6	191	0	0	0	0	52	0	0	0
assemblage-248-353	0	0	0	0	0	0	0	0	0	0	0	0	230	0	259	0	0	0	0	0	0	0	11
assemblage-492-657	0	0	142	0	0	0	0	0	0	0	59	0	0	0	197	0	0	0	0	91	0	0	11
assemblage-818-645	0	0	0	0	0	0	0	0	0	0	25	0	313	73	83	0	0	0	0	0	0	0	6
assemblage-262-106	0	0	0	0	0	0	0	0	0	0	0	0	266	0	232	0	0	0	0	0	0	0	2
assemblage-891-868	0	0	14	0	0	0	0	0	0	0	0	0	174	0	309	0	0	0	0	0	0	0	3
assemblage-502-119	0	0	25	0	0	0	0	0	0	0	0	0	200	0	274	0	0	0	0	0	0	0	1
assemblage-939-363	0	0	0	11	0	0	0	0	0	0	0	0	174	0	298	0	0	0	8	0	0	0	9
assemblage-620-507	0	0	36	0	13	0	0	0	0	0	285	0	59	6	89	0	0	0	0	9	0	0	3
assemblage-845-912	0	0	6	0	0	0	0	0	0	0	0	0	241	0	197	0	0	0	5	39	0	10	2
assemblage-249-343	0	0	0	0	0	0	0	0	0	0	0	5	230	0	262	0	0	0	0	0	0	0	3
assemblage-113-897	0	0	0	0	0	0	0	0	0	22	109	0	72	0	223	0	0	0	0	68	0	0	6
assemblage-725-980	0	0	23	0	16	0	0	0	0	0	160	0	97	0	178	0	9	0	0	13	0	0	4
assemblage-486-668	0	0	131	0	0	0	0	0	0	0	82	0	0	0	185	0	0	0	0	92	0	0	10
assemblage-393-317	0	0	0	0	0	0	5	0	0	0	0	0	137	0	358	0	0	0	0	0	0	0	0
assemblage-868-903	0	0	61	8	0	0	0	0	0	0	0	0	159	0	186	0	0	0	0	83	0	0	3
assemblage-482-665	0	0	128	0	0	0	0	0	0	0	78	0	0	0	190	0	0	0	0	93	0	0	11
assemblage-685-298	0	0	19	0	0	0	0	0	0	0	64	0	175	35	146	0	0	0	0	49	0	0	12
assemblage-602-930	0	0	52	0	0	0	0	0	0	0	96	0	140	23	159	0	0	0	0	28	0	0	2
assemblage-243-471	0	0	0	13	0	0	0	0	0	0	0	0	391	0	76	0	0	0	0	13	0	0	7
assemblage-746-471	0	0	10	0	0	0	0	6	0	0	34	0	184	12	214	0	0	0	0	40	0	0	0
assemblage-104-339	0	0	0	0	0	4	0	0	0	0	0	0	355	0	135	0	0	0	0	0	0	0	6
assemblage-748-479	0	0	45	0	0	0	0	0	0	0	81	0	130	0	178	0	0	0	0	60	0	0	6
assemblage-726-586	0	0	0	0	0	0	0	0	0	0	14	0	200	0	197	0	0	0	57	5	0	27	0
assemblage-523-751	0	0	41	74	0	0	0	0	0	0	7	0	174	0	104	0	0	0	0	95	0	0	5
assemblage-901-855	0	0	40	0	0	0	0	0	0	0	0	0	388	0	67	0	0	0	0	0	0	0	5
assemblage-247-99	0	0	0	0	0	0	0	0	0	0	0	0	202	0	296	0	0	0	0	0	0	0	2
assemblage-828-627	0	0	0	0	0	0	0	0	0	0	27	0	283	100	88	0	0	0	0	0	0	0	2
assemblage-613-755	0	0	0	0	0	0	0	0	0	0	0	0	172	0	326	0	0	0	0	0	0	0	2
assemblage-227-792	0	0	13	0	0	0	0	0	0	0	0	0	301	0	180	0	0	0	0	0	0	0	6
assemblage-497-751	0	0	16	26	0	0	0	0	0	0	13	0	252	0	150	0	0	0	18	16	0	5	4
assemblage-618-292	0	0	0	0	0	8	0	0	0	0	0	0	328	0	156	0	0	0	0	0	0	0	8
assemblage-344-184	0	0	0	0	0	0	0	0	0	0	0	0	202	0	289	0	0	0	0	0	0	0	9
assemblage-461-403	0	0	47	7	0	0	0	0	0	0	0	0	199	0	187	0	0	0	0	59	0	0	1
assemblage-928-974	0	0	39	0	0	0	0	0	0	0	94	0	138	0	170	0	0	0	0	59	0	0	0
assemblage-114-348	0	0	0	13	0	0	0	0	0	0	0	0	180	0	302	0	0	0	0	0	0	0	5
assemblage-689-310	0	0	41	0	13	0	0	0	0	0	279	0	60	18	75	0	0	0	0	14	0	0	0
assemblage-937-366	0	0	4	18	0	0	0	0	0	0	0	0	385	0	80	0	0	0	0	13	0	0	0
assemblage-597-286	0	0	0	0	0	13	0	0	0	0	0	0	361	0	122	0	0	0	0	0	0	0	4
assemblage-358-189	0	0	0	0	0	0	0	0	0	0	0	0	87	0	412	0	0	0	0	0	0	0	1
assemblage-503-748	0	0	0	0	0	0	0	0	0	0	6	0	254	0	223	0	0	12	0	0	0	0	5
assemblage-685-929	0	0	0	0	0	0	0	0	0	0	0	0	157	0	341	0	0	0	0	0	0	0	2
assemblage-365-269	0	0	27	0	0	0	0	0	0	0	7	0	386	0	74	0	0	0	0	0	0	0	6
assemblage-357-276	0	0	0	0	0	0	0	0	0	0	18	0	210	0	194	0	0	0	51	4	0	16	7
assemblage-385-320	0	0	0	0	0	0	0	0	0	0	0	0	284	0	214	0	0	0	0	0	0	0	2
assemblage-237-956	0	0	0	0	0	0	0	0	0	0	23	0	211	0	189	0	0	0	45	0	0	26	6
assemblage-373-247	0	0	46	82	0	0	0	0	0	0	7	0	181	0	95	0	0	0	0	86	0	0	3
assemblage-732-983	0	0	28	0	17	0	0	0	0	0	68	0	267	0	31	0	0	0	0	70	13	0	6
assemblage-933-359	0	0	6	18	0	0	0	0	0	0	0	0	397	0	67	0	0	0	0	12	0	0	0
assemblage-110-333	0	0	4	18	0	0	0	0	0	0	0	0	396	0	70	0	0	0	0	11	0	0	1
assemblage-101-914	0	0	0	0	0	0	0	0	0	21	93	0	101	0	218	0	0	0	0	65	0	0	2
assemblage-936-352	0	0	0	0	0	10	0	0	0	0	0	0	344	0	141	0	0	0	0	0	0	0	5
assemblage-463-409	0	0	0	0	0	0	0	0	0	0	64	0	278	0	100	0	0	0	20	15	0	23	0
assemblage-472-737	0	0	22	0	0	0	0	0	0	0	0	0	189	0	285	0	0	0	0	0	0	0	4
assemblage-474-731	0	0	19	0	0	0	0	0	0	0	0	0	215	0	261	0	0	0	0	0	0	0	5
assemblage-226-782	0	0	0	0	0	0	0	0	0	0	0	0	197	0	297	0	0	0	0	0	0	0	6
assemblage-104-904	0	0	0	0	0	0	0	0	0	24	116	0	75	0	218	0	0	0	0	59	0	0	8
assemblage-605-286	0	0	0	10	0	0	0	0	0	0	0	0	177	0	300	0	0	0	5	0	0	0	8
assemblage-607-773	0	0	0	0	0	0	0	0	0	0	0	0	179	0	318	0	0	0	0	0	0	0	3
assemblage-327-693	0	0	47	0	0	0	0	0	0	0	0	0	383	0	64	0	0	0	0	0	0	0	6
assemblage-721-988	0	0	17	0	0	0	0	7	0	0	43	0	166	0	219	0	0	0	0	44	0	0	4
assemblage-243-933	0	0	28	0	0	0	0	0	0	0	0	0	384	0	77	0	0	0	0	0	0	0	11
assemblage-515-132	0	0	44	0	0	0	0	0	0	0	0	0	402	0	53	0	0	0	0	0	0	0	1
assemblage-344-482	0	0	5	0	0	0	0	0	0	0	0	0	276	0	214	0	0	0	0	0	0	0	5
assemblage-450-743	0	0	14	0	0	0	0	0	0	0	0	0	165	0	315	0	0	0	0	0	0	0	6
assemblage-236-475	0	0	0	13	0	0	0	0	0	0	0	0	180	0	293	0	0	0	13	0	0	0	1
assemblage-217-641	0	0	0	0	0	0	0	0	0	0	0	0	180	0	317	0	0	0	0	0	0	0	3
assemblage-564-470	0	0	0	0	0	0	0	0	0	0	0	0	304	0	196	0	0	0	0	0	0	0	0
assemblage-236-112	0	0	0	0	0	0	0	0	0	0	0	0	284	0	216	0	0	0	0	0	0	0	0
assemblage-608-503	0	0	38	0	7	0	0	0	0	0	133	0	116	24	127	0	0	0	0	53	0	0	2
assemblage-350-481	0	0	0	0	0	0	0	0	0	0	0	0	147	0	352	0	0	0	0	0	0	0	1
assemblage-377-697	0	0	22	0	0	0	0	0	0	0	60	0	147	51	138	0	0	0	0	69	0	0	13
assemblage-566-457	0	0	0	0	0	0	0	0	0	0	0	0	280	0	219	0	0	0	0	0	0	0	1
assemblage-755-641	0	0	40	0	0	0	0	0	0	0	26	0	223	0	150	0	0	0	10	33	0	11	7
assemblage-488-754	0	0	29	0	0	0	0	0	0	0	0	0	398	0	64	0	0	0	0	0	0	0	9
assemblage-435-396	0	0	11	0	0	0	0	0	0	0	0	0	241	0	179	0	0	0	6	40	0	9	14
assemblage-734-635	0	0	68	7	0	0	0	0	0	0	0	0	138	0	203	0	0	0	0	83	0	0	1
assemblage-336-184	0	0	0	0	0	0	0	0	0	0	0	0	66	0	428	0	0	0	0	0	0	0	6
assemblage-403-849	0	0	0	0	0	0	0	0	0	0	0	0	161	0	337	0	0	0	0	0	0	0	2
assemblage-903-987	0	0	44	0	0	0	0	0	0	0	86	0	148	0	176	0	0	0	0	42	0	0	4
assemblage-393-312	0	0	0	0	0	0	7	0	0	0	0	0	154	0	339	0	0	0	0	0	0	0	0
assemblage-331-188	9	0	11	0	0	0	0	0	0	0	0	0	312	0	167	0	0	0	0	0	0	0	1
assemblage-347-681	0	0	0	0	0	0	0	0	0	0	0	0	349	0	145	0	0	0	0	0	0	0	6
assemblage-395-318	0	0	0	0	0	0	0	0	0	0	0	0	277	0	222	0	0	0	0	0	0	0	1
assemblage-824-118	0	0	0	0	0	0	0	0	0	0	53	0	287	0	102	0	0	0	15	14	0	28	1
assemblage-383-267	0	9	45	89	0	0	0	0	0	0	8	0	164	0	90	0	0	0	0	95	0	0	0
assemblage-469-755	0	0	9	0	0	0	0	0	0	0	0	0	187	0	299	0	0	0	0	0	0	0	5
assemblage-385-319	0	0	0	0	0	0	0	0	0	0	0	0	277	0	218	0	0	0	0	0	0	0	5
assemblage-752-634	0	0	56	0	0	0	0	0	0	0	31	0	251	0	135	0	0	0	0	17	0	0	10
assemblage-369-692	0	0	17	0	0	0	0	0	0	0	75	0	168	47	129	0	0	0	0	56	0	0	8
assemblage-323-684	0	0	14	0	0	0	0	0	0	0	0	0	174	0	310	0	0	0	0	0	0	0	2
assemblage-869-918	0	0	0	0	0	0	0	0	0	0	52	0	287	0	102	0	0	0	12	8	0	36	3
assemblage-501-749	0	0	45	69	0	0	0	0	0	0	6	0	172	0	98	0	0	0	0	106	0	0	4
assemblage-501-748	0	0	0	0	0	0	0	0	0	0	14	0	203	0	189	0	0	0	49	13	0	32	0
assemblage-213-781	0	0	0	0	0	0	0	0	0	0	0	0	190	0	304	0	0	0	0	0	0	0	6
assemblage-688-285	0	0	24	0	11	0	0	0	0	0	61	0	132	43	132	0	0	0	0	96	0	0	1
assemblage-932-998	0	0	44	0	0	0	0	0	0	0	90	0	146	0	152	0	0	0	0	62	0	0	6
assemblage-761-624	0	0	57	0	0	0	0	0	0	0	50	0	257	0	114	0	0	0	0	16	0	0	6
assemblage-137-330	0	0	0	13	0	0	0	0	0	0	0	0	167	0	312	0	0	0	0	0	0	0	8
assemblage-754-638	0	0	0	0	0	0	0	0	0	0	51	0	267	0	123	0	0	0	20	9	0	30	0
assemblage-729-1006	0	0	43	0	0	0	0	0	0	0	83	0	134	0	187	0	0	0	0	50	0	0	3
assemblage-842-915	0	0	4	0	0	0	0	0	0	0	0	0	261	0	173	0	0	0	9	42	0	8	3
assemblage-851-901	0	0	63	0	0	0	0	0	0	0	30	0	265	0	126	0	0	0	0	9	0	0	7
assemblage-828-136	0	0	85	0	0	0	0	0	0	0	30	0	237	0	131	0	0	0	0	8	0	0	9
assemblage-600-497	0	0	27	0	17	0	0	0	0	0	83	0	131	31	126	0	0	0	0	83	0	0	2
assemblage-437-378	0	0	62	10	0	0	0	0	0	0	0	0	153	0	191	0	0	0	0	84	0	0	0
