Assemblage_Name	6947232-0-2	2885922-4-2	1362245-0-2	6739718-4-2	6739718-4-3051932	9217809-4-2	8624157-8420506-4	6433993-1-2	6739718-4-7563067	2-6228980-2	6739718-4-4208516	8727855-0-2	4074673-3-3	3-1-8679728	2-0-2	3-1-7211345	0-8420506-4	1347412-1-2	6739718-4-9287318	6739718-4-8656801	3-1-2	9005236-1-2	4331478-4-2	0-3-1	0-4-4	9637215-4-2	6739718-9135295-3051932
assemblage-566-457	0	0	0	72	50	0	0	0	0	0	0	0	0	0	221	0	0	4	0	4	0	93	0	0	0	55	1
assemblage-755-641	0	0	0	147	27	0	6	0	0	0	0	0	0	0	62	0	25	0	0	0	216	0	0	0	9	0	8
assemblage-488-754	0	0	0	61	222	0	0	0	0	0	0	0	0	0	14	0	7	0	0	0	193	0	0	0	0	0	3
assemblage-435-396	0	0	0	102	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	298	0	0	0	6	0	4
assemblage-734-635	0	0	0	333	16	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	94	0	0	0	18	0	4
assemblage-336-184	0	0	0	175	50	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	18	0	0	0	19	0
assemblage-403-849	0	0	0	135	144	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	47	3
assemblage-903-987	0	0	0	168	0	17	0	0	0	0	0	0	0	0	85	0	72	0	0	0	150	0	0	0	0	0	8
assemblage-393-312	0	0	0	182	28	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	13	0	0	0	32	6
assemblage-331-188	0	0	0	172	92	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	94	0	0	0	11	1
assemblage-347-681	0	0	0	10	133	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	68	43	0	0	0	0	1
assemblage-395-318	0	0	0	88	45	0	0	0	0	0	0	0	0	0	209	0	0	0	0	6	0	94	0	0	0	50	8
assemblage-824-118	0	0	0	83	24	0	13	0	0	0	0	0	0	0	86	0	20	0	0	0	266	0	0	0	0	0	8
assemblage-383-267	0	0	0	370	69	0	0	0	0	0	16	0	0	0	9	0	0	0	0	0	32	0	0	0	3	0	1
assemblage-469-755	12	0	0	98	234	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	3	6	0	0	0	0	1
assemblage-385-319	0	0	0	73	60	0	0	0	0	0	0	0	0	0	244	0	0	8	0	31	0	42	0	0	0	41	1
assemblage-752-634	0	0	0	62	66	0	23	0	0	0	0	0	0	0	102	0	90	0	10	0	144	0	0	0	0	0	3
assemblage-369-692	0	0	0	264	71	81	0	0	0	0	0	0	0	0	34	0	0	0	0	0	26	0	0	0	15	0	9
assemblage-323-684	8	0	0	136	190	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	18	11	0	0	0	0	5
assemblage-869-918	0	0	0	70	31	0	7	0	0	0	0	0	0	0	61	0	29	0	0	0	295	0	0	0	0	0	7
assemblage-501-749	0	0	0	359	61	0	0	0	0	0	14	0	0	0	25	0	0	0	0	0	34	0	0	0	6	0	1
assemblage-501-748	0	0	0	143	19	0	20	0	0	0	0	0	0	0	158	0	17	0	0	0	137	0	0	0	0	0	6
assemblage-213-781	0	0	0	59	111	0	0	0	0	0	0	0	0	0	179	0	0	19	0	14	0	95	0	0	0	23	0
assemblage-688-285	0	0	0	151	48	5	0	0	0	0	0	0	0	0	9	4	114	0	0	0	140	0	0	0	27	0	2
assemblage-932-998	0	0	0	166	0	23	0	0	0	0	0	0	0	0	97	0	54	0	0	0	148	0	0	0	0	0	12
assemblage-761-624	0	0	0	90	64	0	20	0	0	0	0	0	0	0	87	0	71	0	13	0	151	0	0	0	0	0	4
assemblage-137-330	0	4	0	230	97	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	96	0	0	0	0	0	2
assemblage-754-638	0	0	0	75	26	0	0	0	0	0	0	0	0	0	84	0	32	0	9	0	271	0	0	0	0	0	3
assemblage-729-1006	0	0	0	173	0	14	0	0	0	0	0	0	0	0	89	0	57	0	0	0	158	0	0	0	0	0	9
assemblage-842-915	0	0	0	95	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	279	0	0	0	11	0	5
assemblage-851-901	0	0	0	71	101	0	10	0	0	0	0	0	0	0	100	0	73	0	9	0	136	0	0	0	0	0	0
assemblage-828-136	0	0	0	74	88	0	12	0	0	0	0	0	0	0	97	0	50	0	25	0	153	0	0	0	0	0	1
assemblage-600-497	0	0	0	161	39	0	0	0	0	0	0	0	0	0	15	0	114	0	0	0	127	0	0	0	35	0	9
assemblage-437-378	0	0	0	346	4	6	0	0	0	0	0	0	0	0	39	0	0	0	0	0	73	0	0	0	27	0	5
assemblage-458-410	0	0	0	76	29	0	6	0	0	0	0	0	0	0	81	0	11	0	0	0	288	0	0	0	0	0	9
assemblage-685-923	0	0	0	185	239	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	9	0	0	0	0	0
assemblage-477-657	0	0	0	50	0	0	0	0	0	0	0	0	65	0	185	0	14	0	0	0	179	0	0	0	0	0	7
assemblage-612-275	0	0	0	225	118	0	0	5	0	0	9	0	0	0	44	0	0	0	0	0	96	0	0	0	0	0	3
assemblage-210-937	0	0	0	143	25	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	201	0	0	0	0	0	0
assemblage-240-109	0	0	0	70	65	0	0	0	0	0	0	0	0	0	121	0	0	17	0	0	0	203	0	0	0	21	3
assemblage-879-838	0	0	0	149	186	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	13	0	0	0	0	0	9
assemblage-524-131	29	0	0	121	204	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	6	7	0	0	0	0	1
assemblage-255-725	0	0	0	429	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	9	0	11
assemblage-745-570	0	0	0	143	28	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	193	0	0	0	0	0	2
assemblage-585-727	0	0	0	163	9	46	0	0	0	0	0	0	0	0	105	0	2	0	18	0	156	0	0	0	0	0	1
assemblage-243-162	0	0	0	193	28	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	3	0	0	0	25	11
assemblage-246-669	0	0	0	217	25	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	12	0	0	0	69	3
assemblage-478-642	0	0	0	47	0	0	0	0	0	0	0	0	66	0	227	0	0	0	0	0	158	0	0	0	0	0	2
assemblage-821-647	0	0	0	186	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	4	4	0	3
assemblage-243-797	0	0	0	245	33	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	10	0	0	0	57	2
assemblage-821-643	0	0	0	169	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	7	0	15
assemblage-611-922	0	0	0	130	28	0	0	0	0	0	0	0	0	0	92	0	20	0	0	0	154	0	0	0	72	0	4
assemblage-724-995	0	0	0	168	24	21	0	0	7	0	0	0	0	0	61	0	26	0	14	0	162	0	0	0	15	0	2
assemblage-393-321	0	0	0	77	65	0	0	0	0	0	0	0	0	0	93	0	0	22	0	0	0	223	0	0	0	18	2
assemblage-728-992	0	0	0	158	54	29	0	0	0	0	0	0	0	12	6	0	26	0	0	0	182	0	0	0	32	0	1
assemblage-597-731	0	0	0	124	48	14	0	0	28	0	0	0	0	0	113	0	54	0	32	0	87	0	0	0	0	0	0
assemblage-605-717	0	0	0	174	44	32	0	0	0	0	0	0	0	0	5	0	15	0	0	0	197	0	0	0	27	0	6
assemblage-668-930	0	0	0	119	130	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	44	3
assemblage-405-318	0	0	0	71	53	0	0	0	0	0	0	0	0	0	245	0	0	0	0	23	0	44	0	0	0	58	6
assemblage-121-343	0	0	0	125	215	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	20	0	0	0	0	0	2
assemblage-576-485	0	0	0	72	58	0	0	0	0	0	0	0	0	0	240	0	0	0	0	30	0	44	0	0	0	50	6
assemblage-387-847	0	0	0	174	135	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	9	0	0	0	53	7
assemblage-453-406	0	0	0	87	35	0	5	0	0	0	0	0	0	0	81	0	29	0	0	0	260	0	0	0	0	0	3
assemblage-739-488	0	0	0	136	39	34	0	0	14	0	0	0	0	0	97	0	36	0	37	0	102	0	0	0	0	0	5
assemblage-412-860	0	0	0	142	95	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	80	0	0	0	0	0
assemblage-472-664	0	0	0	60	0	0	0	0	0	0	0	0	55	0	204	0	0	0	0	0	170	0	0	0	0	0	11
assemblage-348-188	0	0	0	55	132	0	0	0	0	0	0	0	0	0	174	0	0	12	0	17	0	73	0	0	0	33	4
assemblage-932-368	0	0	0	207	113	0	0	7	0	0	15	0	0	0	36	0	0	0	0	0	121	0	0	0	0	0	1
assemblage-235-123	0	0	0	54	58	0	0	0	0	0	0	0	0	0	266	0	0	0	0	23	0	45	0	0	0	48	6
assemblage-209-484	0	0	0	94	229	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	25	0	0	0	0	0	0
assemblage-420-841	0	0	0	185	120	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	63	2
assemblage-360-710	0	0	0	141	50	0	0	0	0	0	0	0	0	0	15	0	131	0	0	0	120	0	0	0	34	0	9
assemblage-234-940	0	0	0	136	23	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	213	0	0	0	0	0	1
assemblage-827-631	0	0	0	215	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	11	8	0	7
assemblage-254-112	0	0	0	102	34	0	0	0	0	0	0	0	0	0	222	0	0	10	0	12	0	88	0	0	0	30	2
assemblage-214-177	0	0	0	87	44	0	0	0	0	0	0	0	0	0	219	0	0	8	0	0	0	108	0	0	0	31	3
assemblage-224-778	0	0	0	163	65	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	45	0	0	0	31	12
assemblage-441-398	0	0	0	61	68	0	15	0	0	0	0	0	0	0	100	0	75	0	16	0	159	0	0	0	0	0	6
assemblage-743-627	0	0	0	73	67	0	14	0	0	0	0	0	0	0	79	0	62	0	16	0	189	0	0	0	0	0	0
assemblage-519-125	0	0	0	18	148	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	75	29	0	0	0	0	4
assemblage-483-768	0	0	0	118	205	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	14	0	0	0	0	0	1
assemblage-526-107	10	0	0	121	216	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	5	6	0	0	0	0	2
assemblage-211-180	0	0	0	200	14	0	0	0	0	0	0	0	0	0	255	0	0	0	0	2	0	2	0	0	0	21	6
assemblage-264-360	0	0	0	147	107	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	74	0	0	0	0	0
assemblage-264-339	0	0	0	162	84	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	63	0	0	0	0	0
assemblage-109-340	0	0	0	226	80	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	129	0	0	0	0	0	3
assemblage-675-940	0	0	0	181	148	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	53	9
assemblage-918-974	0	0	0	144	3	56	0	0	0	0	0	0	0	0	97	0	0	0	16	0	170	0	0	0	0	0	14
assemblage-609-945	0	0	0	95	36	6	0	0	0	0	0	0	9	0	126	0	84	0	0	0	98	0	0	0	43	0	3
assemblage-399-852	0	0	0	178	121	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	11	0	0	0	65	5
assemblage-350-720	0	0	0	140	37	0	0	0	0	0	0	0	0	0	92	0	6	0	0	0	142	0	0	0	78	0	5
assemblage-762-597	0	0	0	150	28	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	185	0	0	0	0	0	0
assemblage-818-138	0	0	0	73	22	0	0	0	0	0	0	0	0	0	71	0	35	0	0	0	285	0	0	0	0	0	14
assemblage-252-346	0	0	0	150	242	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	10	0	0	0	0	1
assemblage-362-702	0	0	0	256	80	101	0	0	0	0	0	0	0	0	24	0	5	0	0	0	22	0	0	0	11	0	1
assemblage-516-120	14	0	0	113	217	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	2	9	0	0	0	0	0
assemblage-122-342	0	0	0	219	111	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	91	0	0	0	0	0	3
assemblage-516-122	0	0	0	21	130	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	71	38	0	0	0	0	1
assemblage-733-469	0	0	0	162	57	25	0	0	0	0	0	0	0	10	0	0	15	0	0	0	175	0	0	0	40	0	16
assemblage-602-744	0	0	0	171	54	29	0	0	0	0	0	0	0	2	0	0	23	0	0	0	182	0	0	0	36	0	3
assemblage-412-842	0	0	0	174	221	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-496-749	0	0	0	65	192	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	226	0	0	0	0	0	6
assemblage-758-647	0	0	0	354	6	6	0	0	0	0	0	0	0	0	36	0	9	0	0	0	70	0	0	0	17	0	2
assemblage-605-283	0	0	0	112	230	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	24	0	0	0	0	0	2
assemblage-559-476	0	0	0	94	47	0	0	0	0	0	0	0	0	0	209	0	0	9	0	12	0	94	0	0	0	34	1
assemblage-110-339	0	0	0	225	92	0	0	0	0	0	11	0	0	0	45	0	0	0	0	0	118	0	0	0	0	0	9
